,A,GlaR,RpoS,hns,Lrp,Crp
DDB2__PD-003_del-qseF_Fed-batch_6h__2,1.0720927966667837,0.4207012448540839,2.2879192152109638,0.602891626027251,-0.34520461542392056,0.09988668006863577
DDB2__PD-005_del-qseF_Fed-batch_6h__1,2.4195744415970077,0.7595573402798168,2.5640315094657997,0.32423369452966,-0.29817622575439273,-0.054992720518960425
DDB2__PD-005_del-qseF_Fed-batch_6h__2,0.6533858449258744,0.640985969267593,2.2192549492864235,0.6281980992961547,-0.3276540777748949,0.10723371376415967
DDB2__PD-005_del-qseF_Fed-batch_6h__3,1.7998841727465178,0.5017792803189618,2.4241200357748927,0.5180051262821799,-0.06346647065542044,0.06774821772418349
DDB2__PD-005_del-qseF_Fed-batch_15h__1,-0.5907516778591644,0.10072143778081344,2.423007626557624,0.4995037859212257,-0.6461223675607695,0.1807957685003956
DDB2__PD-005_del-qseF_Fed-batch_15h__2,-1.6345638347201767,0.020281049087452985,2.4059235207216254,0.6115983718263802,-0.4760239177846088,0.18100851105295668
DDB2__PD-003_del-qseF_Fed-batch_21h__1,1.0269731695457265,0.2627558580247955,2.2850128752370846,0.8347421453000479,-0.5367813822539613,0.3843825596880919
DDB2__PD-003_del-qseF_Fed-batch_21h__2,1.273123464253046,0.5903769536345749,2.278765062841728,0.7177209607256572,-0.5840572124201859,0.3283143161117117
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,2.265951405846682,0.7052839035260599,1.4784403745245562,0.2775014667582649,-0.6667420184058432,-0.2055466339490284
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,2.248096312294359,-0.008892675523024529,1.2916923331383217,0.4577101755679287,-0.5037984594506604,-0.12038482798851112
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,3.115708145260164,0.16503449007404836,0.9793258356481438,0.5752370533784585,-0.4786579615152604,-0.24527694177792905
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,2.815139674299612,0.3876638186946426,2.4065521722346883,0.8367903003411676,-0.4568370703456015,0.06456324456686602
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,1.480466737831612,0.2300106701712279,2.258312888720642,0.892459153143097,-0.09350275594832347,0.04318616195255665
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,0.7067954785383108,0.2477332118445048,2.3003327876467115,0.5117901419928188,-0.5760624589673284,0.28437816260421656
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,0.8046236572034539,-0.015331455327932453,2.4740415041548687,0.6648046505438749,-0.6009872303918815,0.18788840247316507
DDB3__PD-009_del-arcA_Batch_6h__1,0.9354022478828788,-0.006180152539887018,1.3511083801617954,0.2890827511122911,-0.7183469660751847,-0.15520693678349495
DDB3__PD-009_del-arcA_Batch_6h__2,0.6747744914999804,-0.043936223223117736,1.3592141962309745,0.2760528358243146,-0.7634441312830003,-0.11927548503423502
DDB3__PD-009_del-arcA_Fed-batch_6h__1,1.3775235851952072,0.2886012239192963,2.157758779999821,0.0510381570926679,-0.5379264666773356,0.3211525795468209
DDB3__PD-009_del-arcA_Fed-batch_6h__2,1.6835209828418944,-0.2983289165596119,1.8480844229806068,0.8796042699184241,-0.6195809350937651,-0.17422284096607574
DDB3__PD-009_del-arcA_Fed-batch_15h__1,1.0061679053866046,0.030400702643691883,2.241684515983442,0.4043634838902186,-0.5621305577319777,0.3068175092463843
DDB3__PD-009_del-arcA_Fed-batch_15h__2,0.2995415150878507,0.10271898856801354,2.1991564550845712,0.5146018702893027,-0.4620440083970294,0.3089395842630438
DDB3__PD-006_del-baeR_Batch_12h__1,0.9663038771816972,0.08955089316567566,1.4228029117553564,0.2873026665815921,-0.6827123137708604,-0.07288080968497113
DDB3__PD-006_del-baeR_Batch_12h__2,1.1609176198606217,-0.02381291129215679,1.5636376323256638,0.20326120502148728,-0.9689264551102976,-0.1470714378044189
DDB3__PD-009_del-baeR_Batch_12h__1,2.001377538678341,0.3910066555971827,1.5365175350888407,0.110616015892111,-0.8891920712944916,0.0075413674833608715
DDB3__PD-009_del-baeR_Batch_12h__2,1.6368166471686798,-0.04577142393858225,1.6501431610283517,-0.1895660460333186,-1.0421089393077685,0.11000079547650364
DDB3__PD-006_del-baeR_Fed-batch_12h__1,3.632977937191523,0.1940641594834984,2.0130847250306707,-0.10539761418716508,-2.1940631546596863,-0.44075017642119896
DDB3__PD-006_del-baeR_Fed-batch_12h__2,3.363141757480945,-0.045697555961521814,2.0641961624842686,-0.14674098919516787,-2.249048256609445,-0.3079824279256762
DDB3__PD-009_del-baeR_Fed-batch_12h__1,0.1290983590369831,-0.3172641312170086,1.6324828169612164,0.32047738681226257,-0.7689715515701412,0.17096182082460487
DDB3__PD-009_del-baeR_Fed-batch_12h__2,0.2227256058794115,-0.020687964910758083,1.7935632047925054,0.32027173578223866,-0.8526617265451629,0.19735620347242036
DDB3__PD-009_del-baeR_Fed-batch_18h__1,1.5843674298132286,0.4774961300942735,1.724123918621876,-0.030770216230509462,-0.8157045785828531,0.17038086081004875
DDB3__PD-006_del-lsrB_Batch_6h__1,2.0481778979288032,0.4474869022063297,1.3307996296602769,0.3883274259098375,-0.7111401913844588,-0.08679694138112204
DDB3__PD-006_del-lsrB_Batch_6h__2,2.013477489702132,-0.008033321629111967,1.2641754621072554,0.37685884945253534,-0.7278707310206887,-0.10651403429150186
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,-0.0895370732031155,0.1836572193547408,1.327582549931222,0.6409526533223477,-0.6435244681659356,0.3346811913157435
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,1.0372913580135863,0.12088366116327087,2.3937749005883475,0.754899903927619,-0.4233880519379767,0.12320570534873987
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,1.313581755024639,0.6282500310047565,2.3574415591615363,0.7485906678330281,-0.4745427568729124,0.1671224798447568
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,-0.5158883685901974,0.44844232945346896,2.4954027198351607,0.5587808259743827,-0.4937562232890027,0.3507109925052916
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,-0.3473151421192911,0.2902056408866809,2.4227523954585592,0.627533667398616,-0.38994744127703385,0.3958492591492941
DDB3__PD-009_del-lsrK_Batch_6h__1,1.2394305907036205,-0.04689156556653895,1.1474654587129258,0.3395093227068013,-0.6203046137134969,-0.009831828811623922
DDB3__PD-009_del-lsrK_Batch_6h__2,0.6188704845214216,0.10830693021588632,1.2926379767585858,0.3877498305961815,-0.583306338469658,-0.14523400895794936
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,0.7614954707587622,0.6287109476779253,2.36777534284626,0.4657554756021138,-0.3227356727480455,0.1244005654382363
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,1.5808518660163786,0.07438716179201421,1.7851082282417678,0.3317711493707272,-0.4883258718232764,0.0012933420484664284
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,0.1148606824814952,0.14235783647731104,2.0603413155643,0.8188062053818791,-0.4993778474421404,-0.04582048053983101
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,-1.930548284069809,0.6574889175616496,2.506252591851849,0.4206325276397891,-0.5183204499253851,0.2938071439648517
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,0.2295875721366631,0.3109791345445032,2.115307384069929,0.6720508738237587,-0.2913224837679689,0.18925140721970912
DDB3__PD-006_del-lsrR_Batch_6h__1,1.280753188553556,-0.08696583251507484,1.1621707451432126,0.4730724036369214,-0.5833687317142164,-0.07682126355774699
DDB3__PD-006_del-lsrR_Batch_6h__2,0.4930351299707197,-0.2400852556170241,1.1968202462267763,0.3441454175177494,-0.5972112500423883,0.04568553531896491
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,1.4569476554779277,0.4900951252756487,2.225389038716326,0.6627183926007323,-0.4614828120458849,0.0695840261226941
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,2.3373695977665907,0.7807178063598297,2.258999059791103,0.5322527092614031,-0.5601506887442618,0.0951190132944717
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,-0.7211157242063262,0.5324222963039844,2.3154167606575484,0.5928469052594121,-0.44916669228579664,0.2481661791660663
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,0.333628224644192,-0.012327230102266995,2.3027523249713404,0.5370515522502615,-0.518774485141563,0.26532788482238345
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,-0.4112361496744288,0.17502190178142565,2.23774695603718,0.6905829270197152,-0.5797388816416511,0.2652297453274688
DDB3__PD-009_del-luxS_Batch_6h__1,1.73486515123647,0.18268216254175584,1.1885211794344883,0.3501877176226227,-0.6326882986274764,0.0936775819929636
DDB3__PD-009_del-luxS_Batch_6h__2,1.5625859908709172,-0.5173351743035175,1.2113954942412004,0.5199086530690948,-0.5773900089474875,0.05667317704538455
DDB3__PD-009_del-luxS_Fed-batch_6h__1,0.7552875936809875,0.5269842747681626,2.0678026053871217,0.5317156237404106,-0.8056437906225451,0.0986771612261439
DDB3__PD-009_del-luxS_Fed-batch_6h__2,0.2091651421484154,1.0048427819280432,2.56872294452171,0.4821355808664887,-0.4012440868947405,-0.035116893204003574
DDB3__PD-009_del-luxS_Fed-batch_15h__1,1.0929967834714682,0.3111218248688301,2.1422111168118114,0.8192962708311278,-0.4952312402039176,0.1404617131644894
DDB3__PD-009_del-luxS_Fed-batch_15h__2,0.8817648876312357,0.12222233069440235,2.1323003460565437,0.8006649852913679,-0.4792378354492684,-0.03093854772714621
DDB3__PD-006_del-rpoS_Batch_9h__1,-2.623411637823564,-0.11696726637671072,-1.2714299320695996,0.4291753418873903,-0.3463439789826577,0.3819945803438571
DDB3__PD-006_del-rpoS_Batch_9h__2,-2.545620490670463,-0.2989667807953218,-1.4909916888527182,0.43836135088058015,-0.5275297823952645,0.44523928747676855
DDB3__PD-006_del-rpoS_Fed-batch_6h__1,-1.8300420385990597,-0.01590439398958221,-0.8635949373896672,0.5210338617632839,-0.7202896898709099,0.510032299376153
DDB3__PD-006_del-rpoS_Fed-batch_6h__2,-1.1801368316759469,-0.1485710883643092,-0.7727166195738775,0.5179004964859839,-0.6388011363994739,0.6186371495562994
DDB3__PD-006_del-rpoS_Fed-batch_6h__3,-1.0806075884093769,-0.20826481246452566,-0.6795442621417518,0.4597299623613829,-0.8008728750493805,0.5649106237720964
DDB3__PD-006_del-rpoS_Fed-batch_15h__1,-1.3953340213787984,-0.2070321017622332,-1.22392311644262,0.4221455626537552,-0.6153217080598257,0.3973577297010369
DDB3__PD-006_del-rpoS_Fed-batch_15h__2,-0.7404470240413323,-0.04860079944574558,-1.1251889789187093,0.4928632437656919,-0.7532839528904489,0.4309841373011185
DDB3__PD-009_del-tnaA_Batch_6h__1,1.0598953953114767,0.30305974956651394,1.3372274478805313,0.2333866548623771,-0.7614930523072676,-0.1565078145665204
DDB3__PD-009_del-tnaA_Fed-batch_6h__1,-0.3227065081890961,0.4354998071272487,2.4790982643174395,0.5062454682027386,-0.6215986324081495,-0.03326316906695581
DDB3__PD-009_del-tnaA_Fed-batch_15h__1,-0.0083321693215142,0.185503357927316,2.3883387724231167,0.6571900215608508,-0.44883763878083904,0.2480537405512209
DDB3__PD-009_del-tnaA_Fed-batch_15h__2,-0.9322012720084424,0.4724203477350084,2.594665395146309,0.5126653659594318,-0.4957555005611205,0.2778554544661009
