,A,Fnr,NarL
acid_tale__acid_ale1_pH7__1,0.5112711559,-0.673721619,-0.3882596935
acid_tale__acid_ale1_pH7__2,0.4747976211,-0.7296190680000001,-0.4530958185
acid_tale__acid_ale1_pH5__1,11.9401241906,-1.6861938410000001,0.0404185195
acid_tale__acid_ale1_pH5__2,15.4174023758,-1.878975825,0.4396251195
acid_tale__acid_ale2_pH7__1,0.4155192757,-0.623965144,0.0682693585
acid_tale__acid_ale2_pH7__2,0.6393389628,-0.602857631,0.0705149235
acid_tale__acid_ale2_pH5__1,4.4973130108,-0.619788553,0.2923998865
acid_tale__acid_ale2_pH5__2,6.9791360124,-0.873934305,0.4249205595
acid_tale__low_Mg_ale_pH7__1,1.2763903490000001,-0.8099119770000001,-0.7947534245000001
acid_tale__low_Mg_ale_pH7__2,1.1596158846,-0.7988871120000001,-0.5075561365
acid_tale__low_Mg_ale_pH5__1,8.8733487993,-0.640705841,-0.0704268985
acid_tale__low_Mg_ale_pH5__2,9.6895427393,-0.68451218,0.0384016395
acid_tale__MES_ale_pH7__1,-0.3179112297,-0.7351243470000001,-0.6963044715000001
acid_tale__MES_ale_pH7__2,-0.1476381492,-0.748227484,-0.6922107615
acid_tale__MES_ale_pH5__1,6.9881974502,-0.773382533,0.0470680715
acid_tale__MES_ale_pH5__2,10.709809385,-0.932560217,0.4736475295
acid_tale__gmos_pH7__1,2.205e-07,-0.7014007320000001,-0.4407953935
acid_tale__gmos_pH7__2,-0.0073508658,-0.651219827,-0.4829654065
acid_tale__gmos_pH5__1,8.5834912618,-0.733972559,0.030203814500000002
acid_tale__gmos_pH5__2,6.5929125826,-0.620611539,-0.1135068335
adnB__wt_adn__1,0.8450661696,-1.266129456,-1.5303865945
adnB__wt_adn__2,6.1289648907,-0.350882532,-1.4267996655
adnB__delydhB_adn__1,0.9585310614,-1.84947893,-2.6117934965
adnB__delydhB_adn__2,-0.41128086010000003,-1.212460708,-1.2349381365
ytf2__wt_glc__1,-0.1715076763,-0.36913316900000004,-0.3962228975
ytf2__wt_glc__2,-0.7010112372,-0.43140754000000003,-0.4647902935
ytf2__ybcM_glc__1,1.5519391912,-0.6108619550000001,-0.2786471065
ytf2__ybcM_glc__2,1.4456513544,-0.479471609,-0.3293468485
ytf2__ydhB_glc__1,0.6235605285,-0.47064091500000005,-0.2798938995
ytf2__ydhB_glc__2,0.9655138614000001,-0.48730954800000004,-0.3104366645
ytf2__yfeC_glc__1,0.7433768823,-0.504541804,-0.4414590915
ytf2__yfeC_glc__2,0.6954510916000001,-0.5076367540000001,-0.3999695005
ytf2__yciT_glc__1,-0.2955422187,-0.550100842,-0.6381665165
ytf2__yciT_glc__2,-0.0943682911,-0.6373314050000001,-0.7197927745
ytf2__ydiZ_glc__1,-0.17441860110000001,-0.473158259,-0.7677580275
ytf2__ydiZ_glc__2,-0.6234153071,-0.42645444800000004,-0.7151323415
ytf2__ynfL_glc__1,-0.058509165700000004,-0.41808168900000003,-0.5126629765
ytf2__ynfL_glc__2,-0.0041264784,-0.334242449,-0.36853121050000004
misc2__dellon_glc__1,1.0140612528,0.34939167800000004,-0.4105492865
misc2__dellon_glc__2,0.4434867424,0.519417178,-0.7020863385
ytf3__wt_glc2__1,-0.2205432971,-0.485554256,-0.6001066655
ytf3__wt_glc2__2,-0.1934612902,-0.360020973,-0.5297932525
ytf3__wt_pH7_lactate__1,1.9773822404999999,-0.5143138700000001,-0.4450588375
ytf3__wt_pH7_lactate__2,1.910526304,-0.593609637,-0.4530281225
ytf3__wt_pH55_lactate__1,6.3832999173000005,-0.6581930260000001,-0.5466195805
ytf3__wt_pH55_lactate__2,3.3368083472,-0.449162096,-0.38416190650000004
ytf3__wt_pH55_HCl__1,4.1356549474,-0.55335194,-0.3298288515
ytf3__wt_pH55_HCl__2,4.2806953331,-0.6147100510000001,-0.3882837555
ytf3__dyieP_pH7__1,-0.4349829294,-0.413300108,-0.6664045555
ytf3__dyieP_pH7__2,-0.0497515773,-0.451285506,-0.6698855995
ytf3__dyieP_pH55__1,0.4719676525,-0.341483713,-0.7236744345
ytf3__dyieP_pH55__2,0.4399880823,-0.370973207,-0.4768536135
