,A,CsgD,FliZ,RpoS,CpxR,BtsR
SRX5936141,-0.6165803478,-1.9421518888,0.16992510700000002,0.6961181696000001,0.203871232,0.2808100022
SRX5936142,0.32012451480000004,-1.8116983943,0.6758070531,0.7406392183,0.0888763246,-0.1739193507
SRX5936143,-0.4355262818,-0.9114628467,0.6999424341,0.6015873578,-0.0098830355,0.3696470725
SRX5936144,-0.6048629836,-0.6892742029000001,1.2241022089,0.7457973137,0.1927657579,0.1344478624
SRX8557650,0.0659012756,0.21084772200000002,0.1784818974,-0.0398104293,0.040376762100000005,0.12956115640000002
SRX8557651,-0.0633424741,0.0164837608,-0.365482623,-0.020420220700000002,-0.0500114323,-0.1311569165
SRX8557652,-0.0025588015,-0.2273314828,0.1870007256,0.060230650100000005,0.0096346702,0.0015957601000000001
SRX8557653,-1.0053765368,1.8145495671,-0.719774574,1.6937650467,-0.0827513793,-1.3175432376
SRX8557654,-1.0100069809,2.0377470044,-1.1919513996,1.7596999202,-0.030930558,-1.5981448678999999
SRX8557655,-0.5465118779,1.7693531977,-0.8490130968,1.7635603349000002,-0.0147977443,-1.4941761834
SRX8557656,-1.7730239926,-1.6292772390999999,0.6591859628,0.8397813479,-1.0955550466,-3.1501587953
SRX8557657,0.201344402,-1.1996600325,0.8595079449,0.9857593877,-1.0925239424,-2.8663937205
SRX8557658,-0.9835512150000001,-0.6472987336,0.4812654066,0.8998909789,-1.0245636229,-1.8769624613
SRX8557659,-0.5179639314,0.8860845662,1.4460411321,1.129107084,-0.4384438363,-1.7834427337
SRX8557660,-1.7868488335000001,1.0168500847,0.5764788325,1.2479993710000001,-0.41675143940000003,-1.4307731753000001
SRX8557661,-2.7838679752,1.1556273467,1.1759185006,1.1740592282,-0.43788260970000004,-2.1421031792
SRX8557662,-0.4720112033,2.0057383694,-0.14541765680000002,1.9708670199,-0.5900136284,-0.32075595430000003
SRX8557663,-0.8917158523000001,2.3136464878,0.27812487480000003,2.0312513763,-0.4791557071,-0.7632590626
SRX8557664,-0.9133207535000001,1.9426359318,0.760604854,2.0099909478,-0.5306248137,-1.2928716953000001
SRX8557665,-1.0966228155,1.1924620573,0.21691489300000003,1.732054207,-0.38299428360000004,-1.2566310163
SRX8557666,-1.1955678585,2.0029745957,-0.006825625300000001,2.0926971505,-0.0925135428,-0.634553907
SRX8557667,-1.1916947789,1.5810549539,0.43262231760000003,1.1477630258,-0.44520989380000003,-1.5689830981
SRX3405147,-0.9196606036,-0.0894440968,-0.4873321903,-0.0066568021,-0.12568309090000002,0.1320143251
SRX3405148,-1.0981972311,-0.0365991524,-0.6635721466000001,-0.0094798624,-0.0226690841,0.15308748960000002
SRX3405149,2.0178578347,0.1260432492,1.1509043369,0.0161366646,0.148352175,-0.2851018147
SRX3405150,-1.1900219208,2.4776004991000002,0.9753166282000001,-1.1042657157,-0.35600921020000004,-0.5593211718000001
SRX3405151,1.4311416924,1.3711397971000001,1.4741078073,-2.2618533364,-0.211315048,-0.6468395411
SRX3405152,-1.5077264231,-0.1608991771,-1.3909404766,-1.7348352055,-0.1849581214,-0.4281741895
SRX3405153,-1.0929215231,-0.668663982,-0.5042749738,-0.9940964981,-0.338409198,-0.5400326655000001
SRX3405154,-0.7187891923,-1.644392222,-1.2804208414,-1.2027550962,-0.3899661263,-0.9144960198000001
SRX3405155,-0.3819445903,-1.6206358442000002,-1.9502595324,-1.1673185763,-0.43622870900000005,-0.9336502592
SRX3405156,0.6245785985,-2.0987910672,-1.8288454329000001,-2.497326525,-0.45641328210000004,-0.5088043768
SRX3405157,0.0299899201,-1.3830101713,-1.2860903905,-1.689505862,-0.3371804469,-0.9111694493
SRX312063,1.8788786714999999,0.037865753200000005,-0.0380558031,0.9765796421,0.32162227530000004,0.1722954485
SRX312064,0.7747143257,-0.40150338090000004,-0.007131672800000001,1.0117880238999999,0.3170287678,0.3250184954
SRX312065,3.8304669091,-0.5398939064,-0.0176530659,1.0681569503,-0.3404448236,1.3365711216
SRX312066,5.2175159541,0.7497466303,-1.4444255309,0.2214826281,-0.461044035,0.0670149387
SRX312067,5.9122795363,0.9529371193,-1.917885489,0.2100340125,-0.5124476108,0.09549323100000001
SRX312068,5.3941927136,1.5596669019,-2.5752568788,0.0684716985,-1.1947691484,-0.2330901569
SRX312069,5.4368002247,1.5716676984,-2.5776012018000003,0.0715059245,-1.203038354,-0.2669708502
SRX312070,-0.2675601828,0.191212461,0.0084926023,-0.00920911,0.061510608700000004,-0.1086538774
SRX312071,0.2675601828,-0.191212461,-0.0084926023,0.00920911,-0.061510608700000004,0.1086538774
SRX312072,7.2690547058,2.8981515214,-1.4175349262,0.9121735129,-0.4213361215,1.902561058
SRX312073,7.0970199125,3.0589047665,-1.7426642193,0.8854798024,-0.5031474009,2.000781799
SRX312074,6.4841148095,2.8171625681,-1.933423752,1.5371796020000001,0.2993711844,2.3300359301
SRX312075,6.4688827393,2.8652732448,-1.3718966998,1.5392718386,0.3135272786,2.3043371126
SRX312076,9.0899555763,1.7169103575,-2.9799617134,0.8901228577,-1.6026171603,2.1030815028
ecoli_00001,0.1777782128,0.173800594,-0.1284050565,-0.049727751,-0.016455943,-0.030428714500000002
ecoli_00002,-0.1777782128,-0.173800594,0.1284050565,0.049727751,0.016455943,0.030428714500000002
ecoli_00003,-2.3598833336,1.503557971,1.0272767965,1.650326502,0.48361660700000003,-0.8834644935
ecoli_00004,-2.4186704541,1.606618766,1.0981969385,1.6437026920000002,0.481963148,-0.9988224215
ecoli_00005,-1.271683997,-0.24798381700000002,-0.2973695505,-0.22947255900000002,-0.34823233600000003,-0.2289080135
ecoli_00006,-1.1544151238,-0.42883168,0.1051134615,-0.271725376,-0.46786989100000004,-0.3180537375
ecoli_00007,-2.9647071609,1.428734697,0.5904138855000001,1.527195722,0.46443511400000004,-0.5710975955
ecoli_00008,-2.5742961972,1.484758005,0.6879863725,1.238544582,0.45899736500000005,-0.6268760275
ecoli_00009,-0.6973374154,-0.13282348,0.6539038715000001,0.6013075320000001,-0.205701605,-0.1238448285
ecoli_00010,-1.7486660836999999,-0.26457476700000004,0.4289630795,0.622610922,-0.16910454,-0.38736219850000003
ecoli_00011,-2.2645842696000003,0.373596704,0.2596557335,0.177302749,-0.122076266,-0.0055871365
ecoli_00012,-2.2024542901,0.41242641700000005,0.6502983585000001,0.18070148100000002,-0.09064453500000001,-0.0464852105
ecoli_00014,-2.5935614215,-0.230651515,0.6585149755,0.041918445000000006,-0.035502778000000006,0.0290192295
ecoli_00015,-1.9532648035,0.28694551700000004,0.5825865305,0.132946996,-0.10232901400000001,0.1555294585
ecoli_00016,-1.9361142078,0.35533118500000005,0.8773572265,0.028727889000000003,0.016478089,-0.1696210985
ecoli_00017,-2.3193646546,0.72531287,0.3083133565,0.245873005,0.003416019,-0.0114852465
ecoli_00018,-2.7740611938,0.6722059250000001,0.6903257665,0.353677022,-0.023407665,0.1837235605
ecoli_00019,-1.6668150644000002,0.806856758,0.6379101805,2.449326732,0.161531063,-0.7754807875
ecoli_00020,-2.2545311291,0.658113489,0.6319914995,2.150239472,0.244877788,-0.6519271775000001
ecoli_00021,-1.9392623316000002,0.762357433,0.5573718185000001,1.918683632,-0.10101905500000001,-0.6496301435
ecoli_00022,-1.7941380903000002,0.720336713,0.6224436555,1.875718832,-0.118285491,-0.6936894945000001
ecoli_00023,-2.2216717577,1.701380697,0.7196819015,2.174649812,0.130968896,-0.6605761675
ecoli_00024,-1.9711319681,1.576173413,0.1697800475,2.132365622,0.16416381700000002,-0.5743270965
ecoli_00025,-2.2930876590000002,1.775583241,0.6189384355,2.427061572,0.5578435850000001,-0.7462437495
ecoli_00026,-2.8578507603,1.715711352,0.8666765095000001,2.475274892,0.587865716,-0.5246088725
ecoli_00027,-0.6309552207,1.36009628,0.8967490335,1.849426562,0.479075976,-0.7331625605000001
ecoli_00028,-0.3504376725,1.36595648,0.6943545345000001,1.826245562,0.43220153,-0.6948758355
ecoli_00029,-0.9800596939,-1.42457741,-0.1759698035,0.9658633820000001,0.207309178,-0.7579426125000001
ecoli_00030,0.26008119890000003,-1.329289645,0.4355141155,0.8995555820000001,0.157351611,-0.8039465935000001
ecoli_00031,-0.20382055670000002,-0.407520828,0.9296836405000001,1.143877012,0.661718113,-0.8086718015000001
ecoli_00032,-0.043358063200000005,-0.11106802900000001,0.7808863245000001,1.201356272,0.5436341450000001,-0.7356018065000001
ecoli_00033,-0.6713010813,2.007248355,0.9823133015000001,2.170823912,0.731233737,-0.0557499605
ecoli_00034,-2.1172717882,1.018111058,0.5109296265000001,2.363496512,0.89835275,-0.3775662065
ecoli_00035,-1.2050109294,-0.411161159,0.4909895845,1.560056102,0.36012009300000003,-0.2824232345
ecoli_00036,-1.2529422237,-0.569765751,0.3315756375,1.572826172,0.28217445,-0.1412460985
ecoli_00037,-1.9120562045,0.313032138,1.1338019695,1.461736342,0.37726644600000003,-0.6042938115
ecoli_00038,-1.5248765973,0.453089687,0.8423167795000001,1.4067977520000001,0.443128212,-0.3686735245
ecoli_00039,-2.2607601071,-0.490730127,4.1206323985,0.360177262,-0.045097728000000004,0.010371337500000001
ecoli_00040,-1.9675360522,-0.845183122,4.1800953755,0.369957452,-0.047231382,-0.2652228265
ecoli_00041,-2.040868004,1.6426698339999999,0.47294876550000003,0.9244569520000001,0.265605576,-0.3068806625
ecoli_00042,-2.155451364,0.897342155,0.4528387015,0.42003344200000003,0.21461374500000002,-0.4729037855
ecoli_00043,-1.5913869549,0.030764031,0.3330587775,0.24477252300000002,-0.36555257100000005,0.3194014995
ecoli_00044,-1.7545827647,0.063068595,0.4261567565,0.071577395,-0.290672036,0.2438202095
ecoli_00045,-1.2774099312,-1.333145507,5.0187083265,-0.25510862900000003,-0.49350523100000004,0.38456816850000003
ecoli_00046,-1.8089822076000002,-1.361357435,5.0665612585,-0.162772564,-0.40606392900000005,0.28671190150000003
ecoli_00047,-2.2808617775,-0.132246647,2.3434754145,0.10687962200000001,-0.131238931,-0.1785286505
ecoli_00048,-1.6917202631000001,0.010951547,2.6874843105,0.197510713,-0.088533862,-0.043567376500000005
ecoli_00049,-2.7788271686,0.9546058310000001,0.2716637885,1.136068692,0.561196726,-0.5931653355000001
ecoli_00050,-1.0456730775,0.21193784000000002,0.9750987565,-0.23051727,1.100875522,-0.5825948125
ecoli_00051,-1.6768619041,0.014139413000000002,1.1510341975,0.043958795,1.237183526,-0.1194545875
ecoli_00052,-0.9206917244,-0.52758168,0.7552429835000001,-0.016657597,0.832935233,-0.3997597665
ecoli_00053,-1.8583870286000002,-0.822090139,0.5501307025000001,-0.015329333,0.864445447,-0.5585283145000001
ecoli_00054,0.46572256370000004,-1.096230363,1.0339362845,-0.276530589,1.441400653,-0.16470919850000001
ecoli_00055,0.0728219958,-0.7301206100000001,1.1341204635,-0.338241102,1.424536454,-0.3027200595
ecoli_00056,0.6064549095,-0.164825249,2.0972930665,1.014675532,0.281755229,1.6220064175000002
ecoli_00057,0.1397055653,-0.331594116,2.2616698835,0.977911822,0.188715756,1.4272188125
ecoli_00058,-1.3746242187,-2.083663326,3.5078887705,0.727420032,-0.18006717500000002,1.4606617035
ecoli_00059,-1.6991403783,-2.031573419,3.2427790975,0.7373106620000001,-0.031336151,1.2816211345
ecoli_00060,-1.5679387633,0.283931431,0.8449404515000001,0.38823240200000003,-0.059620317000000006,0.1233455175
ecoli_00061,-1.3692111040000001,0.33456971900000004,0.8526082915000001,0.395184152,-0.051596002,0.0979981815
ecoli_00062,0.5035106528000001,-1.111321758,0.5572991685,1.039849572,0.063542728,1.7395990015
ecoli_00063,-1.5088142051,-0.80380428,1.0259083735,1.148814332,0.031548838,1.7183728515
ecoli_00064,-2.6521445588,-1.985920767,1.3184003295,1.6465871120000002,0.470277959,-1.1563843635
ecoli_00065,-2.4722687623,-2.04511696,0.9939089385000001,1.759748342,0.595664834,-1.6205879505
ecoli_00066,-2.0619828339,-6.009046678,2.0060834595,0.7287601720000001,0.25057528500000004,-1.4762248445
ecoli_00067,-2.3964701113,-6.009046678,1.7740441545,0.573927292,0.31728971,-1.5660195685
ecoli_00068,1.1896822169,-0.6233766040000001,1.2541238005,-0.41096649500000004,-0.303016885,-0.4595413875
ecoli_00070,-0.1505073671,1.160945896,4.3815072635,0.115747578,-0.366281515,-0.6389207845
ecoli_00071,-0.0388819329,1.212184139,4.5542461755,0.027857161000000002,-0.39905693600000003,-0.2417250525
ecoli_00072,0.3002601864,0.985543834,4.5180164875,0.048182902,-0.197432551,-0.25068625850000004
ecoli_00073,-0.7870846216,0.138314546,5.3340936845,-0.27702965700000004,-0.519723361,-0.4027397935
ecoli_00074,-1.836972102,-0.38011659600000003,5.0238996225,-0.08955874200000001,-0.123981032,-0.43985643150000003
ecoli_00075,1.5837445776,-0.66079953,4.8530707655,0.016084043000000003,-0.21628477200000001,1.0207633205
ecoli_00077,1.6110127779,0.429217921,1.1910176015,0.268831166,-0.0010492020000000002,0.26776881750000003
ecoli_00078,2.5926313315,0.28233070400000004,1.3416767905,0.030301163000000002,-0.351655979,0.6516471905
ecoli_00079,-1.1855368847,-1.272997485,6.3040545975,0.12121000100000001,-0.233844026,0.8749943085
ecoli_00080,0.9562889237000001,0.36341641900000005,1.9550858975,0.083390378,-0.83793286,0.26363376250000004
ecoli_00081,0.6511041024,2.100194633,4.1933784015,0.41288737200000003,-0.5596798390000001,-0.0471384615
ecoli_00082,-0.334761905,0.253987232,2.0863480225,0.343919792,0.914020224,0.9081226345000001
ecoli_00083,-0.6217598564,0.20981448600000002,2.2137390515,0.222851611,0.888485166,0.7592637795
ecoli_00084,0.161533633,-0.21998487200000003,3.0051012785,0.32115443200000005,1.134151356,0.48958372050000004
ecoli_00085,-0.6706588866000001,0.052164741,2.9457264435,0.286542844,1.082567691,0.4599132785
ecoli_00086,-2.184236135,-0.270172956,0.0811476445,0.5809128020000001,0.26330238300000003,2.0558524395
ecoli_00087,-2.3927906471,-0.677647659,0.1281678135,0.6237719420000001,0.19419856400000002,2.0454693455
ecoli_00088,-1.7906624292000002,1.452455724,0.4770984125,0.44571107200000004,0.105368764,-0.4885821255
ecoli_00089,-1.8495563064,1.311389267,0.9094384725,0.527806022,0.084918884,-0.36473696250000004
ecoli_00090,-1.6772133218,0.7493367780000001,0.6681787855,-0.06741426,-0.20316713600000003,-0.2236883895
ecoli_00091,-1.6709159912,0.77354734,0.4221365595,-0.009461412,0.001045006,-0.023797737500000003
ecoli_00092,-0.6920754879000001,-0.415668268,-0.07170356950000001,0.41899008200000004,-0.08811020700000001,0.6884255335
ecoli_00093,-1.8192014791000002,0.339630712,-0.1423367045,-0.002706628,0.180257883,-0.5611728505
ecoli_00094,-1.9383173915,-1.6431092340000002,-0.1963407325,0.5912388620000001,0.18127199900000002,0.8679233385
ecoli_00095,-1.3985699882,-1.593727875,-0.4040910405,0.555214862,0.12299757900000001,0.9859388435
ecoli_00096,-0.9434998265000001,-0.33581760200000005,-0.20678857350000002,1.075322802,-0.0068059570000000005,-0.2518550035
ecoli_00097,-0.4442359956,0.135167014,0.1856578545,1.046519562,0.08366097600000001,-0.1028289335
ecoli_00098,-1.1610569477000001,-2.061671988,-1.1840552505,0.663852262,-0.19123894300000002,0.6989152315
ecoli_00099,-0.9230019841,-2.160692036,-0.7583225675,0.6135239920000001,-0.19221227700000001,0.5134001775
ecoli_00100,-1.4082965183,-1.874081066,-0.5579261015,0.129992928,-0.45536037500000004,-0.10821354650000001
ecoli_00101,-2.6410174903,-3.458976245,-0.9710645665000001,-0.926944088,-1.013562137,-0.2746976275
ecoli_00102,-2.3260176439,-3.345360569,-1.3668724365,-0.9221537670000001,-0.9952300150000001,-0.1442705215
ecoli_00103,-0.4048661926,-3.796281602,-1.9124584375,-0.9664375940000001,-1.059313448,0.7063598975000001
ecoli_00104,-1.0499531317,-4.108626977,-1.6813022565,-0.89091248,-0.9056743490000001,0.8392628875
ecoli_00105,-0.3106343334,-1.346186511,3.0828900655,-0.08924797200000001,-0.321701088,1.2133425615
ecoli_00106,-0.8709703455000001,-1.848632227,4.1592213895,0.38219653200000003,-0.46519456600000003,1.1866154445000001
ecoli_00107,-0.5162440846,-1.754289047,4.2036952715,0.29671736200000004,-0.6120343730000001,1.2558234095
ecoli_00108,-1.6825978846,-0.551910211,-0.21203657550000002,0.45762537200000003,0.49123089700000006,-0.5929306125
ecoli_00109,-1.0236779793,-0.8503923790000001,-0.0167642825,0.33209055200000004,0.671828634,-0.4582642315
ecoli_00110,-1.6322641946,0.705814629,0.0396532525,0.193629716,0.21348961300000002,-0.9652364135
ecoli_00111,-2.1370537995,0.858862122,-0.3215081725,0.33613993200000003,0.26250089800000004,-1.1123398735
ecoli_00112,-1.8382321184000001,1.095917521,0.007580906500000001,0.21436483,0.262762467,-0.9171026865
ecoli_00113,-0.3028213088,1.233259928,4.7976695775,1.187215512,0.23584839999999999,-0.0649130825
ecoli_00114,0.1299939634,1.3343725260000001,4.7755386925,1.041209602,0.251450198,-0.1151864185
ecoli_00115,-0.5422823362,0.931601749,4.6683172545,1.000426512,0.231613232,0.1565030635
ecoli_00116,-2.7286427432,1.22197551,0.3131223325,1.403545152,0.470387712,-0.8444706505
ecoli_00117,-2.2079956662,0.94295651,0.8349664615,1.312142502,0.5585201160000001,-1.5259258865
ecoli_00118,-2.1796559517,1.218921689,0.6571297525,1.332774822,0.43093641200000005,-0.7401474195000001
ecoli_00119,-3.0455918043,1.090391747,0.1476371255,1.220202512,0.47738438200000005,-1.2638495925
ecoli_00120,-3.2852774812,1.147760619,0.027734276500000002,1.232196922,0.497850243,-0.9971175795
ecoli_00121,-2.6430839907,0.98474081,-0.1393927705,1.2185585620000001,0.528216152,-1.3583613045
ecoli_00122,-2.6808535036,1.4000046290000001,-0.4216021445,1.473030322,0.396219023,-1.2575624225
ecoli_00123,-3.1368134259,1.402112603,0.3144922115,1.491695502,0.45777799999999996,-1.1100478935
ecoli_00124,-2.7579722906,1.600968876,0.4606783615,1.425635312,0.360808571,-1.2891182895
ecoli_00125,-2.9803125485,-3.217924393,2.5352766335,0.7930836120000001,-0.377345046,-1.5996277294999999
ecoli_00126,-2.4390372169,-3.448866246,3.9573553185,-0.261345063,-0.665005668,-0.4926388605
ecoli_00127,-1.8552435623,-3.239905408,5.1222717875,-0.923966688,-0.739201989,0.2342417215
ecoli_00128,-2.3501648765,-3.877876282,2.4543408625,-1.072388459,-1.228548538,-0.8971973705
ecoli_00129,-3.674910433,-2.795961061,4.7468457785,0.8990942620000001,-0.07749206,-0.7515890785
ecoli_00130,-3.3101730219,-3.478045273,2.0248335165,-0.267016099,-0.31869361,-0.5005635395
ecoli_00131,-2.8836979796,-2.970738664,4.2520938505,-0.06099581900000001,-0.507891577,-1.3820435655
ecoli_00132,-3.80521382,-0.837260698,-0.8665179695,-0.281531602,0.042350504000000004,0.25585010950000003
ecoli_00133,-2.2732447973,-2.269441705,5.8174084575,-0.48538561300000005,-0.08140993,1.5124655654999999
ecoli_00134,-2.1058470203,-2.192958238,5.3387393125,-0.28717722,-0.29933009600000005,-0.1191177655
ecoli_00135,-2.3060491704,-1.750792372,4.9630866115,-0.530759834,-0.16394340200000002,-0.1687762325
ecoli_00136,-3.0586780114,-3.247309057,3.9972084685000002,-0.06679679300000001,0.37917283100000004,0.0526770275
ecoli_00137,-2.0271253681,-1.7950855790000002,4.6761670575,-0.4238999,-0.572718395,-0.0992252695
ecoli_00138,-1.6010787397000001,-5.798302105,0.6404688255000001,-1.679026192,0.350159749,0.0172851825
ecoli_00139,-2.0729023565,-3.673409818,0.3683441955,-0.6158962060000001,0.550315646,0.3179956795
ecoli_00140,-2.566453883,-2.239743463,5.6739275225,-0.5299862820000001,-0.21709989500000001,0.48495342550000003
ecoli_00141,-2.5693169461,-3.76022385,4.6544471845,-0.523400039,0.508499483,0.2982023985
ecoli_00142,-1.1493098818,1.256747924,0.3666304515,1.223033602,-0.100011322,0.8788910865
ecoli_00143,-1.0538015558,2.2604569039999998,3.7256334435,-0.634528351,-0.363180771,-0.6717551725
ecoli_00144,0.0969450184,-1.843085265,0.9330735595,-0.137538191,-0.7199506880000001,1.2541738325
ecoli_00145,-1.9382600573,-0.211248614,-0.1599917485,0.24299832000000002,-1.174384379,1.0909405965
ecoli_00146,0.8451458625,-1.4291808860000002,-0.5656171795,0.743275232,-0.672707339,0.2268996815
ecoli_00147,-0.4196217954,-1.085206185,-0.8554596885,0.42675417200000004,-0.5744744890000001,-0.5880107595
ecoli_00148,-2.09707792,-2.498394855,-2.1896761165,-0.580133845,-0.6221487130000001,0.9706694365
