,A,NtrC,RpoN
cck_pts__pts_ale2__2,0.0093918286,-1.0045442005,-0.9101878965
cck_pts__pts_ale3__1,-6.7200410331,-3.4520181785,-0.9609956225
cck_pts__pts_ale3__2,-6.4691820049,-3.4189092345,-0.7625850225
cck_pts__pts_ale4__1,1.2940987663999999,-0.8551361805000001,-0.9130500165000001
cck_pts__pts_ale4__2,0.8878773883000001,-0.8119836325,-0.9932835145000001
cck_gnd__gmos_delgnd__1,-1.0807733351,-0.3789518335,-0.1830543285
cck_gnd__gmos_delgnd__2,2.2213098272,-0.1981037545,-0.1204056705
cck_gnd__gnd_ale1__1,0.34913301010000003,-0.4609405475,-0.8071900495000001
cck_gnd__gnd_ale1__2,0.2889977604,-0.5878025065,-0.8075885545
cck_gnd__gnd_ale2__1,0.0899229245,-0.7248584785000001,-0.8632410745
cck_gnd__gnd_ale2__2,0.2470175903,-0.6570025705,-0.7118772435
cck_gnd__gnd_ale3__1,-0.2883492595,-0.7831173635,-0.7625813295
cck_gnd__gnd_ale3__2,0.2063932742,-0.5704471405,-0.7222617405
cck_tpiA__gmos_deltpiA__1,-0.6080086941,-1.5769796875000002,-0.5274534285
cck_tpiA__gmos_deltpiA__2,-2.2681770437,-1.0109926535,-0.7828259425
cck_tpiA__tpiA_ale1__1,-1.8440643617,-1.4393603925,-0.33171512950000004
cck_tpiA__tpiA_ale1__2,-1.5831340366000002,-1.1838970915,-0.2405007045
cck_tpiA__tpiA_ale2__1,-0.2741719141,-1.5185478555,-0.42912548450000004
cck_tpiA__tpiA_ale2__2,-0.9098340535,-1.8193657245,-0.5798692935
cck_tpiA__tpiA_ale3__1,-2.5081037528,-1.4031404545,-0.4509718735
cck_tpiA__tpiA_ale3__2,-2.6060342339,-1.4131142045,-0.4706106745
cck_tpiA__tpiA_ale4__1,-2.251014939,-1.1890784855,-0.28283903250000003
cck_tpiA__tpiA_ale4__2,-2.27681243,-1.2201585135,-0.2615874805
acid_tale__acid_ale1_pH7__1,0.5173095081,-1.0291669035,-1.1434939765
acid_tale__acid_ale1_pH7__2,0.5157808147,-1.0493234815,-1.0954794625
acid_tale__acid_ale1_pH5__1,0.4057887488,-0.49288974150000003,-0.22479323450000002
acid_tale__acid_ale1_pH5__2,0.7554441886000001,-0.5250141975,-0.3639794045
acid_tale__acid_ale2_pH7__1,0.27189241680000004,-0.3870420955,-0.8097514835
acid_tale__acid_ale2_pH7__2,0.19025026220000002,-0.3512836245,-0.7847996785
acid_tale__acid_ale2_pH5__1,-1.7476669946999999,-0.0204683225,-0.6090815945
acid_tale__acid_ale2_pH5__2,-1.5066888551000002,0.1114954085,-0.6521726465000001
acid_tale__low_Mg_ale_pH7__1,-1.0022542082,-1.1477914515,-0.8886906245
acid_tale__low_Mg_ale_pH7__2,-0.4618290078,-1.2934927965,-0.8849519425
acid_tale__low_Mg_ale_pH5__1,-2.527817467,-0.7822146555,-0.5974948625000001
acid_tale__low_Mg_ale_pH5__2,-1.8927922091,-0.7072098135,-0.5990323295000001
acid_tale__MES_ale_pH7__1,0.5081434065,-1.0846627515,-0.8479203105
acid_tale__MES_ale_pH7__2,0.27514594670000003,-1.0822398765,-0.8574053305
acid_tale__MES_ale_pH5__1,-2.1916648671,-0.5003392395,-0.6288421885000001
acid_tale__MES_ale_pH5__2,-3.4605320146,-0.7373967145,-0.35688139950000003
acid_tale__gmos_pH7__1,-0.1580235043,-1.2523518245,-0.8300912035
acid_tale__gmos_pH7__2,-0.0888688943,-1.1942332985,-0.7878773665000001
acid_tale__gmos_pH5__1,-2.1867036424,-0.5317464775,-0.4982351705
acid_tale__gmos_pH5__2,-2.2794098065,-0.5023894545,-0.44691374850000004
adnB__wt_adn__1,-6.163003003,-1.4606364645,-0.0801798185
adnB__wt_adn__2,-3.5703685354,-1.4790980805,-0.5635753085
adnB__delydhB_adn__1,-7.4196422391,-1.5871423075000002,-0.33522521250000004
adnB__delydhB_adn__2,-5.1771530619,-1.5223647925,-0.0202607985
ytf2__wt_glc__1,-1.4855152206,-0.8714932975,0.0265213165
ytf2__wt_glc__2,-1.7471593995,-1.0325865335,-0.1403242235
ytf2__ybcM_glc__1,-0.8649213385000001,-0.8664968325,-0.3575453595
ytf2__ybcM_glc__2,-0.44100236670000004,-0.7195722705,-0.23443426650000002
ytf2__ydhB_glc__1,-1.8407993288000002,-1.1347007955,-0.2876658005
ytf2__ydhB_glc__2,-1.9790722871000002,-1.1658017035000001,-0.19440356250000002
ytf2__yfeC_glc__1,-2.5317977014,-1.0980431535,-0.2966178795
ytf2__yfeC_glc__2,-1.8338808446,-0.9760965475000001,-0.2533718325
ytf2__yciT_glc__1,-2.4464642938,-1.0171885935,-0.37620577250000004
ytf2__yciT_glc__2,-2.3580233259,-1.0353061845,-0.4171447105
ytf2__ydiZ_glc__1,-0.4000456211,-0.4031503455,-0.4454550105
ytf2__ydiZ_glc__2,-0.7364900836,-0.4583178405,-0.4394860775
ytf2__ynfL_glc__1,-1.1579745612,-0.5652640805,-0.2071152765
ytf2__ynfL_glc__2,-1.3454696594,-0.5794635185,-0.1979544145
misc2__dellon_glc__1,-3.4913445569,-1.1136746225,-0.0423634065
misc2__dellon_glc__2,-4.0419747254,-1.3878165385,-0.6271038335
ytf3__wt_glc2__1,-1.035129288,-0.5967113715,-0.2973758145
ytf3__wt_glc2__2,-1.0241336704,-0.5871897955000001,-0.2686383705
ytf3__wt_pH7_lactate__1,-1.1487559732000001,-0.5723314595,-0.3025577295
ytf3__wt_pH7_lactate__2,-1.1210153701,-0.5197183125,-0.3075298135
ytf3__wt_pH55_lactate__1,-2.1166691041,-0.8793136375,-0.2713144085
ytf3__wt_pH55_lactate__2,-2.2869838959,-0.8206660675,-0.1981763815
ytf3__wt_pH55_HCl__1,-2.1904706993,-0.7858408355000001,-0.1437790375
ytf3__wt_pH55_HCl__2,-2.5149989802,-0.8540699985,-0.0864600845
ytf3__dyieP_pH7__1,-0.8411395449,-0.3375789635,-0.2839299685
ytf3__dyieP_pH7__2,-1.0507242929,-0.4638102395,-0.3086236345
ytf3__dyieP_pH55__1,-1.1695192805,-0.5541709425,-0.2746889305
ytf3__dyieP_pH55__2,-1.2668484617,-0.6716588725,-0.1811969235
