,A,Fnr,NarP,NarL
ros_tale__16_32_750pq__1,0.566860971,-0.366249486,0.133033219,-2.5402709905
ros_tale__16_32_750pq__2,-0.1663996024,-0.163033003,0.17491141200000002,-1.7915617565000002
ros_tale__17_104_0pq__1,-0.0204283045,-1.778704773,0.649461485,-1.7995051444999999
ros_tale__17_104_0pq__2,0.1388363977,-1.87458859,0.550092079,-1.6596569795
ros_tale__17_104_250pq__1,1.6495938962999999,-0.870340709,1.1385341900000001,-2.1305453955
ros_tale__17_104_250pq__2,0.8708094945,-0.9554763430000001,1.070383324,-1.6237211205
ros_tale__17_104_250pq__3,0.8691571388,-1.000417803,1.561758684,-1.5711120175
ros_tale__17_104_250pq__4,2.4247242124,-0.683897696,1.8549345060000002,-1.3911057425
ros_tale__17_104_750pq__1,0.0058153098000000005,-0.948053416,1.172238458,-2.0511425955
ros_tale__17_104_750pq__2,0.6893606097,-0.945781996,1.135160757,-2.0115204375
ros_tale__18_24_250pq__1,0.0344572764,-0.6740969290000001,0.543214591,0.0029001995
ros_tale__18_24_250pq__2,0.6386768159,-0.770029595,0.46421225200000005,-0.2337367725
ros_tale__18_36_0pq__1,-0.3980724021,-1.033200047,-0.650640907,-1.7621037474999999
ros_tale__18_36_0pq__2,-0.5750913539,-1.203083779,-0.719895778,-1.6079884075000002
ros_tale__18_36_0pq__3,1.265184119,-1.047631244,-1.0397935170000001,-1.2436705785
ros_tale__18_36_0pq__4,0.8062374995,-0.9799620080000001,-1.257267391,-0.7916602025
ros_tale__18_36_250pq__1,1.9504866922000001,-0.89488495,-1.494039999,-0.8817618315
ros_tale__18_36_250pq__2,2.0685682966,-0.9689770120000001,-1.122601465,-1.0448200935
ros_tale__18_36_750pq__1,-0.3869420488,-0.641609003,-0.628308282,-1.2761237975
ros_tale__18_36_750pq__2,-0.34715350970000003,-0.582725383,-0.5534496600000001,-1.2702009665
ros_tale__19_91_0pq__1,1.3266611236,-1.900315751,1.1868398,-0.8314362335000001
ros_tale__19_91_0pq__2,1.1111743904,-1.906916504,1.043299144,-0.9146237705
ros_tale__19_91_250pq__1,0.3037179604,-1.496060902,1.270244837,-0.4885653425
ros_tale__19_91_250pq__2,0.2347002362,-1.77884102,0.7608017290000001,-0.7313105465
ros_tale__19_91_750pq__1,0.7771502535,-1.362481013,1.332380471,-1.2248396305
ros_tale__19_91_750pq__2,1.1024109133,-1.310339443,0.8383681430000001,-1.2484746125
ros_tale__19_91_750pq__3,0.8117076421,-0.630128715,1.286114913,-1.1090555945
ros_tale__19_91_750pq__4,1.3129852902999999,-0.791538139,0.47416540100000004,-0.9898636015000001
ros_tale__21_97_0pq__1,1.3113361815,0.808790208,-1.760633103,-2.1821245595
ros_tale__21_97_0pq__2,2.7742844816,-0.15626136300000001,-1.585548261,-1.8952417805000001
ros_tale__21_97_250pq__1,2.435598748,0.052103735000000005,-1.342723229,-2.3755801425
ros_tale__21_97_250pq__2,2.6502738172,-0.18145813,-1.341281811,-2.0647630665
ros_tale__21_97_750pq__1,1.2583111644,0.812325618,-1.459590259,-2.5820372785
ros_tale__21_97_750pq__2,2.48058493,0.179824972,-1.25812229,-2.2520674645
ros_tale__25_111_0pq__1,1.3183677242,-0.8299582590000001,-2.329487003,-2.4249442675
ros_tale__25_111_0pq__2,1.5570635328,-0.8454112730000001,-1.571404054,-1.6811806305
ros_tale__25_111_250pq__1,0.8096341428,-0.647607354,-2.113993982,-2.4917287645
ros_tale__25_111_250pq__2,1.2722409320999999,-0.612683498,-1.93045723,-2.3300522655
ros_tale__25_111_750pq__1,1.4594085535999999,-0.618440988,-1.8318441980000002,-1.8987000375
ros_tale__25_111_750pq__2,1.1633030931000001,-0.6966102150000001,-1.128385374,-1.5359188824999999
ros_tale__29_119_0pq__1,1.2635546783,-0.240071578,-1.561792521,-1.8181148945
ros_tale__29_119_0pq__2,-0.3185642461,-0.594975123,-1.636457027,-2.0019324365
ros_tale__29_119_250pq__1,0.5172694247,-0.596275301,-1.565544325,-2.3994855025
ros_tale__29_119_250pq__2,1.7851368643,-0.163952428,-1.488225181,-3.0048782075
ros_tale__29_119_750pq__1,0.7273575586000001,-0.109945651,-1.396923186,-2.1174233595
ros_tale__29_119_750pq__2,0.49018259880000004,-0.35768003600000003,-1.680945943,-2.5786150995
ros_tale__ALE4_0pq__1,1.6280071173000001,-0.654336129,-0.044070171000000005,-0.7388326665
ros_tale__ALE4_0pq__2,1.5201022216,-0.677531934,-0.136839323,-0.6087178795
ros_tale__ALE4_250pq__1,-0.8782916964,-0.275686384,0.062343982000000006,0.7133759505
ros_tale__ALE4_250pq__2,-1.0035606985,-0.23889179400000002,0.030346123000000003,0.7126471465
pcoli__atASMT_325G__1,0.9932356804,-0.460226424,-0.153919315,-0.5945350325000001
pcoli__atASMT_325G__2,0.5940029339,-0.44076187600000005,-0.41035771600000004,-0.6742076345
pcoli__bpTDC__1,-0.4622321976,-0.39054706100000003,0.019641852,-0.4257732785
pcoli__bpTDC__2,-0.7978555308,-0.33950688700000003,-0.16313849400000002,-0.6019739855
pcoli__BRCA__1,1.054681651,-0.43615873400000005,-0.12725835600000002,-0.8740727555000001
pcoli__BRCA__2,1.1843017482,-0.46865413,0.06013894300000001,-1.0234973265
pcoli__BRCActrl__1,-1.5919998926,-0.403988891,-0.029671628000000002,-0.5740491795
pcoli__BRCActrl__2,-1.9044340209000001,-0.444489053,-0.117111746,-0.5252165025000001
pcoli__BRCAswap__1,0.6273171489,-0.5007945340000001,-0.47102959800000005,-0.37165977650000004
pcoli__BRCAswap__2,0.6839184513000001,-0.5053284840000001,-0.38097847500000004,-0.2293440545
pcoli__btAANAT__1,0.9689735668,-0.466470657,-0.8017523160000001,-0.4059400895
pcoli__btAANAT__2,0.1781415211,-0.37675922300000003,-0.764370842,-0.31513347350000004
pcoli__btASMT__1,0.9910144255000001,-0.500119204,-1.236689559,-0.1439362855
pcoli__btASMT__2,0.9629442678000001,-0.415345976,-0.851552732,-0.0009237545
pcoli__CC1__1,0.773320224,-0.511825053,-0.496583663,-0.0439821275
pcoli__CC1__2,0.40421713930000003,-0.31485701400000005,-1.47050563,0.0959938335
pcoli__ccCOMT__1,0.5000700937,-0.482160317,-0.05801645800000001,-0.5080616015
pcoli__ccCOMT__2,0.6658358883000001,-0.40976297300000003,-0.16304485900000001,-0.4949952145
pcoli__ckDDC__1,-0.33024951750000003,-0.630122988,-0.191013661,-0.1909754655
pcoli__ckDDC__2,-0.5780626666,-0.638148942,-0.300856406,-0.061367065500000005
pcoli__CNTF_belt__1,0.4659494746,-0.298386825,-0.917123616,-0.2000554125
pcoli__CNTF_belt__2,0.6140688764000001,-0.38006166300000005,-1.2061898260000001,0.0814828725
pcoli__cobPNMT__1,1.1375197283,-0.40089768800000003,-0.48112576,-0.4023656715
pcoli__cobPNMT__2,1.3097243144,-0.42101342,-0.25811953,-0.5218830955
pcoli__cvPhhB__1,0.9957907524,-0.5254932990000001,0.009245724,-0.44880965450000004
pcoli__cvPhhB__2,1.2833898422,-0.743997498,0.23036418600000003,-0.4797649875
pcoli__ggAANAT__1,0.9894759314,-0.46272072300000006,-0.193296941,-0.4959027615
pcoli__ggAANAT__2,0.8211723294000001,-0.420530377,-0.165260284,-0.5030244975
pcoli__ggTPH__1,1.5402420148,-0.454985071,-0.7378494280000001,-0.6399381775
pcoli__ggTPH__2,1.4532098023,-0.497514312,-0.5408869390000001,-0.8038166895000001
pcoli__hsAANAT__1,-0.0993396393,0.022332146,-0.776132853,0.1767243155
pcoli__hsAANAT__2,0.6816122156000001,-0.17518171200000002,-1.070688734,0.1779742685
pcoli__hsASMT__1,0.2442480877,-0.48296065600000004,-0.125719721,-0.46420169650000004
pcoli__hsASMT__2,0.1363817853,-0.402594561,-0.049142063,-0.5092591385
pcoli__hsPNMT_mb__1,0.6993865813,-0.3763032,-0.30205394700000004,-0.48001811650000004
pcoli__hsPNMT_mb__2,1.0911034844,-0.42449361100000005,-0.359873804,-0.48527572150000003
pcoli__hsTPH__1,1.5853688516000002,-0.43643012200000003,-0.29295570600000004,-1.0967243425
pcoli__hsTPH__2,1.1579847476,-0.5736641880000001,-0.1226246,-0.9809825245
pcoli__hsTPH_E2K__1,-0.5599997325,-0.125359269,-1.304629669,-0.3183766275
pcoli__hsTPH_E2K__2,-1.1310883138,-0.087385535,-0.99923759,-0.3063947875
pcoli__hsTPH_E2K_N91I_P99C__1,1.3428638179,-0.329506452,-0.6163053350000001,-0.7407224925
pcoli__hsTPH_E2K_N91I_P99C__2,1.2088730541000001,-0.42721245100000005,0.008228135000000001,-0.7195519345
pcoli__hsTPH_N158trunc__1,-1.2164817074,-0.040118541,-0.357395901,-0.3692697815
pcoli__hsTPH_N158trunc__2,-1.3812143291,-0.089151637,-0.579993367,-0.4899277475
pcoli__hsTPH_N174trunc__1,0.9087398224000001,-0.45094076,-0.7330438960000001,-0.5297338445
pcoli__hsTPH_N174trunc__2,-0.34004119790000004,-0.25446565200000004,-0.735608174,-0.5399660135000001
pcoli__hsTPH_Ntermtrunc__1,-1.6156354684,0.081208522,-0.708190713,0.4352442445
pcoli__hsTPH_Ntermtrunc__2,-0.2941603218,-0.36300764,-0.43063246,0.6075804585
pcoli__hsTPH1__1,0.6738721498,-0.457813974,-0.6105454720000001,-0.26073173050000004
pcoli__hsTPH1__2,0.8496675166000001,-0.416483586,-0.593269652,-0.2792831045
pcoli__MBP__1,1.3621774707,-0.911700291,-0.493497522,-0.7889837015000001
pcoli__MBP__2,-0.4148948482,-0.326153116,-1.298231,-0.2934833025
pcoli__msCOMT__1,0.8256078032,-0.417527969,0.438712264,-0.5418198755
pcoli__msCOMT__2,0.8101695081,-0.350991349,0.055707582000000005,-0.5107075375
pcoli__ocAANAT__1,1.1610748625,-0.39319892100000003,-0.464300294,-0.6138434605
pcoli__ocAANAT__2,0.7925664572000001,-0.40912006900000003,-0.275394609,-0.6652457935
pcoli__osTDC_K374H__1,-0.0433923597,-0.486733729,-0.42907759300000003,0.39723650250000003
pcoli__osTDC_K374H__2,-0.20290200960000002,-0.540014471,-0.308594904,0.5434466145
pcoli__osTDC_K374L__1,0.2567047615,-0.341437437,0.1862457,-0.21983520550000002
pcoli__osTDC_K374L__2,-0.0152408555,-0.278014552,0.230382583,-0.1407958105
pcoli__osTDC_K374Q__1,1.0536356102,-0.554256646,-0.600616714,-0.27608475250000003
pcoli__osTDC_K374Q__2,0.7943019922000001,-0.5038226680000001,-0.5984220880000001,-0.1258541755
pcoli__osTDC_L360V__1,0.6556729090000001,-0.557847917,0.009581501000000001,-0.7044672035
pcoli__osTDC_L360V__2,-0.2531590458,-0.462101802,0.151390663,-0.6702064145000001
pcoli__pmTPH__1,0.8372552178,-0.361514938,-0.5237305480000001,-0.8203616895
pcoli__pmTPH__2,0.2422084913,-0.25580899,-0.360768603,-0.5814454735
pcoli__RFC__1,1.57704967,-0.39788874500000004,-0.396433338,-0.7457907865000001
pcoli__RFC__2,1.7069579845,-0.392249092,-0.24259507500000002,-0.8047283165
pcoli__RFCctrl__1,1.0538937652,-0.444479887,-0.66249351,-0.0115159385
pcoli__RFCctrl__2,1.1642615819,-0.440878498,-0.232321571,-0.0330519685
pcoli__RFCnopause__1,0.3447984586,-0.286424479,-0.373365005,0.1118509315
pcoli__RFCnopause__2,-1.0014123864,-0.08273235300000001,-0.348359384,0.10091024750000001
pcoli__RFCpluspause__1,-1.079283882,0.15455127,-0.8496136740000001,0.2887766645
pcoli__RFCpluspause__2,-1.616161204,0.07042016200000001,-0.797510889,0.3286167855
pcoli__rnCOMT_sol__1,0.16467300940000001,-0.172748066,-0.468470677,0.2604318435
pcoli__rnCOMT_sol__2,0.9374913650000001,-0.433783454,-0.527458497,0.1447961075
pcoli__rnPNMT__1,0.5780572268,-0.317963561,-0.653922762,-0.6503718575
pcoli__rnPNMT__2,0.0500405446,-0.187636618,-0.28373355,-0.5710341855000001
pcoli__rnTDC__1,0.9205068875,-0.426911403,0.008975653,-0.8034015285
pcoli__rnTDC__2,0.8804621855,-0.374873799,-0.570589455,-0.5989118515
pcoli__rnTDC_trunc__1,0.4584799298,-0.404417173,-0.34935288800000003,-0.1505094955
pcoli__rnTDC_trunc__2,-0.4556734417,-0.444723462,-0.392711331,-0.1335955445
pcoli__saCOMT_T2A__1,1.3247926255,-0.428602874,0.020171685,-0.5705627095
pcoli__saCOMT_T2A__2,0.8247108217,-0.37812269,-0.313824461,-0.5225363465
pcoli__sfCOMT__1,1.4397711738,-0.449602194,-0.55153909,-0.8298738905
pcoli__sfCOMT__2,1.5621307066,-0.503153504,-0.084799842,-0.8771755675
pcoli__sgAANAT_D63G__1,1.5919853405,-0.504442709,0.094557579,-0.7726151815000001
pcoli__sgAANAT_D63G__2,1.6215948993,-0.505781927,-0.9593520040000001,-0.6505942795
pcoli__ssDDC__1,0.6487421813,-0.487620437,0.06707758200000001,-0.49015808050000004
pcoli__ssDDC__2,0.0843356157,-0.440656914,0.150715987,-0.4109330295
pcoli__TP53B__1,0.6736000418,-0.37519571700000004,-0.054883781000000006,-0.3145941465
pcoli__TP53B__2,0.5655239852,-0.39368933300000003,0.07688721,-0.4172287685
pcoli__WT__1,-1.4710958257,-0.017957380000000002,-0.275535182,0.3807883595
pcoli__WT__2,-1.4118248657999999,0.065247204,-0.199315977,0.3210873535
cck__glu_ale4__1,0.6929324742,-0.359452357,0.161731601,-0.0222282705
cck__glu_ale4__2,1.8557423572,-0.830568478,0.542654147,-0.3838881335
cck__cck_ale1__1,2.1281019319,-0.9610595980000001,0.258161644,-0.4706912815
cck__cck_ale1__2,1.9919818626999999,-0.9317755310000001,0.210129367,-0.3814748985
cck__cck_ale2__1,1.914949111,-0.968537508,0.173879676,-0.5828621515
cck__cck_ale2__2,2.0664499056,-0.9813371310000001,0.29909090600000005,-0.3574557165
cck_pgi__gmos_delpgi__1,1.4955887679,-0.462809046,-0.436858077,0.0334709255
cck_pgi__gmos_delpgi__2,0.6880543309,-0.16406430800000002,-0.519587182,0.1653592395
cck_pgi__pgi_ale1__1,0.4160477939,-0.428273263,-0.297868146,0.1535600155
cck_pgi__pgi_ale1__2,0.9929566796,-0.763997408,-0.111430818,-0.0510011605
cck_pgi__pgi_ale2__1,0.6307711016,-0.7069345330000001,-0.12194571900000001,0.3477169765
cck_pgi__pgi_ale3__1,0.2878658966,-0.32058263600000003,-0.47351012400000003,0.0847816115
cck_pgi__pgi_ale3__2,1.5063525239,-0.846577046,-0.051914177000000006,-0.0701452225
cck_pgi__pgi_ale4__1,2.4927031537,-0.45959830300000004,-0.30991820800000003,0.06682618650000001
cck_pgi__pgi_ale4__2,3.0977712565,-1.119133921,-0.168497908,-0.49490475250000004
cck_pgi__pgi_ale4__3,2.87384234,-1.059300256,-0.071474153,-0.4233367555
cck_pgi__pgi_ale5__1,0.5429351627,-0.22886420100000002,0.309202464,0.0965427135
cck_pgi__pgi_ale5__2,1.683420374,-0.698604067,0.5643817990000001,-0.1690726395
cck_pgi__pgi_ale6__1,1.7242861584,-0.39119517,0.305352891,0.27279989250000003
cck_pgi__pgi_ale6__2,1.4441792874,-0.8692978560000001,0.202085171,-0.1189925505
cck_pgi__pgi_ale7__1,1.783321989,-0.355468852,0.43461370200000005,0.1170010155
cck_pgi__pgi_ale7__2,2.3230100823,-0.788864768,0.399609582,-0.1224753575
cck_pgi__pgi_ale8__1,0.0575494016,-0.15190588100000002,0.14834456000000001,0.0980957395
cck_pgi__pgi_ale8__2,0.4127483108,-0.5813522750000001,0.25312331600000004,-0.1403017965
cck_sdh__gmos_delsdhCB__1,-1.0379118628,-2.153072614,0.59081299,0.9577260555
cck_sdh__gmos_delsdhCB__2,0.0730708412,-1.833458404,0.48437691200000005,1.2829432885
cck_sdh__sdh_ale1__1,0.640759633,-0.8717332860000001,0.21870682800000002,0.1662700885
cck_sdh__sdh_ale1__2,0.4212242801,-0.832016394,0.434979135,0.30321213150000004
cck_sdh__sdh_ale2__1,1.4089102934,-0.8793918270000001,0.5515945010000001,0.0605521315
cck_sdh__sdh_ale3__1,0.6996222846,-0.78100001,0.122436393,0.1116408455
cck_sdh__sdh_ale3__2,0.7748095248,-0.942097155,0.270497033,-0.0864084085
cck_sdh__sdh_ale3__3,1.1789771682,-0.891283338,0.413122135,-0.11876943150000001
cck_pts__gmos_delptsHIcrr__1,1.3644738591,-1.367867184,-0.6826563210000001,-0.0909655275
cck_pts__gmos_delptsHIcrr__2,0.3095664893,-1.12302913,-0.8288153340000001,-0.13545914450000002
cck_pts__pts_ale1__1,0.61556522,-0.9976202350000001,-0.29937213,-0.2160116335
cck_pts__pts_ale1__2,1.1922497276,-0.9334525690000001,-0.281151934,-0.2966142805
cck_pts__pts_ale2__1,1.6810192996,-1.367776943,-0.026881949000000002,-0.7527068005
cck_pts__pts_ale2__2,1.6484011726999999,-1.4130985740000002,-0.45117578,-0.6565486025
cck_pts__pts_ale3__1,1.9271058362,-1.120795099,-0.223487763,-0.9239654305
cck_pts__pts_ale3__2,1.6373915344,-1.133876401,-0.293855672,-0.6381105895
cck_pts__pts_ale4__1,0.7752531146,-0.709741882,0.172191072,-0.6865628525
cck_pts__pts_ale4__2,1.1935679478,-0.7506745410000001,0.31995025,-0.7730456335
cck_gnd__gmos_delgnd__1,-0.43752557070000003,-1.7581264189999999,0.17989127500000002,0.7423524005000001
cck_gnd__gmos_delgnd__2,-0.8313920855,-1.735542686,-0.638263796,0.9820097895000001
cck_gnd__gnd_ale1__1,1.305899318,-0.9005377990000001,-0.039367679,-0.5338358005
cck_gnd__gnd_ale1__2,1.8501449866000002,-0.9051531070000001,-0.003912374000000001,-0.3519824015
cck_gnd__gnd_ale2__1,1.6683949222,-0.890671647,0.053254829000000004,-0.43004323650000004
cck_gnd__gnd_ale2__2,2.4002313619,-0.9525487850000001,0.277960023,-0.3637060365
cck_gnd__gnd_ale3__1,1.6365868928,-0.8742065520000001,0.23269362200000002,-0.3175386865
cck_gnd__gnd_ale3__2,1.4921391359,-0.974660595,0.040443002000000006,-0.0969884815
cck_tpiA__gmos_deltpiA__1,1.9074157746,-0.223833986,-0.10507775,-0.0358744825
cck_tpiA__gmos_deltpiA__2,4.9288190679,-0.61930912,-0.24713995100000002,-0.2372376455
cck_tpiA__tpiA_ale1__1,1.6603823106000002,-0.453161741,-0.067994029,-0.0046118425
cck_tpiA__tpiA_ale1__2,1.373238868,-0.45167639800000003,-0.276866581,0.1112011705
cck_tpiA__tpiA_ale2__1,0.5656949272,-0.405913379,-0.18298930800000002,0.0020100925
cck_tpiA__tpiA_ale2__2,1.758591826,-0.6912261780000001,-0.037428491,-0.09773722750000001
cck_tpiA__tpiA_ale3__1,2.6565943407,-0.860453227,-0.097545242,-0.0696266685
cck_tpiA__tpiA_ale3__2,2.7324894144,-0.875080285,0.23211334500000003,-0.0231452545
cck_tpiA__tpiA_ale4__1,2.284115607,-0.866990239,-0.088306624,0.4562402625
cck_tpiA__tpiA_ale4__2,2.0398194509,-0.870113672,-0.094672056,0.5276794545
acid_tale__acid_ale1_pH7__1,2.3827139045,-0.673721619,0.444841021,-0.3882596935
acid_tale__acid_ale1_pH7__2,2.1626777256,-0.7296190680000001,0.34319782400000004,-0.4530958185
acid_tale__acid_ale1_pH5__1,1.3822026094,-1.6861938410000001,-1.02107078,0.0404185195
acid_tale__acid_ale1_pH5__2,1.4204822598,-1.878975825,-0.629281147,0.4396251195
acid_tale__acid_ale2_pH7__1,2.0078564274,-0.623965144,0.206680688,0.0682693585
acid_tale__acid_ale2_pH7__2,2.0292662857,-0.602857631,0.26977338,0.0705149235
acid_tale__acid_ale2_pH5__1,1.6550650769000002,-0.619788553,0.155566641,0.2923998865
acid_tale__acid_ale2_pH5__2,0.08441970850000001,-0.873934305,-0.10153239,0.4249205595
acid_tale__low_Mg_ale_pH7__1,3.3901616619,-0.8099119770000001,0.618258078,-0.7947534245000001
acid_tale__low_Mg_ale_pH7__2,3.4864020733,-0.7988871120000001,0.39570534,-0.5075561365
acid_tale__low_Mg_ale_pH5__1,1.5924568751,-0.640705841,0.872337569,-0.0704268985
acid_tale__low_Mg_ale_pH5__2,1.1098019682,-0.68451218,0.647011395,0.0384016395
acid_tale__MES_ale_pH7__1,2.045189543,-0.7351243470000001,0.106871768,-0.6963044715000001
acid_tale__MES_ale_pH7__2,2.9096486689,-0.748227484,0.45549687800000005,-0.6922107615
acid_tale__MES_ale_pH5__1,1.2382672358,-0.773382533,0.328498712,0.0470680715
acid_tale__MES_ale_pH5__2,1.8176344769,-0.932560217,0.6502491340000001,0.4736475295
acid_tale__gmos_pH7__1,2.5097963202,-0.7014007320000001,0.262976625,-0.4407953935
acid_tale__gmos_pH7__2,2.321544521,-0.651219827,0.336132268,-0.4829654065
acid_tale__gmos_pH5__1,2.3389525763,-0.733972559,0.634062726,0.030203814500000002
acid_tale__gmos_pH5__2,1.9963011309,-0.620611539,0.575333981,-0.1135068335
adnB__wt_adn__1,1.9474511279,-1.266129456,0.975780619,-1.5303865945
adnB__wt_adn__2,1.4123904747,-0.350882532,1.764553816,-1.4267996655
adnB__delydhB_adn__1,1.932115213,-1.84947893,1.908178127,-2.6117934965
adnB__delydhB_adn__2,1.4689953594,-1.212460708,1.3279663290000001,-1.2349381365
ytf2__wt_glc__1,0.5333375489000001,-0.36913316900000004,0.140410745,-0.3962228975
ytf2__wt_glc__2,0.8240880874000001,-0.43140754000000003,0.20930495100000002,-0.4647902935
ytf2__ybcM_glc__1,-0.0023415474,-0.6108619550000001,0.07796926700000001,-0.2786471065
ytf2__ybcM_glc__2,0.1113446813,-0.479471609,0.060816037,-0.3293468485
ytf2__ydhB_glc__1,0.7819609471000001,-0.47064091500000005,0.071836465,-0.2798938995
ytf2__ydhB_glc__2,0.7119016028,-0.48730954800000004,-0.11999009999999999,-0.3104366645
ytf2__yfeC_glc__1,0.5726674247,-0.504541804,-0.053662312000000004,-0.4414590915
ytf2__yfeC_glc__2,1.1163615883,-0.5076367540000001,-0.10799130400000001,-0.3999695005
ytf2__yciT_glc__1,1.6635426134,-0.550100842,0.374603041,-0.6381665165
ytf2__yciT_glc__2,1.4552084939,-0.6373314050000001,0.30079531600000003,-0.7197927745
ytf2__ydiZ_glc__1,1.4306876367,-0.473158259,0.576588522,-0.7677580275
ytf2__ydiZ_glc__2,1.0224146735,-0.42645444800000004,0.51262873,-0.7151323415
ytf2__ynfL_glc__1,0.275905161,-0.41808168900000003,0.49960075000000004,-0.5126629765
ytf2__ynfL_glc__2,0.5575361926,-0.334242449,0.45273683200000003,-0.36853121050000004
misc2__dellon_glc__1,0.4600500313,0.34939167800000004,-0.83610748,-0.4105492865
misc2__dellon_glc__2,0.5985489029000001,0.519417178,-1.008714914,-0.7020863385
ytf3__wt_glc2__1,0.8926822716,-0.485554256,0.9764359340000001,-0.6001066655
ytf3__wt_glc2__2,0.8560575825000001,-0.360020973,0.8760226640000001,-0.5297932525
ytf3__wt_pH7_lactate__1,1.2004268199,-0.5143138700000001,1.262355101,-0.4450588375
ytf3__wt_pH7_lactate__2,0.9170616393000001,-0.593609637,1.290663897,-0.4530281225
ytf3__wt_pH55_lactate__1,1.0308820276,-0.6581930260000001,1.434084697,-0.5466195805
ytf3__wt_pH55_lactate__2,0.2759024389,-0.449162096,1.285952712,-0.38416190650000004
ytf3__wt_pH55_HCl__1,0.8597379525000001,-0.55335194,1.290932154,-0.3298288515
ytf3__wt_pH55_HCl__2,0.5547886805000001,-0.6147100510000001,1.196118141,-0.3882837555
ytf3__dyieP_pH7__1,0.7746494744,-0.413300108,0.962471186,-0.6664045555
ytf3__dyieP_pH7__2,1.1448138823,-0.451285506,1.166537479,-0.6698855995
ytf3__dyieP_pH55__1,1.1957273239,-0.341483713,1.319803366,-0.7236744345
ytf3__dyieP_pH55__2,0.9972156265000001,-0.370973207,1.263588483,-0.4768536135
