,A,PaaX,Crp,ihfB
truHMM__phos_4h__2,4.549941353,-0.0813743143,-1.546671549,-0.1177134277
truHMM__phos_4h__3,5.500366799,-1.0427280214,-1.7910974918,-0.8733124369
control__wt_glc__1,0.06635127860000001,-0.1246614905,0.012478646000000001,0.08337238500000001
control__wt_glc__2,-0.06635127860000001,0.1246614905,-0.012478646000000001,-0.08337238500000001
fur__wt_dpd__1,2.2359880447,0.0621737385,0.077574131,0.7158603250000001
fur__wt_dpd__2,2.2821798219,-0.0043076545,-0.090682171,0.8566654450000001
fur__wt_fe__1,0.7159919946000001,-0.6728414345,-0.030513673,-0.076995065
fur__wt_fe__2,0.6146056452,-0.9138425465000001,0.05819072,-0.086717445
fur__delfur_dpd__1,1.2581329377000001,-0.0540440765,-0.105981984,0.689803445
fur__delfur_dpd__2,1.3253805262,-0.0175852965,-0.22346684100000003,0.621869415
fur__delfur_fe2__1,1.9759343122000002,-0.9642693585000001,0.436429913,0.365818715
fur__delfur_fe2__2,1.9515033930999999,-0.8297661015000001,0.367563393,0.335810425
acid__wt_ph5__1,0.6222329563,0.037704258500000004,0.345522573,0.284257435
acid__wt_ph5__2,0.7224004263,0.08597431650000001,0.343136463,0.301657345
acid__delgadx_ph5__1,0.1377956858,0.12275780850000001,0.33938771300000004,0.036205125000000005
acid__delgadw_ph5__1,0.9892979433,-0.0292800335,0.383863793,0.19517709500000002
acid__delgadw_ph5__2,0.5144572479,-0.017174071500000002,0.33986178300000003,0.183183425
acid__delgade_ph5__1,0.5218280219,-0.0641430685,0.43240872300000005,0.33218594500000004
acid__delgade_ph5__2,0.9465917524,0.15233399150000002,0.482436193,0.239560985
oxidative__wt_pq__1,1.117875648,-0.0107931055,0.17662370300000002,0.946614625
oxidative__wt_pq__2,1.3370740943000001,0.0922052435,0.24038529300000003,0.9488081850000001
oxidative__deloxyr_pq__1,0.8789138740000001,0.45225193150000004,0.513155013,0.874908725
oxidative__deloxyr_pq__2,0.26526747440000004,0.3479107495,0.536337303,0.9672342150000001
oxidative__delsoxr_pq__1,0.9023785288,-0.4046532275,0.334672533,1.071325345
oxidative__delsoxr_pq__2,0.7137401798,-0.40148502150000004,0.387059873,1.168231695
oxidative__delsoxs_pq__1,0.8653263166,0.1609351875,0.513462963,1.135143795
oxidative__delsoxs_pq__2,1.2670255816,0.2148189855,0.5104807530000001,1.020138575
nac_ntrc__wt_csn__1,0.5774606123,-0.0457888695,-0.07279683,0.172544145
nac_ntrc__wt_csn__2,0.3195725901,-0.1488299995,-0.093243951,0.213025175
nac_ntrc__wt_cytd__1,0.5966505381,-0.0842761895,-0.043119613,0.457530655
nac_ntrc__wt_cytd__2,0.4607022907,-0.0692983415,-0.07348926,0.597994515
nac_ntrc__wt_gln__1,-1.1296402732,0.1541930835,0.16383650300000002,1.040972635
nac_ntrc__wt_gln__2,-0.1411013142,0.2233366555,0.11651884600000001,1.115534085
nac_ntrc__bw_delnac_csn__1,2.5573598627000003,-0.1582049955,0.16921202300000002,0.215499185
nac_ntrc__bw_delnac_csn__2,1.7288306097000001,-0.6258492895000001,0.03216219,-0.16648385500000001
nac_ntrc__bw_delnac_cytd__1,0.16111865960000002,-0.0784693085,0.29367586300000004,0.46454559500000003
nac_ntrc__bw_delnac_cytd__2,0.29291798690000004,-0.11525452450000001,0.22863865300000003,0.423041565
nac_ntrc__bw_delnac_gln__1,-0.9088227257,0.0508686275,0.505105143,0.8464916450000001
nac_ntrc__bw_delnac_gln__2,0.460308437,-0.0311919525,0.563775123,0.8042016750000001
nac_ntrc__bw_delnac_nh4__1,-0.4687310612,-0.5633153415000001,0.339165103,-0.302034215
nac_ntrc__bw_delnac_nh4__2,0.5974564596,-0.5487581565,0.360235063,-0.19284083500000002
misc__wt_no_te__1,0.381615333,-0.4074658445,0.32216916300000004,0.868944275
misc__wt_no_te__2,-0.0964097319,-0.5952243465,0.315987593,0.509379655
misc__bw_delcbl__1,2.4270734171,-0.5599934945,0.30577407300000004,-0.339403675
misc__bw_delcbl__2,1.8907711324,-0.5651773455,0.322569413,-0.297203465
misc__bw_delfabr__1,1.8726185927999999,-0.6341493255,0.194465293,-0.6204796650000001
misc__bw_delfabr__2,1.963878688,-0.6557279815,0.13385438500000002,-0.5922961330000001
misc__bw_delfadr__1,1.6355482075,-0.7046490105000001,0.325118883,-0.26224984500000004
misc__bw_delfadr__2,1.518344521,-0.3891252095,0.343466333,-0.136506935
misc__nitr_031__1,0.6575763005,-0.21758340750000002,0.215598863,0.036167395000000005
omics__wt_glu__1,-0.0655790328,-0.8123023855,0.348125933,-0.13827825500000002
omics__wt_glu__2,0.0676645349,-0.7758727425,0.319898823,-0.251474605
omics__wt_gly__1,0.4727429664,-0.6346892375000001,0.31218181300000003,-0.8723242170000001
omics__wt_gly__2,0.7843052981,-0.8473393675,0.348980073,-0.871424807
omics__wt_thr__1,4.4364226561,-0.5057033565,0.883560683,-0.185728995
omics__wt_thr__2,3.1196302416,-0.6219906995000001,1.1275514229999999,-0.34076356500000005
omics__bw_ac__1,1.6806110621,0.1577804365,0.46435899300000005,0.647908585
omics__bw_ac__2,1.6804341723,0.2678700195,0.46188222300000004,0.605473425
omics__bw_fum__1,0.3775446394,-0.7091454955000001,0.44664785300000004,0.018456405000000002
omics__bw_fum__2,-0.2467685893,-0.6855670375,0.49525865300000005,-0.006356255000000001
omics__bw_glc__1,0.1417563404,-0.8363474805000001,0.319951353,0.164126605
omics__bw_glc__2,-0.0690058643,-0.6864273175000001,0.360933593,0.15512309500000002
omics__bw_pyr__1,-1.5691249217,-0.3512373515,0.8061810030000001,0.644921705
omics__bw_pyr__2,1.132936167,-0.4336187755,0.764467493,0.659472645
ompr__wt_nacl__1,3.0716348555,0.7644098815,-0.686581477,0.277552005
ompr__wt_nacl__2,2.7601537401,0.8267049015,-0.620927,0.08413458500000001
ompr__bw_delompr_nacl__1,4.1569869062,1.4264462385,-1.046248202,0.009492215
ompr__bw_delompr_nacl__2,3.7285694846,1.4530159245,-1.071490687,-0.13246892500000002
minspan__wt_ade__1,1.0882428199,-0.1398677425,-0.09169608400000001,0.323090545
minspan__wt_glc__1,0.2307028156,-0.4879485445,-0.171476714,-0.0050519250000000005
minspan__wt_glc__2,0.1386300239,-0.5231983995,-0.216511799,0.045105535
minspan__wt_glc__3,-0.3780524555,-0.6393494875,-0.237794143,-0.07972467500000001
minspan__wt_glc_anaero__1,-0.4343684028,-1.2221179225,0.097308024,-0.17243101500000002
minspan__wt_glc_anaero__2,-0.7508694447,-0.4281309615,0.0007891440000000001,-0.170063665
minspan__wt_trp__1,-1.1825971441,-0.4943014955,0.37930993300000004,0.631325145
minspan__bw_delcra_glc__1,0.6482383006,0.0927815735,0.207746483,0.5065485750000001
minspan__bw_delcra_trp__1,-1.330635008,-0.46150190950000003,0.245706203,0.906130685
minspan__bw_delmntr__1,-0.5839471312,-0.48753870850000003,0.395080543,0.004072415
minspan__bw_delnac_ade__1,1.1792814719,-0.5398130195,0.005806082000000001,0.073518865
minspan__bw_delnac_glc__1,1.5687434641,-0.4896626175,0.19238992300000002,0.12347822500000001
cra_crp__wt_ac__1,1.9636919791,-0.2346786585,0.7848307330000001,-0.30622956500000004
cra_crp__wt_ac__2,2.2958778249,-0.39946935450000004,0.774460393,-0.352816565
cra_crp__wt_fru__1,1.0492363253,-1.0214210215,0.31349375300000004,-0.26311180500000003
cra_crp__wt_fru__2,0.8346888946000001,-0.8184864235,0.373244063,-0.088390225
cra_crp__delcra_ac__1,0.610471058,-0.8425211515000001,0.205353913,0.08919740500000001
cra_crp__delcra_ac__2,1.1579550472,-0.4554513465,0.159225273,0.021087685000000002
cra_crp__delcra_fru__1,0.2121331938,-0.6460146345000001,0.12650519300000002,0.279636635
cra_crp__delcra_fru__2,0.2573549599,-0.5515236855,0.163147493,0.32569436500000004
cra_crp__delcra_glc__1,0.2256806968,-0.3156093625,0.046791002000000005,-0.027273645000000003
cra_crp__delcra_glc__2,0.12830018540000002,-0.2097942865,-0.014761104,-0.13678458500000001
rpoB__wt_031__1,1.3823800717,-0.1635977405,0.271760703,-0.018986005
rpoB__wt_044__1,0.5439646134,-0.5293899025000001,0.20485867300000002,-0.16863898500000002
rpoB__wt_lb__1,23.6208097776,0.8700602205,0.24727295300000002,0.377391115
rpoB__wt_lb__2,23.6305008518,0.6944601775,0.204154523,0.29310171500000004
rpoB__rpoBE546V_031__1,1.5075621325,-0.1323163215,0.45717146300000006,0.34542376500000005
rpoB__rpoBE546V_044__1,0.9261251801,-0.4350355475,0.376256283,0.433644805
rpoB__rpoBE546V_lb__1,14.4459236255,0.19530717150000002,0.11748048200000001,0.154811065
rpoB__rpoBE546V_lb__2,14.7302868129,0.3443251115,0.125422963,0.184431905
rpoB__rpoBE546V_glc__1,0.4983991284,-0.7510605775,-0.004082425000000001,-0.25137586500000003
rpoB__rpoBE672K_glc__1,1.1291138121,-0.9435261825000001,-0.66628918,-0.868628418
rpoB__rpoBE672K_glc__2,2.1030317755,-1.1103673455,-0.570898456,-0.841749195
rpoB__rpoBE672K_lb__1,4.3475839602,-0.9279519955000001,-0.228845183,-0.730282673
rpoB__rpoBE672K_lb__2,3.8709116742000003,-0.9893405585,-0.18410035800000002,-0.70811133
crp__wt_fru__1,0.8307151979,-0.4206479755,-0.134837475,-0.120886425
crp__wt_glyc__1,2.2579038699,-0.1891621775,-0.06971342200000001,-0.235195225
crp__wt_glyc__2,1.7844255117,-0.28815432750000003,0.000271048,-0.226979175
crp__delar1_glyc__1,-0.6019112096,-0.0329924705,0.768482663,0.817711665
crp__delar1_glyc__2,-0.5329118838,0.06900843350000001,0.980974663,0.8890342950000001
crp__delar1ar2_glyc__1,1.1114071385,-0.2690914685,0.29165508300000004,0.427391075
crp__delar1ar2_glyc__2,0.9613249677000001,-0.5494178315,0.25672264300000003,0.49290713500000005
crp__delar1ar2_glyc__3,-0.0567585487,-0.3386523205,0.37124749300000004,0.45579148500000005
crp__delar2_glyc__1,-0.5029641163,-0.8605477925,1.429825303,1.075854265
crp__delar2_glyc__2,-0.3981972731,-0.9885840955,1.300445483,0.8624663450000001
crp__delar2_glyc__3,0.2015563101,-0.7451346015,1.236903523,0.782298315
crp__delcrp_fru__1,1.4225276694,0.2702541545,-9.852476477,0.7741806250000001
crp__delcrp_fru__2,0.8907328418,0.0430468285,-9.107951936,0.780515025
crp__delcrp_fru__3,1.4444571775,0.1271976535,-9.852476477,0.668204965
crp__delcrp_glc__1,1.3299210738,0.0418021285,-9.025871704,0.9036337950000001
crp__delcrp_glc__2,1.6151462782000001,0.11143934350000001,-9.566616581,0.880205215
crp__delcrp_glc__3,1.2681922656,0.0020942245,-9.852476477,0.9120195050000001
crp__delcrp_glyc__1,1.0507295719,-0.0793740225,-9.852476477,0.895131325
crp__delcrp_glyc__2,0.6489894891,-0.23141301350000001,-9.852476477,0.8307353350000001
crp__delcrp_glyc__3,0.5137088862,-0.2266631295,-9.852476477,0.894754805
glu__glu_ale3__1,0.7808443816,-0.6343593725000001,1.438555163,0.6064907850000001
glu__glu_ale4__1,0.7264202301,-1.1533319965,0.12370463300000001,-0.26191363500000003
glu__glu_ale5__1,3.1871577675,-1.2796487865000001,0.23737495300000003,-0.846024697
glu__glu_ale6__1,1.1934861229,-1.8237357515000001,-0.266972174,-0.775242359
glu__glu_ale8__1,0.7333133796,-0.6634355285,1.5517659030000002,0.6607472950000001
glu__glu_ale9__1,0.5038833003000001,-0.5289006955000001,0.736260553,-0.066971575
glu__glu_ale10__1,0.1307231029,-0.9325012595000001,1.248499963,0.21387256500000001
42c__wt_42c__1,1.2057826615,-0.5869162315,-0.022893763,-0.314610025
42c__42c_ale1__1,0.4313826638,-0.2710242605,0.578078713,0.116353545
42c__42c_ale2__1,0.5404121893,-1.3016853535,-0.001157444,-0.254239745
42c__42c_ale3__1,0.4711668022,-1.7205500835,-0.163650862,-0.295363645
42c__42c_ale4__1,1.1331326658,-0.7085944005,0.18829674300000002,-0.598037926
42c__42c_ale5__1,-0.18430954400000002,-1.5598462975,-0.255090408,-0.42064137500000004
42c__42c_ale6__1,0.5807283778,-1.5751055245,0.584709813,-0.051506065000000004
42c__42c_ale8__1,0.2470258608,-0.9345507005,0.898060053,0.068028155
42c__42c_ale9__1,0.12425603500000001,-1.0908178155,0.234450913,-0.241751655
42c__42c_ale10__1,1.3579168932,-0.6739363785,0.5824345430000001,-0.179127275
ssw__wt_ac__1,2.6259098418,-0.7291142005,0.155824183,-0.346710805
ssw__wt_glc__1,-0.0584467,-1.1282775955,0.08995910700000001,-0.342105245
ssw__wt_glyc__1,-2.2311439288,-1.3026135425,0.264629563,-0.589388949
ssw__wt_xyl__1,-1.6952192499,-1.3981332445,0.615108903,-0.050211675000000004
ssw__glc_ale1__1,0.6254018767,-0.7868724705,0.311997713,0.112337685
ssw__glc_ale2__1,-0.03295891,-0.5209891695000001,0.5353218630000001,0.8555401050000001
ssw__glc_ale3__1,0.4414360672,-0.8654746635,0.445484003,0.353007465
ssw__glyc_ale1__1,0.11434446150000001,-0.9507882535000001,0.29887890300000003,0.5749310550000001
ssw__glyc_ale2__1,-0.1082671087,-0.7828696795000001,0.302115623,0.20948735500000001
ssw__xyl_ale1__1,1.6707000061000001,-1.4008381625,-0.214788422,0.125166975
ssw__xyl_ale2__1,1.0667856105,-0.6530524915,0.026451149,-0.22523246500000002
ssw__xyl_ale3__1,2.2792826668,-1.5739887645000001,-0.313835929,-0.522299721
ssw__glc_ac_ac2__1,-1.2516835324,-1.4805659695,0.506935123,0.171467045
ssw__glc_ac_glc1__1,1.2261441448000001,-1.1730698205,-0.42053636400000005,0.336416765
ssw__glc_glyc_glc__1,0.0748720776,-0.3453397675,0.565682133,0.527257035
ssw__glc_glyc_glyc__1,0.9752987368,-0.6922009815,0.307042493,0.27466824500000003
ssw__glc_xyl_glc__1,0.16576040990000002,-1.3686775795,0.029020072,-0.35453504500000005
ssw__glc_xyl_xyl__1,1.2637808258,-0.9089943925,-0.24384744700000002,-0.20853702500000001
ica__wt_glc__1,1.1120021099,-1.0042605495,-0.021205165,-1.114766093
ica__wt_glc__2,1.2107340814,-1.0256903905,-0.013075078,-1.198454692
ica__wt_glc__3,0.9250407729000001,-1.1314329185,0.093050269,-0.531726669
ica__wt_glc__4,-0.9272166989,-0.8268188845000001,0.39985849300000004,-0.262344285
ica__arg_sbt__1,3.9334428625,-0.48465518550000003,0.172960833,-0.713059603
ica__arg_sbt__2,2.1175999519,-0.5329550415000001,0.493173503,-0.552746132
ica__cytd_rib__1,4.7904475213,1.0860307335,0.503238653,0.8413076650000001
ica__cytd_rib__2,5.2197652033,1.0575611105,0.486485123,0.716887895
ica__gth__1,2.4443077181,0.1006287465,-0.34473195700000003,0.23464762500000003
ica__gth__2,2.8487000362,-0.3533262075,-0.550939686,0.036029945
ica__leu_glcr__1,0.8962831435,-0.8655982755,1.026079293,-0.38924391500000005
ica__leu_glcr__2,0.7474211252,-0.9592635445000001,0.9645909530000001,-0.49012625
ica__met_glc__1,1.0140746188,-1.1311233135,-0.0020434050000000003,-1.2518318019999999
ica__met_glc__2,1.2580907241000001,-1.0585901635,-0.06998529,-1.190588725
ica__no3_anaero__1,-0.240894447,-0.6643566885000001,0.166015523,-0.11737177500000001
ica__no3_anaero__2,0.0014325282,-0.7819534045000001,0.165936663,-0.23463296500000003
ica__phe_acgam__1,0.3665888514,-1.0344901915,0.08710832,-0.88716264
ica__phe_acgam__2,0.1994144508,-1.2304798435,0.073714532,-1.056596459
ica__thm_gal__1,2.2770938037,-0.0692709525,0.419092283,-0.164828625
ica__thm_gal__2,2.4730184003,-0.052157416500000005,0.41257850300000004,-0.156698685
ica__tyr_glcn__1,0.4743979507,-1.2188650455,0.211699823,-0.612021456
ica__tyr_glcn__2,0.3344646564,-1.2577085635,0.24928939300000003,-0.6368662970000001
ica__ura_pyr__1,0.8528305962,-0.8543897425,0.823666823,-0.315836855
ica__ura_pyr__2,1.147343993,-0.8339152385,1.104333543,-0.11250578500000001
ica__wt_glc__5,-0.2408040529,-0.6979439005,0.31050345300000004,-0.197048255
ica__wt_glc__6,-0.21679391350000002,-0.6726784735,0.33765284300000004,-0.016725155000000002
ica__bw_delpurR_cytd__1,0.8342123551,-1.2687864305,-0.141785767,-0.756265837
ica__bw_delpurR_cytd__2,0.067031279,-0.7031078225,0.255483463,-0.246303875
ica__ade_glc__1,-0.7238345458000001,-0.6564740925,0.27079068300000003,-0.308254705
ica__ade_glc__2,1.3019279143,-0.9797003565,-0.10748262700000001,-0.753961313
ytf__wt_glc__1,0.22694259630000002,-0.0596665095,0.340002173,0.048335155000000005
ytf__wt_glc__2,0.3984443607,0.2048817595,0.487174103,0.008906585
ytf__delyafC__1,-1.5512279877,-0.1302739885,0.518280163,0.9312559250000001
ytf__delyafC__2,-1.1824644489,-0.09633151250000001,0.5586262230000001,0.8762793350000001
ytf__delyeiE__1,-1.016274848,-0.42759661250000003,0.452821843,0.374492025
ytf__delyeiE__2,-1.1082954905,-0.27815399150000003,0.36938018300000003,0.10842385500000001
ytf__delyiaJ__1,-1.3608856177,0.1061919315,0.49007886300000003,0.8927779450000001
ytf__delyiaJ__2,-0.9016384329,0.1687199295,0.474334523,0.9751252050000001
ytf__delyieP__1,-0.9063767287000001,-0.012475284500000001,0.830611623,0.41649266500000004
ytf__delyieP__2,-1.1960347478,-0.0920432645,0.7498248230000001,0.42112533500000005
ytf__wt_ph5__1,0.0678782113,-0.36642122450000003,0.39857596300000003,0.077391735
ytf__wt_ph5__2,0.43371231590000003,-0.11999462250000001,0.474739703,0.130486615
ytf__wt_ph8__1,0.2583686744,-0.4583657035,0.27564292300000004,0.172641955
ytf__wt_ph8__2,-1.0632970856,-0.5999521415,0.268154863,0.207431095
ytf__delybaO__1,-1.073687373,-0.1578581385,0.582376183,0.7855035850000001
ytf__delybaO__2,-1.23031228,-0.2906474945,0.636744023,0.670479245
ytf__delybaQ__1,0.4199967089,-0.36204934050000004,0.332940493,-0.104676025
ytf__delybaQ__2,1.0742732727,-0.23876611550000001,0.32368551300000004,-0.139979205
ytf__delybiH__1,-0.1415216964,0.0631939875,0.636331983,0.183526605
ytf__delybiH__2,-0.63838486,-0.1986848445,0.554671843,0.5048975450000001
ytf__delydcI_ph5__1,0.21428250780000002,-0.7175741325,0.36809995300000004,-0.133531365
ytf__delydcI_ph5__2,-0.2351725467,-0.4588971395,0.422601483,-0.094717825
ytf__delydcI_ph8__1,-0.3321743781,-0.6268019725,0.363195763,0.292940975
ytf__delydcI_ph8__2,0.39670798970000004,-0.6438720755,0.30711134300000004,-0.073970795
ytf__delyddM__1,0.0855775859,0.0047584885000000006,0.8218948030000001,0.5608763050000001
ytf__delyddM__2,-0.0159375192,-0.0756562055,0.832054603,0.493183935
ytf__delyheO__1,-0.9342174661,-0.045339923500000004,0.596168643,0.7981991850000001
ytf__delyheO__2,-1.4614964537000001,-0.4083000095,0.633656513,0.797997595
fps__bw_glc__1,0.4898510447,-0.6198649625,0.23073483300000003,-0.593982416
fps__bw_glc__2,0.5948216652,-0.5724169945,0.160408733,-0.46387607100000006
fps__fps_thrA_ale1__1,-0.3777641033,-0.1882111145,0.33273120300000003,0.250692175
fps__fps_thrA_ale1__2,0.1372537334,-0.5039773645,0.351625083,0.117195875
fps__fps_thrA_ale2__1,0.0976812694,-0.8331991895,0.22966762300000002,-0.056704485000000006
fps__fps_thrA_ale2__2,0.4527441157,-0.5967550855,0.288967533,-0.07788523500000001
fps__fps_serB_ale1__1,0.2417247964,-0.3496607265,0.263027813,-0.053282165000000006
fps__fps_serB_ale1__2,0.3505509614,-0.2222932165,0.38965776300000005,-0.17460455500000002
fps__fps_serB_ale4__1,-0.2875703461,-0.5642031795,0.20591431300000002,0.330804415
fps__fps_serB_ale4__2,0.2338312015,-0.0150703235,0.360213693,0.34874165500000004
fps__fps_ptsI_ale1__1,1.6756801955,-0.1338099525,0.045779202000000005,0.18153876500000002
fps__fps_ptsI_ale1__2,2.7593316547,-0.1025957775,0.144864783,0.07463568500000001
fps__fps_ptsI_ale3__1,1.1599081639,-0.29141122550000004,0.252590313,-0.048072745
fps__fps_ptsI_ale3__2,1.7750328969,-0.21205461350000002,0.223236343,-0.084592575
pal__lyx_ale2_f6__1,2.0368475513,0.35509843550000003,0.33342218300000004,0.168173235
pal__lyx_ale2__1,2.0226397528,0.0357361475,0.264908103,0.40226726500000004
pal__lyx_ale2__2,2.5558418272,0.2298149675,0.307141653,0.31857179500000005
pal__lyx_ale4__1,0.8035036560000001,-0.20654384850000002,-0.057655873,-0.18964956500000002
pal__lyx_ale4__2,1.4753728112,-0.29743677550000003,-0.070605865,-0.254357585
pal__5drib_ale10_f18__1,2.0400602525,0.4510189135,-0.069139537,-0.26528265500000003
pal__5drib_ale10_f18__2,1.4659959408,0.3394125845,-0.022394787000000003,-0.279414645
pal__5drib_ale10__1,-4.330582273,-3.5206762605,0.401836273,-0.027787695
pal__arab_ale14_f9__1,0.4434083709,-0.2266517245,0.24554710300000002,0.353868815
pal__arab_ale14_f9__2,0.9816072381000001,-0.5959804535000001,0.412722073,0.41974093500000004
pal__arab_ale14__1,0.39617511580000003,-0.9305504925,0.376783933,-0.073725045
pal__arab_ale14__2,0.799833941,-1.0225925385,0.375609213,-0.208171285
pal__arab_ale16__1,1.5494726034,-0.6848679115,0.029854537,-0.6507081960000001
pal__arab_ale16__2,1.5403267287,-0.0790010275,0.109766425,-0.478276798
pal__tartr_ale26_f10__1,2.2942291652,0.0963479815,0.311947293,0.186856515
pal__tartr_ale26_f10__2,2.4936970509,0.1520316705,0.19927317300000003,0.250459455
pal__tartr_ale26__1,2.628824154,-0.2527358495,0.385079333,0.135640005
pal__tartr_ale26__2,2.7512905219,-0.1132617025,0.334463263,-0.011190665
pal__tartr_ale28_f10__1,2.2277193938,0.3238888115,-0.0037122770000000004,0.428030885
pal__tartr_ale28_f10__2,2.1479260596,0.1169077545,-0.098690551,0.205704095
pal__tartr_ale28__1,0.41021040340000003,-0.3931320125,0.272968543,-0.166460525
pal__tartr_ale28__2,0.4547407218,-0.6789602295,0.268494893,-0.06146080500000001
efeU__delmenFentC_citr__1,1.3470226641,-0.2034219345,0.422197943,-0.145626785
