,A,PdhR,ArcA,Fis,Fnr,GadE,Crp,CusR,Cra,Fur,HprR
SRX6489438,0.1579694653,1.302273445,-2.3724224758,0.6514656069,0.34349852080000004,-2.2921339561,-2.5656982779,1.6129219642,-0.8684320375000001,-1.02250917,-1.1355803589
SRX6489439,0.23102106730000002,0.14838438,0.011139977700000001,0.2599690871,0.1536742525,-0.4738409096,0.2181867704,0.0696298083,-0.1286148301,-0.24403307000000002,-0.4794090901
SRX6489440,1.3054782209,0.6414110259,-0.2115586693,-0.0199836324,-0.0322767413,-0.32349297860000004,-0.051637196,-0.1933760348,-0.8133276643,0.0798409894,-0.2871263833
SRX6489441,-1.5364992882,-0.7897954059000001,0.2004186917,-0.23998545470000002,-0.1213975112,0.7973338882000001,-0.1665495744,0.1237462265,0.9419424944,0.1641920806,0.7665354734000001
SRX6489442,0.516407535,0.1643481277,0.2432724134,0.1187457385,0.21202446060000002,-0.7925001180000001,0.5013664708,0.11702374010000001,0.2687126539,-0.3689808449,-1.0267450054
SRX6489443,1.0892016074,0.34969755950000003,-0.25783494830000003,0.9327793190000001,0.5987173526,-1.5074444975999999,-0.0310669673,0.1397077898,-0.7678659126,0.2344585089,-0.6456578183
SRX6489444,-0.9745950477,-1.0195621588,0.27401214690000003,-0.2498376408,-0.1807484194,0.09330715910000001,-0.0959832862,0.1146110216,0.6197851686,0.10097655280000001,0.029566609900000002
SRX6489445,-0.0206392785,0.4301883839,0.043676152100000004,0.7348410063,0.1036303247,-0.20742636220000002,0.1827632689,0.2428388135,-0.7257333649000001,-0.1534541807,-0.8021609615
SRX6489446,1.3551139993999999,0.7249315738000001,-0.2864002101,0.5334120243,0.0875729346,-0.1585987973,-0.0362566025,-0.1733098509,-0.9063900389,-0.0532551646,-0.4935704802
SRX6489447,-0.5452256674,-1.7069183635,-0.1341877166,-0.7344683120000001,-0.3900321698,0.36363131320000003,-0.13451388420000002,0.08126225220000001,0.5474014037,0.0691677905,0.4467377393
SRX6489448,1.9877555282000001,0.2134680924,-0.5771907675,-0.3699780399,-0.5681724135,-1.0178638346,-0.3668404044,0.2808341757,0.5672649508000001,-0.31744868670000004,-1.5402487415000001
SRX6489449,0.9482794858,-0.0053657539,-0.5073577501000001,0.9189064052,0.019754427,-0.5919278967,-0.0648374225,0.1361244082,-0.14745600050000002,-0.2394480867,-1.5261778124
SRX6489450,1.3524356534,-0.14126167280000002,-0.7561764232,-0.5182375265,0.27332833030000003,-0.5166178591,0.0483373318,1.2593354256,0.798751953,0.10754280540000001,-0.6476590306000001
SRX6489451,0.12424526820000001,0.0871457241,-0.139486361,-0.0689418056,-0.0690832475,-0.12491825740000001,-0.0097311396,0.40761696210000004,-0.048757564,-0.2810842715,-0.3404587718
SRX6489452,2.0420917251,1.217563164,-0.7649544516,0.3746936563,0.6704954660000001,-0.49502335410000003,-0.3293122911,0.4456309141,-0.5341879819,-0.0082761073,0.267584926
SRX6489453,-1.8344794063,-0.3010883905,-0.2798375699,-0.7608564287,-0.2908193112,0.057171713900000004,-0.3831059042,0.0101871112,0.3887646153,-0.07918558590000001,0.8101153278000001
SRX6489454,0.8627482348000001,-0.10128049880000001,-0.3225539216,-0.0869920052,-0.2406689964,0.1471609062,-0.0190652403,0.3628124046,0.021528378600000002,-0.33155715750000003,-0.19982496060000002
SRX6489455,1.4690618783,0.540776955,-0.3566598492,0.022969023,0.14526903260000001,-0.2152472836,0.10856884550000001,-0.09697350610000001,-0.46063201200000004,-0.12485215720000001,0.035261098500000004
SRX6489456,-1.8168774388000002,-0.5845548767000001,-0.16903673660000001,-0.7389180066000001,-0.21581755660000002,0.41773176170000004,-0.250826488,-0.1015808032,0.5577970553,-0.0223585547,0.6816655734
SRX6489457,1.6447917399,0.39451919160000004,-1.0507190625,0.4791797057,0.5535835338,0.0796523206,-0.8913190701,0.9798765944000001,-0.47915796060000004,0.7245276277,-0.1524663404
SRX6489458,1.4281610792000001,1.2881209408,-1.3019793658,0.2768522707,1.2081234349,-0.6030618545,-1.4459433789,1.5460032688,-0.4242198553,0.8410420091,0.023816913300000003
SRX6489459,2.0156268105,1.0386299638,-1.200284001,0.4107719428,0.8957372423000001,0.7336648903,-1.4845663116,1.4185615971,-0.4408909259,1.0823588866,0.5870825339
SRX6489460,1.6471209692,0.6465372989,-0.692848533,0.2936627287,0.6569229851,-0.31205869,-1.0651718251,0.8939948829000001,-0.7986508937,1.0275965739,-0.8321375513
SRX6489461,2.0848179482,1.1574408066,-0.721131519,0.3069653719,0.6167569178,-0.6932480573,-0.7987644547,1.6611499901,-0.23109035,0.7291919042,-0.5639066655
SRX6489462,2.4362425336,1.0192335089,-1.1946762861,0.8933818621,0.8316677062000001,0.44644825400000004,-1.2519211603,1.7389586252,-0.4984742653,0.9344706794000001,-0.1687574886
SRX6489463,1.4569303447,0.8009745361,-1.1387573988,0.0821911966,0.1999734554,0.0253967243,-1.3554675684,1.1950106794,-0.7412924465,0.9312164244000001,-1.4052126821
SRX6489464,2.1107130375,0.9306347779,-1.0754994254,0.2544607079,0.2197027038,-0.48424853770000004,-1.3336062681,1.4676198431,-0.32567890390000004,0.7530177831,-1.4192125411
SRX6489465,2.0417855537,0.9559909479,-1.1412931212,0.5337478762,0.25218964180000003,1.4504367569,-0.8925679957,1.6573283938999999,-0.1433465964,0.8246008812000001,-0.2708016445
SRX6489466,1.7673367868,0.27203125,-1.3610413978,0.392014586,0.5340236142,0.8506557013,-1.1430168893000001,0.8320097576000001,-0.5727036634,0.7217329095,0.1829729401
SRX6489467,2.2885523471,0.6989991289,-1.2445931649,0.7716121418,1.0834013949,0.9936986337,-1.4493752758,1.2646099789,-0.06640882050000001,0.6543532768,0.7130870774
SRX6489468,1.9854265565,1.0425824158,-1.0844773372,0.574429488,1.0978565866,1.7328054999,-1.4050641086,1.5478413026,-0.0988652604,0.8137446198,0.9941952579000001
SRX6489469,2.2885730603,0.3540170483,-1.2057146664,0.6561657774,0.9741019127,0.8639113555,-1.6123595908000001,1.2750406067,-0.2921015008,0.7740127393,0.12824403380000002
SRX6489470,2.0511805198,0.6657261434,-1.1663520224,0.10918116800000001,0.6802497518,-0.3381223969,-1.226893919,1.7013150409,-0.23103725800000002,0.4608277951,0.11991352770000001
SRX6489471,2.2606004677,0.6078756742,-1.3199865412,0.5678315908,0.9403858490000001,1.6276807151,-1.5448590486,1.5170870893,-0.4034763851,0.7469678868,0.5130477467
SRX6452027,0.24451706820000002,-4.6635642422,1.3487612159,-1.2296048182,-0.20978116330000002,0.3683551329,-0.1459188516,-1.535428514,-0.8134585722000001,1.8615568492999999,1.6470160811999999
SRX6452029,0.87550296,-0.12998776880000001,-0.1205748881,-0.0819279125,-0.0744435516,-0.1480297586,-0.0579075359,-0.1306681032,-0.15458974220000002,-0.10712518830000001,-0.0809997398
SRX6452030,-1.7212482884,-3.5570142477,1.3799665865000001,-1.3519210233,0.4468453882,0.9833554511,-0.10275380890000001,-1.5990358175,-1.0411310568,1.6392132286,1.7019017359
SRX6452031,0.9106002820000001,-0.6443981454000001,0.3409236023,-0.12980234100000002,-0.1340233916,-1.3420508709,-0.0890509939,0.0282804478,-0.1568155477,0.2721089276,0.3558245358
SRX6452044,0.6686916774,-0.9977507590000001,0.21495707700000002,-0.2494201341,-0.0619563058,-0.25690067850000003,-0.4156744168,0.7542934687,-0.2971344521,0.0705747897,0.9550278009000001
SRX6452045,0.44255709130000004,-0.5104465322,0.5988323535,-0.0536076146,0.0976427973,-0.1327174521,0.0988768356,0.2732971488,-0.1844494213,0.1466161913,0.0276847621
SRX6452046,1.6060714680000001,-0.6036907708,0.17335244460000002,-0.3022908939,-0.21477502510000002,0.3252175014,-0.2628324997,0.0488829647,-0.3766773225,0.0176224465,0.0021906479
SRX6452047,-2.6701209121,-2.1762086349,1.1378923818,-1.2008574747,0.3342765871,4.9709795032,-0.2208033278,-1.0295605664,-0.9073723469,1.9233492607,1.3264878638
SRX6452048,-0.87550296,0.12998776880000001,0.1205748881,0.0819279125,0.0744435516,0.1480297586,0.0579075359,0.1306681032,0.15458974220000002,0.10712518830000001,0.0809997398
SRX6452059,-0.8261033052000001,-2.4269280222000003,1.0703387567,-1.2161106948,0.0047005741,5.0429175016,-0.2805843959,-1.3791639041,-1.1203611161,2.0820633202,1.450823849
SRX1828491,-4.9948403662,-1.3514499675,0.9847594599,-0.7821384977,-0.7086893064,1.5747706483,1.0841805474,-0.31052507890000003,1.2763301475,0.026463041700000002,-0.2147099086
SRX1828492,-4.2711343538,-1.4962345218,1.0641314952,-0.932373954,-0.6762833235,0.8929383492,1.1446573046,-0.1507269785,1.5518422955,0.033372871000000005,-0.4245794953
SRX1828493,-4.7029476955,-1.6097597656,0.4470775843,-1.221042918,-0.5961064718,1.3562430102,0.9603956705000001,-0.29483785090000003,0.7051289762,-0.0337902004,-0.3097285749
SRX1828494,-5.1631639584,-3.5873117808,0.9888960972,-2.7069705654,-0.9389203311000001,2.5621666216,1.5682706127000001,-0.2466510009,1.7200493047,0.2024669902,0.0727890737
SRX1828495,2.6012229076,0.6791230543,-0.3516493636,0.287056627,0.3523185716,-0.546055547,-0.4755092777,0.31240427530000003,-0.13141419940000001,0.2158799466,0.14859014850000002
SRX1828496,1.759997881,0.4641500307,-0.0888831399,-0.0173445622,0.2347033211,-1.2700057,-0.1918949817,0.1733090064,-0.2414090268,0.1992968078,0.3111251279
SRX1828497,-1.6349857493000002,0.2528009282,0.6470682595,0.0094257983,-0.0167791524,0.7998263080000001,0.35721379940000003,-0.1512178917,0.6210753481,0.0323728839,-0.3592711905
SRX1828498,-0.9618399576000001,0.3289023686,0.5005750261,-0.1510938893,0.1179135661,-0.6970760496,0.3103341766,0.1779957274,0.5507871298,0.013162587000000002,-0.9105814868000001
SRX1828499,-0.3940021859,-0.7415588865,0.44943581320000003,-0.3868069602,-0.13920940210000002,-0.3047266294,0.8959768911,-0.6789761733,0.4600576756,0.0041014501,0.3631475784
SRX1828500,-1.142542617,-1.2965032571,0.6363389736,-0.5636522443,-0.3839734456,0.6878036231,1.151414448,-0.1650061962,0.5858702455,0.0913324435,0.0572800401
SRX1828501,-1.1710532958,0.051437995800000004,0.5226066503,0.5248593509,-0.0986806617,-0.0304009514,0.5787595543,-0.1844988058,0.7626308654,0.27367191890000003,0.3453121348
SRX1828502,0.6797700888,0.5382818952,0.2223851306,0.6282254388,0.1994489292,0.45612852880000004,0.170452503,0.4112870381,0.12262653920000001,0.315410998,0.0063155187
SRX1828503,-1.7723392613,-0.381136521,0.0892295235,0.7159548429,-0.4435333853,-0.2267274844,0.2993918273,0.8513303866,1.9881627285,0.1785410381,0.10695394450000001
SRX1828504,-1.4749533429000001,-0.27900230730000003,0.2306965681,0.6182181113,-0.4244188257,-0.0032825925,0.3449252499,0.8916405525000001,2.1931153397,0.2752560249,0.1995942775
SRX1828505,-0.6873936698,-0.0354794415,0.2943102145,0.22890917130000002,-0.1329093335,1.126242467,0.2963526906,0.4136848716,0.4856786449,0.0743848023,0.2790453076
SRX1828506,-1.3682194201,-0.5148452649,0.5272311071,0.109888472,-0.4127689734,1.1041621851,0.8750640991,-0.0946384955,0.7669822615,0.1002215707,0.150704044
SRX1828507,-0.1608667784,0.21838909780000001,-0.11984394920000001,0.1527335719,0.0866657269,-0.5109488979,-0.326898736,0.27313279560000003,-0.2521839124,-0.0053174854,-0.0968462932
SRX1828508,0.1608667784,-0.21838909780000001,0.11984394920000001,-0.1527335719,-0.0866657269,0.5109488979,0.326898736,-0.27313279560000003,0.2521839124,0.0053174854,0.0968462932
SRX3796953,0.3631656694,0.0381163923,-0.0676967451,0.024414631500000002,-0.011919778300000001,-0.0599356497,-0.07878716350000001,0.0368510529,-0.0605792777,-0.0784752661,0.0583763486
SRX3796954,-0.3631656694,-0.0381163923,0.0676967451,-0.024414631500000002,0.011919778300000001,0.0599356497,0.07878716350000001,-0.0368510529,0.0605792777,0.0784752661,-0.0583763486
SRX3796955,-3.6817530789,-0.2377635457,0.1233067759,-2.114763965,-0.20470735180000002,2.0563456544,1.2078040582,-0.1941913315,0.2948835343,1.187734939,-0.6595479053000001
SRX3796956,-4.2006983872,0.017877099100000002,0.20364527300000002,-1.3723149443,0.1806692184,1.8205942773000001,1.3633198144,0.0462223079,0.8609545578000001,1.1156438843,0.0857676059
SRX3796957,-8.2349764156,-2.5736084088,1.6182345706999999,-3.7252923539,0.1726251009,3.7141429664,-2.4304975054,-0.2724401296,-1.1863394348,0.8074376243,-1.0604791634
SRX3796958,-6.9834840747,-2.2105156668,1.594982006,-2.4454115756,0.0196643383,4.2217823961,-1.9638896553,-0.3613048663,-0.9082664866,0.5877822155,-1.2017676206
SRX3796959,-0.8063128221,0.4838367602,0.0672035128,0.0167388883,0.2249489489,1.9453790962,0.23973138100000002,-0.0401859157,-0.06662269800000001,0.4281927179,0.4026932297
SRX3796960,-0.33571188100000005,0.2075991261,-0.0222688136,-0.1957316187,0.1194383926,1.2384031253,0.1717381616,-0.1278637402,-0.2838553941,0.3735058995,0.2172106798
SRX3796961,-9.6914262949,-0.17641870310000002,0.0424268426,-1.080219651,-0.6919210905000001,2.9251834726,0.08582733690000001,-0.43590862880000003,0.7321625501,-0.7072287185,-0.8387753289000001
SRX3796962,-10.8571250159,-0.0481857944,-0.3133300406,-0.9871260732,-0.5639088368,2.0369656114,-0.0164337809,-0.8313028672,0.6851959435,-0.8652001224,-1.1168188127
SRX3796963,-5.4050886202,-2.9279517938,1.5958580575,-4.4216831064,-0.0544059229,3.2114334956,-2.9541291327,-1.1110858727,-1.3965703528,0.734263294,-1.6821109998
SRX3796964,-5.7245226649,-2.4988127231,1.7177042546,-3.5486364850000003,-0.014093932000000002,4.6347097488,-2.4056994769,-1.1617509006,-1.317922929,1.2301974003,-1.5270360804
SRX3796965,3.7857819918,2.1673554024,-1.0287892827,1.1319545576,-0.4503003694,-5.5985151096,-0.18704894200000002,-0.7093360997,-1.104683767,-0.0180479967,-0.739122928
SRX3796966,4.2075786977,2.1606768841,-1.0047560455,1.1840445128,-0.4641175329,-5.5972586096,-0.1143135745,-0.9221275353,-1.2546926981,-0.029972901000000003,-0.7742638629
SRX3796967,-7.4247155363,-2.3856707714,0.3254800541,-2.3765078592,-1.0025144526,4.0935326011,0.1036684385,-0.6636257113,-0.1032883054,-0.8189999964,-0.9862018148
SRX3796968,-10.0798062225,-2.2386958793,0.1120321633,-2.2683924035,-1.1404914458,4.7277823374,-0.5320317657,-0.8507238922,-0.1602192955,-1.1488426997,-0.9026951293000001
SRX3796969,-2.3022683489,-1.8391763783,0.4894026192,-2.2786609437,-0.8909438317,5.5668382076,-0.33952435410000004,0.1268918305,-0.030563167500000002,0.23930651100000003,-0.180103862
SRX3796970,-2.5951665151,-2.1333657584,0.6397665666,-2.7231504102,-0.5318614534,3.7891183423,-0.5029284707,-0.4923796616,-0.045479457,0.4079951721,-1.0861857368
SRX3796971,-1.1703737164,-0.2595809441,-0.0407208341,-0.2182919466,0.0033368332,-0.015126809000000001,0.051597773300000004,0.2308982809,-0.2876364708,0.4153692806,0.6675205994
SRX3796972,-0.9419830314000001,-0.033250292,-0.014845037,-0.0242470402,0.0118921209,-0.7840491582,0.1695436772,0.0701690645,-0.3919699821,0.4596494756,0.4317289892
SRX3796973,-4.8780446699999995,0.2033357349,0.5397192637,-0.9060973042,-0.5675203342,1.1393022945,0.4016716534,-0.7623537742000001,-0.0756674972,0.2605619091,-0.19593717
SRX3796974,-0.8909178306000001,0.3201501442,0.48378118270000003,-1.1547088198,-0.5965645774,1.9245519572,0.0540830645,-0.1852968196,-0.1685223861,-0.16008412800000002,-0.1614129332
SRX3796975,-7.5730461793,-2.2656263836,1.3182395307,-2.5432279332,-0.09172600310000001,4.4405257711,-2.4044391384,-0.5497721762000001,-1.7743965943000002,0.5906995485000001,-1.1959816646
SRX3796976,-6.7993290774,-2.261559559,1.3320724377,-2.3935231091,-0.2604633833,3.8265835931,-2.2572603749,-0.3199955417,-1.5057214365,0.8546677018000001,-1.3906563702999999
SRX3796977,-0.6377563101,0.0589547733,0.4198393247,-0.45812532250000004,0.0257724632,4.3331053308,0.15715905260000002,0.0466265847,-0.4013139988,0.1941818484,0.40322037180000003
SRX3796978,-0.3140242032,-0.1938711418,0.5218605334,-0.2838028885,-0.0743060465,4.2918956332,0.22238625250000002,-0.012925654200000001,-0.3582488616,0.1572405824,0.2987486793
SRX3796979,-8.6358717253,-0.7052430446,-0.12638412400000001,-0.5891335045,-0.7908679979000001,3.6336255137,0.029169605100000003,-0.7571968731000001,0.33721073900000004,-0.8732080883000001,-0.3804897061
SRX3796980,-10.167681047,-0.9460967235000001,-0.1359480794,-0.4693303165,-0.5605540760000001,3.6213078559,0.3152681445,-0.801206851,0.20826187340000002,-0.7014118549,-0.6496942977
SRX3796981,-5.5698452696,-1.893464644,1.2536283473,-3.61692264,0.1988388559,3.5205207475,-2.3922730427,-0.940895243,-1.5433322065000001,0.756008674,-0.8262985797
SRX3796982,-5.2944737783,-1.8699150123,1.4218786994000001,-3.1070494255,0.2155505949,4.2014068078,-2.1205585644,-0.49734777690000004,-1.3081320442,0.8730452320000001,-1.2727194738
SRX3796983,3.1449880311,2.2563992238,-0.7977188794000001,1.2398870798,-0.4247212359,-5.5274157158,-0.14166017990000002,-0.4805434517,-1.1285112896,0.1247411529,-0.1900797747
SRX3796984,3.8631872979,2.2285232058,-0.7443303324,1.1984778804,-0.4265440585,-5.4094061103,-0.1285585019,-0.8404648374,-1.1969005227,-0.0887814595,-0.49089785360000004
SRX3796985,-10.5842961199,-2.2365152565,0.7261719226000001,-1.2922345251,-0.8679103318,4.3774353077,-0.41390028040000004,-0.44092292120000004,0.0065009034,-0.7709664976,-1.2758681738
SRX3796986,-12.4450827589,-2.2195866643,0.8865826679000001,-1.2026820878,-0.8983829466000001,5.2552961373,-0.5311079492,-0.6673111483,-0.0929676374,-0.7116900836000001,-0.8821492012000001
SRX3796987,-3.120977293,0.3374656408,-0.9243434027,-3.0266003764,-0.3971189492,1.2355226306,0.7351458547,-0.1388384576,-0.5564313898000001,0.3350353263,0.47109136490000003
SRX3796988,-2.2261023605,0.3317472213,-0.4780419603,-2.4836285022,-0.24081092610000002,0.3749333293,1.4053881684,0.19681194030000002,-0.2266175615,0.6163416135,0.11648251870000001
SRX2568270,0.2027767868,-0.0302060457,-0.0418893319,0.033841533800000004,0.08827390900000001,0.8141041027,-0.004570969,0.2016634185,-0.1477545398,0.17515888170000002,0.1310570452
SRX2568271,-1.3025273990000001,-0.3671143953,0.3591658249,-0.049245688700000005,-0.23167562300000002,-0.2788368852,0.0653832305,-0.894411331,-0.43275175790000003,-0.033189188700000004,-1.3749696820000001
SRX2568272,2.0109312407,0.0778278535,-0.8304810236,1.2225378398,0.2629024821,0.1981551219,0.3822852162,-0.2795907596,0.1479863207,-0.22579296670000001,-0.156908539
SRX2568273,3.4496894954,0.8129450082,-0.9492480625,2.2585122881,0.43528731260000003,-0.1699067602,0.21028994880000001,0.3135706719,-0.2443604499,-0.2141629928,1.1397405091
SRX2568274,3.8613505899,0.4747803356,-0.7195329218000001,2.4230351901000002,0.3820487614,-1.8275321187,-0.0570535506,-0.4324318754,-0.8080377215000001,-0.6173992979,0.9883725747000001
SRX2568275,-0.2027767868,0.0302060457,0.0418893319,-0.033841533800000004,-0.08827390900000001,-0.8141041027,0.004570969,-0.2016634185,0.1477545398,-0.17515888170000002,-0.1310570452
SRX2568276,-1.31993868,0.1695179899,0.36484522820000004,-0.6864290104,-0.2043366113,-0.273488599,0.051884897000000006,-0.8544863588,0.0461749848,-0.023259199999999997,0.144256258
SRX2568277,1.6896975027,0.22959542900000002,-0.2926059744,1.3937637813000001,-0.32261156550000003,-0.9565406131,0.3721571684,-0.2635303047,-0.0514301256,-0.1548865781,-0.1177389986
SRX2568278,3.7496849243,0.1320666098,-0.96780511,2.3149353142,0.5355032213,-0.8368226108,0.12152566340000001,0.3033537314,-0.5199344295,-0.23823985090000002,0.7857022515000001
SRX2568279,3.8756188409,0.2528359551,-0.8880264464000001,2.3375220159,0.39596403090000004,-3.5377494287999998,-0.0765298296,-0.6659174857,-0.6797673496000001,-0.3202395494,1.759871006
SRX3421856,0.07220805200000001,0.0757607705,-0.0702595117,-0.1157857421,-0.0188473862,-0.083610904,0.020805030000000002,-0.0932073254,-0.12346562080000001,-0.0089371651,-0.19722803590000001
SRX3421857,-0.07220805200000001,-0.0757607705,0.0702595117,0.1157857421,0.0188473862,0.083610904,-0.020805030000000002,0.0932073254,0.12346562080000001,0.0089371651,0.19722803590000001
