,A,ArcA,AppY,YdeO,RpoS
SRX3421856,0.0144557333,-0.0702595117,-0.2358310379,-0.07479717400000001,-0.07999675860000001
SRX3421857,-0.0144557333,0.0702595117,0.2358310379,0.07479717400000001,0.07999675860000001
SRX3421858,-1.0044149931,0.9398787361000001,0.1149139344,0.19356292760000002,2.21455483
SRX3421859,-0.8446067302,0.8303069123,1.0004706434,-0.11403453320000001,2.2086473136
SRX3421860,0.4106838219,0.946656288,-1.2235044308,-0.2147152824,1.0580199114
SRX3421861,-0.1680470123,1.1842926666,0.7143162506,-0.2147152824,1.2026957582
SRX3421868,-0.3855582178,2.0597493091,-1.2235044308,-0.2147152824,2.6979928653
SRX3421869,0.2951978641,1.9871094608000002,-1.2235044308,-0.2147152824,2.6302038766
SRX2606337,-0.2250955241,-0.0109633621,-0.27569273580000003,0.1310685591,-0.5337059959
SRX2606338,0.1338549875,0.1915417136,-0.303782569,-0.2735418528,-0.1635605399
SRX2606339,0.6222550049000001,0.4382787508,0.8139513069000001,0.0610404638,0.1325029659
SRX2606340,2.2266520976,0.8004866388,1.9343920354000002,0.0954965066,0.8571396955
SRX2606341,-0.7082578464,1.9152520917,-0.16907555800000001,-0.1532263727,1.8040685218
SRX2606342,-0.3783051267,1.1996490032,1.9871611975,-0.32445445970000003,2.5588181405
SRX2606343,-0.3273620271,1.8380215310999999,3.2179937476,0.6254078925000001,2.1459085474
SRX2606344,-0.3904535098,2.6258083189,0.3349108082,-0.3275160888,3.5449880117
SRX2606345,-1.4725891758,3.0698813737,1.7158108282,1.0545573155,4.1241387708
SRX2606346,0.7591121568,0.1445234506,1.380964244,0.0634977588,0.2977607853
SRX2606347,0.0978917734,-0.054104921800000004,0.0819899515,0.0315750658,0.0968916092
SRX2606348,0.40670032710000004,0.2699377164,-0.6738507290000001,-0.1513407864,-0.284636787
SRX2606349,1.1927055335,0.555827049,1.4425152167,0.3601202694,0.3814882827
SRX2606350,3.7113377226,0.6926915157,2.0653293143,-0.1439465718,0.8690545116
SRX2606351,-0.1809081287,1.4906963293,-0.4703356598,-0.70668484,1.8463263833
SRX2606352,-0.2181421738,1.3683929035,2.2381379451,-0.6892020129,2.4568582165
SRX2606353,0.8319415898,0.494319569,1.689905917,0.5701268740000001,0.5165504453
SRX2606354,0.2560253228,2.6405668813,0.07081152880000001,-0.0320324289,3.5279899726
SRX2606355,-1.423545821,3.0132033942,2.0484415506,0.4636384597,3.7561546539
SRX2606356,1.5250013947,0.6155141427,1.8015379286000002,0.5767894505,0.8064589602000001
SRX2606357,0.1272037507,0.0650682839,0.1937027842,-0.1626436249,0.4368143867
SRX2606358,0.497203394,0.131948695,0.27922926400000003,0.3903804071,-0.11785692700000001
SRX2606359,1.3613895334000001,0.718830944,1.8460527795,-0.028453648300000002,1.1255933549
SRX2606360,5.3013125722,0.5866470260000001,2.7911188469,0.2501170113,1.2018958327
SRX2606361,0.2579875706,2.694957389,0.0301126565,-0.5485115438,1.0764145541
SRX2606362,0.0306271641,0.9684479897,1.5862189152,-0.9589043651,2.708395189
SRX2606363,0.6265848945,1.3434742516,2.597850606,0.4991572886,1.2190296143000001
SRX2606364,-0.22679088730000002,2.7551351866,0.2992384749,-0.0508230546,3.5203569044
SRX2606365,-0.9995407211,3.1088214481,2.2256695988,0.5455878796,3.7505145403
SRX2606366,1.3563850612000001,0.6884983213,1.9244516887,0.0063180082,0.9223888326
SRX3648427,-3.1362010539,-0.20198363290000002,-1.3234522573,0.1042265302,1.2813327857
SRX3648428,1.111655694,-0.3189827836,-0.1047492565,0.5369853654,1.2918556638
SRX3648429,-0.9410666925000001,-0.12733909570000002,0.2609641415,0.2720898947,1.0617941999
SRX3648430,3.5264458257999998,-0.0382179776,-0.1550643408,-0.0223083964,0.3899976357
SRX3648431,2.2936242547,-0.0983834053,-0.1842911077,0.2302490624,0.38265135850000004
SRX3648432,3.7769330575,-0.5537662898,0.014863957700000001,0.0506737171,-0.5066040390000001
SRX3648433,-3.4319653132,0.3127793779,-0.6195904143000001,0.11893027760000001,0.4890193962
SRX3648434,3.7042941975,-0.1031121172,0.4225954142,-0.0413003709,-0.1720930533
SRX3648435,-1.2199685292,-0.2769198177,0.07669652040000001,-0.1208122091,-1.0793935658
SRX3648436,-3.9446808155,-0.7942616282,-1.9336719727,0.3283679719,-1.628562212
SRX3648437,-3.3429488532000002,-0.4111183861,-0.5915034819,-0.0812988437,-1.8506553259
SRX3648438,-3.5653545834,-0.6512181101,-1.1539738068,0.0395466675,-1.9486581607
SRX3648439,-1.5186832161,-0.2328406334,0.09275183690000001,0.010632063300000001,-0.3863526714
SRX3648440,3.2001151467,-0.4891983387,0.9269757849,0.08615936490000001,-0.9344155819000001
SRX3648441,-1.8137468039,-0.9858200194000001,0.4636233108,0.1539942469,-1.8430642022
SRX3648442,-4.5816835578,-1.1611403616,-1.154168255,0.0874859753,-0.8777755761
SRX3648443,-3.7598516119000003,-0.4653461236,0.12003554920000001,0.3286624339,-1.3232566766
SRX3648444,-3.9386496345,-0.8506758078000001,-0.34470073960000003,0.3292632868,-1.7497224228000001
SRX3648445,-3.3257105273,0.028131279000000002,-0.6955778586,0.3375069127,1.2737024227
SRX3648446,2.1132711941,-0.1056551542,0.2570407265,0.2316229549,1.0669748566
SRX3648447,-0.4872102116,-0.37157694010000003,0.2313281968,0.9275119474,0.637671764
SRX3648448,-4.0566813573,0.15086632020000001,-1.0613298652,-0.2022757594,0.5841203684
SRX3648449,-4.7928335911,0.222737346,-1.0672627121,-0.2037164119,0.4824521506
SRX3648450,3.7475750397,0.110231593,1.160840413,0.0163701029,0.1844250812
SRX3648451,4.6104278075,0.1137296101,0.7247020979000001,0.26444860400000003,0.22881093560000001
SRX3648452,0.1988256578,-0.2725888385,0.31603484130000004,-0.1725112302,-0.7688513023
SRX3648453,0.2926864434,-0.3249760309,-0.0729847748,0.2976846946,-0.7109572334
SRX3648454,-4.3255491933,-1.0704172995,-1.5851994745,-0.0277631069,-1.3587263126
SRX3648455,-3.2376198047,-0.7081142331,0.059303587000000005,-0.2311194917,-1.5023786238999999
SRX3648456,-3.9908127301,-0.6930128134,-0.4720439561,0.3425457284,-1.8185073468000001
SRX3648457,-2.7387366954,-0.0883783216,-1.5931563191,0.18919666770000002,1.6406304361
SRX3648458,1.3700568228,-0.099391956,-0.1618042921,0.1331056619,1.4064873591
SRX3648459,-1.4752999948,-0.6044773846,-0.5558274467000001,0.1670215999,0.8833531094
SRX3648460,-4.9100409149,0.1316656856,-0.2935633096,0.19169957540000002,-0.2932550022
SRX3648461,1.3972892588999999,-0.3193606792,0.8043639996,-0.185178117,-0.8542505494
SRX3648462,-3.2940163922,-0.6585030624,0.7122397909,-0.0894286576,-1.5023638337
SRX3648463,-3.1473662532,0.1392440415,-0.5492454453,-0.3561116861,0.40427102140000004
SRX3648464,4.4325740623,-0.0994532634,0.6593384118000001,-0.025396228700000002,-0.2577374156
SRX3648465,2.4828249777,-0.480013075,-0.06563713980000001,0.1135688417,-0.9409997916
SRX3648466,-5.0439134953,0.1603490528,-1.2633774369,0.1218734768,0.5837345436
SRX3648467,3.8537336658,0.1481114442,0.2734063023,0.1025108067,0.0902869364
SRX3648468,-1.0780380742,-0.2173357595,-0.0942337092,0.5042482105,-0.7698091765
SRX3648469,-5.3493281063,-1.7811438781,-3.8513698378,-0.1444845647,0.44197674950000004
SRX3648470,-4.5655679371,-2.1307990097,-3.5740304172,0.0631410986,0.034000331200000004
SRX3648471,-4.905547975,-2.1228927186,-3.673264434,0.5060081279,-0.137000533
SRX3648472,-4.0286593042,-2.2152411398,-4.513005014,0.7953179542000001,0.1485850829
SRX3648473,-4.4771044109,-1.7852927123,-4.8149264774,0.9609623442,1.0582931561
SRX3648475,-4.021869188,0.0597515543,-0.0396722817,-0.19889530290000002,-0.7087952087
SRX3648476,-0.057823576200000004,-0.43789696110000004,1.0380729278,0.1166896466,-1.2029033298
SRX3648477,-3.7815746086,-0.8230746571,0.5747495137,0.0833186582,-1.9240518601
SRX3648478,-4.8708999167,-0.12524527800000002,-1.2002801018,0.463374765,2.0690177556
SRX3648479,-0.1893513702,0.0012504047000000001,0.0132865004,0.073759684,1.6090559771000001
SRX3648480,-2.1737333317,-0.38562192500000003,-0.4417497345,-0.041599982800000004,1.5775247982
SRX3648481,-1.7197658194,-0.30334683100000004,-0.0709115283,-0.0384476911,-0.6240161282000001
SRX3648482,-2.9600779505,-0.3516716362,2.1604771313,-0.0522442371,-1.9402690559
SRX3648483,-3.2673401463,-0.6353873038,1.3714410993000001,-0.09419790600000001,-2.132153923
SRX1429221,-0.0877258898,-0.0732650834,-0.8987497524,-1.0935388428,0.18580474060000002
SRX1429222,-0.0582150899,0.1451301475,0.3208330254,0.40070145890000003,-0.245199834
SRX1429223,0.1459409796,-0.0718650641,0.5779167271,0.6928373839,0.0593950934
SRX1429224,-0.1695982543,0.1429632599,-0.3298234635,0.0908200842,0.1284205203
SRX1429225,-0.7079991244,-0.0811107971,-1.4443573585,-0.9301808896,-0.1296258211
SRX1429226,-0.9785405931000001,-0.0296220658,-1.935893338,-1.3577399555,-0.101794808
SRX1429227,0.2594077032,0.0344344757,-2.1644097491,-0.9734635212,0.3329651382
SRX1429228,-0.13333246,0.11639725370000001,-0.8508740801,0.1530126111,0.3481114645
SRX1429229,0.2330360772,-0.0099816008,-1.9411965015,-0.8728973470000001,-0.08103505130000001
SRX1429230,-0.009199396,0.027381407000000003,-2.1456844836,-0.6169239256,0.17400483800000002
SRX1429231,0.1968786831,-0.0021052977,-0.47375081880000003,0.044626389600000003,0.10058938390000001
SRX1429232,0.0845362939,0.007675045100000001,-2.1388127924,-0.6289207094,0.29491788220000004
SRX1429233,-2.4509078853,-0.0219615704,-2.179845129,-0.3625307605,0.52747549
SRX1429234,-2.8830118139,-0.0384265959,-2.1643986715,-0.6930643103,0.5450834841000001
SRX1429235,-2.4292247172,0.0027122553,-2.127348302,-0.8217836149000001,0.8761143504000001
SRX1429236,-3.1886945265,0.0488622045,-1.1754697663,-0.09586914290000001,1.1550946162
SRX1429237,-1.4556542379000001,-0.0521707852,-1.5212948404,-0.37595571180000004,0.8360120361000001
SRX1429238,-3.0140831786,0.0536458234,-1.248428813,-0.2347439993,0.8291963575
SRX1429239,-1.2798787851,0.2102355732,-1.4733736696,-0.5473527147,1.1040100908000001
SRX1429240,-1.0010163246,0.0696474088,-1.134656969,-0.3815191291,0.8268015523000001
SRX1429241,-1.4450546369000001,0.27220808020000004,-1.5022932626,-0.141761414,1.0060448172
SRX1429242,-0.9703590790000001,-0.0391154083,-0.6872666094000001,-0.7197574943,0.8821868115
SRX1429243,0.1470069916,0.1597704819,-1.3850521429,-0.5055460354,1.2472319873
SRX1429244,-0.7747708036000001,0.0795000183,-1.3150867765,-0.846411715,1.4115921695
ERX2339161,-1.1225666201,-0.1884936433,0.11213161960000001,0.2006335186,-0.7252934599
ERX2339162,1.1225666201,0.1884936433,-0.11213161960000001,-0.2006335186,0.7252934599
ERX2339163,-2.6053566174,-1.7190140109,-0.2586080395,-1.52733374,-2.7033383756
ERX2339164,-1.8876644757,-1.2072022831,-3.0697247282,-1.6885937800000002,-2.2001975636
ERX2339165,0.9976812429,-0.6177819627000001,-1.2517734945,-0.6724231374,-2.1774189962
ERX2339166,0.8780586376,0.26971364000000003,-2.4842003171,-0.3775336709,-0.09927470740000001
ERX2339167,0.7466950938,-0.22090745590000002,-0.25982313220000003,-0.3098261748,-2.0561125053
ERX2339168,-0.35427303320000003,0.3425865314,-0.1555872854,-0.0008993041,-0.0943064106
ERX2339169,0.857982585,0.5901344861,-0.5884928061,-0.2900673015,1.001260313
ERX2339170,-2.3715268633,-1.6983132169,-1.1080751409,-1.3033853701,-2.9131443995
ERX2339171,-1.8005859500999999,-1.3588102909,-2.9365024627,-1.5627180093000002,-1.941806254
SRX7656012,-0.24811574160000002,0.23653916330000002,0.4577617175,1.1012248636,-0.030003674900000003
SRX7656013,-0.2494714651,0.085487013,-0.4954052094,0.26055462560000003,0.0006828879000000001
SRX7656014,-0.9191026637,0.41686511940000004,-0.37195692480000003,-0.6136618232000001,-0.2134378054
SRX7656015,-1.1452892454,1.0194685422,-0.275126117,-1.0529886694,0.5539209533
SRX7656016,-1.7716817378,0.4204358036,-0.6671475394,-0.4112331604,-0.250321877
SRX7656017,-1.4021684006,0.4085579958,-0.2948758316,0.0228599801,-0.22530390360000002
SRX7656018,-2.0475865423,0.27011051210000003,-0.25132935430000003,0.7416976037,-0.2844248223
SRX7656019,-0.4860379622,0.8941414236,0.017737305000000002,0.5099747278,0.48057923350000004
SRX7656020,-1.3319509205,0.0156877098,-0.9401030823000001,0.0692381867,-0.3789450861
SRX7656021,-2.0732840815,0.5051920776000001,-0.2824281721,-1.4061447945,-0.1156065339
SRX7656022,-2.4141352612,0.5877604111,0.035287940500000003,-0.10125690200000001,0.059920629
SRX7656023,-1.6808833151,0.30915803750000004,-0.8830635396000001,-1.0519497365,-0.4335421148
SRX7656024,-1.4678636039000001,0.9327927276,-1.745121642,-0.599459101,-0.1059411786
SRX7656025,-2.0013098555,0.4536204331,-1.4147135043,0.4177672302,-0.9716186473
SRX7656026,-1.7495173247,0.5602036195,-0.8914284479000001,0.5191420883,-0.410310624
SRX7656027,0.6192298008,0.0909256163,0.18143576720000001,-1.4334920041,-0.0912760936
SRX7656028,0.7939691696000001,0.0884640688,0.7216743761000001,0.8480895522,0.0047456326
SRX7656029,0.5861726928000001,0.1923271449,0.29219449480000004,-0.895395271,0.1174309922
SRX7656030,-1.2308780443,0.48588744580000004,-0.0838562142,-0.1521518097,0.13320861050000002
SRX7656031,-0.15989242280000002,0.27600203360000003,0.33670445720000003,-0.8477828314,0.09741494070000001
SRX7656032,0.3083951781,0.21350687470000002,0.4248683447,-0.0131317379,0.0747847398
SRX7656033,-0.0395990961,0.1951776101,0.314111236,-0.059264910600000005,0.025383005400000002
SRX7656034,-0.47505929410000003,0.199062456,0.161314175,-0.2673326194,-0.06562568070000001
SRX7656035,-0.35981989140000004,0.4182409442,-0.115424807,-0.036216536,0.0434702763
SRX7656036,0.3533216127,0.22426504860000002,0.49736065170000004,-0.4093176375,-0.010301298
SRX7656037,-0.1830633066,0.1504918488,0.1176232497,-0.149242868,0.0226823555
SRX7656038,0.35022471520000004,0.2183913043,0.2582274592,-0.5878029841,0.197593493
SRX7656039,-0.5163495636000001,-0.0092459692,-0.2000588305,-0.3285122944,0.0212876626
SRX7656040,0.5417792035,0.116360898,0.09945772900000001,-0.4659372196,0.033199395900000005
SRX7656041,-0.0254296398,-0.1071149289,0.1006011015,0.7944495140000001,-0.0544870586
SRX7656042,2.0453103382,-0.039059609200000005,0.6536132897,0.0933661707,-0.2981164616
SRX7656043,2.5985642418,-0.054930333500000005,0.7313158431,0.5408753794,-0.3365990741
SRX7656044,1.8160555001,0.21852969390000002,0.3773659736,-0.6116179460000001,-0.058678455000000004
SRX7656045,1.8206332048,-0.1943326615,0.9311225492,-0.3145589546,-0.4131554773
SRX7656046,1.7175626771,-0.0943830518,0.3917565729,0.24954211910000001,-0.2408321666
SRX7656047,1.458721575,-0.2434598614,0.5224581278,0.7493004311,-0.3010119106
SRX7656048,1.6155795522,-0.2931934637,1.0726139313,0.1128742288,-0.2739027744
SRX7656049,2.2753098519,-0.212712759,0.7480712543,-0.2796395606,-0.183949927
SRX7656050,1.5403674195,0.1472130576,0.8856001472,1.1034293713,-0.093272011
SRX7656051,0.554951155,-0.23707851400000002,-0.1279703619,-0.0830042311,-0.9638522317
SRX7656052,-0.3570299988,-0.2859039242,0.4220527248,0.353933577,-1.0805675496
SRX7656053,0.6988060036,-0.337610083,0.3201925476,1.1137459407,-0.9470924321
SRX7656054,0.6584764341,0.4890997312,-0.7632824219000001,-0.6467041712,0.0077854127
SRX7656055,1.1641572921,0.5009889858000001,0.20088285600000003,0.8225178882,0.04012457
SRX7656056,1.0408263633,0.5543321488,-0.49145824670000005,-0.0313063718,0.0688807132
SRX7656057,0.33189838,0.6101591093000001,-0.5748787142,-1.2882459722,0.0447225962
SRX7656058,1.13214807,0.4789740021,-0.4912446039,-0.6220145317,-0.0224064831
SRX7656059,1.2354912096,0.5165466381,-0.4268676531,-0.2506467877,0.0701036778
SRX7656060,1.1431493882,0.4417161377,0.07318556870000001,0.0445771348,0.052062795200000005
SRX7656061,1.1231517844,0.4526815122,-0.0760023902,-1.3098761985,-0.0410110852
SRX7656062,1.5609059159,0.5544041639,-0.342265618,0.6473474456,0.0852455602
SRX7656063,-2.1890252813,-0.0884834688,-0.9698439913,0.4136350332,-1.0950920761
SRX7656064,-1.0066684525,-0.0741714435,-1.4768041625000001,0.44725380470000003,-1.1591921735
SRX7656065,-0.6818698705,0.0417403135,-1.5353679129,0.47390966290000003,-1.0910792912
SRX7656066,3.4602623528,1.2348558833,0.38003690360000003,-0.4017651953,0.1417429504
SRX7656067,4.1969557288,1.1375740396,0.47121813020000003,-0.00809702,0.1309369812
SRX7656068,3.8065522846,1.0816160664,0.0157251253,-0.34612434610000004,-0.0147825052
SRX7656069,2.8772575637,1.0179338555,0.2949456994,0.41982822810000003,0.1365142628
SRX7656070,3.7182902715,0.9822375756,0.42014136420000003,0.44735622350000004,0.1204825179
SRX7656071,4.4033594194,0.8685840559,0.7016415247000001,1.3869322555,-0.0291858048
SRX7656072,3.2834953339,1.0186291381,0.3548743361,-0.27243221300000003,0.06750252080000001
SRX7656073,4.0313993847,0.9619419754,0.5263147649000001,0.0235133099,0.0248241179
SRX7656074,4.9702067267,0.9689489259,0.5391453072,1.8117605396,-0.0247290361
SRX7656075,0.37210022470000004,-0.5507169554,-0.5418190815,0.1972665103,-2.2781277604
SRX7656076,1.5356656275,-0.5128883775,0.3906415626,1.5981000484,-2.1022615758
SRX7656077,0.545131445,-0.5507199287,-0.1936460629,1.2225506447,-2.0089569257
SRX7656078,-0.2627294046,-0.0017372771,-0.2082281051,0.3553436337,0.029445596100000002
SRX7656079,-0.0440972568,-0.2253891458,-0.5517730433,0.4147719738,0.0568581467
SRX7656080,0.0362399834,-0.2253094873,0.005827173000000001,1.3488139027,0.049875633600000004
SRX7656081,-0.2103770876,-0.1950844514,-0.872036774,0.430772927,0.052415413
SRX7656082,0.1988792024,-0.38321609770000004,0.08201093300000001,1.7597889732,-0.0951217072
SRX7656083,0.1961496161,-0.3281746144,-0.5951127186,-0.6207094718,0.0187352258
SRX7656084,0.16228453380000002,-0.2075052722,0.0998683617,0.0435342086,0.00048654110000000004
SRX7656085,-0.7167885725,-0.2980292464,-0.3131181194,0.045847901600000004,0.0592165054
SRX7656086,2.4905983645,-0.20525045360000002,0.5154679199000001,2.5604887945,-0.05925036
SRX7656087,-1.0773158919,-0.3935014968,-1.1409726901,0.10076293310000001,-0.9278027822
SRX7656088,-0.3955585321,-0.2939316055,-0.48494266540000003,0.39103857750000004,-0.9182682764000001
SRX7656089,-0.8650475148000001,-0.3581052254,-1.2575793525,0.5676167409,-0.9544779598
SRX7656090,-0.0170098947,0.0595775361,-0.29962267540000004,0.3286643648,0.029409014100000002
SRX7656091,0.23159180370000002,0.0305288252,-0.1197695411,-0.1330336341,0.09104996600000001
SRX7656092,-0.4985330477,0.009163633400000001,-0.2293624786,0.0368256815,0.0239745599
SRX7656093,0.0431393355,-0.045989096300000004,0.1217909283,-0.8332936092000001,-0.058374450700000004
SRX7656094,0.323211721,-0.0767669512,-0.0206213838,-0.2260199218,0.014242171000000001
SRX7656095,-0.2472374322,-0.0643436574,-0.0771914408,0.5257564488,0.0280024769
SRX7656096,0.1537005433,0.2997862374,0.028012170500000003,-0.3510082281,0.2226559314
SRX7656097,-0.08888349520000001,0.2287315863,-0.023980816800000002,-0.49050494920000004,-0.0533962907
SRX7656098,0.5446424742,0.3750959031,0.3246048966,-1.1377876014,0.0601324015
SRX7656099,-1.3563525002999999,0.1323316051,-0.6470074958,-0.052606737800000004,-1.0461988515
SRX7656100,-2.0808004364,0.11663640500000001,-1.5385592829,-0.543273059,-1.2746334037
SRX7656101,-1.6761859339,-0.0232740238,-0.9059970132,-0.3807044102,-0.9578011568
SRX7656102,0.0552768125,0.223540442,-0.2292942825,-0.5333807187,-0.186678224
SRX7656103,-0.7596570158,0.2613960658,0.15453426,-1.8045778796,0.0030290471
SRX7656104,-0.9710047755000001,0.27626287850000003,-0.0377069598,-0.5824401722,-0.10137925880000001
SRX7656105,-1.5743364929,0.049997639100000005,-1.2266107982,-0.3581722458,-1.1506933224
SRX7656106,-1.4230779032,0.0722391331,-1.4244571213000001,0.2037436634,-1.0510690873
SRX7656107,-0.2614940891,-0.14921615200000002,-1.5914741588,-0.7302088998,-1.273283582
SRX7656108,-1.9348847115,-0.0294394678,-0.3222144441,0.7288291853000001,-0.39253960120000003
SRX7656109,-1.6940314265,0.2672901672,-0.5038755033,0.5721616585,-0.0934734489
SRX7656110,0.0564962617,-0.0787248516,0.2746403143,1.5184030406,-0.36600400380000003
