,A,Fis,ArcA,NarP,RpoS,IscR,AppY,NarL,YdeO
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,2.608139663723253,-0.4989039079114832,0.3677489090919917,-0.06280544502553287,2.0026744419723617,0.2826873337234108,-2.75907968550451,-1.160148109274977,-0.5478951024103256
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,3.0168903251859303,-0.15446086636922018,0.4992861089511891,-0.11630313446170693,2.24026799430173,0.4993163021424554,-3.412570998820306,-0.9023362325059194,-0.9791216931987116
DDB2__PD-005_del-phoB_Batch_6h__1,3.817594745572877,0.0022232472334984266,0.5205404205013568,0.5850687514192234,1.2283335574245964,-0.6952203616583166,-2.8043355880227137,0.4498558393265135,-0.9098272289576029
DDB2__PD-005_del-phoB_Batch_6h__2,2.8583073840435853,0.08389972301507953,0.2827072492520557,0.348124727104719,1.2893682396435295,-0.7452974817772944,-2.73651449653298,0.14596885118058278,-0.4529160355244941
DDB2__PD-005_del-phoB_Batch_6h__3,3.437290281938182,0.3874566068531848,0.14308616959888454,-0.2800570156603657,1.049127395368444,-0.3632476781171796,-2.161857892929214,0.2494539907136781,-0.5447285545502074
DDB2__PD-003_del-phoB_Batch_9h__1,2.852088906146773,-0.059813072653660974,-0.090344227800367,-0.5681928581797884,0.6838257918683635,-0.5105380890032691,-2.1982216675961257,0.04372896667792059,-0.9627330043681483
DDB2__PD-003_del-phoB_Batch_9h__2,3.996455757734009,-0.027959547073432844,0.23001074622515996,-0.8744054315222849,0.7296881903352563,-0.3018910488833573,-3.0542837831521314,-0.06218356192382135,-1.0676038768654157
DDB2__PD-003_del-phoB_Fed-batch_6h__1,4.093309234583018,0.07719944460920658,1.0637349216475265,-0.6741021624655206,2.026828809300428,0.15545325008646316,-3.007146790779464,-0.8828092815454367,0.022994486255735858
DDB2__PD-003_del-phoB_Fed-batch_6h__2,3.918151933425416,0.05272943500428262,0.994703871903626,-0.5428152793069057,2.138215827353436,0.20359945434767115,-3.099415165934174,-0.6418017304473871,-1.0004715372203652
DDB2__PD-005_del-phoB_Fed-batch_6h__1,4.480883239621156,0.16402001037306313,1.5125660345520178,-0.4587197345634753,2.5585986488338754,-0.2440074452420617,-2.7052000223914274,-0.5610735427578968,-0.20490360345735212
DDB2__PD-005_del-phoB_Fed-batch_6h__2,3.7284574927598846,0.3129996113752682,0.9578587986479086,-0.2865530271236283,2.1591140093624634,0.16944116624249084,-2.2382273248077538,-0.8022847482669189,-0.5039305216048116
DDB2__PD-005_del-phoB_Fed-batch_15h__1,2.2358120494615377,-0.2388641043788517,0.7595027044480709,0.3555453704849603,2.3587947245007097,0.3958955963241717,-2.973710628085028,-0.7124476470494683,0.5209377529684103
DDB2__PD-005_del-phoB_Fed-batch_15h__2,2.687740426523318,0.00099171943720755,0.722647732353149,0.2808721339373079,2.446731491740211,0.3464145637050429,-3.4903502855015867,-0.8324736570656457,0.06026673036912555
DDB2__PD-003_del-phoB_Fed-batch_21h__1,1.2826385766381092,0.009493706452195385,0.7858611700706746,-1.070384683428098,2.228090991969159,0.5834432989556362,-2.8702814535517205,-1.0541642896761427,0.04720946793911018
DDB2__PD-003_del-phoB_Fed-batch_21h__2,1.9056498897891627,-0.4908458187632903,0.7291003923545887,-0.4228784371055632,2.2319069674927885,0.6321504904069926,-3.2309895126280153,-1.0691029999740085,-0.6420412150094461
DDB2__PD-004_del-qseB_Batch_6h__1,4.382213577544732,0.010416075716007,0.5400664376371864,-0.03364034046793307,1.3734503562619322,-0.5587793490590887,-1.120451189941719,0.3551677507447728,-0.2379119309108113
DDB2__PD-004_del-qseB_Fed-batch_6h__1,4.603245899162484,-0.5126702868290476,1.6773601038035582,-0.2429814732940372,2.1231285793141232,-0.0691827819834625,-2.921925900517066,-0.8436771636607174,-0.7965408592739052
DDB2__PD-004_del-qseB_Fed-batch_6h__2,4.540418803202291,-0.4526519366990254,1.7267524841069637,0.1574615119614302,2.137606036323751,0.05582126074931537,-3.0604168691860405,-1.0418099624630752,-2.0220257015
DDB2__PD-004_del-qseB_Fed-batch_15h__1,2.554031022691872,-0.21021677742821687,0.7923739763173199,-0.4018123866030852,1.9636231830695736,0.2969033917002033,-2.0105642571324043,-0.8899144069163913,-0.7449504503884878
DDB2__PD-004_del-qseB_Fed-batch_15h__2,3.5061050094276647,-0.5067032673565901,1.0177549652043716,0.13004950679642935,2.2084547742833043,0.09665444649592024,-4.599697773832554,-0.7667028988391635,-2.0220257015
DDB2__PD-004_del-qseC_Batch_6h__1,3.803413538060573,0.034083937733228716,0.4870148723850569,0.26077998889066833,1.3503318173190806,-0.6291421725160989,-0.8282242716632995,0.52587262727954,-0.6178749670933243
DDB2__PD-004_del-qseC_Batch_6h__2,3.503605289091919,0.11138297524625074,0.5463102172046971,0.42077109480647934,1.3510645570398123,-0.8448706616252117,-0.37189773029355866,0.2735132392268582,-0.8678562742733817
DDB2__PD-004_del-qseC_Fed-batch_6h__1,4.170964690837167,-0.3549113669628454,1.2592812578797703,-0.2697099371634293,2.038442346495682,-0.4511372360873001,-2.197625900283048,-1.0230174178326925,-0.35807509309649
DDB2__PD-004_del-qseC_Fed-batch_6h__2,4.31459300953031,-0.1995527423686454,1.1573187967869245,-0.055506919504124674,2.403975530810856,-0.2007365582714833,-2.8380772349652714,-1.0229534267217932,-0.8491083857647896
DDB2__PD-004_del-qseC_Fed-batch_15h__1,2.2783874951567777,-0.4283594040753247,0.4458492795892539,-0.015676794247462492,2.00620879873315,0.3306874079628805,-2.944186828481578,-0.971599459192281,-0.7254240697128225
DDB2__PD-004_del-qseC_Fed-batch_15h__2,1.613351884881967,-0.512940772840567,0.5502084749034601,-0.08408928628905787,2.2472344628291445,0.3443856253845325,-5.320689827000001,-1.0698402994009024,-1.1164803841899995
DDB2__PD-005_del-qseF_Batch_6h__1,3.4798096144012955,-0.07216216824570942,0.4893665087978274,-0.3985374799976862,1.2084570098198473,-0.4101003852355891,-1.5861879389318894,0.2774994412662526,-0.5141813135489772
DDB2__PD-005_del-qseF_Batch_6h__2,4.410175683589374,-0.019219545786697267,0.6818090259945997,0.417310727899876,1.445530740856551,-0.496129876816779,-3.114479630330632,0.3545433766685049,-0.7991380886164152
DDB2__PD-003_del-qseF_Batch_6h__1,4.298563439279531,-0.055691079162340174,0.451934690804924,-0.5127994451838527,1.2186360057499996,-0.16287051398601626,-2.147728796924972,0.0936563782962283,-0.8951178956247057
DDB2__PD-003_del-qseF_Batch_6h__2,4.256595859816467,0.2432413507493294,0.461778164804084,-0.8194497559813305,1.1409144739563164,-0.24295327166039904,-1.577750115541864,0.17245023462137965,-0.24015712757081564
DDB2__PD-003_del-qseF_Fed-batch_6h__1,3.816686392078392,0.1521196523904429,1.0917633201110597,-0.6481924747106893,2.1853312664749542,0.07178154677101922,-2.7877008537550503,-1.0080676708461995,-0.6598273051963248
DDB2__PD-003_del-qseF_Fed-batch_6h__2,3.3802548329776654,0.11494427426665155,1.026223736277352,-0.030658698330659817,2.2879192152109638,0.04864461058859604,-2.160752565652407,-0.9165741237059192,-0.5206380730335439
DDB2__PD-005_del-qseF_Fed-batch_6h__1,2.66895426121513,-0.30080723582920044,1.2732529426098207,0.6100974227655982,2.5640315094657997,-0.06858214558399567,-1.6091532715920671,-0.28989836291868265,0.11639757955696604
DDB2__PD-005_del-qseF_Fed-batch_6h__2,1.9845306408406536,0.02637232799407485,1.0333854975677834,0.5292217036827562,2.2192549492864235,-0.11401076333419093,-2.883694594681835,-0.9557944096594344,-0.05963766771013845
DDB2__PD-005_del-qseF_Fed-batch_6h__3,3.381763318690944,-0.049319504733388086,1.0200877478113741,-0.24981105937887535,2.4241200357748927,0.33134745620652417,-2.3346347668809093,-0.6700159337044385,-0.4410164229232088
DDB2__PD-005_del-qseF_Fed-batch_15h__1,2.7243701428686258,-0.12261430098677728,0.941256123780624,0.3665780138494421,2.423007626557624,0.23617819139342974,-2.8591511422652736,-0.8326886817937647,-0.17873452217730354
DDB2__PD-005_del-qseF_Fed-batch_15h__2,2.9713969705004617,0.022468399750030343,0.9846800543036752,0.2761254613642539,2.4059235207216254,0.38746492265000393,-2.4671597079441407,-0.8239611807410876,0.0011575854297243284
DDB2__PD-003_del-qseF_Fed-batch_21h__1,0.5966373085217048,-0.004973699101693541,1.0714451146743489,-0.6682105300486967,2.2850128752370846,0.6411404196987149,-3.409665480320337,-0.9816982535632476,0.8889910523509261
DDB2__PD-003_del-qseF_Fed-batch_21h__2,2.30652554249687,-0.059260836566101815,1.16702958078716,-0.7273913477110012,2.278765062841728,0.6106408048252856,-2.948397492884068,-1.100902594478268,-0.057635633008162435
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,2.548492718303652,0.06272575059577434,0.7370874677214516,0.2608589452178656,1.4784403745245562,-0.6419374953614376,-2.136973328811025,0.4711615539551435,-0.926428885443966
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,4.076870349714232,0.312465629860041,0.5334582943880726,-0.2395988728150291,1.2916923331383217,-0.4027600544600425,-1.8610170981279537,0.32318119129573475,-0.5467553459702548
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,4.007487624932407,0.038061367102155685,0.6565956522346443,-0.3510680173791121,0.9793258356481438,-0.3233174889321724,-1.8273702739373163,0.15168696114859606,0.10448948091548084
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,4.791030613791839,-0.4367660641911897,1.1823162185767355,0.11558828071579352,2.4065521722346883,-0.0895431874792596,-3.26361856776156,-1.0216635167524073,-0.4017143519780191
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,4.237687197856448,0.20616201179181992,0.9755297320444622,-0.21528773059200912,2.258312888720642,0.03532245468639417,-2.6959334225747384,-0.7997566749099914,-0.6960135613389808
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,2.3747789011166893,-0.29299184520033883,0.5641395910188383,-0.01974787816148016,2.3003327876467115,0.2620507736509925,-3.0819608775614245,-0.37984417792034186,-0.20043862909380805
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,3.3100054586502345,-0.14846793966576044,0.7661450897807196,-0.23350687425887084,2.4740415041548687,0.3299455806279159,-3.2953919007413286,-0.7339167706615931,-0.6486629567564752
DDB3__PD-009_del-arcA_Batch_6h__1,2.531597763093221,0.24914759277856824,-9.267007604,0.06896680796675714,1.3511083801617954,-0.6347707323365182,-3.028737811250652,0.2032739986302765,-0.11903985810633765
DDB3__PD-009_del-arcA_Batch_6h__2,2.873661799271657,0.3030017699898355,-9.267007604,-0.16744856320939672,1.3592141962309745,-0.5098625152191136,-3.700020384247046,0.32732498752666395,-1.0067789877584028
DDB3__PD-009_del-arcA_Fed-batch_6h__1,2.2513439252626624,0.1875273469366228,-5.808546847725931,0.102170804126537,2.157758779999821,0.07882314140884716,-4.0790304266677735,-0.6102750163110242,-1.099466391943357
DDB3__PD-009_del-arcA_Fed-batch_6h__2,1.5523799247902534,0.1171014992471946,-9.267007604,-0.018131798294709792,1.8480844229806068,-0.030257668581436192,-2.6322925550002902,-0.9964149471468744,-0.46171879540643296
DDB3__PD-009_del-arcA_Fed-batch_15h__1,2.063755840023082,-0.1454781137828416,-9.267007604,-0.7319320014064425,2.241684515983442,0.6197773514693203,-3.1736267250628565,-0.8441459489936998,-0.7893040225372387
DDB3__PD-009_del-arcA_Fed-batch_15h__2,0.5392019056412669,-0.044202701935660116,-9.267007604,-0.2574053915298462,2.1991564550845712,0.6563128748086324,-3.3920594633478767,-0.8797916167107163,-0.6888866284400283
DDB3__PD-006_del-baeR_Batch_12h__1,2.090089259274688,-0.28384793035977474,1.2511919232024729,-0.33423368047277435,1.4228029117553564,0.1484262392161355,-2.1427978995483,-0.21698410491541156,-0.9299082989364048
DDB3__PD-006_del-baeR_Batch_12h__2,3.033949446101861,-0.7665853028592569,1.1755188916777009,-0.8169924895141687,1.5636376323256638,0.2746974786507117,-3.8390674729426735,-0.4808904021960565,-0.3817403822793721
DDB3__PD-009_del-baeR_Batch_12h__1,6.268604356170574,-0.1598754747437834,1.461018922394322,0.00417839094326844,1.5365175350888407,-0.3683337555480097,-2.6886461745351706,0.1634287359610722,-1.4258385272772816
DDB3__PD-009_del-baeR_Batch_12h__2,4.985693359661608,-0.2592765420698324,1.3944393872603928,-0.2672689310815608,1.6501431610283517,-0.4422033965038512,-3.4072038004608727,-0.2311036640325037,-0.6246810534930503
DDB3__PD-006_del-baeR_Fed-batch_12h__1,9.838584189717832,-1.2169911897872652,1.0506738464226917,-0.5143187877382491,2.0130847250306707,0.6586017900475021,-2.180742546521188,-0.41449214302644855,-1.5525643038098456
DDB3__PD-006_del-baeR_Fed-batch_12h__2,10.201049363934771,-1.0441014864810274,1.126605794815756,-0.69841995032517,2.0641961624842686,0.5721725865867118,-2.132051510117271,-0.3597251862998165,-0.8655130353735969
DDB3__PD-009_del-baeR_Fed-batch_12h__1,3.235618911968449,-0.6156967157242352,1.4131386728932933,-0.2890093244710954,1.6324828169612164,-0.4866489768828881,-1.892141536662979,-0.6621900664884812,-0.7339727769119762
DDB3__PD-009_del-baeR_Fed-batch_12h__2,1.8686266935136877,-0.8419296685063706,1.0159381585534888,-0.18367511939772552,1.7935632047925054,0.025918629493075333,-3.1101885585835607,-0.8931732054000063,-1.3482852127952938
DDB3__PD-009_del-baeR_Fed-batch_18h__1,3.8686488155702654,-0.4530989128890575,0.8944649582050328,-0.6880798858233081,1.724123918621876,0.2304976933044003,-3.871844513715401,-0.8898278205261256,-2.0220257015
DDB3__PD-006_del-lsrB_Batch_6h__1,3.9985742820667154,0.24847599480254526,0.4627313921593146,-0.5822337401193058,1.3307996296602769,-0.19593181590283135,-3.1435797924445565,0.07515790307072212,-1.364081602376631
DDB3__PD-006_del-lsrB_Batch_6h__2,2.862471092133612,0.08653332180789874,0.44770961625208905,-0.2496373086883379,1.2641754621072554,-0.277944258474939,-1.7594736510698683,0.20959001814881265,-0.0966301672288612
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,1.3146614284372091,-0.3345448343452251,0.6461275349667197,0.18219784202606348,1.327582549931222,0.10276177416480436,-3.299812566651948,-0.4276345297297937,-0.19540857348289364
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,3.577745837828024,-0.3282264100752901,1.154669722164554,0.1546332408463993,2.3937749005883475,0.15673594590297135,-2.06135442480697,-0.9661818131962504,0.3620754587597075
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,2.937589795455965,-0.1288730569501162,1.1727089101296568,0.18909468188769107,2.3574415591615363,0.0625039742705642,-3.496700343025952,-1.2183715230118601,0.022621947394174224
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,3.087889541374926,-0.15513653561942142,0.9370694992125196,0.14871097547479373,2.4954027198351607,0.4065221019104524,-3.99472467805496,-0.8479275157008175,0.8708542627549369
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,3.725395017810973,-0.5327158786909969,1.0172205171350956,0.29128115689387,2.4227523954585592,0.4710735617545989,-3.6131643920512375,-0.7529095766896328,0.6111896324927226
DDB3__PD-009_del-lsrK_Batch_6h__1,3.678021607832541,0.0592948504323747,0.41192616863495424,-0.246609364170423,1.1474654587129258,-0.4976803164173269,-2.8597229332241847,0.14041496025620506,-1.1059469218003954
DDB3__PD-009_del-lsrK_Batch_6h__2,3.757720873575357,0.1573765828557665,0.5025355704944321,-0.2305609265376241,1.2926379767585858,-0.6789363120165106,-3.555324224544228,0.0334750100410206,-2.0220257015
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,3.785379606184698,0.18565328228763534,1.0954087338875969,0.2061315077431214,2.36777534284626,0.012170584320930544,-3.0019208899373098,-1.073933294216455,-0.4549078495440178
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,3.569646239384312,0.36945659897164695,0.9719024962879246,0.481129140797349,1.7851082282417678,-0.3725892671158668,-3.2376635018121447,-1.0039824372370891,-2.0220257015
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,0.4865629364304799,-0.2461971018779643,0.6976273090794809,-0.24090185073083425,2.0603413155643,0.2726595638611613,-2.0077074547317983,-0.6861628381444795,0.7205092113020157
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,2.041064025031241,0.09567869797907846,0.7516949316088368,0.6524960589886701,2.506252591851849,0.19606032935784332,-4.3764178745648135,-0.6312091022981026,0.3266269553850329
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,1.5538058135317874,0.03500099821353686,0.4787866713584634,0.10042119288236152,2.115307384069929,0.4323657040125113,-2.609947071224061,-0.9663451467494468,0.9338555957810916
DDB3__PD-006_del-lsrR_Batch_6h__1,3.4145412925593326,0.0718647537151238,0.5159839156097554,-0.2070478080807323,1.1621707451432126,-0.5469206285901169,-2.802616138656431,0.2795600820434529,-0.287867102998133
DDB3__PD-006_del-lsrR_Batch_6h__2,3.05669311487626,0.11633419090926367,0.5186987148236,-0.0909695285042762,1.1968202462267763,-0.5650695203450482,-2.2045323542733337,0.3308971195237227,-1.3403548096257532
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,3.6291952464648354,0.01924007620543477,0.9423385884224712,0.16053008808300007,2.225389038716326,0.17103631256623508,-2.9805037686541564,-0.8257341054176326,0.028514022937923933
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,3.7632372440529274,0.4000922973526944,1.1201395129589624,0.3725228017585902,2.258999059791103,-0.12835526331760505,-3.125027865712955,-1.1274747052545386,-0.5561545352752901
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,1.8479578262401657,0.041445892519602616,0.5435573761348369,0.03542791886207297,2.3154167606575484,0.4755952796635956,-3.7254161727560353,-0.9991138949624164,-0.10152024780604928
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,2.5634258200436526,-0.6478580433445771,0.5553513491706319,0.15986660533130514,2.3027523249713404,0.4807411627711602,-4.5529326789427405,-0.7872051712417409,-0.9953433022074641
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,1.5980955796766945,-0.15790922708752042,0.5036296902548578,0.002888885409567443,2.23774695603718,0.3601298467714749,-3.530332594815428,-0.7709895171611878,0.1116670810703
DDB3__PD-009_del-luxS_Batch_6h__1,3.5330439254979296,-0.05812205909448664,0.41623356298539693,0.1417803901090524,1.1885211794344883,-0.4401601782080782,-2.9286359606281414,0.018139630793996275,-0.3939224169673332
DDB3__PD-009_del-luxS_Batch_6h__2,3.3669406800800727,-0.2413492578450693,0.36715058359534497,-0.14252925954435902,1.2113954942412004,-0.370420678343562,-1.831185012481352,0.04828941421351463,0.2628726562274859
DDB3__PD-009_del-luxS_Fed-batch_6h__1,2.571852646904246,0.5848169933993415,1.2496289399377378,0.4759472235839546,2.0678026053871217,-0.3881463285237192,-2.7632425895857717,-0.7494644601540132,-1.049745305103342
