,A,ArcA,Fnr,Crp,ihfB,Fur,RpoS
starve_series__t01_starve__1,-2.8779248710000003,1.7274012238,0.0908191643,0.1391748524,1.1168219991,0.5720056066,1.4132503523
starve_series__t01_starve__2,-1.4549915907,1.4102260688000001,-0.122104848,0.0317638306,0.8586059082,-0.0910412768,1.8310143856
starve_series__t02_starve__1,-1.9690559079,2.5557166427,-0.3236320149,-0.5801942053,1.6548339635,-0.1602841141,1.9834829578000002
starve_series__t02_starve__2,-2.3465206841,2.5107172164,-0.4089767167,-0.6708481182,1.6119677219000002,-0.31506688110000003,1.8564867267
starve_series__t03_starve__1,-7.2457571007,3.2090310107,-0.0539025833,-0.2977467191,1.7759466766,0.16269304710000002,1.5082118495999999
starve_series__t03_starve__2,-6.9653357165,3.3160605602,-0.0313921183,-0.22816473310000002,1.6899649202,0.1469882023,1.7303818525999999
starve_series__t04_starve__1,-8.2987670547,3.2952809134,-0.0674881938,-0.4658876377,1.7521498667,0.2112467926,1.0139271353
starve_series__t04_starve__2,-7.8773825079,3.2293741439,-0.085607108,-0.4601301404,1.5779735513,-0.0735608931,1.4665190075
starve_series__t05_starve__1,-7.7902145248,3.3666785997,0.0586922297,-0.9132657347,1.3415007752,0.3097878922,1.1059995785
starve_series__t05_starve__2,-6.5615478659,3.7109145168,0.0521020172,-0.9598387660000001,1.3390447981,0.3054295647,1.3754092768000001
starve_series__t06_starve__1,-7.1216099618,3.4161205438,0.2418407138,-1.1240828075,1.1060269537,0.4307860831,0.8201197469
starve_series__t06_starve__2,-7.7717650751,3.3943370553,0.40923488700000005,-1.1933479101,1.1071110746,0.3365779531,0.6407955769
starve_series__t07_starve__1,-6.7495265115,3.3162868577,0.3762321885,-1.4654213975000001,0.8021708442000001,0.3934366841,0.1793634335
starve_series__t07_starve__2,-6.3187917296,3.4466551443,0.3555008103,-1.2839636258,0.7059267472,0.3026477732,0.5665861573000001
starve_series__t08_starve__1,-6.1226357677,3.2743984179,0.5810940072,-1.5241984337,0.4724394383,0.3233830253,0.26519346850000003
starve_series__t08_starve__2,-5.9887483958,3.4705021146,0.4565764128,-1.4587504675,0.5407174696,0.36286502860000003,0.3958972737
starve_series__t09_starve__1,-5.6066893076,3.206084659,0.589817838,-1.6489719420000002,0.1360289267,0.33398642510000004,0.5883044162000001
starve_series__t09_starve__2,-5.8323719878,3.181396917,0.42368360180000003,-1.7515646770000002,0.2379951285,0.1960036972,0.21102673260000002
starve_series__t10_starve__1,-5.9495627203,3.2529133971,0.5569795390000001,-1.770421453,-0.0043728316,0.41727890570000004,-0.09207658610000001
starve_series__t10_starve__2,-4.3868119372,3.5122064255,0.5860481001,-1.7906801929,-0.0656868852,0.2947088078,0.24790343380000002
starve_series__t11_starve__1,-3.7260043363,3.4949934231,0.5071308149,-1.6497521704,-0.28347565420000004,0.3163317263,0.32098143830000003
starve_series__t11_starve__2,-3.6689230381,3.462883138,0.5016930772,-1.6595707367,-0.2521186823,0.3585480817,0.40802398440000004
starve_series__t12_starve__1,-4.5384089354,3.1402061795,0.3262912441,-1.5958078438999999,-0.5048144990000001,0.33133068390000003,-0.4077978564
starve_series__t12_starve__2,-4.3665736089,3.1607870235,0.31208012690000003,-1.5052361202,-0.5482082886,0.3170686856,0.0439626796
starve_series__t14_starve__1,-2.2329905896,3.1625844513,0.3098140365,-1.2832103901,-0.8398626247000001,0.43658124730000003,0.3715201365
starve_series__t14_starve__2,-1.3185832378,3.3466020633999998,0.23363915670000002,-1.4664207613,-0.806533002,0.2068699007,0.8854455315
starve_series__t16_starve__1,-1.092778759,3.0745868094,0.3060914771,-1.1202172584,-1.1114962008,0.4443380772,1.0418731134
starve_series__t16_starve__2,-1.1990210159,3.0672020863,0.31465924160000003,-1.1002127465,-1.1928037789000001,0.3578936787,0.9789681670000001
starve_series__t17_starve__1,0.1969327066,2.9981207395,0.1192327809,-1.1087708567,-0.9404436693,0.6649228061,1.1670302936
starve_series__t17_starve__2,0.35050270980000003,3.0662015866,0.2439947486,-1.0562763317,-1.1406371918,0.5866407349,1.4096692552
starve_series__t18_starve__1,-0.3531964308,3.096136478,0.2904534649,-1.0770613484,-1.2416602831,0.7579347754,1.1502919242
starve_series__t18_starve__2,-0.7371074757,2.9554343404,0.1328829768,-1.3037934838,-1.3752685554,0.5178770405,0.8564049618
starve_series__t20_starve__1,-3.4774029801,-1.4542525062,0.1476855704,-0.6188562966000001,-0.09002599500000001,-0.4135395544,0.13144351340000002
starve_series__t20_starve__2,-2.6127557062999998,-1.4923556801,0.2423709028,-0.685956077,-0.0876150495,-0.4172974786,0.30361481970000004
starve_series__t21_growth2__1,-1.6937343023,-1.3369239388,-0.1110286986,-0.9771786215,-0.3036415322,-0.5102723068,0.2744457372
starve_series__t21_growth2__2,-2.357162426,-1.5765010623,-0.015926561500000002,-0.7984177568,-0.4691272476,-0.3431291691,0.5152601946
starve_series__t22_growth2__1,-3.2825588583,-0.24872552250000002,0.315685362,0.1972167981,0.40555176260000003,0.2836745028,1.448017448
starve_series__t22_growth2__2,-1.5498267559,0.1474207494,0.0477216236,-0.25833408480000003,-0.1856444874,-0.1612810483,1.7789350446
starve_series__t23_growth2__1,-4.1207730041,-0.6741092028,0.1446413353,-0.07625097460000001,0.3528849477,-0.0602714233,0.752750196
starve_series__t23_growth2__2,-3.8301776397,-0.6760015424,0.1319367871,-0.12687704800000002,0.2213565406,-0.0097968403,0.8383092132000001
starve_series__t25_growth2__1,-0.7031821035,-0.5550853591,0.0744684617,0.4079259133,-0.25968304470000003,0.1370545042,1.2310382207
starve_series__t25_growth2__2,-1.2407573783,-0.6534195918,0.1283015763,0.30098022150000003,-0.4307552444,0.039035245100000004,1.3411167455
starve_series__t26_growth2__1,-0.2581669156,-0.5519787117,-0.013387759800000001,0.5016748605,-0.5932692498000001,0.2125818976,0.9260980699
starve_series__t26_growth2__2,1.1563012897,-0.4942073045,-0.2235972326,0.24660512910000001,-0.7578976196,-0.08879570190000001,1.2464128133
starve_series__t27_growth2__1,0.8375591597,-0.6968109447,-0.33215467790000003,0.6661311877,-0.49964904660000004,-0.0850564164,0.6961181696000001
starve_series__t27_growth2__2,1.2022250267,-0.5935545122,-0.34324592330000003,0.6329567987,-0.48060595100000003,-0.09484481410000001,0.7406392183
starve_series__t28_growth2__1,1.7530425593,-0.0220025727,-0.2677031971,0.4183987155,0.1939511429,-0.16105459490000001,0.6015873578
starve_series__t28_growth2__2,2.1116290976,-0.0403046537,-0.1610063598,0.48370192910000004,0.1128322512,-0.10463564060000001,0.7457973137
time_course__lb_4hr__1,-0.43211333020000003,-0.021281712,0.016506649300000002,-0.0066037492,-0.03970343,-0.018041486500000002,-0.0398104293
time_course__lb_4hr__2,0.0345281988,0.0391825917,0.0143873127,0.0077228519,0.043349020200000005,-0.012953447600000001,-0.020420220700000002
time_course__lb_4hr__3,0.3975851314,-0.017900879800000002,-0.030893961900000003,-0.0011191027,-0.0036455901000000002,0.0309949342,0.060230650100000005
time_course__lb_8hr__1,-0.9721566147,-0.5653260981,0.9975450628,-1.3647463804,0.06310504060000001,0.2898445644,1.6937650467
time_course__lb_8hr__2,-0.6398739155000001,-0.4530867756,0.9630259824,-1.380566146,0.12909565280000002,0.2254398709,1.7596999202
time_course__lb_8hr__3,-1.2571254731,-0.5742132265000001,0.8600162935000001,-1.5210848611999999,0.0302400721,0.09417981680000001,1.7635603349000002
time_course__lb_24hr__1,-4.9737793946,0.4764200516,1.7515674252,-1.1906271379,0.5271158420000001,1.1925754461,0.8397813479
time_course__lb_24hr__2,-5.1723994043,0.5118145644000001,1.6815378387000002,-1.1528320159,0.535437752,1.2483474887,0.9857593877
time_course__lb_24hr__3,-5.3037553745,0.5173338123,1.732005895,-1.2579894262,0.5036555267,1.2421802259,0.8998909789
time_course__lb_72hr__1,-4.4661745412,-0.0212805755,1.7692140925,0.9529671083000001,-0.4057485054,1.8021117028,1.129107084
time_course__lb_72hr__2,-3.5890243109,0.1096876323,1.8226771264,0.9658081033,-0.2807035846,1.9561539904,1.2479993710000001
time_course__lb_72hr__3,-3.2837513762,0.2000894819,1.8851821976,1.1082667562,-0.1246595662,2.0666025747,1.1740592282
time_course__lb_144hr__1,0.150972254,-0.7785712659,1.9998875114999999,0.4603158248,0.7790002719,1.7270640194,1.9708670199
time_course__lb_144hr__2,0.0101773791,-0.6396150654,1.7638316107,0.3963233387,0.6999349634,1.7721468221,2.0312513763
time_course__lb_144hr__3,-0.5408535212,-0.6616692654,1.6762232269,0.1587720879,0.4786701351,1.5207195129,2.0099909478
time_course__lb_192hr__1,-1.3982307992,-0.2723462035,1.4995673533,0.4995220433,0.1068368375,1.5043846909,1.732054207
time_course__lb_192hr__2,0.8626686706000001,-0.745181065,1.7732313111,0.7128912778000001,0.2029498756,1.6699613574,2.0926971505
time_course__lb_192hr__3,-1.9050714987,-0.3464250609,1.5139675299,0.18456944620000001,0.1621843673,1.3189417917,1.1477630258
triclosan__wt__1,-0.2351156567,0.1668643613,-0.1493383958,-0.23651794610000001,-0.0567956082,0.5537644323,-0.0066568021
triclosan__wt__2,-0.5595899929,0.12375148180000001,0.2514836118,-0.0638936618,-0.0842381046,0.2432824015,-0.0094798624
triclosan__wt__3,0.7947056496,-0.2906158432,-0.10214521600000001,0.3004116079,0.1410337127,-0.7970468337000001,0.0161366646
triclosan__evo_amx_tcs__1,-0.8669398435000001,0.043706739,-0.8570213898,-0.36936284280000004,0.1567187139,-0.0061490723,-1.1042657157
triclosan__evo_amx_tcs__2,-0.24204914200000002,-0.6993696249,-0.953865673,0.0483945025,0.2017226211,-1.1920876775,-2.2618533364
triclosan__evo_amx_tcs__3,0.42679645850000003,-0.43367199170000004,-0.3690855927,0.1697071903,0.2743984749,-0.8089976182,-1.7348352055
triclosan__evo_chl_tcs__1,-1.8670365364000001,-0.2700726726,-0.1095774129,0.0819766386,0.1592300377,-0.19432912130000002,-0.9940964981
triclosan__evo_chl_tcs__2,-2.017477237,0.4332604255,0.0461727258,0.0312762479,0.1874160565,-0.8912804966000001,-1.2027550962
triclosan__evo_chl_tcs__3,-2.5143780284,0.35556696790000003,0.30400400380000003,-0.0104577294,0.2615651699,-1.0244720124,-1.1673185763
triclosan__evo_tet_tcs__1,0.1004489585,-0.11988288200000001,0.0976596165,0.26916821550000003,0.6899777115,-0.8750779632000001,-2.497326525
triclosan__evo_tet_tcs__2,-0.6305314093000001,0.1240301535,0.026217808000000002,0.0222155,0.5527966582,-0.8075514919000001,-1.689505862
truHMM__48C_15m__1,-1.3498724903000001,-0.1362005019,0.44776296200000004,-0.2181308123,0.10008737000000001,-0.076587203,0.9765796421
truHMM__48C_15m__2,-1.3221876144,-0.210334391,0.5225921363,-0.20736263130000002,0.0794890836,-0.1271162538,1.0117880238999999
truHMM__48C_15m__3,0.0681970209,0.1311683721,0.07468775180000001,-0.3580729292,-0.4072553097,-1.0521095855,1.0681569503
truHMM__48C_30m__1,-3.5054869724,-1.3844105795,-1.368121549,-1.1019684904,-0.5189923574,-1.1304555614,0.2214826281
truHMM__48C_30m__2,-3.0278028994,-1.3624060896999999,-1.3692575224999999,-1.1014998148,-0.5126357698,-1.2959664209000001,0.2100340125
truHMM__48C_60m__1,-4.7010870928,-0.7486997715,-1.0655740649,-1.7909618398,-0.6679710335,-1.0824874599,0.0684716985
truHMM__48C_60m__2,-4.7404166332,-0.7491009392,-1.2220723641,-1.7921226591,-0.6757522469,-1.0858363153,0.0715059245
truHMM__phos_0h__1,-0.0892570488,0.00010153230000000001,-0.0187283733,-0.0064831920000000005,-0.0012272866,0.0250582703,-0.00920911
truHMM__phos_0h__2,0.0892570488,-0.00010153230000000001,0.0187283733,0.0064831920000000005,0.0012272866,-0.0250582703,0.00920911
truHMM__phos_2h__1,2.3937866224,-1.9795452543,-0.062006198000000005,-0.5172351907,0.6646104637,-0.8870948006,0.9121735129
truHMM__phos_2h__2,2.4083765584,-1.967157508,0.0546371406,-0.4930876744,0.6620923325,-0.8731930271,0.8854798024
truHMM__phos_4h__1,0.7565403604000001,-2.8492738681,0.588655707,-1.5109077319000002,-0.1116231548,-0.7454877937000001,1.5371796020000001
truHMM__phos_4h__2,0.8401240126,-2.9159820306,0.6322269285000001,-1.546671549,-0.1177134277,-0.8026738972,1.5392718386
truHMM__phos_4h__3,1.5648347209,-3.6017898952,0.16482961540000002,-1.7910974918,-0.8733124369,-1.7308900119000001,0.8901228577
control__wt_glc__1,0.0158523231,0.036636971000000004,-0.052632,0.012478646000000001,0.08337238500000001,-0.05856442,-0.049727751
control__wt_glc__2,-0.0158523231,-0.036636971000000004,0.052632,-0.012478646000000001,-0.08337238500000001,0.05856442,0.049727751
fur__wt_dpd__1,-4.3603407018,1.058304126,-0.22332754900000001,0.077574131,0.7158603250000001,-0.195719219,1.650326502
fur__wt_dpd__2,-5.265855885,1.126720666,-0.207263208,-0.090682171,0.8566654450000001,-0.214364089,1.6437026920000002
fur__wt_fe__1,0.7242271697,-0.05264584,-0.5591243690000001,-0.030513673,-0.076995065,-0.127927685,-0.22947255900000002
fur__wt_fe__2,0.40991383410000004,-0.129847039,-0.518033721,0.05819072,-0.086717445,-0.036050093000000005,-0.271725376
fur__delfur_dpd__1,-4.9084230869,1.122678696,-0.358693874,-0.105981984,0.689803445,-9.893921886,1.527195722
fur__delfur_dpd__2,-5.0863221255,1.043829066,-0.349967695,-0.22346684100000003,0.621869415,-9.018917863,1.238544582
fur__delfur_fe2__1,-1.6069650516,0.038872322,-0.27282969900000004,0.436429913,0.365818715,-9.893921886,0.6013075320000001
fur__delfur_fe2__2,-1.7082049255,0.005759822,-0.26540585,0.367563393,0.335810425,-9.893921886,0.622610922
acid__wt_ph5__1,-1.2660599744,0.9077065660000001,-0.524846931,0.345522573,0.284257435,-0.38185324400000004,0.177302749
acid__wt_ph5__2,-1.2631712559000001,0.8854765760000001,-0.539491976,0.343136463,0.301657345,-0.429145386,0.18070148100000002
acid__delgadx_ph5__1,-0.9758294749,0.6386470710000001,-0.480809823,0.33938771300000004,0.036205125000000005,-0.37117846200000004,0.041918445000000006
acid__delgadw_ph5__1,-0.965978552,0.774188486,-0.5694477410000001,0.383863793,0.19517709500000002,-0.452975416,0.132946996
acid__delgadw_ph5__2,-1.1615950799,0.8036499260000001,-0.545782447,0.33986178300000003,0.183183425,-0.39381758800000005,0.028727889000000003
acid__delgade_ph5__1,-0.6321634583,0.499338233,-0.49659595500000003,0.43240872300000005,0.33218594500000004,-0.353113338,0.245873005
acid__delgade_ph5__2,-0.25132008040000003,0.48226117700000004,-0.5235996460000001,0.482436193,0.239560985,-0.38769100100000004,0.353677022
oxidative__wt_pq__1,-2.7340480025,2.161495396,-0.277983604,0.17662370300000002,0.946614625,0.358912004,2.449326732
oxidative__wt_pq__2,-3.1367023076000002,2.173902676,-0.403604734,0.24038529300000003,0.9488081850000001,0.424605604,2.150239472
oxidative__deloxyr_pq__1,-2.1691742195,2.132592106,-0.117314808,0.513155013,0.874908725,0.7270403440000001,1.918683632
oxidative__deloxyr_pq__2,-2.6051368117,2.155119376,-0.052995724,0.536337303,0.9672342150000001,0.680972684,1.875718832
oxidative__delsoxr_pq__1,-2.826715377,2.114133386,-0.46957113400000006,0.334672533,1.071325345,-0.46000364200000005,2.174649812
oxidative__delsoxr_pq__2,-2.7587320644,2.045519786,-0.475574296,0.387059873,1.168231695,-0.471555094,2.132365622
oxidative__delsoxs_pq__1,-3.4827982158,2.3445910960000003,-0.138763319,0.513462963,1.135143795,-0.492841931,2.427061572
oxidative__delsoxs_pq__2,-3.5134262248,2.405278176,-0.142115652,0.5104807530000001,1.020138575,-0.53716116,2.475274892
nac_ntrc__wt_csn__1,-4.7282605269,0.614107743,-0.158711963,-0.07279683,0.172544145,0.35313890400000003,1.849426562
nac_ntrc__wt_csn__2,-4.9779347086,0.560547789,-0.20401648900000002,-0.093243951,0.213025175,0.217593104,1.826245562
nac_ntrc__wt_cytd__1,-2.0428348163,0.279501977,-0.22330206500000002,-0.043119613,0.457530655,0.346499224,0.9658633820000001
nac_ntrc__wt_cytd__2,-2.0994451884,0.286099773,-0.148782092,-0.07348926,0.597994515,0.345243954,0.8995555820000001
nac_ntrc__wt_gln__1,-3.773518794,0.8913351260000001,-0.133928986,0.16383650300000002,1.040972635,-0.107863365,1.143877012
nac_ntrc__wt_gln__2,-3.759790013,0.8662795560000001,-0.07252378100000001,0.11651884600000001,1.115534085,-0.193602928,1.201356272
nac_ntrc__bw_delnac_csn__1,-6.2746032705,0.9463078960000001,-0.17298681200000002,0.16921202300000002,0.215499185,0.189864784,2.170823912
nac_ntrc__bw_delnac_csn__2,-5.3112260526,1.058494226,-0.207335707,0.03216219,-0.16648385500000001,0.311143514,2.363496512
nac_ntrc__bw_delnac_cytd__1,-2.5058335336,0.9694913660000001,-0.39908493100000003,0.29367586300000004,0.46454559500000003,-0.02804138,1.560056102
nac_ntrc__bw_delnac_cytd__2,-2.048974941,0.9866688160000001,-0.458070531,0.22863865300000003,0.423041565,-0.165441159,1.572826172
nac_ntrc__bw_delnac_gln__1,-3.103526306,1.779034016,-0.387752121,0.505105143,0.8464916450000001,-0.358506798,1.461736342
nac_ntrc__bw_delnac_gln__2,-3.4443309729,1.7441336060000001,-0.318289392,0.563775123,0.8042016750000001,-0.237658523,1.4067977520000001
nac_ntrc__bw_delnac_nh4__1,-0.9111994274,0.532564653,-0.40746298400000003,0.339165103,-0.302034215,-0.48028834600000003,0.360177262
nac_ntrc__bw_delnac_nh4__2,-0.4783991205,0.613698527,-0.431925496,0.360235063,-0.19284083500000002,-0.45890349,0.369957452
misc__wt_no_te__1,-2.4277425857,0.985523586,-0.574722853,0.32216916300000004,0.868944275,-0.380946999,0.9244569520000001
misc__wt_no_te__2,-1.5754660915,0.614279137,-0.434576408,0.315987593,0.509379655,-0.424414491,0.42003344200000003
misc__bw_delcbl__1,0.8430928732,0.12568636,-0.544797561,0.30577407300000004,-0.339403675,-0.46137134300000004,0.24477252300000002
misc__bw_delcbl__2,0.6125759194,0.035046911,-0.510121476,0.322569413,-0.297203465,-0.424360053,0.071577395
misc__bw_delfabr__1,1.2728974149,-0.24226446100000001,-0.54688357,0.194465293,-0.6204796650000001,-0.5693764170000001,-0.25510862900000003
misc__bw_delfabr__2,1.4458997784,-0.291546346,-0.5969020620000001,0.13385438500000002,-0.5922961330000001,-0.613082707,-0.162772564
misc__bw_delfadr__1,-0.1402037882,0.639510641,-0.631839469,0.325118883,-0.26224984500000004,-0.44849048700000005,0.10687962200000001
misc__bw_delfadr__2,0.09414087600000001,0.6575469140000001,-0.5991148660000001,0.343466333,-0.136506935,-0.440752898,0.197510713
misc__nitr_031__1,-4.0498305936,1.407530216,-0.44621574300000005,0.215598863,0.036167395000000005,-0.50327982,1.136068692
omics__wt_glu__1,-1.8381732706,-0.273254272,0.683629718,0.348125933,-0.13827825500000002,-0.630133567,-0.23051727
omics__wt_glu__2,-1.4251069644,-0.267923509,0.7885854680000001,0.319898823,-0.251474605,-0.588191276,0.043958795
omics__wt_gly__1,-1.6656985293000002,-0.30586483000000003,0.206760041,0.31218181300000003,-0.8723242170000001,-0.904279075,-0.016657597
omics__wt_gly__2,-1.6361368428,-0.24486246900000003,0.183314323,0.348980073,-0.871424807,-0.918647058,-0.015329333
omics__wt_thr__1,-4.662358562,-0.121007954,-0.542585261,0.883560683,-0.185728995,-0.50309914,-0.276530589
omics__wt_thr__2,-4.2366850252,-0.04399066,-0.607156115,1.1275514229999999,-0.34076356500000005,-0.609504574,-0.338241102
omics__bw_ac__1,2.5240829304,-0.048029848,0.045715161000000004,0.46435899300000005,0.647908585,-0.059433047,1.014675532
omics__bw_ac__2,2.7767006299,-0.076148239,0.09762738400000001,0.46188222300000004,0.605473425,-0.031227748000000003,0.977911822
omics__bw_fum__1,-0.042136351600000004,-0.046794311000000005,-0.18848155800000002,0.44664785300000004,0.018456405000000002,-0.005709301,0.727420032
omics__bw_fum__2,-0.037147418200000004,-0.08552493700000001,-0.242270962,0.49525865300000005,-0.006356255000000001,0.06492178400000001,0.7373106620000001
omics__bw_glc__1,-3.512468609,0.12043444,-0.234511247,0.319951353,0.164126605,-0.011917744000000001,0.38823240200000003
omics__bw_glc__2,-3.3994117489,0.131540097,-0.20882609800000002,0.360933593,0.15512309500000002,0.042641122000000004,0.395184152
omics__bw_pyr__1,-0.1217061108,-0.350962926,0.087242941,0.8061810030000001,0.644921705,-0.189724267,1.039849572
omics__bw_pyr__2,-0.7296607067,-0.34418755100000004,0.022124095,0.764467493,0.659472645,-0.117464833,1.148814332
ompr__wt_nacl__1,-6.3524779893,1.828340046,-0.769651592,-0.686581477,0.277552005,-0.400303825,1.6465871120000002
ompr__wt_nacl__2,-5.8442327822,1.957742426,-0.646367331,-0.620927,0.08413458500000001,-0.504065686,1.759748342
ompr__bw_delompr_nacl__1,-2.9367710678,1.3682953260000001,-1.035417797,-1.046248202,0.009492215,-0.632963179,0.7287601720000001
ompr__bw_delompr_nacl__2,-2.9061708576000003,1.419179516,-0.98364399,-1.071490687,-0.13246892500000002,-0.543296344,0.573927292
