,regulator,MG5005_TF_id,trn_type,gene_name,MG5005_gene_id,gene_id,TF_id,old_TF_id,old_gene_id,Ref,Ref genome,Note
2214,CovR,,TF,,M5005_Spy_1106,SP5448_04075,M5005_Spy_0282,,M5005_RS05475,PMID: 20333240 ,CP000017.2,
2215,CovR,,TF,XK27_172,M5005_Spy_1114,SP5448_04035,M5005_Spy_0282,,M5005_RS05510,PMID: 20333240 ,CP000017.2,
2216,CovR,,TF,,M5005_Spy_1142,SP5448_03890,M5005_Spy_0282,,M5005_RS05655,PMID: 20333240 ,CP000017.2,
2217,CovR,,TF,,M5005_Spy_1143,SP5448_03885,M5005_Spy_0282,,M5005_RS05660,PMID: 20333240 ,CP000017.2,
2218,CovR,,TF,,M5005_Spy_1144,SP5448_03880,M5005_Spy_0282,,M5005_RS05665,PMID: 20333240 ,CP000017.2,
2219,CovR,,TF,kup,M5005_Spy_1152,SP5448_03840,M5005_Spy_0282,,M5005_RS05705,PMID: 20333240 ,CP000017.2,
2220,CovR,,TF,,M5005_Spy_1173,SP5448_03730,M5005_Spy_0282,,M5005_RS05805,PMID: 20333240 ,CP000017.2,
2221,CovR,,TF,,M5005_Spy_1175,SP5448_03720,M5005_Spy_0282,,M5005_RS05815,PMID: 20333240 ,CP000017.2,
2222,CovR,,TF,asnA,M5005_Spy_1269,SP5448_03240,M5005_Spy_0282,,M5005_RS06260,PMID: 20333240 ,CP000017.2,
2223,CovR,,TF,arcC,M5005_Spy_1270,SP5448_03235,M5005_Spy_0282,,M5005_RS06265,PMID: 20333240 ,CP000017.2,
2224,CovR,,TF,ytjP,M5005_Spy_1271,SP5448_03230,M5005_Spy_0282,,M5005_RS06270,PMID: 20333240 ,CP000017.2,
2225,CovR,,TF,arcD,M5005_Spy_1272,SP5448_03225,M5005_Spy_0282,,M5005_RS06275,PMID: 20333240 ,CP000017.2,
2226,CovR,,TF,argF,M5005_Spy_1273,SP5448_03220,M5005_Spy_0282,,M5005_RS06280,PMID: 20333240 ,CP000017.2,
2227,CovR,,TF,XK27_465,M5005_Spy_1274,SP5448_03215,M5005_Spy_0282,,M5005_RS06285,PMID: 20333240 ,CP000017.2,
2228,CovR,,TF,arcA,M5005_Spy_1275,SP5448_03210,M5005_Spy_0282,,M5005_RS06290,PMID: 20333240 ,CP000017.2,
2229,CovR,,TF,cas2,M5005_Spy_1285,SP5448_03160,M5005_Spy_0282,,M5005_RS06340,PMID: 20333240 ,CP000017.2,
2230,CovR,,TF,cas4,M5005_Spy_1287,SP5448_03150,M5005_Spy_0282,,M5005_RS06350,PMID: 20333240 ,CP000017.2,
2231,CovR,,TF,cas5d,M5005_Spy_1290,SP5448_03135,M5005_Spy_0282,,M5005_RS06365,PMID: 20333240 ,CP000017.2,
2232,CovR,,TF,,M5005_Spy_1415,SP5448_02470,M5005_Spy_0282,,M5005_RS07020,PMID: 20333240 ,CP000017.2,
2233,CovR,,TF,,M5005_Spy_1429,SP5448_02395,M5005_Spy_0282,,M5005_RS07090,PMID: 20333240 ,CP000017.2,
2234,CovR,,TF,,M5005_Spy_1430,SP5448_02390,M5005_Spy_0282,,M5005_RS07095,PMID: 20333240 ,CP000017.2,
2235,CovR,,TF,,M5005_Spy_1556,SP5448_01765,M5005_Spy_0282,,M5005_RS07695,PMID: 20333240 ,CP000017.2,
2236,CovR,,TF,lacG,M5005_Spy_1632,SP5448_08320,M5005_Spy_0282,,M5005_RS08090,PMID: 20333240 ,CP000017.2,
2237,CovR,,TF,lacE,M5005_Spy_1633,SP5448_08325,M5005_Spy_0282,,M5005_RS08095,PMID: 20333240 ,CP000017.2,
2238,CovR,,TF,lacF,M5005_Spy_1634,SP5448_08330,M5005_Spy_0282,,M5005_RS08100,PMID: 20333240 ,CP000017.2,
2239,CovR,,TF,lacC,M5005_Spy_1636,SP5448_08340,M5005_Spy_0282,,M5005_RS08110,PMID: 20333240 ,CP000017.2,
2240,CovR,,TF,rpiB,M5005_Spy_1637,SP5448_08345,M5005_Spy_0282,,M5005_RS08115,PMID: 20333240 ,CP000017.2,
2241,CovR,,TF,lacA,M5005_Spy_1638,SP5448_08350,M5005_Spy_0282,,M5005_RS08120,PMID: 20333240 ,CP000017.2,
2242,CovR,,TF,ulaA,M5005_Spy_1662,SP5448_08465,M5005_Spy_0282,,M5005_RS08220,PMID: 20333240 ,CP000017.2,
2243,CovR,,TF,,M5005_Spy_1663,SP5448_08470,M5005_Spy_0282,,M5005_RS08225,PMID: 20333240 ,CP000017.2,
2244,CovR,,TF,,M5005_Spy_1684,SP5448_08565,M5005_Spy_0282,,M5005_RS08315,PMID: 20333240 ,CP000017.2,
2245,CovR,,TF,,M5005_Spy_1687,SP5448_08580,M5005_Spy_0282,,M5005_RS08330,PMID: 20333240 ,CP000017.2,
2246,CovR,,TF,rgfB,M5005_Spy_1691,SP5448_08590,M5005_Spy_0282,,M5005_RS08340,PMID: 20333240 ,CP000017.2,
2247,CovR,,TF,thiF,M5005_Spy_1703,SP5448_08650,M5005_Spy_0282,,M5005_RS08400,PMID: 20333240 ,CP000017.2,
2248,CovR,,TF,appA_2,M5005_Spy_1704,SP5448_08655,M5005_Spy_0282,,M5005_RS08405,PMID: 20333240 ,CP000017.2,
2249,CovR,,TF,gsiC,M5005_Spy_1705,SP5448_08660,M5005_Spy_0282,,M5005_RS08410,PMID: 20333240 ,CP000017.2,
2250,CovR,,TF,dppC,M5005_Spy_1706,SP5448_08665,M5005_Spy_0282,,M5005_RS08415,PMID: 20333240 ,CP000017.2,
2251,CovR,,TF,oppD,M5005_Spy_1707,SP5448_08670,M5005_Spy_0282,,M5005_RS08420,PMID: 20333240 ,CP000017.2,
2252,CovR,,TF,gsiA_7,M5005_Spy_1708,SP5448_08675,M5005_Spy_0282,,M5005_RS08425,PMID: 20333240 ,CP000017.2,
2253,CovR,,TF,lmb,M5005_Spy_1711,SP5448_08690,M5005_Spy_0282,,M5005_RS08440,PMID: 20333240 ,CP000017.2,
2254,CovR,,TF,,M5005_Spy_1731,SP5448_08785,M5005_Spy_0282,,M5005_RS08530,PMID: 20333240 ,CP000017.2,
2255,CovR,,TF,speB,M5005_Spy_1735,SP5448_08800,M5005_Spy_0282,,M5005_RS08545,PMID: 20333240 ,CP000017.2,
2256,CovR,,TF,,M5005_Spy_1738,SP5448_08820,M5005_Spy_0282,,M5005_RS08555,PMID: 20333240 ,CP000017.2,
2257,CovR,,TF,celA,M5005_Spy_1745,SP5448_08850,M5005_Spy_0282,,M5005_RS08585,PMID: 20333240 ,CP000017.2,
2258,CovR,,TF,treC,M5005_Spy_1783,SP5448_09020,M5005_Spy_0282,,M5005_RS08770,PMID: 20333240 ,CP000017.2,
2259,CovR,,TF,treB,M5005_Spy_1784,SP5448_09025,M5005_Spy_0282,,M5005_RS08775,PMID: 20333240 ,CP000017.2,
2260,CovR,,TF,nodC,M5005_Spy_1851,SP5448_09365,M5005_Spy_0282,,M5005_RS09100,PMID: 20333240 ,CP000017.2,
2261,CovR,,TF,hasB,M5005_Spy_1852,SP5448_09370,M5005_Spy_0282,,M5005_RS09105,PMID: 20333240 ,CP000017.2,
2262,CovR,,TF,galU,M5005_Spy_1853,SP5448_09375,M5005_Spy_0282,,M5005_RS09110,PMID: 20333240 ,CP000017.2,
2263,CovR,,TF,usp,M5005_Spy_0017,SP5448_00185,M5005_Spy_0282,,M5005_RS00240,PMID: 20333240 ,CP000017.2,
2264,CovR,,TF,usp,M5005_Spy_0017,SP5448_00185,M5005_Spy_0282,,M5005_RS00240,PMID: 20333240 ,CP000017.2,
2265,CovR,,TF,usp,M5005_Spy_0017,SP5448_00185,M5005_Spy_0282,,M5005_RS00240,PMID: 20333240 ,CP000017.2,
2266,CovR,,TF,adhE,M5005_Spy_0039,SP5448_00300,M5005_Spy_0282,,M5005_RS00350,PMID: 20333240 ,CP000017.2,
2267,CovR,,TF,adhE,M5005_Spy_0039,SP5448_00300,M5005_Spy_0282,,M5005_RS00350,PMID: 20333240 ,CP000017.2,
2268,CovR,,TF,,M5005_Spy_0080,SP5448_00575,M5005_Spy_0282,,M5005_RS00615,PMID: 20333240 ,CP000017.2,
2269,CovR,,TF,,M5005_Spy_0080,SP5448_00575,M5005_Spy_0282,,M5005_RS00615,PMID: 20333240 ,CP000017.2,
2270,CovR,,TF,tyrS,M5005_Spy_0081,SP5448_00580,M5005_Spy_0282,,M5005_RS00620,PMID: 20333240 ,CP000017.2,
2271,CovR,,TF,tyrS,M5005_Spy_0081,SP5448_00580,M5005_Spy_0282,,M5005_RS00620,PMID: 20333240 ,CP000017.2,
2272,CovR,,TF,XK27_1125,M5005_Spy_0113,SP5448_00745,M5005_Spy_0282,,M5005_RS00780,PMID: 20333240 ,CP000017.2,
2273,CovR,,TF,XK27_1125,M5005_Spy_0113,SP5448_00745,M5005_Spy_0282,,M5005_RS00780,PMID: 20333240 ,CP000017.2,
2274,CovR,,TF,,M5005_Spy_0115,SP5448_00755,M5005_Spy_0282,,M5005_RS00790,PMID: 20333240 ,CP000017.2,
2275,CovR,,TF,,M5005_Spy_0115,SP5448_00755,M5005_Spy_0282,,M5005_RS00790,PMID: 20333240 ,CP000017.2,
2276,CovR,,TF,ctfA,M5005_Spy_0120,SP5448_00775,M5005_Spy_0282,,M5005_RS00815,PMID: 20333240 ,CP000017.2,
2277,CovR,,TF,ctfA,M5005_Spy_0120,SP5448_00775,M5005_Spy_0282,,M5005_RS00815,PMID: 20333240 ,CP000017.2,
2278,CovR,,TF,ntpI,M5005_Spy_0126,SP5448_00805,M5005_Spy_0282,,M5005_RS00845,PMID: 20333240 ,CP000017.2,
2279,CovR,,TF,ntpI,M5005_Spy_0126,SP5448_00805,M5005_Spy_0282,,M5005_RS00845,PMID: 20333240 ,CP000017.2,
2280,CovR,,TF,atpE,M5005_Spy_0127,SP5448_00810,M5005_Spy_0282,,M5005_RS00850,PMID: 20333240 ,CP000017.2,
2281,CovR,,TF,atpE,M5005_Spy_0127,SP5448_00810,M5005_Spy_0282,,M5005_RS00850,PMID: 20333240 ,CP000017.2,
2282,CovR,,TF,atpE,M5005_Spy_0128,SP5448_00815,M5005_Spy_0282,,M5005_RS00855,PMID: 20333240 ,CP000017.2,
2283,CovR,,TF,atpE,M5005_Spy_0128,SP5448_00815,M5005_Spy_0282,,M5005_RS00855,PMID: 20333240 ,CP000017.2,
2284,CovR,,TF,ntpC,M5005_Spy_0129,SP5448_00820,M5005_Spy_0282,,M5005_RS00860,PMID: 20333240 ,CP000017.2,
2285,CovR,,TF,ntpC,M5005_Spy_0129,SP5448_00820,M5005_Spy_0282,,M5005_RS00860,PMID: 20333240 ,CP000017.2,
2286,CovR,,TF,ntpG,M5005_Spy_0130,SP5448_00825,M5005_Spy_0282,,M5005_RS00865,PMID: 20333240 ,CP000017.2,
2287,CovR,,TF,ntpG,M5005_Spy_0130,SP5448_00825,M5005_Spy_0282,,M5005_RS00865,PMID: 20333240 ,CP000017.2,
2288,CovR,,TF,,M5005_Spy_0139,SP5448_00870,M5005_Spy_0282,,M5005_RS00910,PMID: 20333240 ,CP000017.2,
2289,CovR,,TF,,M5005_Spy_0139,SP5448_00870,M5005_Spy_0282,,M5005_RS00910,PMID: 20333240 ,CP000017.2,
2290,CovR,,TF,,M5005_Spy_0140,SP5448_00875,M5005_Spy_0282,,M5005_RS00915,PMID: 20333240 ,CP000017.2,
2291,CovR,,TF,,M5005_Spy_0140,SP5448_00875,M5005_Spy_0282,,M5005_RS00915,PMID: 20333240 ,CP000017.2,
2292,CovR,,TF,slo,M5005_Spy_0141,SP5448_00880,M5005_Spy_0282,,M5005_RS00920,PMID: 20333240 ,CP000017.2,
2293,CovR,,TF,slo,M5005_Spy_0141,SP5448_00880,M5005_Spy_0282,,M5005_RS00920,PMID: 20333240 ,CP000017.2,
2294,CovR,,TF,,M5005_Spy_0142,SP5448_00885,M5005_Spy_0282,,M5005_RS00925,PMID: 20333240 ,CP000017.2,
2295,CovR,,TF,,M5005_Spy_0142,SP5448_00885,M5005_Spy_0282,,M5005_RS00925,PMID: 20333240 ,CP000017.2,
2296,CovR,,TF,,M5005_Spy_0143,SP5448_00890,M5005_Spy_0282,,M5005_RS00930,PMID: 20333240 ,CP000017.2,
2297,CovR,,TF,,M5005_Spy_0143,SP5448_00890,M5005_Spy_0282,,M5005_RS00930,PMID: 20333240 ,CP000017.2,
2298,CovR,,TF,rofA,M5005_Spy_0186,SP5448_01090,M5005_Spy_0282,,M5005_RS01110,PMID: 20333240 ,CP000017.2,
2299,CovR,,TF,rofA,M5005_Spy_0186,SP5448_01090,M5005_Spy_0282,,M5005_RS01110,PMID: 20333240 ,CP000017.2,
2300,CovR,,TF,nanE,M5005_Spy_0212,SP5448_01210,M5005_Spy_0282,,M5005_RS01225,PMID: 20333240 ,CP000017.2,
2301,CovR,,TF,nanE,M5005_Spy_0212,SP5448_01210,M5005_Spy_0282,,M5005_RS01225,PMID: 20333240 ,CP000017.2,
2302,CovR,,TF,,M5005_Spy_0213,SP5448_01215,M5005_Spy_0282,,M5005_RS01230,PMID: 20333240 ,CP000017.2,
2303,CovR,,TF,,M5005_Spy_0213,SP5448_01215,M5005_Spy_0282,,M5005_RS01230,PMID: 20333240 ,CP000017.2,
2304,CovR,,TF,,M5005_Spy_0214,SP5448_01220,M5005_Spy_0282,,M5005_RS01235,PMID: 20333240 ,CP000017.2,
2305,CovR,,TF,,M5005_Spy_0214,SP5448_01220,M5005_Spy_0282,,M5005_RS01235,PMID: 20333240 ,CP000017.2,
2306,CovR,,TF,,M5005_Spy_0215,SP5448_01225,M5005_Spy_0282,,M5005_RS01240,PMID: 20333240 ,CP000017.2,
2307,CovR,,TF,,M5005_Spy_0215,SP5448_01225,M5005_Spy_0282,,M5005_RS01240,PMID: 20333240 ,CP000017.2,
2308,CovR,,TF,,M5005_Spy_0216,SP5448_01230,M5005_Spy_0282,,M5005_RS01245,PMID: 20333240 ,CP000017.2,
2309,CovR,,TF,,M5005_Spy_0216,SP5448_01230,M5005_Spy_0282,,M5005_RS01245,PMID: 20333240 ,CP000017.2,
2310,CovR,,TF,nanH,M5005_Spy_0217,SP5448_01235,M5005_Spy_0282,,M5005_RS01250,PMID: 20333240 ,CP000017.2,
2311,CovR,,TF,nanH,M5005_Spy_0217,SP5448_01235,M5005_Spy_0282,,M5005_RS01250,PMID: 20333240 ,CP000017.2,
2312,CovR,,TF,glk,M5005_Spy_0218,SP5448_01240,M5005_Spy_0282,,M5005_RS01255,PMID: 20333240 ,CP000017.2,
2313,CovR,,TF,glk,M5005_Spy_0218,SP5448_01240,M5005_Spy_0282,,M5005_RS01255,PMID: 20333240 ,CP000017.2,
2314,CovR,,TF,yceD,M5005_Spy_0281,SP5448_08100,M5005_Spy_0282,,M5005_RS01575,PMID: 20333240 ,CP000017.2,
2315,CovR,,TF,yceD,M5005_Spy_0281,SP5448_08100,M5005_Spy_0282,,M5005_RS01575,PMID: 20333240 ,CP000017.2,
2316,CovR,,TF,prtP,M5005_Spy_0341,SP5448_07800,M5005_Spy_0282,,M5005_RS01880,PMID: 20333240 ,CP000017.2,
2317,CovR,,TF,prtP,M5005_Spy_0341,SP5448_07800,M5005_Spy_0282,,M5005_RS01880,PMID: 20333240 ,CP000017.2,
2318,CovR,,TF,nrdF,M5005_Spy_0347,SP5448_07775,M5005_Spy_0282,,M5005_RS01900,PMID: 20333240 ,CP000017.2,
2319,CovR,,TF,nrdF,M5005_Spy_0347,SP5448_07775,M5005_Spy_0282,,M5005_RS01900,PMID: 20333240 ,CP000017.2,
2320,CovR,,TF,,M5005_Spy_0351,SP5448_07760,M5005_Spy_0282,,M5005_RS01915,PMID: 20333240 ,CP000017.2,
2321,CovR,,TF,,M5005_Spy_0351,SP5448_07760,M5005_Spy_0282,,M5005_RS01915,PMID: 20333240 ,CP000017.2,
2322,CovR,,TF,,M5005_Spy_0352,SP5448_07755,M5005_Spy_0282,,M5005_RS01920,PMID: 20333240 ,CP000017.2,
2323,CovR,,TF,,M5005_Spy_0352,SP5448_07755,M5005_Spy_0282,,M5005_RS01920,PMID: 20333240 ,CP000017.2,
2324,CovR,,TF,,M5005_Spy_0353,SP5448_07750,M5005_Spy_0282,,M5005_RS01925,PMID: 20333240 ,CP000017.2,
2325,CovR,,TF,,M5005_Spy_0353,SP5448_07750,M5005_Spy_0282,,M5005_RS01925,PMID: 20333240 ,CP000017.2,
2326,CovR,,TF,,M5005_Spy_0354,SP5448_07745,M5005_Spy_0282,,M5005_RS01930,PMID: 20333240 ,CP000017.2,
2327,CovR,,TF,,M5005_Spy_0354,SP5448_07745,M5005_Spy_0282,,M5005_RS01930,PMID: 20333240 ,CP000017.2,
2328,CovR,,TF,,M5005_Spy_0355,SP5448_07740,M5005_Spy_0282,,M5005_RS01935,PMID: 20333240 ,CP000017.2,
2329,CovR,,TF,,M5005_Spy_0355,SP5448_07740,M5005_Spy_0282,,M5005_RS01935,PMID: 20333240 ,CP000017.2,
2330,CovR,,TF,,M5005_Spy_0356,SP5448_07735,M5005_Spy_0282,,M5005_RS01940,PMID: 20333240 ,CP000017.2,
2331,CovR,,TF,,M5005_Spy_0356,SP5448_07735,M5005_Spy_0282,,M5005_RS01940,PMID: 20333240 ,CP000017.2,
2332,CovR,,TF,,M5005_Spy_0357,SP5448_07730,M5005_Spy_0282,,M5005_RS01945,PMID: 20333240 ,CP000017.2,
2333,CovR,,TF,,M5005_Spy_0357,SP5448_07730,M5005_Spy_0282,,M5005_RS01945,PMID: 20333240 ,CP000017.2,
2334,CovR,,TF,,M5005_Spy_0359,SP5448_07720,M5005_Spy_0282,,M5005_RS01955,PMID: 20333240 ,CP000017.2,
2335,CovR,,TF,,M5005_Spy_0359,SP5448_07720,M5005_Spy_0282,,M5005_RS01955,PMID: 20333240 ,CP000017.2,
2336,CovR,,TF,,M5005_Spy_0360,SP5448_07715,M5005_Spy_0282,,M5005_RS01960,PMID: 20333240 ,CP000017.2,
2337,CovR,,TF,,M5005_Spy_0360,SP5448_07715,M5005_Spy_0282,,M5005_RS01960,PMID: 20333240 ,CP000017.2,
2338,CovR,,TF,,M5005_Spy_0475,SP5448_07165,M5005_Spy_0282,,M5005_RS02485,PMID: 20333240 ,CP000017.2,
2339,CovR,,TF,,M5005_Spy_0475,SP5448_07165,M5005_Spy_0282,,M5005_RS02485,PMID: 20333240 ,CP000017.2,
2340,CovR,,TF,bglH,M5005_Spy_0476,SP5448_07160,M5005_Spy_0282,,M5005_RS02490,PMID: 20333240 ,CP000017.2,
2341,CovR,,TF,bglH,M5005_Spy_0476,SP5448_07160,M5005_Spy_0282,,M5005_RS02490,PMID: 20333240 ,CP000017.2,
2342,CovR,,TF,XK27_88,M5005_Spy_0500,SP5448_07055,M5005_Spy_0282,,M5005_RS02595,PMID: 20333240 ,CP000017.2,
2343,CovR,,TF,XK27_88,M5005_Spy_0500,SP5448_07055,M5005_Spy_0282,,M5005_RS02595,PMID: 20333240 ,CP000017.2,
2344,CovR,,TF,,M5005_Spy_0518,SP5448_06965,M5005_Spy_0282,,M5005_RS02680,PMID: 20333240 ,CP000017.2,
2345,CovR,,TF,,M5005_Spy_0518,SP5448_06965,M5005_Spy_0282,,M5005_RS02680,PMID: 20333240 ,CP000017.2,
2346,CovR,,TF,agaD,M5005_Spy_0519,SP5448_06960,M5005_Spy_0282,,M5005_RS02685,PMID: 20333240 ,CP000017.2,
2347,CovR,,TF,agaD,M5005_Spy_0519,SP5448_06960,M5005_Spy_0282,,M5005_RS02685,PMID: 20333240 ,CP000017.2,
2348,CovR,,TF,,M5005_Spy_0520,SP5448_06955,M5005_Spy_0282,,M5005_RS02690,PMID: 20333240 ,CP000017.2,
2349,CovR,,TF,,M5005_Spy_0520,SP5448_06955,M5005_Spy_0282,,M5005_RS02690,PMID: 20333240 ,CP000017.2,
2350,CovR,,TF,agaV,M5005_Spy_0521,SP5448_06950,M5005_Spy_0282,,M5005_RS02695,PMID: 20333240 ,CP000017.2,
2351,CovR,,TF,agaV,M5005_Spy_0521,SP5448_06950,M5005_Spy_0282,,M5005_RS02695,PMID: 20333240 ,CP000017.2,
2352,CovR,,TF,,M5005_Spy_0561,SP5448_06745,M5005_Spy_0282,,M5005_RS02890,PMID: 20333240 ,CP000017.2,
2353,CovR,,TF,,M5005_Spy_0561,SP5448_06745,M5005_Spy_0282,,M5005_RS02890,PMID: 20333240 ,CP000017.2,
2354,CovR,,TF,,M5005_Spy_0562,SP5448_06740,M5005_Spy_0282,,M5005_RS02895,PMID: 20333240 ,CP000017.2,
2355,CovR,,TF,,M5005_Spy_0562,SP5448_06740,M5005_Spy_0282,,M5005_RS02895,PMID: 20333240 ,CP000017.2,
2356,CovR,,TF,sagB,M5005_Spy_0563,SP5448_06735,M5005_Spy_0282,,M5005_RS02900,PMID: 20333240 ,CP000017.2,
2357,CovR,,TF,sagB,M5005_Spy_0563,SP5448_06735,M5005_Spy_0282,,M5005_RS02900,PMID: 20333240 ,CP000017.2,
2358,CovR,,TF,sagC,M5005_Spy_0564,SP5448_06730,M5005_Spy_0282,,M5005_RS02905,PMID: 20333240 ,CP000017.2,
2359,CovR,,TF,sagC,M5005_Spy_0564,SP5448_06730,M5005_Spy_0282,,M5005_RS02905,PMID: 20333240 ,CP000017.2,
2360,CovR,,TF,sagD,M5005_Spy_0565,SP5448_06725,M5005_Spy_0282,,M5005_RS02910,PMID: 20333240 ,CP000017.2,
2361,CovR,,TF,sagD,M5005_Spy_0565,SP5448_06725,M5005_Spy_0282,,M5005_RS02910,PMID: 20333240 ,CP000017.2,
2362,CovR,,TF,sagE,M5005_Spy_0566,SP5448_06720,M5005_Spy_0282,,M5005_RS02915,PMID: 20333240 ,CP000017.2,
2363,CovR,,TF,sagE,M5005_Spy_0566,SP5448_06720,M5005_Spy_0282,,M5005_RS02915,PMID: 20333240 ,CP000017.2,
2364,CovR,,TF,,M5005_Spy_0567,SP5448_06715,M5005_Spy_0282,,M5005_RS02920,PMID: 20333240 ,CP000017.2,
2365,CovR,,TF,,M5005_Spy_0567,SP5448_06715,M5005_Spy_0282,,M5005_RS02920,PMID: 20333240 ,CP000017.2,
2366,CovR,,TF,sagG,M5005_Spy_0568,SP5448_06710,M5005_Spy_0282,,M5005_RS02925,PMID: 20333240 ,CP000017.2,
2367,CovR,,TF,sagG,M5005_Spy_0568,SP5448_06710,M5005_Spy_0282,,M5005_RS02925,PMID: 20333240 ,CP000017.2,
2368,CovR,,TF,sagH,M5005_Spy_0569,SP5448_06705,M5005_Spy_0282,,M5005_RS02930,PMID: 20333240 ,CP000017.2,
2369,CovR,,TF,sagH,M5005_Spy_0569,SP5448_06705,M5005_Spy_0282,,M5005_RS02930,PMID: 20333240 ,CP000017.2,
2370,CovR,,TF,sagI,M5005_Spy_0570,SP5448_06700,M5005_Spy_0282,,M5005_RS02935,PMID: 20333240 ,CP000017.2,
2371,CovR,,TF,sagI,M5005_Spy_0570,SP5448_06700,M5005_Spy_0282,,M5005_RS02935,PMID: 20333240 ,CP000017.2,
2372,CovR,,TF,XK27_214,M5005_Spy_0571,SP5448_06695,M5005_Spy_0282,,M5005_RS02940,PMID: 20333240 ,CP000017.2,
2373,CovR,,TF,XK27_214,M5005_Spy_0571,SP5448_06695,M5005_Spy_0282,,M5005_RS02940,PMID: 20333240 ,CP000017.2,
2374,CovR,,TF,pyrR,M5005_Spy_0639,SP5448_06355,M5005_Spy_0282,,M5005_RS03275,PMID: 20333240 ,CP000017.2,
2375,CovR,,TF,pyrR,M5005_Spy_0639,SP5448_06355,M5005_Spy_0282,,M5005_RS03275,PMID: 20333240 ,CP000017.2,
2376,CovR,,TF,pyrP,M5005_Spy_0640,SP5448_06350,M5005_Spy_0282,,M5005_RS03280,PMID: 20333240 ,CP000017.2,
2377,CovR,,TF,pyrP,M5005_Spy_0640,SP5448_06350,M5005_Spy_0282,,M5005_RS03280,PMID: 20333240 ,CP000017.2,
2378,CovR,,TF,pyrB,M5005_Spy_0641,SP5448_06345,M5005_Spy_0282,,M5005_RS03285,PMID: 20333240 ,CP000017.2,
2379,CovR,,TF,pyrB,M5005_Spy_0641,SP5448_06345,M5005_Spy_0282,,M5005_RS03285,PMID: 20333240 ,CP000017.2,
2380,CovR,,TF,carA,M5005_Spy_0642,SP5448_06340,M5005_Spy_0282,,M5005_RS03290,PMID: 20333240 ,CP000017.2,
2381,CovR,,TF,carA,M5005_Spy_0642,SP5448_06340,M5005_Spy_0282,,M5005_RS03290,PMID: 20333240 ,CP000017.2,
2382,CovR,,TF,carB,M5005_Spy_0643,SP5448_06335,M5005_Spy_0282,,M5005_RS03295,PMID: 20333240 ,CP000017.2,
2383,CovR,,TF,carB,M5005_Spy_0643,SP5448_06335,M5005_Spy_0282,,M5005_RS03295,PMID: 20333240 ,CP000017.2,
2384,CovR,,TF,,M5005_Spy_0668,SP5448_06220,M5005_Spy_0282,,M5005_RS03410,PMID: 20333240 ,CP000017.2,
2385,CovR,,TF,,M5005_Spy_0668,SP5448_06220,M5005_Spy_0282,,M5005_RS03410,PMID: 20333240 ,CP000017.2,
2386,CovR,,TF,mvaS,M5005_Spy_0687,SP5448_06130,M5005_Spy_0282,,M5005_RS03495,PMID: 20333240 ,CP000017.2,
2387,CovR,,TF,mvaS,M5005_Spy_0687,SP5448_06130,M5005_Spy_0282,,M5005_RS03495,PMID: 20333240 ,CP000017.2,
2388,CovR,,TF,pyrE,M5005_Spy_0704,SP5448_06045,M5005_Spy_0282,,M5005_RS03580,PMID: 20333240 ,CP000017.2,
2389,CovR,,TF,pyrE,M5005_Spy_0704,SP5448_06045,M5005_Spy_0282,,M5005_RS03580,PMID: 20333240 ,CP000017.2,
2390,CovR,,TF,nylA,M5005_Spy_0705,SP5448_06040,M5005_Spy_0282,,M5005_RS03585,PMID: 20333240 ,CP000017.2,
2391,CovR,,TF,nylA,M5005_Spy_0705,SP5448_06040,M5005_Spy_0282,,M5005_RS03585,PMID: 20333240 ,CP000017.2,
2392,CovR,,TF,,M5005_Spy_0803,SP5448_05570,M5005_Spy_0282,,M5005_RS04040,PMID: 20333240 ,CP000017.2,
2393,CovR,,TF,,M5005_Spy_0803,SP5448_05570,M5005_Spy_0282,,M5005_RS04040,PMID: 20333240 ,CP000017.2,
2394,CovR,,TF,apbE,M5005_Spy_0860,SP5448_05300,M5005_Spy_0282,,M5005_RS04305,PMID: 20333240 ,CP000017.2,
2395,CovR,,TF,apbE,M5005_Spy_0860,SP5448_05300,M5005_Spy_0282,,M5005_RS04305,PMID: 20333240 ,CP000017.2,
2396,CovR,,TF,dmpI,M5005_Spy_0861,SP5448_05295,M5005_Spy_0282,,M5005_RS04310,PMID: 20333240 ,CP000017.2,
2397,CovR,,TF,dmpI,M5005_Spy_0861,SP5448_05295,M5005_Spy_0282,,M5005_RS04310,PMID: 20333240 ,CP000017.2,
2398,CovR,,TF,citM,M5005_Spy_0900,SP5448_05105,M5005_Spy_0282,,M5005_RS04490,PMID: 20333240 ,CP000017.2,
2399,CovR,,TF,citM,M5005_Spy_0900,SP5448_05105,M5005_Spy_0282,,M5005_RS04490,PMID: 20333240 ,CP000017.2,
2400,CovR,,TF,gcdC,M5005_Spy_0902,SP5448_05095,M5005_Spy_0282,,M5005_RS04500,PMID: 20333240 ,CP000017.2,
2401,CovR,,TF,gcdC,M5005_Spy_0902,SP5448_05095,M5005_Spy_0282,,M5005_RS04500,PMID: 20333240 ,CP000017.2,
2402,CovR,,TF,oadB,M5005_Spy_0903,SP5448_05090,M5005_Spy_0282,,M5005_RS04505,PMID: 20333240 ,CP000017.2,
2403,CovR,,TF,oadB,M5005_Spy_0903,SP5448_05090,M5005_Spy_0282,,M5005_RS04505,PMID: 20333240 ,CP000017.2,
