,A,Cra,Mlc,Crp,NagC
triclosan__wt__3,-0.5812355735,-0.17110143260000002,0.16870734340000001,0.3004116079,0.0641843928
triclosan__evo_amx_tcs__1,1.9864856764,0.1170708837,-0.7372645494000001,-0.36936284280000004,0.4970617391
triclosan__evo_amx_tcs__2,2.1038349331,0.3245663478,-0.597675923,0.0483945025,-0.2803835998
triclosan__evo_amx_tcs__3,2.3210474229,0.2702200551,-0.6792757966,0.1697071903,0.2331334022
triclosan__evo_chl_tcs__1,0.406663374,-0.0577284714,-0.26027512,0.0819766386,-0.10612174840000001
triclosan__evo_chl_tcs__2,1.6181672002,-0.3383980446,-0.1810383603,0.0312762479,-0.2303340694
triclosan__evo_chl_tcs__3,2.1380016776,-0.3183880495,-0.1074226544,-0.0104577294,-0.28929870900000004
triclosan__evo_tet_tcs__1,3.2290298224,0.3279141251,-0.2133975656,0.26916821550000003,-0.0167087405
triclosan__evo_tet_tcs__2,2.5678756115,-0.49996411490000003,-0.6884725213,0.0222155,-0.2477766932
truHMM__48C_15m__1,-0.3382391522,-1.0932029384,0.0338675746,-0.2181308123,-0.8425432211
truHMM__48C_15m__2,0.0864741658,-1.0195338026,0.1332306529,-0.20736263130000002,-0.7882712897
truHMM__48C_15m__3,0.4412016643,-1.4380848642,-0.6863122142,-0.3580729292,-1.1289397797
truHMM__48C_30m__1,-0.5730273865000001,-2.2853459122,0.0698194328,-1.1019684904,-1.4496561554
truHMM__48C_30m__2,-0.4900529832,-2.3963819859,0.001492306,-1.1014998148,-1.4959628348
truHMM__48C_60m__1,-0.7926944558,-2.4776980176,0.0083660498,-1.7909618398,-1.4250059240000001
truHMM__48C_60m__2,-0.8775348082000001,-2.4723938632999998,-0.0012323316000000001,-1.7921226591,-1.4325766983000001
truHMM__phos_0h__1,-0.068014473,0.0054163760000000005,0.0166153344,-0.0064831920000000005,0.0153158973
truHMM__phos_0h__2,0.068014473,-0.0054163760000000005,-0.0166153344,0.0064831920000000005,-0.0153158973
truHMM__phos_2h__1,3.6881217946,-1.0970709773,0.5497205549,-0.5172351907,-0.338791192
truHMM__phos_2h__2,3.9861943861,-1.0934947247,0.6628442035000001,-0.4930876744,-0.34426721320000003
truHMM__phos_4h__1,2.7103066054,-0.5548919983,1.0023398171,-1.5109077319000002,0.0166028481
truHMM__phos_4h__2,2.8892305027000003,-0.49491839260000003,0.8782871513,-1.546671549,-0.0142879986
truHMM__phos_4h__3,1.2162441538,-1.9976701432000001,-0.7362577385,-1.7910974918,-1.4165522071
control__wt_glc__1,0.0415468512,0.0308891915,-0.0905433395,0.012478646000000001,-0.1348645865
control__wt_glc__2,-0.0415468512,-0.0308891915,0.0905433395,-0.012478646000000001,0.1348645865
fur__wt_dpd__1,-4.7773865463,-1.1877552405,-0.5513163935000001,0.077574131,0.5356861035
fur__wt_dpd__2,-4.533021136,-1.1737682105,-0.5576248425,-0.090682171,0.6856461505
fur__wt_fe__1,-0.4623608242,-0.3327269625,-0.2275249835,-0.030513673,-0.0666083875
fur__wt_fe__2,-0.3247223255,-0.2594009255,-0.2137677845,0.05819072,-0.0018690535
fur__delfur_dpd__1,-3.9931593272,-1.0912162295,-0.6384579065,-0.105981984,0.3904760035
fur__delfur_dpd__2,-3.9745479917,-1.0673563795,-0.6227482335,-0.22346684100000003,0.5159520575000001
fur__delfur_fe2__1,-0.30080329100000003,-0.5522316355,-0.09707141350000001,0.436429913,0.23909224750000002
fur__delfur_fe2__2,-0.4319360604,-0.5848465775,-0.1406100795,0.367563393,0.1814105695
acid__wt_ph5__1,-2.4626372381,-0.23737093050000002,-0.19875638950000002,0.345522573,0.4992295405
acid__wt_ph5__2,-2.5695005169,-0.24076136350000002,-0.0170538585,0.343136463,0.4759241495
acid__delgadx_ph5__1,-2.2136389416,-0.2069328745,-0.3334123925,0.33938771300000004,0.5637066395
acid__delgadw_ph5__1,-2.0203279193,-0.28221490650000003,-0.1181862895,0.383863793,0.43005299150000004
acid__delgadw_ph5__2,-2.1213999672,-0.2312081875,-0.22814243250000002,0.33986178300000003,0.4458840685
acid__delgade_ph5__1,-2.2338930802,-0.1426848045,0.0826299595,0.43240872300000005,0.4368820785
acid__delgade_ph5__2,-2.6086902452,-0.2107098605,-0.0025192695,0.482436193,0.4558654855
oxidative__wt_pq__1,-0.9327974778,-0.9948958295,0.3352357975,0.17662370300000002,0.8097655075
oxidative__wt_pq__2,-0.825466573,-1.0895483045,-0.0050075955,0.24038529300000003,0.8974712905000001
oxidative__deloxyr_pq__1,-1.5368129539000002,-0.22714133450000001,0.4249680555,0.513155013,0.45545246850000004
oxidative__deloxyr_pq__2,-1.5510142248,-0.1089024705,0.3550561215,0.536337303,0.5495433345
oxidative__delsoxr_pq__1,-0.8135899375000001,-0.8179514835,0.21540755050000002,0.334672533,0.9624726695
oxidative__delsoxr_pq__2,-1.2400201529000001,-0.8006893435,0.2133558915,0.387059873,0.9169485305
oxidative__delsoxs_pq__1,-1.4381998453,-1.1173508365,0.2481949005,0.513462963,0.9554377035
oxidative__delsoxs_pq__2,-1.2123528925,-0.9308994235,0.3441657685,0.5104807530000001,0.9613866075
nac_ntrc__wt_csn__1,-3.3201992273,-0.2068408135,-0.2594669985,-0.07279683,0.19142027450000001
nac_ntrc__wt_csn__2,-3.5284621989,-0.2683508555,-0.2892189575,-0.093243951,0.2375374305
nac_ntrc__wt_cytd__1,-2.2756612547,-0.0824133625,-0.3100985685,-0.043119613,0.4650280405
nac_ntrc__wt_cytd__2,-2.3690979345,-0.1677115365,-0.3567864465,-0.07348926,0.28062773350000003
nac_ntrc__wt_gln__1,-3.1208622223,0.0801267355,-0.45038348050000004,0.16383650300000002,0.41135342950000003
nac_ntrc__wt_gln__2,-2.9336366698000003,0.0043702345,-0.2739198415,0.11651884600000001,0.21154238250000001
nac_ntrc__bw_delnac_csn__1,-6.4457674345000004,-0.3579043765,-0.3070908095,0.16921202300000002,0.4386271445
nac_ntrc__bw_delnac_csn__2,-5.1842591083,-0.1233860915,-0.2836187355,0.03216219,0.5521827205000001
nac_ntrc__bw_delnac_cytd__1,-2.167484482,-0.18457792450000002,-0.23703984250000001,0.29367586300000004,0.4459359545
nac_ntrc__bw_delnac_cytd__2,-1.9100968777,-0.21771202550000002,-0.1830502645,0.22863865300000003,0.4613821685
nac_ntrc__bw_delnac_gln__1,-3.7738243775,-0.058414558500000005,-0.3807169315,0.505105143,0.5265031075000001
nac_ntrc__bw_delnac_gln__2,-3.2899223974,0.0276207205,-0.4358194415,0.563775123,0.5012241585
nac_ntrc__bw_delnac_nh4__1,0.3337765512,-0.1843641365,-0.2586766305,0.339165103,0.0899528685
nac_ntrc__bw_delnac_nh4__2,-0.057533933100000004,-0.2454034005,-0.1450921825,0.360235063,0.1362724915
misc__wt_no_te__1,-0.4033595381,-0.46721748750000003,-0.1655414465,0.32216916300000004,0.6468454935
misc__wt_no_te__2,-0.3557651737,-0.2667226935,-0.19195986650000002,0.315987593,0.4727811395
misc__bw_delcbl__1,-0.1468005289,-0.2915494965,-0.1637586635,0.30577407300000004,0.3348933785
misc__bw_delcbl__2,-0.29078098690000004,-0.28677707750000003,-0.0432301835,0.322569413,0.2937990585
misc__bw_delfabr__1,-0.0310600218,-0.2201390145,-0.14137541750000002,0.194465293,0.27597823450000003
misc__bw_delfabr__2,-0.2041203331,-0.3216772765,0.0385560155,0.13385438500000002,0.2811970815
misc__bw_delfadr__1,-0.5623218327,-0.2075440335,-0.0818942195,0.325118883,0.2596907365
misc__bw_delfadr__2,-0.7768805656000001,-0.1982028295,0.0066604905,0.343466333,0.23718859850000001
misc__nitr_031__1,-3.1727553882,-0.2527009105,-0.46848610350000003,0.215598863,0.3996359095
omics__wt_glu__1,-0.0359319662,0.2896546635,0.3821257535,0.348125933,0.4742960825
omics__wt_glu__2,-0.5268152351000001,0.1785036485,0.4006164485,0.319898823,0.5585617035
omics__wt_gly__1,0.5179284472,0.0584354255,-0.0071722515,0.31218181300000003,0.3386816495
omics__wt_gly__2,0.5368824449,0.08485717250000001,-0.016274181500000002,0.348980073,0.28603825850000003
omics__wt_thr__1,-1.3534138584,0.6122284505000001,0.9273539145,0.883560683,0.8844215405
omics__wt_thr__2,-0.6113214575,0.6146578485,0.9170618745,1.1275514229999999,0.8676227285
omics__bw_ac__1,-4.369540054,0.8817667035000001,1.1207600055,0.46435899300000005,0.1047048525
omics__bw_ac__2,-4.035242404,0.8924773015,1.0102259265,0.46188222300000004,0.15910983950000002
omics__bw_fum__1,-4.4201073106,0.5877983865,0.3986316385,0.44664785300000004,0.0695701075
omics__bw_fum__2,-4.2418572042000005,0.5226877135,0.4559552885,0.49525865300000005,-0.0709870945
omics__bw_glc__1,-2.3941537324,0.0273994885,0.1708220065,0.319951353,0.2594191595
omics__bw_glc__2,-2.0534968722,0.0728779705,0.16865214950000001,0.360933593,0.2698313975
omics__bw_pyr__1,-5.7353490702,0.4805777875,0.7023964555000001,0.8061810030000001,0.22842539150000002
omics__bw_pyr__2,-5.3405866843,0.5675752305,0.7508341875,0.764467493,0.2587331805
ompr__wt_nacl__1,-3.1248869916,-1.5929679745,-0.7991979095,-0.686581477,0.7857241585
ompr__wt_nacl__2,-3.1132628553,-1.7497737265,-0.9654798085,-0.620927,0.7674064685
ompr__bw_delompr_nacl__1,-3.6078085614,-1.7213951165,-0.9639851825,-1.046248202,0.2155502745
ompr__bw_delompr_nacl__2,-3.756679083,-1.8707998295000001,-1.0114751735,-1.071490687,0.2571374165
minspan__wt_ade__1,-2.3410965301,-0.4489845905,-0.4777039555,-0.09169608400000001,-0.3452173645
minspan__wt_glc__1,-0.6806521672,-0.2207924055,-0.3994629255,-0.171476714,-0.1839871425
minspan__wt_glc__2,-0.16938186090000001,-0.1532301705,-0.40884051050000003,-0.216511799,-0.0024370965
minspan__wt_glc__3,-0.36147552790000004,-0.1654427225,-0.5330402275,-0.237794143,0.0928328005
minspan__wt_glc_anaero__1,2.0579240723,0.7999081985000001,-0.13390736450000001,0.097308024,0.4206886655
minspan__wt_glc_anaero__2,1.6864309580999999,1.1722754415,0.2696145635,0.0007891440000000001,0.5109302475
minspan__wt_trp__1,4.4056157791,0.4102215775,1.3459964735,0.37930993300000004,0.11367260750000001
minspan__bw_delcra_glc__1,2.1278861729,-6.3602353955,0.8915812835,0.207746483,0.1677928215
minspan__bw_delcra_trp__1,4.2425967367,-4.7930176055,1.0070735315,0.245706203,0.018320773500000002
minspan__bw_delmntr__1,2.2694796834,0.5425909545000001,0.7573477125,0.395080543,0.5755384055
minspan__bw_delnac_ade__1,-1.940246164,-0.7930149015,-0.5498795015,0.005806082000000001,-0.0170337685
minspan__bw_delnac_glc__1,-2.2501434595,-0.0986223765,-0.4368667205,0.19238992300000002,-0.051535301500000005
cra_crp__wt_ac__1,-4.6027572938,0.9012172285000001,0.3051429765,0.7848307330000001,0.3801220795
cra_crp__wt_ac__2,-4.4873715992,1.1057735505,0.2507794075,0.774460393,0.1937534585
cra_crp__wt_fru__1,-0.9903305331000001,0.7123657575,0.33613140350000004,0.31349375300000004,0.41979421650000004
cra_crp__wt_fru__2,-1.1023602254,0.47676490250000003,0.1737282645,0.373244063,0.5188574195
cra_crp__delcra_ac__1,-5.0467152301,-7.2746930645,-0.0204139275,0.205353913,0.49611436350000004
cra_crp__delcra_ac__2,-4.854748325,-7.2746930645,0.0257222125,0.159225273,0.4545480645
cra_crp__delcra_fru__1,-4.1448088189,-7.2746930645,-0.6852498745000001,0.12650519300000002,0.2906882625
cra_crp__delcra_fru__2,-3.9812755328,-7.2746930645,-0.7323330625000001,0.163147493,0.4538412285
cra_crp__delcra_glc__1,-1.4826740939,-7.2746930645,-0.2779873255,0.046791002000000005,0.22799657950000002
cra_crp__delcra_glc__2,-1.6099701264,-7.2746930645,-0.28334266750000003,-0.014761104,0.1658073165
rpoB__wt_031__1,1.8197071385,0.7803328845,0.7525502165,0.271760703,0.1919824175
rpoB__wt_044__1,-0.8028293231,0.10390239150000001,-0.0410123555,0.20485867300000002,0.26691320550000003
rpoB__wt_lb__1,-3.3876969278,0.5522476165,0.3833902255,0.24727295300000002,0.2337178695
rpoB__wt_lb__2,-3.7992271313,0.5466030005,0.3132322865,0.204154523,0.10881581450000001
rpoB__rpoBE546V_031__1,2.0784811895,0.5672867075,0.2572952895,0.45717146300000006,-0.041558937500000004
rpoB__rpoBE546V_044__1,2.5725030987,0.5335004895000001,0.0234928755,0.376256283,-0.3330703975
rpoB__rpoBE546V_lb__1,-3.7411107821,0.6674809845,0.11233211350000001,0.11748048200000001,0.1756576325
rpoB__rpoBE546V_lb__2,-2.8452859326,0.5745490675,0.034880812500000004,0.125422963,0.2101279955
rpoB__rpoBE546V_glc__1,0.0097471814,0.1860434845,0.1915130915,-0.004082425000000001,-0.0354457415
rpoB__rpoBE672K_glc__1,1.1716846901,-0.0267189575,-0.5020077265,-0.66628918,-0.3847279825
rpoB__rpoBE672K_glc__2,1.0554899809,-0.0257166055,-0.32467052550000003,-0.570898456,-0.3356276235
rpoB__rpoBE672K_lb__1,-3.5301338217,-0.6128218315,-0.5708808735,-0.228845183,-0.4692311415
rpoB__rpoBE672K_lb__2,-2.9727116201,-0.5361180115,-0.7187528585,-0.18410035800000002,-0.49502235450000004
crp__wt_fru__1,-1.4387737696,0.2989213585,0.0896150305,-0.134837475,-0.0925482355
crp__wt_glyc__1,-2.7109486821,0.4175891165,0.0113683055,-0.06971342200000001,-0.2431440565
crp__wt_glyc__2,-3.0516348142,0.48395879950000004,0.24439742450000002,0.000271048,-0.24126912250000002
crp__delar1_glyc__1,-4.6548506161,-0.47260369550000003,-0.2886562405,0.768482663,0.7176968845
crp__delar1_glyc__2,-4.8161530035,-0.1598414535,0.0680902055,0.980974663,0.8042011995
crp__delar1ar2_glyc__1,-5.9823577628999995,0.0721372145,-0.5710400685,0.29165508300000004,0.34021841350000004
crp__delar1ar2_glyc__2,-5.9744968973,0.09626005650000001,-0.7501647455,0.25672264300000003,0.3914187515
crp__delar1ar2_glyc__3,-5.8877456436,0.1420857595,-0.7657581925,0.37124749300000004,0.3381089055
crp__delar2_glyc__1,-4.2416615683,1.5884455014999999,0.8946999875,1.429825303,-0.042675342500000005
crp__delar2_glyc__2,-4.5275934639,1.5380338865,0.8112253785,1.300445483,0.061664366500000005
crp__delar2_glyc__3,-5.0158683696,1.7052313895,0.8546025075,1.236903523,0.2686636295
crp__delcrp_fru__1,-3.6792622624,-0.1714309155,-0.6386921575,-9.852476477,0.1769346065
crp__delcrp_fru__2,-3.6346920658,-0.1182234695,-0.5788770705,-9.107951936,0.1116831655
crp__delcrp_fru__3,-4.1294100613,-0.0551217295,-0.6328958695,-9.852476477,0.2215546105
crp__delcrp_glc__1,-4.2483081432,0.07036556050000001,-0.7318705745,-9.025871704,0.3353775325
crp__delcrp_glc__2,-4.8292605997999996,-0.0425951975,-0.6577879895000001,-9.566616581,0.3112241635
crp__delcrp_glc__3,-4.6164182819,-0.042914679500000004,-0.7221924735,-9.852476477,0.3538494345
crp__delcrp_glyc__1,-4.66611292,-0.3392304345,-1.0231139675,-9.852476477,0.3399856885
crp__delcrp_glyc__2,-4.8992578104,-0.3827568625,-0.9475930765,-9.852476477,0.3205778795
crp__delcrp_glyc__3,-4.6698954182,-0.42265333850000003,-0.7323553445000001,-9.852476477,0.3219913135
glu__glu_ale3__1,0.8551827390000001,-0.7402779055,-0.6892376855,1.438555163,-0.8948747445
glu__glu_ale4__1,1.2764929832,-0.3293785065,-0.13800998750000001,0.12370463300000001,-0.0689637205
glu__glu_ale5__1,0.44653008400000005,0.0947587235,-0.1122801105,0.23737495300000003,-0.0957113265
glu__glu_ale6__1,1.1094020847,-0.4482474515,-0.9941465725,-0.266972174,-0.4151256585
glu__glu_ale8__1,2.0154768384,-0.4052344865,-0.22918382950000002,1.5517659030000002,0.34690388450000004
glu__glu_ale9__1,1.7697364961000002,-0.5522943725,-0.1270158435,0.736260553,0.37276925850000003
glu__glu_ale10__1,-0.0637258824,-0.8425052495,-1.1444826035,1.248499963,-0.8120562965
42c__wt_42c__1,-1.6130164188,-0.0454717345,0.4027328865,-0.022893763,0.2896124755
42c__42c_ale1__1,6.6510873488,0.5311776705,1.6549839165,0.578078713,2.4144390005
42c__42c_ale2__1,0.3480194642,-0.7342239275,-0.1103154045,-0.001157444,0.2364494855
42c__42c_ale3__1,-1.3928251369,0.1280321895,-0.5365841025,-0.163650862,0.3365853895
42c__42c_ale4__1,-1.9045720298000002,-1.0645376205,-0.5555744525,0.18829674300000002,0.8385645615
42c__42c_ale5__1,-2.1163557238,-0.5135051465,-0.7409459775,-0.255090408,0.21782977350000002
42c__42c_ale6__1,1.5093271178,0.21068480650000002,0.7658112065,0.584709813,2.9150698085
42c__42c_ale8__1,-0.44564507340000004,-0.6217082495,0.1156907565,0.898060053,2.2076605765
42c__42c_ale9__1,-0.7172124793,-0.3956042765,-0.33461463750000003,0.234450913,0.3604064295
42c__42c_ale10__1,-0.3705271719,-0.6379388755000001,0.17429547650000002,0.5824345430000001,1.0269313935
ssw__wt_ac__1,-6.7180405218,-0.2413961185,-0.1100566345,0.155824183,-0.2784555955
ssw__wt_glc__1,-1.0132192248,0.1827105745,-0.8391892635,0.08995910700000001,0.0156204545
ssw__wt_glyc__1,-2.8454680681,1.1715215855,0.2237851485,0.264629563,-0.0551479795
ssw__wt_xyl__1,-0.8664689181,-0.3577239085,0.36523830150000003,0.615108903,0.3473224515
ssw__glc_ale1__1,-1.9778676685,0.2224382355,0.6879396465000001,0.311997713,-0.9623985085000001
ssw__glc_ale2__1,1.4596615657,0.015246928500000001,0.5759312805,0.5353218630000001,-0.28509736950000003
ssw__glc_ale3__1,2.5150908139,0.5553166585,1.1268761155,0.445484003,0.2366613465
ssw__glyc_ale1__1,-2.9604855991,0.4629098115,0.7448578885,0.29887890300000003,-0.1153965275
ssw__glyc_ale2__1,2.812735748,0.5725965515,1.0069438135,0.302115623,0.21247689050000002
ssw__xyl_ale1__1,-3.1341984734,0.0756614555,0.5543124315,-0.214788422,0.0723452285
ssw__xyl_ale2__1,-3.5153091142,-0.0253439305,0.7289210585,0.026451149,-0.1387705055
ssw__xyl_ale3__1,-4.6599808193,-0.3214053655,0.2732866305,-0.313835929,-0.2898769955
ssw__glc_ac_ac2__1,4.436543286,0.2500812255,0.9174044835,0.506935123,-0.2835740565
ssw__glc_ac_glc1__1,-2.1516885666,-0.5140878895000001,0.41240335650000004,-0.42053636400000005,0.1887480745
ssw__glc_glyc_glc__1,0.7957881866000001,-0.7389535915000001,0.6067848285,0.565682133,-0.2385670655
ssw__glc_glyc_glyc__1,-2.0146136659,-0.3282083195,0.6925585165,0.307042493,-0.3987627185
ssw__glc_xyl_glc__1,1.5337725747,-0.48230233450000004,0.8276327015,0.029020072,-0.5827433955
ssw__glc_xyl_xyl__1,-2.55638424,-0.3761572855,0.2264892265,-0.24384744700000002,-0.7385574705
ica__wt_glc__1,1.7552606770999999,-0.3288401735,0.1200199545,-0.021205165,-0.5674251685
ica__wt_glc__2,1.9608115688,-0.2298459905,-0.0728274865,-0.013075078,-0.5197640105
ica__wt_glc__3,-0.2816896009,-0.1335046945,-0.1514425395,0.093050269,-0.2343267515
ica__wt_glc__4,-0.6505395902000001,-0.3478971115,-0.1999877405,0.39985849300000004,-0.43712441150000003
ica__arg_sbt__1,-1.63437476,-0.11815284250000001,-0.0036588355,0.172960833,-0.2396523325
ica__arg_sbt__2,-1.2278567419,-0.0305277525,0.1190483975,0.493173503,-0.26815792050000004
ica__cytd_rib__1,-1.9694601440000001,0.47457973550000004,0.6111242225,0.503238653,-0.3369020165
ica__cytd_rib__2,-2.4151483609,0.36735209150000003,0.6005531265,0.486485123,-0.3611994725
ica__gth__1,-4.3842598514,-0.8516950065000001,-0.6835273395,-0.34473195700000003,0.09409890550000001
ica__gth__2,-4.2441528501,-0.7889611225000001,-0.4757412415,-0.550939686,-0.0990452225
ica__leu_glcr__1,-4.8948421891,-0.5439973285,-1.0451365545,1.026079293,0.0150077035
ica__leu_glcr__2,-4.8880789705000005,-0.42771834150000004,-1.0324964735,0.9645909530000001,0.0348874345
ica__met_glc__1,1.4712304228,-0.5987970785,-0.4335472255,-0.0020434050000000003,-0.6875064075
ica__met_glc__2,1.2417047047,-0.5193976305,-0.1317949225,-0.06998529,-0.6362771755000001
ica__no3_anaero__1,-0.8015110339,-0.3146283825,-0.4070446795,0.166015523,0.1026764315
ica__no3_anaero__2,-0.9991187104,-0.3560574165,-0.0779667445,0.165936663,0.009304755500000001
ica__phe_acgam__1,1.4818730515,-0.1434673985,-0.0430619905,0.08710832,1.1176241155
ica__phe_acgam__2,1.4490812088,-0.0791374365,-0.1512928485,0.073714532,1.1784103125
ica__thm_gal__1,-3.5934629803,0.22811886750000002,-0.0009820535,0.419092283,-0.1464564975
ica__thm_gal__2,-3.8195658453,0.2597582215,0.10426444650000001,0.41257850300000004,-0.1330234615
ica__tyr_glcn__1,-4.1003804031,-0.2977201755,-1.2036060785,0.211699823,-0.4865065985
ica__tyr_glcn__2,-4.1634820647,-0.2693074865,-1.1689341025,0.24928939300000003,-0.4623489335
ica__ura_pyr__1,-3.0055625735,-0.25550746750000003,-0.3565328615,0.823666823,-0.2592147895
ica__ura_pyr__2,-5.4545212547,0.1375782835,-0.38403603150000004,1.104333543,-0.3042433895
ica__wt_glc__5,0.749706662,0.040130148500000004,0.0190639665,0.31050345300000004,-0.3116889035
ica__wt_glc__6,1.0055764366,0.0250361385,-0.0951629375,0.33765284300000004,-0.2076728645
ica__bw_delpurR_cytd__1,0.3535334483,0.0205400925,0.09348637650000001,-0.141785767,-0.5058529585
ica__bw_delpurR_cytd__2,-1.2075590832,-0.1574850455,0.12746350850000002,0.255483463,-0.2769295385
ica__ade_glc__1,-1.0272187734,-0.1759677155,0.0855434925,0.27079068300000003,-0.3636915335
ica__ade_glc__2,0.6437485568,-0.0996171145,-0.1599026955,-0.10748262700000001,-0.7387365645
ytf__wt_glc__1,-0.092463958,-0.6737077895,0.17896581050000002,0.340002173,-0.3381325565
ytf__wt_glc__2,-0.0172210645,-0.6055927765,0.4186063135,0.487174103,-0.1584091165
ytf__delyafC__1,3.8558035969,0.13054956950000002,1.1371961525,0.518280163,-0.037804526500000005
