,Cr_1,Cr_2,Cr_3,Cr_4,Cr_5,Cr_6,Fe_1,Fe_2,Fe_3,Fe_4,Fe_5,Fe_6,Cd_1,Cd_2,Cd_3,Cd_4,Cd_5,Cd_6,Zn_1,Zn_2,Zn_3,Zn_4,Zn_5,Zn_6,Cu_1,Cu_2,Cu_3,Cu_4,Cu_5,Cu_6,Pb_1,Pb_2,Pb_3,Pb_4,Pb_5,Pb_6
intZ,-0.003981450331396456,-0.0080771393194812,-0.010231653135369384,-0.011723291242557079,-0.015012616595631191,-0.024593084516636974,-0.02923121204501034,-0.07378108169980847,-0.12175073680200672,-0.17545753751368964,-0.21807427319300152,-0.2537140438145145,0.0021563573662469024,0.0030639104188173913,0.003909139059057832,0.016002241038640914,0.017758530055221558,0.02488454269294049,-0.013514486318361135,-0.013513436325302278,-0.0021802519797317703,0.012233500380045706,0.03237191810862646,0.05154096742383912,0.0018210481408090144,0.004139716855084803,0.004588552694590538,0.00446860607957,0.003646985997762644,0.002853608281968109,0.008129980734961606,0.012650637685542785,0.01762830729098953,0.01808796158396999,0.017929384870836458,0.03071122989098933
metZ,-0.005799265875737015,-0.0027771462804998736,-0.006384243581786906,-0.010224364364831508,-0.012943475265287392,-0.013179847800902459,-0.009549379513307196,-0.03870805145642035,-0.044358017379493415,-0.05501594262643755,-0.04932470323425578,-0.0505364816423805,0.008232169075388453,0.014727680186190088,0.02368575348302921,0.023074556302617358,0.02294080216006524,0.02143278915777497,0.00010428312203472231,0.016731029960389526,0.033668217029998566,0.043365122681795064,0.050541996138473363,0.0670206731884858,0.009814706199703798,0.014273944698074612,0.022999300114922672,0.032949239849948256,0.03810456070062646,0.04366459380779957,0.003419682165379275,0.010333934275770713,0.0158750927894289,0.023269968215727386,0.026390892177687503,0.032527443905570545
edd,-0.0009670321496117848,-0.0011718799611181818,0.00590846334893098,0.011629850544826079,0.02039570630234878,0.021788938951887774,-0.02496469677739096,-0.05310891919000338,-0.05237361923633559,-0.05555306140514605,-0.04450826253665408,-0.03611423234562528,0.006476666702768463,0.008594904570658328,0.018720324018474257,0.01961274523686168,0.02550116813681189,0.0401273048175845,-0.1039975080537591,-0.055684523063853526,-0.053129623239458544,-0.04873813823077093,0.01246673651104208,-0.021975554835317296,0.010393223329781038,0.034629904679224326,0.05062694274534088,0.05310179730508596,0.04795366772590234,0.04219935626405616,0.0012818487913849078,-0.005271277113883044,0.005886808651439006,-0.005230614531370066,0.010224510478043444,0.01997531039923637
gcvP,0.0028794583823352963,0.010703807036823386,0.014695542660529496,0.016754421893239852,0.025827427885494445,0.025872321349362383,-0.01678913564136345,-0.02542718842264841,-0.02714234060833729,-0.028314239145191912,-0.01799323601468707,-0.009313629660820126,-0.0017327153161561706,-0.0033141560164206673,0.0008640386534127217,0.0045991482964821565,0.00019191676903910584,0.001392336110744051,0.007023427883110116,0.02480762737542069,0.05830983153379685,0.1015239046418538,0.14948889702027635,0.18228136624589664,0.0014092105769274966,0.006159353422254738,0.013343256280388271,0.016746197766940925,0.02159653535389627,0.028910772939096076,0.0048203428737457294,0.0066759382057720845,0.021917786648331217,0.03510624294159136,0.03641528613242925,0.05035403307218314
sscR,-0.012086796934100058,4.58745298865705e-05,0.02667325943834202,0.05679172399588767,0.0796651700128929,0.0907410783864459,-0.013700841386535179,0.011321951445753316,0.05050359823440183,0.04848694542263913,0.06687850706469589,0.08719640376017801,-0.004565630631522751,0.007830526350934397,0.020877304326106755,0.03213201123661842,0.03569261910761982,0.04201929404826346,-0.0013986663169722794,0.020057419088493397,0.038663915961359936,0.048146942478269686,0.04800199127457799,0.07574542168031279,0.009095769222913618,0.008991018236972136,0.01666314089601936,0.03225435585155178,0.04270257041126163,0.058028566355200574,-0.00432084697160463,0.01639938187646953,0.04111673558427612,0.03759528580013445,0.043912366335368436,0.036167404474826574
yaeQ,0.005431342392933824,0.00096523824720344,-0.006189941541149132,-0.01888425287422471,-0.03359245763695415,-0.036875108966122214,-0.01707136665584914,-0.03128652680948522,-0.040531801563511,-0.049587833788152534,-0.04826982969396047,-0.03425296246398652,0.004458028979806752,0.005764400923477143,0.014338825073726032,0.019824314695319967,0.019546439868688228,0.027529291892693868,-0.01486406811436117,-0.02074337258900044,-0.013087103897738305,-0.0025730711571964114,0.011418724819796848,0.02426554516338073,0.005407359059564259,0.013138748312055236,0.02721330028033083,0.03621396462900254,0.0467587654205618,0.058830438891170476,0.0043954834456275075,0.008163230510125333,0.01058580926327283,0.01958668527996317,0.026105828402039226,0.03433261150924436
ylbE,-0.005874954523323745,-0.01601697682778803,-0.018565609620316014,-0.02220050796096206,-0.019642074257440117,-0.012536093679627255,-0.025077114500839017,-0.05615289455030819,-0.0618249330240359,-0.056160322179719335,-0.04893503247815106,-0.05728398166514071,0.01088714318242845,0.017570568941642828,0.03372967116554616,0.05088966425993344,0.06833672794181411,0.09030264872236833,-0.04673152006272789,-0.10420800632351697,-0.14370358938707584,-0.1800423577458856,-0.00958207605780743,-0.019967746561560345,0.014283010171247404,0.026062594811440524,0.050868354198281084,0.0683640065634888,0.08305454060851188,0.0973002219644929,-0.00014315435415133753,-0.01098041107396799,-0.00859199694798495,-0.0020380035814920763,-0.00018924311335541543,0.0024002042178399158
speB,0.026445001606966195,0.019250916568501374,0.015773086704431716,0.015360716130365343,0.018992581097799343,0.0168239171548819,-0.012500830779974666,-0.033623456561413106,-0.05664322787288159,-0.0881031220982325,-0.11660069531432983,-0.14203225764019126,0.008083122823425699,0.012976223885048377,0.020406848739683698,0.023848174179800098,0.026237087901157755,0.03266162727562301,-0.003494184613356038,-0.0013953894289030115,-0.008673405730999536,-0.007966515133765057,-0.003479969343970711,0.0033102269534926267,-0.001035722227560393,0.004954854377802102,0.01238786431895445,0.01677050636621603,0.024947109404057453,0.031510315185634866,-0.0041592078847542185,-0.003962114833949883,0.002590418742980575,0.01245160238422759,0.018975171222338383,0.028596614537747787
idnK,-0.0026898142249733074,-0.0029313039794674704,-0.0011198569804285994,-0.002533391472302976,-0.004767095549396735,-0.01532412285907715,-0.013740085641401702,-0.03709402710292786,-0.05789705808670768,-0.07966009802056452,-0.09372302471681088,-0.10964269748367272,0.004289324756045997,0.012701968334751708,0.023519542586361655,0.03076339700663528,0.031174732686532636,0.040670237689682635,-0.002500707064925776,-0.019897135577961196,-0.044343857860612346,-0.058870860411907665,-0.07424390907086463,-0.09289687597004456,0.0049027397909171,0.009299209826151277,0.016313944418487172,0.025094381499429483,0.03540139902276716,0.04697350371839439,-0.00013782585068631984,-0.0032205095211517844,0.003881434267294607,0.015414364861567725,0.013844416671665612,0.014389121413406484
proL,0.0010904599318149078,0.013533923029641305,0.0320465525697512,0.05015771551772245,0.06466986170318771,0.06817601301925312,-0.00625607683099381,0.02061053168519647,0.08168926047669106,0.14003050624917393,0.19336836205940994,0.23243810717828134,-0.0008606708560971424,-0.002203429704396872,-0.00945103276215961,-0.01804882901340349,-0.021046918516099144,-0.019312346698555208,-0.0517560057011681,-0.02602695970424576,-0.06579688778259357,-0.0679014111645938,-0.03429653485438474,-0.022018679317115368,0.01190031609554427,0.021693462261488973,0.030810210948180775,0.046403607104737114,0.05890443561766257,0.0625817665163692,0.0009430166939556873,0.01023519437799336,0.015493098348176243,0.020450413007076958,0.014665518946341253,0.007764292850316715
ylbF,0.0019687977868906555,0.00849552853222733,0.015775835451765318,0.023744839915404718,0.027111435934966968,0.04434875890433939,-0.021083053853897304,-0.04960330946043357,-0.05783409416818981,-0.06058145087585701,-0.043497361299474416,-0.03805267550612422,0.0042898932428259455,0.004567061893484634,0.008704784887754441,0.011777317321564751,0.01769365737443379,0.020733634793647114,0.247744499557092,0.1614365649550934,0.3831563412358661,0.4823241155197125,0.6143457774365412,0.7148921295959556,0.00043736773497646345,0.0058613723365407,0.017176881918397346,0.027491362476168884,0.028348243771695644,0.042720026331784594,0.0048667949424957176,0.0033079004270238736,-0.002129379878514129,0.003376301868147941,0.018886396068936433,0.03348406422721626
phnL,-0.016171866383203483,-0.027078456506474658,-0.01753706419179373,-0.003587835721712413,0.004877449032307924,0.000477423558642193,-0.012811777500213695,-0.0339485812195806,-0.05226956816995268,-0.0727484377007715,-0.06717365606261917,-0.05967020050780044,-0.0009631347921070084,0.00030503973464630733,0.006020324354083832,0.016919270709912008,0.017774082562743945,0.0228275701042457,-0.0045485727376542604,-0.021777227578407072,-0.010858403810859856,-0.010792512925105831,-0.018872639721814823,-0.019820555596338413,0.009673350071444814,0.0145448478758957,0.014144414365380385,0.011429160970726802,0.013736709275369236,0.016201109927025427,0.015706824296144332,0.02286291834900594,0.014540096638791994,0.021250108216902125,0.04014332483227703,0.051823463852631854
somA,-0.00640550644397276,-0.0039686486186985975,-0.003851610420724735,0.0014762760837882935,0.009004757105116902,0.014705346084588929,-0.015113424556022074,-0.0310327451628114,-0.029071293306173838,-0.015445434678490768,0.015400006798178968,0.045014700420020974,0.008510441667975245,0.016954865393776008,0.02278693653675509,0.02950654897912989,0.03514586579190139,0.04510597431389631,-0.019279068832626416,-0.028906397687478224,-0.031002450393832537,-0.03876371433692858,-0.03528365649650314,-0.029991111939238143,0.0057329661810780795,0.0046799165529678045,0.0020794383052469127,0.000888880738718665,0.0003795599239488589,0.0004112925188732753,0.006388303649730389,0.008625069174300344,0.014121245345969154,0.011000785663082891,0.011014654359457459,0.007408467195348291
argW,0.0014068690083982912,-0.002999966110098153,7.125612440934598e-05,0.00037923756034480055,-0.004833950230180778,-0.019996878368651327,-0.02254653669153001,-0.026941035659322318,-0.004089715157139099,0.011348794825778592,0.02703563804721016,0.036667557656300934,0.0027069941545036875,0.005439039772757832,0.012453245877246659,0.02040093905325485,0.023801689064900683,0.03011222049591163,-0.010263440206845009,-0.013558382543472051,0.004390022982850565,0.01715541205997944,0.03921020222158325,0.051033129003728576,0.009433810964084152,0.016344598347943492,0.021104148116623887,0.029917929222308726,0.04010005172381738,0.045096753785013766,0.0033726446470114376,0.005703076936376466,0.0156046532661083,0.019126153873203686,0.021831058108558583,0.0191570465116094
renD,-0.005508495786475739,0.007784377352375272,0.023539672147835616,0.0272201460226484,0.019028830411992857,0.024456860557660942,-0.04229164948844436,-0.057804598465568666,-0.07576719508516186,-0.07211414649751285,-0.06079197830456594,-0.06584477769199333,-0.0016046764178709715,0.0020267680092643293,0.0026234520330788488,0.004322939946675332,0.004115343897741679,0.010622935357836623,-0.020034543980120133,-0.03415798899982956,-0.050739276913678605,-0.050587724226444766,-0.05980560089586968,-0.06136481966629528,0.005768281512372118,0.008374337390839167,0.015755638739711128,0.022203896920805828,0.020366784664852044,0.020322097629880638,-0.0016998532181316654,-0.009474776738690207,-0.0029166668092365762,-0.003642740980729897,-0.015241147754270172,-0.015600315214573604
nrdG,-0.00022714857501301714,0.002386768442460941,0.013238967277136223,0.009843183477962852,0.008573758589701205,0.0026878235625578477,-0.010913647031045871,-0.04173935738750608,-0.08630824286060616,-0.1352879357152421,-0.16113333038399147,-0.1563536546428294,0.002973634217858176,0.008066681779564804,0.007515203734171436,0.00937819227189438,0.007010090525837283,0.008004747045558445,-0.027238239922109903,-0.05303583695440536,-0.06468045065015435,-0.07657757373348317,-0.09222870943486712,-0.1166473238661361,0.002950764550166312,0.004686365828647136,0.008792595704679397,0.010160798601072146,0.012764308960240377,0.019381485069302696,-0.004572747237538826,-0.0036494469488674007,0.00932963310102583,0.020022825931181917,0.031149533623716592,0.03834842709747606
ycbZ,0.006911197277638148,0.013351130955804,0.02050255345449783,0.032176234450745377,0.0358137309760192,0.04618384579397687,-0.01490284495936371,-0.022564320161367696,-0.01762213366413869,-0.0024135709491762357,0.02453333377262355,0.04847844216128743,0.0008089358075257841,0.005024895536650786,0.012994481161436785,0.02198366438645772,0.023904442443703596,0.035495902223797685,-0.02444313314017796,-0.036530536706294935,-0.04636801789682687,-0.03059502158714726,-0.03705496968244247,-0.04694776796827582,0.011696053332244893,0.030399923132081206,0.04600574042408132,0.05179852576905662,0.05471992182651381,0.059225994295161274,0.016547351572138845,0.02095996080000285,0.03534067108746037,0.052954930564812284,0.06691597838909939,0.07066573402495699
yibK,-0.007490474764356981,-0.005528993881423061,0.0026812683566817498,0.008162485117147065,0.025349011289675483,0.01835577451845213,-0.02130116910521194,-0.019801184821119484,0.008098566891770763,0.027380378047413296,0.03613258111694091,0.053199492069050766,-0.004067203838456331,0.0020189492143953608,0.012501724941576458,0.017160171793728432,0.023812099355226653,0.029108814959626757,-0.010504949531989915,-0.02940830763718608,-0.03423337188257697,-0.017097377430940287,-0.039253587163577255,-0.04898789877372795,0.0018937071230512496,0.006162712402738377,0.019603965289140067,0.036309207649708616,0.0537658765057707,0.06444345844108157,0.007822373725465669,0.01825976477192866,0.03375716401163094,0.04266262510742984,0.056415659417944485,0.06438863718916768
ybcK,-0.003566742526958476,-0.006897144556991529,-0.006861276469096392,-0.006790282419615832,0.0015320919558197154,0.02207864266731717,-0.046419706209330114,-0.09344606258029604,-0.10600007634154343,-0.08133966097094522,-0.056743203888955984,-0.053447537157992484,-0.0003951942594355708,0.00022554142371935068,-0.006511106372969804,9.269491688001712e-05,0.006167302745288969,0.011801386258943995,-0.0038761215858187374,-0.005328039230293896,-0.004568760801324111,0.0011839565440477946,-0.005149159834872369,-0.02278717705232072,0.00922023145110106,0.012038331383845573,0.017359285431547678,0.014241698862069854,0.023289704905662033,0.02934997157651455,-0.007709629489839667,-0.002733495588772563,0.005902841455669015,0.015794568435223123,0.02607808550223112,0.036647456347559636
yfbS,-0.0060072089188893075,-0.005025463816445306,0.0016758140506175092,7.535360833420531e-05,-0.00026204628745040505,0.0016928403488636892,-0.019653546528392758,-0.042025059247373577,-0.042186062768770925,-0.028765736186601002,-0.003745453749694215,0.02232461580554174,0.006584427403790062,0.00964387184295581,0.013743937379453177,0.019019142419351785,0.01973447701113007,0.028819911535457193,-0.021362118147701302,-0.029850857445514137,-0.04208981949298413,-0.02477795904414399,-0.008314609450595766,-0.01363705659445372,0.01319881047455698,0.02753963654737549,0.03752226330781869,0.047132511423305344,0.06329398102021787,0.0782664833191625,-0.0022584786356047077,0.002009907646274357,0.006180340730097782,0.01751462846262272,0.032253279047892214,0.04069942901370889
eutB,-0.0021592824340220308,-0.010353453964835313,-0.009919699041162484,-0.0015876661299711473,-0.010573075239554136,-0.014417369712360285,-0.020746952100220383,-0.03707539666138998,-0.027400647474596026,-0.023814956015069798,-0.010784815009356664,0.006475997091748645,0.011312710976121043,0.027223269805480472,0.0519278482570743,0.07259384722905209,0.08000390512908061,0.0994076814031584,-0.11503915781797093,-0.11224842542945222,-0.006614447848935157,-0.017572360013814882,-0.12369509989923315,-0.11374885604969442,0.006794973477198369,0.017462348192301944,0.026500186745274323,0.03366196439829882,0.04463275349586733,0.05372226759892445,-2.815636842651891e-05,0.002760517502246486,0.014643035847191616,0.024545003863460656,0.036088530177431535,0.04416289393006262
