,regulator,gene_name,gene_id,effect,evidence,source
4725,NarP,yoaG,b1796,+,0.0,RegulonDB_TF
4726,NarP,ytfE,b4209,+,0.0,RegulonDB_TF
4727,FucR,fucA,b2800,+,0.0,RegulonDB_TF
4728,ArcA,treC,b4239,+,0.0,RegulonDB_TF
4729,NtrC,hisJ,b2309,+,0.0,RegulonDB_TF
4730,Crp,sdhA,b0723,+,0.0,RegulonDB_TF
4731,Crp,sucD,b0729,+,0.0,RegulonDB_TF
4732,Fnr,xdhA,b2866,+,0.0,RegulonDB_TF
4734,Fnr,uxaC,b3092,+,0.0,RegulonDB_TF
4735,Fnr,uxaA,b3091,+,0.0,RegulonDB_TF
4736,Fnr,uraA,b2497,+,0.0,RegulonDB_TF
4737,Fnr,upp,b2498,+,0.0,RegulonDB_TF
4738,Fnr,ubiC,b4039,-,0.0,RegulonDB_TF
4739,Fnr,ubiA,b4040,-,0.0,RegulonDB_TF
4740,Crp,tnaA,b3708,+,0.0,RegulonDB_TF
4741,Crp,tnaB,b3709,+,0.0,RegulonDB_TF
4742,ArgP,argP,b2916,-,0.0,RegulonDB_TF
4744,ArcA,ymjE,b4742,-,0.0,RegulonDB_TF
4745,ArcA,ydeA,b1528,-,0.0,RegulonDB_TF
4746,ArcA,ybdN,b0602,+,0.0,RegulonDB_TF
4747,ArcA,xylR,b3569,+,0.0,RegulonDB_TF
4748,Crp,uxaB,b1521,+,0.0,RegulonDB_TF
4749,Fnr,trmD,b2607,-,0.0,RegulonDB_TF
4750,ArcA,ubiC,b4039,-,0.0,RegulonDB_TF
4751,ArcA,ubiA,b4040,-,0.0,RegulonDB_TF
4752,Crp,sucC,b0728,+,0.0,RegulonDB_TF
4753,Fnr,ydeJ,b1537,+,0.0,RegulonDB_TF
4754,Crp,sucB,b0727,+,0.0,RegulonDB_TF
4755,Crp,srlR,b2707,+,0.0,RegulonDB_TF
4756,Crp,sdhB,b0724,+,0.0,RegulonDB_TF
4757,Crp,sdhC,b0721,+,0.0,RegulonDB_TF
4758,Crp,sdhD,b0722,+,0.0,RegulonDB_TF
4760,Crp,zraS,b4003,+,0.0,RegulonDB_TF
4761,Fnr,ychO,b1220,-,0.0,RegulonDB_TF
4762,Crp,serA,b2913,+,0.0,RegulonDB_TF
4763,Fnr,ybdZ,b4511,+,0.0,RegulonDB_TF
4764,Crp,sfsA,b0146,+,0.0,RegulonDB_TF
4765,Fnr,ybdN,b0602,+,0.0,RegulonDB_TF
4766,Fnr,xdhC,b2868,+,0.0,RegulonDB_TF
4767,Fnr,xdhB,b2867,+,0.0,RegulonDB_TF
4768,Crp,sodA,b3908,+,0.0,RegulonDB_TF
4769,Crp,sodB,b1656,-,0.0,RegulonDB_TF
4770,Crp,sohB,b1272,-,0.0,RegulonDB_TF
4771,Crp,speC,b2965,-,0.0,RegulonDB_TF
4773,Crp,srlA,b2702,+,0.0,RegulonDB_TF
4774,Crp,srlB,b2704,+,0.0,RegulonDB_TF
4775,Crp,srlD,b2705,+,0.0,RegulonDB_TF
4776,Crp,srlE,b2703,+,0.0,RegulonDB_TF
4777,Crp,sucA,b0726,+,0.0,RegulonDB_TF
4778,FucR,fucR,b2805,+,0.0,RegulonDB_TF
4780,ArcA,ndh,b1109,-,0.0,RegulonDB_TF
4781,ArcA,caiA,b0039,+,0.0,RegulonDB_TF
4782,ArcA,cadB,b4132,-,0.0,RegulonDB_TF
4783,ArcA,cadA,b4131,-,0.0,RegulonDB_TF
4784,ArcA,betT,b0314,-,0.0,RegulonDB_TF
4785,ArcA,betI,b0313,-,0.0,RegulonDB_TF
4786,ArcA,betB,b0312,-,0.0,RegulonDB_TF
4787,ArcA,betA,b0311,-,0.0,RegulonDB_TF
4789,ArcA,appY,b0564,+,0.0,RegulonDB_TF
4791,ArcA,appC,b0978,+,0.0,RegulonDB_TF
4792,ArcA,appB,b0979,+,0.0,RegulonDB_TF
4793,ArcA,appA,b0980,+,0.0,RegulonDB_TF
4794,NtrC,amtB,b0451,+,0.0,RegulonDB_TF
4795,NtrC,argT,b2310,+,0.0,RegulonDB_TF
4796,Fnr,pstB,b3725,+,0.0,RegulonDB_TF
4797,ArcA,acnB,b0118,-,0.0,RegulonDB_TF
4798,ArcA,acnA,b1276,-,0.0,RegulonDB_TF
4799,ArcA,ackA,b2296,+,0.0,RegulonDB_TF
4800,ArcA,aceK,b4016,-,0.0,RegulonDB_TF
4801,ArcA,aceF,b0115,-,0.0,RegulonDB_TF
4802,NsrR,yoaG,b1796,-,0.0,RegulonDB_TF
4803,ArcA,aceE,b0114,-,0.0,RegulonDB_TF
4804,NsrR,ygbA,b2732,-,0.0,RegulonDB_TF
4805,ArcA,caiC,b0037,+,0.0,RegulonDB_TF
4806,ArcA,cyoD,b0429,-,0.0,RegulonDB_TF
4807,ArcA,cyoC,b0430,-,0.0,RegulonDB_TF
4808,ArcA,cyoB,b0431,-,0.0,RegulonDB_TF
4809,ArcA,cyoA,b0432,-,0.0,RegulonDB_TF
4810,ArcA,cydD,b0887,+,0.0,RegulonDB_TF
4811,ArcA,cydC,b0886,+,0.0,RegulonDB_TF
4812,Fnr,pstS,b3728,+,0.0,RegulonDB_TF
4813,NsrR,yeaR,b1797,-,0.0,RegulonDB_TF
4814,Fnr,pstC,b3727,+,0.0,RegulonDB_TF
4815,ArcA,citX,b0614,-,0.0,RegulonDB_TF
4816,Fnr,ompX,b0814,-,0.0,RegulonDB_TF
4817,Fnr,moaB,b0782,+,0.0,RegulonDB_TF
4818,ArcA,citG,b0613,-,0.0,RegulonDB_TF
4819,NtrC,ddpX,b1488,+,0.0,RegulonDB_TF
4820,ArcA,citF,b0615,-,0.0,RegulonDB_TF
4821,ArcA,citE,b0616,-,0.0,RegulonDB_TF
4822,ArcA,citD,b0617,-,0.0,RegulonDB_TF
4823,ArcA,citC,b0618,-,0.0,RegulonDB_TF
4824,ArcA,caiT,b0040,+,0.0,RegulonDB_TF
4825,ArcA,caiE,b0035,+,0.0,RegulonDB_TF
4826,ArcA,caiD,b0036,+,0.0,RegulonDB_TF
4827,ArcA,caiB,b0038,+,0.0,RegulonDB_TF
4828,ArcA,cyoE,b0428,-,0.0,RegulonDB_TF
4829,ArcA,aceB,b4014,-,0.0,RegulonDB_TF
4830,Fnr,pstA,b3726,+,0.0,RegulonDB_TF
4831,NtrC,ddpC,b1485,+,0.0,RegulonDB_TF
4832,AppY,appA,b0980,+,0.0,RegulonDB_TF
4833,Crp,xylR,b3569,+,0.0,RegulonDB_TF
4834,Crp,xylH,b3568,+,0.0,RegulonDB_TF
4835,Crp,xylG,b3567,+,0.0,RegulonDB_TF
4836,Crp,xylF,b3566,+,0.0,RegulonDB_TF
4837,Fnr,malP,b3417,+,0.0,RegulonDB_TF
4838,Crp,xylB,b3564,+,0.0,RegulonDB_TF
4839,AllS,allE,b0515,+,0.0,RegulonDB_TF
4840,AllS,allD,b0517,+,0.0,RegulonDB_TF
4841,AllS,allC,b0516,+,0.0,RegulonDB_TF
4842,Crp,xylA,b3565,+,0.0,RegulonDB_TF
4843,Crp,uidC,b1615,+,0.0,RegulonDB_TF
4844,Fnr,malQ,b3416,+,0.0,RegulonDB_TF
4845,Fnr,pitA,b3493,+,0.0,RegulonDB_TF
4846,NtrC,ddpD,b1484,+,0.0,RegulonDB_TF
4847,NtrC,ddpF,b1483,+,0.0,RegulonDB_TF
4848,Crp,uxuR,b4324,+,0.0,RegulonDB_TF
4849,Fnr,phoU,b3724,+,0.0,RegulonDB_TF
4851,Fnr,moaA,b0781,+,0.0,RegulonDB_TF
4852,NtrC,ddpB,b1486,+,0.0,RegulonDB_TF
4853,ArcA,aceA,b4015,-,0.0,RegulonDB_TF
4854,AppY,appB,b0979,+,0.0,RegulonDB_TF
4856,AraC,ydeN,b1498,-,0.0,RegulonDB_TF
4857,AraC,ydeM,b1497,-,0.0,RegulonDB_TF
4858,AraC,xylB,b3564,-,0.0,RegulonDB_TF
4859,AraC,xylA,b3565,-,0.0,RegulonDB_TF
4860,Crp,uidA,b1617,+,0.0,RegulonDB_TF
4861,Crp,yeiW,b4502,+,0.0,RegulonDB_TF
4862,Crp,yeiP,b2171,+,0.0,RegulonDB_TF
4863,Crp,uidB,b1616,+,0.0,RegulonDB_TF
4864,Crp,ycdZ,b1036,?,0.0,RegulonDB_TF
4865,Fnr,lpd,b0116,?,0.0,RegulonDB_TF
4866,Crp,ybiT,b0820,?,0.0,RegulonDB_TF
4867,Crp,yaeQ,b0190,-,0.0,RegulonDB_TF
4868,Crp,yaeP,b4406,-,0.0,RegulonDB_TF
4869,AppY,hyaF,b0977,+,0.0,RegulonDB_TF
4870,AppY,hyaE,b0976,+,0.0,RegulonDB_TF
4871,AppY,hyaD,b0975,+,0.0,RegulonDB_TF
4872,AppY,hyaC,b0974,+,0.0,RegulonDB_TF
4873,AppY,hyaB,b0973,+,0.0,RegulonDB_TF
4874,NtrC,cbl,b1987,+,0.0,RegulonDB_TF
4875,NtrC,ddpA,b1487,+,0.0,RegulonDB_TF
4876,AppY,hyaA,b0972,+,0.0,RegulonDB_TF
4877,AppY,appC,b0978,+,0.0,RegulonDB_TF
4879,ArcA,dctA,b3528,-,0.0,RegulonDB_TF
4880,ArcA,dpiA,b0620,+,0.0,RegulonDB_TF
4881,NsrR,sufD,b1681,-,0.0,RegulonDB_TF
4882,NsrR,sufE,b1679,-,0.0,RegulonDB_TF
4883,NsrR,sufS,b1680,-,0.0,RegulonDB_TF
4884,ArcA,hybF,b2991,-,0.0,RegulonDB_TF
4885,NsrR,tadA,b2559,-,0.0,RegulonDB_TF
4886,ArcA,hybE,b2992,-,0.0,RegulonDB_TF
4887,NsrR,tehA,b1429,-,0.0,RegulonDB_TF
4888,NsrR,tehB,b1430,-,0.0,RegulonDB_TF
4889,ArcA,hybD,b2993,-,0.0,RegulonDB_TF
4890,ArcA,hybC,b2994,-,0.0,RegulonDB_TF
4891,ArcA,hybB,b2995,-,0.0,RegulonDB_TF
4892,NsrR,thrS,b1719,-,0.0,RegulonDB_TF
4893,Fnr,nac,b1988,-,0.0,RegulonDB_TF
4894,ArcA,hybA,b2996,-,0.0,RegulonDB_TF
4895,Fnr,rpsJ,b3321,+,0.0,RegulonDB_TF
4896,Fnr,rpsI,b3230,-,0.0,RegulonDB_TF
4897,Fnr,rpsC,b3314,+,0.0,RegulonDB_TF
4898,Fnr,rpmC,b3312,+,0.0,RegulonDB_TF
4899,NsrR,tsgA,b3364,-,0.0,RegulonDB_TF
4900,Crp,yhgH,b3413,+,0.0,RegulonDB_TF
4901,Fnr,rplW,b3318,+,0.0,RegulonDB_TF
4902,NsrR,sufC,b1682,-,0.0,RegulonDB_TF
4903,ArcA,hemA,b1210,+,0.0,RegulonDB_TF
4904,NsrR,sufB,b1683,-,0.0,RegulonDB_TF
4905,ArcA,hybG,b2990,-,0.0,RegulonDB_TF
4906,NsrR,pheS,b1714,-,0.0,RegulonDB_TF
4907,NsrR,pheT,b1713,-,0.0,RegulonDB_TF
4908,Fnr,sdhD,b0722,-,0.0,RegulonDB_TF
4909,Fnr,sdhC,b0721,-,0.0,RegulonDB_TF
4910,ArcA,mdh,b3236,-,0.0,RegulonDB_TF
4911,Fnr,sdhB,b0724,-,0.0,RegulonDB_TF
4912,NsrR,rfe,b3784,-,0.0,RegulonDB_TF
4913,Fnr,sdhA,b0723,-,0.0,RegulonDB_TF
4914,NsrR,rffC,b3790,-,0.0,RegulonDB_TF
4915,NsrR,rffG,b3788,-,0.0,RegulonDB_TF
4916,NsrR,rffH,b3789,-,0.0,RegulonDB_TF
4917,Fnr,rpsS,b3316,+,0.0,RegulonDB_TF
4918,Fnr,rpsQ,b3311,+,0.0,RegulonDB_TF
4919,ArcA,iraM,b1160,+,0.0,RegulonDB_TF
4920,Fnr,rpsP,b2609,-,0.0,RegulonDB_TF
4921,ArcA,hybO,b2997,-,0.0,RegulonDB_TF
4922,NsrR,rffM,b3794,-,0.0,RegulonDB_TF
4923,NsrR,rplT,b1716,-,0.0,RegulonDB_TF
4924,NsrR,rpmI,b1717,-,0.0,RegulonDB_TF
4926,NsrR,sodB,b1656,-,0.0,RegulonDB_TF
4927,NsrR,sufA,b1684,-,0.0,RegulonDB_TF
4928,ArcA,dcuC,b0621,+,0.0,RegulonDB_TF
4929,ArcA,grcA,b2579,+,0.0,RegulonDB_TF
4930,ArcA,glpD,b3426,-,0.0,RegulonDB_TF
4931,ArcA,fumB,b4122,+,0.0,RegulonDB_TF
4932,ArcA,fumA,b1612,-,0.0,RegulonDB_TF
4934,NsrR,wecC,b3787,-,0.0,RegulonDB_TF
4935,ArcA,fnr,b1334,-,0.0,RegulonDB_TF
4936,Fnr,rimM,b2608,-,0.0,RegulonDB_TF
4937,NsrR,wecE,b3791,-,0.0,RegulonDB_TF
4938,NsrR,wecF,b4481,-,0.0,RegulonDB_TF
4939,Fnr,iraD,b4326,+,0.0,RegulonDB_TF
4940,Fnr,puuP,b1296,-,0.0,RegulonDB_TF
4941,ArcA,fadH,b3081,-,0.0,RegulonDB_TF
4942,Fnr,puuA,b1297,-,0.0,RegulonDB_TF
4943,Fnr,iraM,b1160,+,0.0,RegulonDB_TF
4944,Crp,yfaE,b2236,+,0.0,RegulonDB_TF
4945,Fnr,katG,b3942,+,0.0,RegulonDB_TF
4946,ArcA,dpiB,b0619,+,0.0,RegulonDB_TF
4947,NsrR,wzxE,b3792,-,0.0,RegulonDB_TF
4948,NsrR,wzyE,b3793,-,0.0,RegulonDB_TF
4949,NsrR,wzzE,b3785,-,0.0,RegulonDB_TF
4950,NsrR,ydbD,b1407,-,0.0,RegulonDB_TF
4951,NsrR,yeaE,b1781,-,0.0,RegulonDB_TF
4952,ArcA,fumC,b1611,-,0.0,RegulonDB_TF
4953,ArcA,gltA,b0720,-,0.0,RegulonDB_TF
4954,ArcA,gadA,b3517,+,0.0,RegulonDB_TF
4955,Fnr,rplC,b3320,+,0.0,RegulonDB_TF
4956,ArcA,glpC,b2243,-,0.0,RegulonDB_TF
4957,ArcA,glpB,b2242,-,0.0,RegulonDB_TF
4958,ArcA,glpA,b2241,-,0.0,RegulonDB_TF
4959,NsrR,waaH,b3615,-,0.0,RegulonDB_TF
4960,Fnr,rplV,b3315,+,0.0,RegulonDB_TF
4961,Fnr,rplT,b1716,-,0.0,RegulonDB_TF
4962,NsrR,wecB,b3786,-,0.0,RegulonDB_TF
4963,Fnr,rplS,b2606,-,0.0,RegulonDB_TF
4964,Fnr,rplP,b3313,+,0.0,RegulonDB_TF
4965,Fnr,rplM,b3231,-,0.0,RegulonDB_TF
4966,Fnr,rplD,b3319,+,0.0,RegulonDB_TF
4967,Fnr,moaE,b0785,+,0.0,RegulonDB_TF
4968,Fnr,moaD,b0784,+,0.0,RegulonDB_TF
4969,ArcA,gatZ,b2095,-,0.0,RegulonDB_TF
4970,Fnr,moaC,b0783,+,0.0,RegulonDB_TF
4971,ArcA,gatY,b2096,-,0.0,RegulonDB_TF
4972,ArcA,gatD,b2091,-,0.0,RegulonDB_TF
4973,ArcA,gatC,b2092,-,0.0,RegulonDB_TF
4974,ArcA,gatB,b2093,-,0.0,RegulonDB_TF
4975,ArcA,gatA,b2094,-,0.0,RegulonDB_TF
4976,ArcA,gadX,b3516,+,0.0,RegulonDB_TF
4977,Fnr,rplB,b3317,+,0.0,RegulonDB_TF
4978,FucR,fucU,b2804,+,0.0,RegulonDB_TF
4979,Fnr,pdhR,b0113,?,0.0,RegulonDB_TF
4980,Fur,aspC,b0928,-,0.0,RegulonDB_TF
4981,Crp,mhpC,b0349,+,0.0,RegulonDB_TF
4982,Crp,mhpD,b0350,+,0.0,RegulonDB_TF
4983,Crp,mhpE,b0352,+,0.0,RegulonDB_TF
4984,Crp,mhpF,b0351,+,0.0,RegulonDB_TF
4985,Fur,fumB,b4122,+,0.0,RegulonDB_TF
4986,Cra,betT,b0314,+,0.0,RegulonDB_TF
4987,MurR,murR,b2427,?,0.0,RegulonDB_TF
4988,Nac,asnC,b3743,-,0.0,RegulonDB_TF
4989,Cra,betI,b0313,+,0.0,RegulonDB_TF
4990,Cra,betB,b0312,+,0.0,RegulonDB_TF
4991,Nac,feaR,b1384,+,0.0,RegulonDB_TF
4992,Nac,fecA,b4291,?,0.0,RegulonDB_TF
4993,Nac,fecB,b4290,?,0.0,RegulonDB_TF
4994,Nac,fecC,b4289,?,0.0,RegulonDB_TF
4995,Nac,fecD,b4288,?,0.0,RegulonDB_TF
4996,Nac,fecE,b4287,?,0.0,RegulonDB_TF
4997,Nac,gabD,b2661,+,0.0,RegulonDB_TF
4998,Nac,gabP,b2663,+,0.0,RegulonDB_TF
4999,Nac,gabT,b2662,+,0.0,RegulonDB_TF
5000,Nac,gdhA,b1761,-,0.0,RegulonDB_TF
5001,Nac,gltB,b3212,-,0.0,RegulonDB_TF
5002,Crp,mhpB,b0348,+,0.0,RegulonDB_TF
5003,Crp,mhpA,b0347,+,0.0,RegulonDB_TF
5004,Fur,fumC,b1611,-,0.0,RegulonDB_TF
5005,Cra,cyoA,b0432,-,0.0,RegulonDB_TF
5006,MprA,acrB,b0462,-,0.0,RegulonDB_TF
5007,DnaA,rpoH,b3461,-,0.0,RegulonDB_TF
5008,Cra,gpmM,b3612,-,0.0,RegulonDB_TF
5009,Cra,glk,b2388,-,0.0,RegulonDB_TF
5011,Cra,glcC,b2980,-,0.0,RegulonDB_TF
5012,DnaA,recN,b2616,-,0.0,RegulonDB_TF
5013,Cra,fruK,b2168,-,0.0,RegulonDB_TF
5014,Cra,fruB,b2169,-,0.0,RegulonDB_TF
5015,Cra,fruA,b2167,-,0.0,RegulonDB_TF
5016,Nac,gltD,b3213,-,0.0,RegulonDB_TF
5017,Cra,fbaB,b2097,-,0.0,RegulonDB_TF
5018,Crp,metK,b2942,-,0.0,RegulonDB_TF
5019,Cra,envC,b3613,-,0.0,RegulonDB_TF
5020,Fnr,fumC,b1611,-,0.0,RegulonDB_TF
5021,Fnr,gadA,b3517,-,0.0,RegulonDB_TF
5022,Fnr,gadW,b3515,-,0.0,RegulonDB_TF
5023,Cra,cysG,b3368,-,0.0,RegulonDB_TF
5024,Cra,cyoE,b0428,-,0.0,RegulonDB_TF
5025,Cra,cyoD,b0429,-,0.0,RegulonDB_TF
5026,Cra,cyoC,b0430,-,0.0,RegulonDB_TF
5027,Cra,cyoB,b0431,-,0.0,RegulonDB_TF
5028,Fnr,fumB,b4122,+,0.0,RegulonDB_TF
5029,MprA,acrA,b0463,-,0.0,RegulonDB_TF
5030,Nac,gltF,b3214,-,0.0,RegulonDB_TF
5031,Nac,mnmG,b3741,-,0.0,RegulonDB_TF
5032,NagC,crr,b2417,-,0.0,RegulonDB_TF
5033,NagC,dinI,b1061,-,0.0,RegulonDB_TF
5034,NagC,feoA,b3408,?,0.0,RegulonDB_TF
5035,NagC,feoB,b3409,?,0.0,RegulonDB_TF
5036,NagC,feoC,b3410,?,0.0,RegulonDB_TF
5037,CpxR,yaiW,b0378,+,0.0,RegulonDB_TF
5038,DhaR,dhaM,b1198,+,0.0,RegulonDB_TF
5039,DhaR,dhaL,b1199,+,0.0,RegulonDB_TF
5040,DhaR,dhaK,b1200,+,0.0,RegulonDB_TF
5041,NagC,manX,b1817,-,0.0,RegulonDB_TF
5042,NagC,manY,b1818,-,0.0,RegulonDB_TF
5043,NagC,manZ,b1819,-,0.0,RegulonDB_TF
5044,Crp,modB,b0764,+,0.0,RegulonDB_TF
5045,Crp,modC,b0765,+,0.0,RegulonDB_TF
5046,Crp,mpl,b4233,+,0.0,RegulonDB_TF
5047,CpxR,skp,b0178,+,0.0,RegulonDB_TF
5048,CpxR,sbmA,b0377,+,0.0,RegulonDB_TF
5049,Fur,amtB,b0451,?,0.0,RegulonDB_TF
5050,NtrC,potH,b0856,+,0.0,RegulonDB_TF
5051,CpxR,rseC,b2570,-,0.0,RegulonDB_TF
5052,NagC,ptsH,b2415,-,0.0,RegulonDB_TF
5053,NagC,creD,b4400,-,0.0,RegulonDB_TF
5054,NagC,creC,b4399,-,0.0,RegulonDB_TF
5055,NagC,creB,b4398,-,0.0,RegulonDB_TF
5056,NagC,creA,b4397,-,0.0,RegulonDB_TF
5057,Cra,betA,b0311,+,0.0,RegulonDB_TF
5058,Nac,nupC,b2393,+,0.0,RegulonDB_TF
5059,Cra,aroP,b0112,+,0.0,RegulonDB_TF
5060,Nac,serA,b2913,-,0.0,RegulonDB_TF
5061,Crp,mlc,b1594,?,0.0,RegulonDB_TF
5062,Cra,acnB,b0118,-,0.0,RegulonDB_TF
5063,Cra,acnA,b1276,+,0.0,RegulonDB_TF
5064,DicA,ydfE,b1577,-,0.0,RegulonDB_TF
5065,NadR,nadA,b0750,-,0.0,RegulonDB_TF
5066,Cra,aceF,b0115,-,0.0,RegulonDB_TF
5067,Nac,mioC,b3742,-,0.0,RegulonDB_TF
5068,NadR,pncB,b0931,-,0.0,RegulonDB_TF
5069,Cra,aceE,b0114,-,0.0,RegulonDB_TF
5071,Fnr,norV,b2710,-,0.0,RegulonDB_TF
5072,DicA,intQ,b1579,-,0.0,RegulonDB_TF
5073,DicA,insD-7,b1578,-,0.0,RegulonDB_TF
5074,NtrC,potI,b0857,+,0.0,RegulonDB_TF
5075,Crp,modA,b0763,+,0.0,RegulonDB_TF
5076,CpxR,yidQ,b3688,+,0.0,RegulonDB_TF
5078,DhaR,dhaR,b1201,-,0.0,RegulonDB_TF
5079,NadR,pnuC,b0751,-,0.0,RegulonDB_TF
5080,NagC,ptsI,b2416,-,0.0,RegulonDB_TF
5081,ModE,oppF,b1247,-,0.0,RegulonDB_TF
5082,ModE,oppC,b1245,-,0.0,RegulonDB_TF
5083,Crp,agp,b1002,+,0.0,RegulonDB_TF
5084,Crp,manX,b1817,+,0.0,RegulonDB_TF
5085,Mlc,malT,b3418,-,0.0,RegulonDB_TF
5086,Mlc,manX,b1817,-,0.0,RegulonDB_TF
5087,Mlc,manY,b1818,-,0.0,RegulonDB_TF
5088,Mlc,manZ,b1819,-,0.0,RegulonDB_TF
5089,Mlc,mlc,b1594,-,0.0,RegulonDB_TF
5090,EbgR,ebgC,b3077,-,0.0,RegulonDB_TF
5091,EbgR,ebgA,b3076,-,0.0,RegulonDB_TF
5092,DsdC,dsdX,b2365,+,0.0,RegulonDB_TF
5093,Mlc,ynfK,b1593,-,0.0,RegulonDB_TF
5094,DsdC,dsdC,b2364,-,0.0,RegulonDB_TF
5095,DsdC,dsdA,b2366,+,0.0,RegulonDB_TF
5096,Crp,acnB,b0118,+,0.0,RegulonDB_TF
5097,Crp,acnA,b1276,+,0.0,RegulonDB_TF
5098,Crp,aceK,b4016,-,0.0,RegulonDB_TF
5099,Crp,aceF,b0115,+,0.0,RegulonDB_TF
5100,Crp,aceE,b0114,+,0.0,RegulonDB_TF
5101,Crp,aceB,b4014,-,0.0,RegulonDB_TF
5102,Crp,aceA,b4015,-,0.0,RegulonDB_TF
5103,Crp,aaeX,b3242,+,0.0,RegulonDB_TF
5104,Crp,aldA,b1415,+,0.0,RegulonDB_TF
5105,Crp,manA,b1613,?,0.0,RegulonDB_TF
5106,Crp,ampD,b0110,-,0.0,RegulonDB_TF
5107,Crp,ampE,b0111,-,0.0,RegulonDB_TF
5108,AccB,accC,b3256,-,0.0,RegulonDB_TF
5109,MetJ,ahpC,b0605,-,0.0,RegulonDB_TF
5110,MetJ,ahpF,b0606,-,0.0,RegulonDB_TF
5111,EvgA,acrD,b2470,+,0.0,RegulonDB_TF
5112,Crp,arfB,b0191,-,0.0,RegulonDB_TF
5113,MetJ,metB,b3939,-,0.0,RegulonDB_TF
5114,EnvY,ompF,b0929,+,0.0,RegulonDB_TF
5115,EnvY,ompC,b2215,+,0.0,RegulonDB_TF
5116,Fnr,focB,b2492,-,0.0,RegulonDB_TF
5117,MetJ,metI,b0198,-,0.0,RegulonDB_TF
5118,Crp,aaeR,b3243,-,0.0,RegulonDB_TF
5119,MetJ,metK,b2942,-,0.0,RegulonDB_TF
5120,MetJ,metN,b0199,-,0.0,RegulonDB_TF
5121,MetJ,metQ,b0197,-,0.0,RegulonDB_TF
5122,Fnr,frdA,b4154,+,0.0,RegulonDB_TF
5123,Fnr,frdB,b4153,+,0.0,RegulonDB_TF
5124,Fnr,frdC,b4152,+,0.0,RegulonDB_TF
5125,Crp,malS,b3571,+,0.0,RegulonDB_TF
5126,Fur,grcA,b2579,-,0.0,RegulonDB_TF
5127,MetR,metH,b4019,+,0.0,RegulonDB_TF
5128,Fnr,frdD,b4151,+,0.0,RegulonDB_TF
5129,Fur,gnd,b2029,-,0.0,RegulonDB_TF
5130,MetJ,metL,b3940,-,0.0,RegulonDB_TF
5131,ModE,oppD,b1246,-,0.0,RegulonDB_TF
5132,Crp,aaeB,b3240,+,0.0,RegulonDB_TF
5133,MntR,dps,b0812,-,0.0,RegulonDB_TF
5134,Fur,gltB,b3212,-,0.0,RegulonDB_TF
5135,Cra,pdhR,b0113,-,0.0,RegulonDB_TF
5136,Crp,mdh,b3236,+,0.0,RegulonDB_TF
5137,Fur,glnK,b0450,?,0.0,RegulonDB_TF
5138,Cra,nirD,b3366,-,0.0,RegulonDB_TF
5139,Cra,nirC,b3367,-,0.0,RegulonDB_TF
5140,Cra,nirB,b3365,-,0.0,RegulonDB_TF
5141,DpiA,appY,b0564,-,0.0,RegulonDB_TF
5142,Fur,glnD,b0167,-,0.0,RegulonDB_TF
5143,Fur,gdhA,b1761,?,0.0,RegulonDB_TF
5144,Cra,mpl,b4233,-,0.0,RegulonDB_TF
5145,Cra,marR,b1530,-,0.0,RegulonDB_TF
5146,Cra,marB,b1532,-,0.0,RegulonDB_TF
5147,Cra,marA,b1531,-,0.0,RegulonDB_TF
5148,Cra,manZ,b1819,-,0.0,RegulonDB_TF
5149,Cra,manY,b1818,-,0.0,RegulonDB_TF
5150,Cra,manX,b1817,-,0.0,RegulonDB_TF
5151,Cra,lpd,b0116,-,0.0,RegulonDB_TF
5152,Fnr,fumA,b1612,-,0.0,RegulonDB_TF
5153,ModE,oppA,b1243,-,0.0,RegulonDB_TF
5154,ModE,oppB,b1244,-,0.0,RegulonDB_TF
5155,Fur,gltD,b3213,-,0.0,RegulonDB_TF
5156,Cra,poxB,b0871,+,0.0,RegulonDB_TF
5157,Cra,ppc,b3956,-,0.0,RegulonDB_TF
5158,Fur,gltF,b3214,-,0.0,RegulonDB_TF
5159,CreB,talA,b2464,+,0.0,RegulonDB_TF
5160,MntR,mntP,b1821,+,0.0,RegulonDB_TF
5161,MntR,mntS,b4705,-,0.0,RegulonDB_TF
5163,CreB,malG,b4032,-,0.0,RegulonDB_TF
5164,CreB,malF,b4033,-,0.0,RegulonDB_TF
5165,CreB,malE,b4034,-,0.0,RegulonDB_TF
5166,Crp,manY,b1818,+,0.0,RegulonDB_TF
5167,Cra,zwf,b1852,-,0.0,RegulonDB_TF
5168,Cra,yibQ,b3614,-,0.0,RegulonDB_TF
5169,Crp,aaeA,b3241,+,0.0,RegulonDB_TF
5170,Crp,manZ,b1819,+,0.0,RegulonDB_TF
5171,Cra,sgrT,b4662,-,0.0,RegulonDB_TF
5173,Cra,setA,b0070,-,0.0,RegulonDB_TF
5174,Crp,marA,b1531,+,0.0,RegulonDB_TF
5175,Crp,marB,b1532,+,0.0,RegulonDB_TF
5176,Crp,marR,b1530,+,0.0,RegulonDB_TF
5177,Cra,prpE,b0335,-,0.0,RegulonDB_TF
5178,Cra,prpD,b0334,-,0.0,RegulonDB_TF
5179,Cra,prpC,b0333,-,0.0,RegulonDB_TF
5180,Cra,prpB,b0331,-,0.0,RegulonDB_TF
5181,Cra,tpiA,b3919,-,0.0,RegulonDB_TF
5182,CpxR,rseB,b2571,-,0.0,RegulonDB_TF
