,A,NsrR,Fis,Fnr,NarP,flhD,NarL,ihfB
hot_tale__hot_ale9_mid_37c__2,-0.1561546434976529,0.5477530399999989,0.7505160229999994,-0.4761660850000009,0.07192972300000111,2.3382133430000005,-0.4169995815000007,-0.2984976250000013
hot_tale__hot_ale9_37c__1,-0.171901197786118,0.4877394409999978,0.4327099519999997,-0.5408338400000012,0.16273702100000076,2.3889630540000013,-0.6802163474999992,-0.38001561500000136
hot_tale__hot_ale9_37c__2,0.0331060097893199,0.2559223289999997,0.453376346999999,-0.5423655520000015,0.2981776620000005,2.402265634,-0.6042122615000007,-0.3762937550000007
hot_tale__hot_ale9_mid_44c__1,-0.5883294826748865,1.1273769809999994,-0.06204519300000123,-0.4461392180000008,1.005902581,2.0416608459999983,-0.2540971174999997,0.19238305499999875
hot_tale__hot_ale9_mid_44c__2,-1.2649343826451138,0.9589015659999998,-0.3963894070000009,-0.680025241000001,1.1248057740000013,1.6758650199999998,0.10775057849999924,0.5108909249999982
hot_tale__hot_ale9_44c__1,-0.98739157507469,0.8666561319999992,-0.3496356790000004,-0.6060665230000009,1.1257314590000007,2.7193631579999997,-0.20135758249999916,0.24630422499999935
hot_tale__hot_ale9_44c__2,-1.06231302822122,0.8226935490000002,-0.1352341060000004,-0.6258130630000007,1.2708646950000002,2.7229248529999994,-0.21170781949999995,0.3875115949999994
hot_tale__hot_ale10_30c__1,1.121684401708726,0.4206478759999994,0.4512548629999991,-0.5646101130000005,-0.4535711859999996,2.1275347569999994,-0.8579470845000001,-0.4586983730000007
hot_tale__hot_ale10_30c__2,1.5395633271816336,0.3641451789999994,0.5338281129999984,-0.5686878670000013,-0.4337726259999997,2.065115979,-0.8320020884999995,-0.3554030950000016
hot_tale__hot_ale10_37c__1,0.2357915164457495,0.6824414039999995,0.2987292799999999,-0.6518988060000019,0.095596103000001,2.267783424,-0.9100796795,-0.4472314330000007
hot_tale__hot_ale10_37c__2,0.0459578555524755,0.488565489,0.3067085459999994,-0.6178540090000021,0.23253100500000026,2.291156619,-0.8913156854999995,-0.37138930500000106
hot_tale__hot_ale10_44c__1,2.077668658497928,0.5769328980000008,0.049579639999999266,-1.0294929110000002,1.7692800970000002,2.7015961980000003,-0.5701095055000005,0.17887464499999872
hot_tale__hot_ale10_44c__2,1.6913548963147742,0.9690654509999987,-0.20847917600000088,-0.6899675100000007,1.4563369240000013,2.561485851,-0.5118017244999997,0.3118577949999999
hot_tale__hot_ale16_30c__1,1.4473181651873632,0.5707316729999992,0.6307159229999986,-0.6833289310000019,-0.5815390979999995,1.960722539,-0.6838693684999999,-0.4670126030000006
hot_tale__hot_ale16_30c__2,0.7758630856155057,0.32666916899999965,0.6985527329999996,-0.4706665020000021,-0.8424817189999994,2.230470634,-0.5485812645000001,-0.37262998500000144
hot_tale__hot_ale16_37c__1,-0.062094336918768,0.7074518119999995,0.313093434999999,-0.7201027580000012,0.5122986850000002,2.3768290359999984,-1.0055411605,-0.4319210530000017
hot_tale__hot_ale16_37c__2,-0.085196274446554,0.6530824549999991,0.3310321569999992,-0.7577169790000013,0.4814144040000015,2.305078559,-0.9989605034999984,-0.4244327150000018
hot_tale__hot_ale16_44c__1,-0.4792404519845056,0.9626885959999988,0.14238874799999834,-0.6132700370000013,1.925064482000001,2.8503651680000006,-0.7385856815,0.14055384499999946
hot_tale__hot_ale16_44c__2,-0.5965944480543782,0.8622888919999996,0.2257932159999996,-0.6345339150000004,1.814089431,2.8607869700000004,-0.4397113315000008,0.24958026499999875
pdhr_ale__pdhR-13_51__1,4.541349607927038,1.889692188,0.04113786399999952,-1.4739400540000016,1.4630707040000015,2.0154430619999983,-0.8010420484999994,0.6700591549999988
pdhr_ale__pdhR-13_51__2,5.505610958805729,1.5931386699999992,0.2587790299999995,-1.5672037760000013,1.4844565850000002,2.058343997,-0.7811465095000001,0.5846834149999989
pdhr_ale__pdhR-14_46__1,3.754601356325189,2.054981429999999,-0.38320211100000107,-1.124824807000001,1.3923622990000009,-4.851608785,-0.3802087294999996,1.1272351649999983
pdhr_ale__pdhR-14_46__2,4.150718538947123,1.8002385409999981,-0.0986612270000009,-1.181267665,1.3829845070000006,-4.8555074220000005,-0.3273251774999997,1.086679904999999
pdhr_ale__pdhR-15_51__1,4.412953616956985,1.761252114999999,0.3133158039999984,-1.3757046910000008,1.6679646310000005,2.013723042999999,-0.9761005144999996,0.4198660549999982
pdhr_ale__pdhR-15_51__2,4.141813254414674,1.8960661799999992,0.1833017349999988,-1.3769132070000012,1.823521318000001,2.022892078,-0.7803540804999995,0.6336586649999987
pdhr_ale__pdhR-16_49__1,4.587406255248723,1.881479409,-0.3903912950000006,-1.4417818780000022,1.7122421599999995,1.6926241780000002,-0.5638357965000003,0.9927493249999984
pdhr_ale__pdhR-16_49__2,5.721882654147806,1.7650129879999996,-0.3920261120000017,-1.4356569600000009,1.6044932240000014,1.0390978959999997,-0.5128694395000002,0.9785652549999996
tcs__del_atoC_LiAcet__1,9.020267034238708,1.5485787129999995,-0.6646710270000007,-1.5293521880000007,0.08088165499999977,-0.4238531940000003,-0.5654890544999995,0.07488206499999883
tcs__del_atoC_LiAcet__2,9.361093150915888,0.7441873269999997,-0.6059585270000003,-1.4608699120000015,0.08869529400000076,-0.4284159580000004,-0.4132689664999996,0.07669799499999819
tcs__del_atoC_LiCl__1,9.793472400184417,1.0056283909999992,-0.8568027540000022,-1.573940725,0.3266621780000021,-0.07313400900000032,-0.3804213774999994,0.35601839499999954
tcs__del_atoC_LiCl__2,10.104802894311511,0.9409918289999996,-0.6334539220000011,-1.5873975410000014,0.17252443000000106,-0.21597180599999974,-0.19101789249999968,-0.0036651750000018532
tcs__del_atoC_m9__1,9.568948419082949,1.6106628599999997,-0.8459306680000012,-1.6109603370000016,0.4685889690000007,-0.18498794700000065,-0.4846049565000001,0.3904161849999994
tcs__del_atoC_m9__2,10.079411571687658,1.4127570709999997,-0.8777779950000006,-1.537168137000002,0.3947822600000004,-0.2651482989999998,-0.4006434665000001,0.4528970749999992
tcs__del_baeR_etoh__1,10.494136157615884,1.4563182909999988,-4.580359271000001,-0.7947728310000013,0.623438579000001,-3.571465031,-1.4537137614999995,-1.0046969490000013
tcs__del_baeR_etoh__2,10.155782649326415,1.2688197509999997,-4.616734858000001,-0.7115958160000009,0.6830952490000008,-3.1619824640000003,-1.1451116345,-1.0394935290000014
tcs__del_baeR_lb__1,15.018032627212042,1.2510544139999995,-2.9703903820000006,-1.9598796140000017,0.3969496840000009,-1.6002905910000005,-0.3820145015000005,0.5605656749999994
tcs__del_baeR_lb__2,14.664612048821432,1.305773134999999,-3.2148831300000005,-1.9921486990000008,0.433695053000001,-1.221646087,-0.3027732245000001,0.6126008349999985
tcs__del_btsR_01xlb__1,4.59035863554358,2.054207888,-0.8735078020000007,-0.9138769640000016,-0.4477717799999992,-2.087285561,-1.5646758445,0.9432713449999994
tcs__del_btsR_01xlb__2,4.402327932904213,1.9908503329999991,-0.733253521,-0.8770422170000014,-0.3833607849999998,-2.381581365,-1.6569003935,0.9366931949999984
tcs__del_btsR_lb__1,19.056521205051705,1.7517298179999994,-2.3248173880000014,-1.810002138000001,0.7463663790000012,-0.19304440800000044,0.2682209975000003,-0.6853542480000012
tcs__del_btsR_lb__2,18.856774397543354,1.7563188829999996,-2.0168881190000016,-1.9117865330000023,0.6575106840000009,-0.8000608930000004,0.5264552055000005,-0.7342108110000005
tcs__del_btsR_pyruvate__1,3.435874414902911,1.4464986189999998,-0.8411960460000003,-0.7551962090000011,-0.5336693209999996,-1.967362326,-1.4637153035,1.1005735849999994
tcs__del_btsR_pyruvate__2,3.516062039201016,1.9683834719999995,-0.7198397090000022,-0.8057040050000008,-0.2659743839999997,-2.2057333660000005,-1.4390991645,1.0428346649999989
tcs__del_cpxR_etoh__1,17.97999410211964,2.076353832,-4.550710786000001,-1.2727007130000008,0.713541621000001,-3.257297788,-1.1978485065000006,-1.2457668860000002
tcs__del_cpxR_etoh__2,18.82101307643193,2.0725195749999985,-4.437634923000001,-1.2851437090000015,0.9184691770000004,-2.512450325,-1.067277462499999,-1.3651073150000013
tcs__del_cpxR_lb__1,13.761476527620252,1.7007101369999995,-3.8646288810000007,-1.7675928730000017,0.32756303499999984,-1.107315387,-0.5703100065000006,0.4965709849999982
tcs__del_cpxR_lb__2,13.946985474275092,0.8247374109999992,-3.867960520000001,-1.6631403190000018,0.4018881590000012,-1.1485262230000002,-0.2487453894999998,0.5211792949999996
tcs__del_cusR_CuSO4__1,7.671128281093748,0.8781103869999995,-2.7915488490000016,-1.0926421110000015,1.3157551000000005,-2.2267884130000004,-0.3636793205000002,0.18434866499999814
tcs__del_cusR_CuSO4__2,7.801117060811065,1.4100341899999984,-2.870571335,-1.0322193899999998,1.1404455170000007,-2.7863043760000004,-0.18071320550000006,0.17225255499999825
tcs__del_cusR_lb__1,14.890098510578332,1.3426172209999994,-2.746438998000001,-1.8242592770000008,-0.11914320299999925,-1.1251457480000004,-0.4904922565000005,-1.0449315200000004
tcs__del_cusR_lb__2,14.839081510781629,1.4214530919999993,-2.538323333000001,-1.8247372120000012,-0.07375017000000028,-0.6361210179999999,-0.5804042374999998,-0.9400837300000012
tcs__del_kdpE_01-kcl__1,1.9724545188107812,1.4101235909999987,-0.6584425610000011,-0.4977526880000021,-0.02120335299999976,-1.5068252110000002,-0.4611358805000005,1.1887485049999995
tcs__del_kdpE_01-kcl__2,1.996063850214737,1.0042823569999992,-0.7083558840000013,-0.4884508090000015,-0.08548414199999943,-1.6404222970000002,-0.4103342555000005,1.1328524549999983
tcs__del_kdpE_115-kcl__1,1.4999048942126971,1.0794120659999995,-1.2890832330000013,-0.6295196410000017,-1.3763288929999993,-1.5540002019999999,-0.6257547715000005,0.3157582949999984
tcs__del_kdpE_115-kcl__2,1.7198339498772537,1.3340570719999991,-1.163286869000002,-0.5103477260000009,-1.205690044999999,-2.134795236,-0.4813081514999995,0.3274617949999996
tcs__del_phoB_m9__1,5.056465717942811,1.5989951179999995,-1.076082735,-1.3300138630000014,0.4245360670000009,-0.24288224699999986,-0.5446831014999995,0.3449078549999989
tcs__del_phoB_m9__2,5.147593894982931,1.5433192719999995,-1.1293486480000006,-1.3406291760000002,0.27858478800000075,-0.3502330259999997,-0.5484098884999984,0.3593822249999992
tcs__del_phoB_m9p__1,3.988727650221324,1.7214635169999992,-1.5594520260000009,-2.154292839000002,1.1557208700000006,-3.4544445070000003,-2.4385274455,0.04294616499999826
tcs__del_phoB_m9p__2,3.916213499827699,1.8116883229999996,-1.5278851440000016,-2.186921256000001,1.223192967000001,-3.1569053860000005,-2.4518684995,0.14834499499999865
tcs__del_rcsB_etoh__1,6.560876987945997,1.3891846449999985,-4.521711251000001,-0.3636075890000008,1.3193350500000005,-2.5324602640000005,-1.5638156055000003,-1.1136557640000009
tcs__del_rcsB_etoh__2,6.020197065916213,1.2730326369999991,-4.323496289000001,-0.26936122900000115,1.2414231750000004,-1.961429523,-1.6198489715000006,-1.2868625240000018
tcs__del_rcsB_lb__1,12.54249981257053,0.904723635999999,-3.438243162000002,-1.5861596310000008,0.9353603680000004,-0.6621568990000002,-0.4140866384999997,-0.13048377500000186
tcs__del_rcsB_lb__2,12.762110553976944,0.7844170059999991,-3.4077794630000016,-1.5541120410000016,0.9602966970000004,-0.5722677059999999,-0.31566760950000017,-0.11948199500000099
tcs__del_zraR_lb__1,3.820420548715112,0.8213194929999998,-1.4226392330000015,-0.9824707280000008,0.6329040940000015,-0.044089222000000206,-1.1970788515000006,-1.0089287450000004
tcs__del_zraR_lb__2,3.573421810038212,1.030515849999999,-0.9575911450000004,-0.9951957260000004,0.5665868090000012,-0.07017304699999992,-1.2487042324999995,-1.091690486000001
tcs__del_zraR_zncl2__1,3.9821493972759567,1.4828678830000008,-1.7338233290000016,-1.3584999920000005,0.43921934100000026,-1.765479581,-0.4872285585,-0.3816540650000011
tcs__del_zraR_zncl2__2,3.904903883159855,1.1451091890000002,-1.8038088780000008,-1.3886336390000018,0.4704280460000003,-1.4777112860000003,-0.4377521274999996,-0.3490349750000004
tcs__wt_01-kcl__1,2.619122189685552,1.1905527399999984,-2.189852301000001,-0.9898353210000009,-0.6913524659999997,-0.7149477610000003,-0.11596214849999953,1.4550383449999984
tcs__wt_01-kcl__2,2.902025413779004,1.3017303340000002,-1.6007646800000002,-1.0465266270000004,-0.3789108089999997,-0.9823030270000004,-0.3606601305000003,1.3666007949999983
tcs__wt_01xlb__1,3.394038504507399,1.8538627599999995,-1.2614741600000006,-0.627626621000001,-0.20215372799999895,-1.390078173000001,-1.2507584405000003,1.2327071049999994
tcs__wt_01xlb__2,4.041212505502443,2.020913852,-1.2703336480000011,-0.5947041530000003,-0.3852614959999992,-1.072624084,-1.3054678684999999,1.1960583349999985
tcs__wt_115-kcl__1,1.1545927053542238,1.3561454459999993,-0.8231890910000015,-0.6038745640000016,-1.3355050359999998,-0.7264860200000003,-0.6241446924999998,0.32144473499999826
tcs__wt_115-kcl__2,1.169447313655971,1.5450901979999996,-1.0249420580000006,-0.6195910710000003,-1.4771863539999996,-0.8707352970000004,-0.7729185295000001,0.2549986949999994
tcs__wt_CuSO4__1,6.2574726265802205,1.7179222309999993,-2.370451174000001,-0.914868342000002,0.779256128000001,-1.4084528500000006,-1.0277409524999994,-0.3476380850000016
tcs__wt_CuSO4__2,5.627274256144441,1.4558200479999996,-2.4766393340000006,-0.9852227830000012,0.6184668699999998,-1.6657687630000004,-0.8030274405000002,-0.3372910050000009
tcs__wt_etoh__1,6.592867915569124,1.2427989480000008,-3.892846311,-0.4921995730000006,1.6451375000000006,-2.130219255,-0.7731925864999996,-0.7482089750000007
tcs__wt_etoh__2,6.267252932300897,1.6447333829999993,-3.841647178000001,-0.5109897880000016,1.6321730630000006,-1.6984154430000005,-0.6362122115000002,-0.7733814200000015
tcs__wt_lb__1,11.147794347886052,1.0760808279999994,-3.6367526270000017,-1.3424401160000006,1.717339815,0.9329411929999996,-0.5131804205000003,0.7751741049999996
tcs__wt_lb__2,11.997067036243925,0.8090966109999993,-3.3668086220000006,-1.3812576320000003,1.580376023000002,1.0387233159999996,-0.4637121334999996,0.7787220749999992
tcs__wt_LiAcet__1,7.526079734139824,0.9298794969999992,-0.784922250000001,-1.6471715220000007,-0.12562574799999915,1.0383495429999998,-0.3308512255,0.017340904999999296
tcs__wt_LiAcet__2,7.3137264662966786,1.5643882749999998,-1.1289387600000005,-1.672436319000001,0.14682996300000095,1.1823322250000006,-0.5648129184999995,0.2681002649999993
tcs__wt_LiCl__1,7.764008963641957,1.3768943709999997,-1.0956466710000008,-1.5925883790000022,0.1866622910000002,1.0851820339999998,-0.4023529274999991,0.2962828949999992
tcs__wt_LiCl__2,7.659560316660133,1.480912943,-1.2083407210000008,-1.6184163230000017,0.3753278050000004,1.107320735,-0.6673889215000006,0.3996346949999996
tcs__wt_m9p__1,6.11661098628211,1.856367356999999,-1.3390706160000008,-1.822635071,0.94167719,-1.3463682769999998,-1.9433092615,0.07657937499999967
tcs__wt_m9p__2,6.033985703781101,1.9923809890000002,-1.2696708610000016,-1.7440959740000022,0.9674054410000004,-1.6293024770000004,-1.9217833885,0.13100470499999872
tcs__wt_pyr__1,3.323117533504955,1.8050303609999991,-1.4940969990000017,-0.5684677490000016,-0.3438373629999996,-1.226769354,-1.2674985455000003,1.2105728949999983
tcs__wt_pyr__2,3.5637869495666195,1.8302828299999991,-1.5594622980000024,-0.5462287930000009,-0.4117034699999991,-1.4464084259999999,-1.2846637915000008,1.2221056149999985
tcs__wt_zncl2__1,3.3339507521059955,1.0772911259999978,-1.2363525310000014,-1.0341375050000003,0.5094027930000005,-0.6832691759999996,-0.8197582784999984,-0.7767742820000016
tcs__wt_zncl2__2,3.500443822840874,0.9017146819999996,-1.2345245210000009,-1.0302515140000017,0.3773130510000007,-0.68695781,-0.9198018515000008,-0.8528359900000009
ros_tale__0_0_0pq__1,0.6596767764315612,0.4740784399999986,0.8130151529999985,-0.6543361290000007,-0.04407017099999866,1.4008117779999996,-0.7388326664999996,-0.29706712500000165
ros_tale__0_0_0pq__2,1.2137231387699192,0.41746713099999777,0.7591989329999986,-0.677531934000001,-0.13683932299999935,1.4227051829999997,-0.6087178795000003,-0.2938017850000012
ros_tale__0_0_250pq__1,1.656176358560427,1.5226889199999984,-2.1696986370000007,-0.2756863840000019,0.062343982000000686,-0.4867208740000004,0.7133759504999997,1.4636231749999986
ros_tale__0_0_250pq__2,1.5252912561781176,1.4688092299999995,-2.011124475000001,-0.2388917940000006,0.030346123000001057,-0.5845712690000004,0.7126471465000002,1.4943809649999995
ros_tale__1_mid_250pq__1,1.1648950066877444,0.6463882609999994,0.06710131999999902,-0.4448806110000003,0.32875265300000045,1.9345258309999995,-0.7243672665000007,-0.32276307500000107
ros_tale__1_mid_250pq__2,1.4945724140260146,0.8078648179999997,0.09623615499999973,-0.5664061580000013,0.4188704690000007,1.9303242959999996,-0.6857966614999995,-0.2930924750000017
ros_tale__1_0_0pq__3,1.3436543416485132,0.4387010159999978,0.4327478699999983,-0.7177004590000013,0.6407506530000004,1.7814698800000004,-0.8161099874999991,-0.2918646050000007
ros_tale__1_0_0pq__4,1.694360334634189,0.40316167099999933,0.4206036279999985,-0.6418674300000013,0.7333200080000006,2.017093790999999,-0.8836127894999999,-0.2922434550000013
ros_tale__1_0_250pq__1,1.4561559819202006,0.4623175889999995,0.2434154949999989,-0.6791878660000013,0.519243255000001,1.6321192909999995,-1.1952573895,-0.4652354850000009
ros_tale__1_0_250pq__2,1.5580226299623747,0.0870801839999995,0.1808242179999997,-0.6098498250000013,0.1877650940000013,1.6889142890000013,-1.0507179024999995,-0.4838349040000018
ros_tale__1_0_750pq__1,5.023559663803314,3.8067582730000002,-0.17107552000000048,-0.36624948600000096,0.13303321900000142,0.8565268219999993,-2.5402709905000003,-0.2302758950000001
ros_tale__1_0_750pq__2,5.663585124598029,3.3561158719999997,-1.1726902830000014,-0.16303300300000068,0.17491141200000104,-0.14444640000000053,-1.7915617565000002,0.08051488499999948
ros_tale__1_1_0pq__1,6.58181567283507,3.5016330119999988,-1.0258190349999996,-0.029437925000001638,0.7493539920000005,0.700362200999999,-1.7465379134999999,-1.0700173100000008
