,A,ihfB,IclR,Crp,ArcA,Cra
SRX312076,-1.5866937797,-0.8733124369,-3.6538485553999998,-1.7910974918,-3.6017898952,-1.9976701432000001
ecoli_00001,-0.06013583,0.08337238500000001,-0.0642378095,0.012478646000000001,0.036636971000000004,0.0308891915
ecoli_00002,0.06013583,-0.08337238500000001,0.0642378095,-0.012478646000000001,-0.036636971000000004,-0.0308891915
ecoli_00003,2.6573326469,0.7158603250000001,-0.7882625525,0.077574131,1.058304126,-1.1877552405
ecoli_00004,2.6008884676,0.8566654450000001,-0.8535562955,-0.090682171,1.126720666,-1.1737682105
ecoli_00005,-0.6005924268,-0.076995065,-0.2699275705,-0.030513673,-0.05264584,-0.3327269625
ecoli_00006,-0.49584877800000005,-0.086717445,-0.3244204235,0.05819072,-0.129847039,-0.2594009255
ecoli_00007,2.7860777443,0.689803445,-0.3782053495,-0.105981984,1.122678696,-1.0912162295
ecoli_00008,2.1060330518,0.621869415,-0.6043755995,-0.22346684100000003,1.043829066,-1.0673563795
ecoli_00009,-0.9485063438,0.365818715,-0.3843892855,0.436429913,0.038872322,-0.5522316355
ecoli_00010,-0.7656174673,0.335810425,-0.3569863225,0.367563393,0.005759822,-0.5848465775
ecoli_00011,-0.9585354669,0.284257435,-0.2513229265,0.345522573,0.9077065660000001,-0.23737093050000002
ecoli_00012,-0.9982888807,0.301657345,-0.36710752150000003,0.343136463,0.8854765760000001,-0.24076136350000002
ecoli_00014,-1.6544696810000001,0.036205125000000005,-0.5834132555,0.33938771300000004,0.6386470710000001,-0.2069328745
ecoli_00015,-0.7650834197,0.19517709500000002,-0.5087095065,0.383863793,0.774188486,-0.28221490650000003
ecoli_00016,-0.6636891943000001,0.183183425,-0.3002528295,0.33986178300000003,0.8036499260000001,-0.2312081875
ecoli_00017,-0.9424895,0.33218594500000004,-0.3314342145,0.43240872300000005,0.499338233,-0.1426848045
ecoli_00018,-1.1662281565,0.239560985,-0.3530047765,0.482436193,0.48226117700000004,-0.2107098605
ecoli_00019,2.528830724,0.946614625,-1.5036497465,0.17662370300000002,2.161495396,-0.9948958295
ecoli_00020,2.9180249315,0.9488081850000001,-1.3227186325,0.24038529300000003,2.173902676,-1.0895483045
ecoli_00021,2.370573718,0.874908725,-0.5868524875000001,0.513155013,2.132592106,-0.22714133450000001
ecoli_00022,2.4894642854,0.9672342150000001,-0.8031951015000001,0.536337303,2.155119376,-0.1089024705
ecoli_00023,1.6799056400999999,1.071325345,-1.4533245215,0.334672533,2.114133386,-0.8179514835
ecoli_00024,1.8340818467000002,1.168231695,-1.4911835895,0.387059873,2.045519786,-0.8006893435
ecoli_00025,2.1753729157,1.135143795,-0.9833177315,0.513462963,2.3445910960000003,-1.1173508365
ecoli_00026,2.4687590664,1.020138575,-1.2542265785,0.5104807530000001,2.405278176,-0.9308994235
ecoli_00027,2.4100938147,0.172544145,-0.35283007450000003,-0.07279683,0.614107743,-0.2068408135
ecoli_00028,2.4753965185,0.213025175,-0.2237816245,-0.093243951,0.560547789,-0.2683508555
ecoli_00029,0.8856876727,0.457530655,-0.1780797545,-0.043119613,0.279501977,-0.0824133625
ecoli_00030,0.47021398700000006,0.597994515,-0.3520253405,-0.07348926,0.286099773,-0.1677115365
ecoli_00031,0.9737998465000001,1.040972635,-0.2257914765,0.16383650300000002,0.8913351260000001,0.0801267355
ecoli_00032,1.0764080699,1.115534085,-0.4625749025,0.11651884600000001,0.8662795560000001,0.0043702345
ecoli_00033,1.1431176333,0.215499185,-0.8299160795,0.16921202300000002,0.9463078960000001,-0.3579043765
ecoli_00034,2.7543312654000003,-0.16648385500000001,-0.3125911065,0.03216219,1.058494226,-0.1233860915
ecoli_00035,0.9098073542,0.46454559500000003,-0.6051621565,0.29367586300000004,0.9694913660000001,-0.18457792450000002
ecoli_00036,1.2610043107,0.423041565,-0.6376970995,0.22863865300000003,0.9866688160000001,-0.21771202550000002
ecoli_00037,1.4229633127999999,0.8464916450000001,-0.47992015650000003,0.505105143,1.779034016,-0.058414558500000005
ecoli_00038,1.6487745349,0.8042016750000001,-0.4281704055,0.563775123,1.7441336060000001,0.0276207205
ecoli_00039,-0.392777602,-0.302034215,-0.5245148595,0.339165103,0.532564653,-0.1843641365
ecoli_00040,-0.7012866101,-0.19284083500000002,-0.4901298885,0.360235063,0.613698527,-0.2454034005
ecoli_00041,0.8548458765,0.868944275,-0.6491463425,0.32216916300000004,0.985523586,-0.46721748750000003
ecoli_00042,0.2256061444,0.509379655,-0.4700250275,0.315987593,0.614279137,-0.2667226935
ecoli_00043,-0.5997196837000001,-0.339403675,-0.9361463335,0.30577407300000004,0.12568636,-0.2915494965
ecoli_00044,-0.6281115858,-0.297203465,-0.9483708275,0.322569413,0.035046911,-0.28677707750000003
ecoli_00045,-1.1029150995,-0.6204796650000001,-0.8428382725,0.194465293,-0.24226446100000001,-0.2201390145
ecoli_00046,-1.1882107796,-0.5922961330000001,-0.8185594715000001,0.13385438500000002,-0.291546346,-0.3216772765
ecoli_00047,1.3606685792,-0.26224984500000004,-2.0382440805,0.325118883,0.639510641,-0.2075440335
ecoli_00048,1.3630420970000001,-0.136506935,-1.8481566265,0.343466333,0.6575469140000001,-0.1982028295
ecoli_00049,0.5407703629,0.036167395000000005,-0.2676456125,0.215598863,1.407530216,-0.2527009105
ecoli_00050,-0.3618781189,-0.13827825500000002,0.1828460825,0.348125933,-0.273254272,0.2896546635
ecoli_00051,-1.0830143307,-0.251474605,0.1859363245,0.319898823,-0.267923509,0.1785036485
ecoli_00052,-1.0026432728,-0.8723242170000001,0.0333837065,0.31218181300000003,-0.30586483000000003,0.0584354255
ecoli_00053,-1.4515194505,-0.871424807,-0.1945422695,0.348980073,-0.24486246900000003,0.08485717250000001
ecoli_00054,-0.117378988,-0.185728995,-0.1162347205,0.883560683,-0.121007954,0.6122284505000001
ecoli_00055,0.0118050432,-0.34076356500000005,-0.1464150225,1.1275514229999999,-0.04399066,0.6146578485
ecoli_00056,2.8501396698,0.647908585,0.3470705975,0.46435899300000005,-0.048029848,0.8817667035000001
ecoli_00057,2.6148171098,0.605473425,0.39167937350000004,0.46188222300000004,-0.076148239,0.8924773015
ecoli_00058,-1.8785378444,0.018456405000000002,0.0457680525,0.44664785300000004,-0.046794311000000005,0.5877983865
ecoli_00059,-2.0097212314,-0.006356255000000001,0.15171418650000001,0.49525865300000005,-0.08552493700000001,0.5226877135
ecoli_00060,-3.4437055607,0.164126605,-0.0060149255000000006,0.319951353,0.12043444,0.0273994885
ecoli_00061,-3.1256212699,0.15512309500000002,0.0192736835,0.360933593,0.131540097,0.0728779705
ecoli_00062,-2.3943922092,0.644921705,-0.0392747315,0.8061810030000001,-0.350962926,0.4805777875
ecoli_00063,-3.1058121871,0.659472645,0.15807350350000002,0.764467493,-0.34418755100000004,0.5675752305
ecoli_00064,3.0703592236,0.277552005,-2.0932857315,-0.686581477,1.828340046,-1.5929679745
ecoli_00065,3.3836575692,0.08413458500000001,-1.9842360645000001,-0.620927,1.957742426,-1.7497737265
ecoli_00066,2.2089534703,0.009492215,-2.4071024755,-1.046248202,1.3682953260000001,-1.7213951165
ecoli_00067,2.3326763776,-0.13246892500000002,-2.4141753985,-1.071490687,1.419179516,-1.8707998295000001
ecoli_00068,-2.5760836153,0.323090545,-0.18611621150000002,-0.09169608400000001,0.393576953,-0.4489845905
ecoli_00070,-1.4809314297,-0.0050519250000000005,-0.7591144515,-0.171476714,0.444636982,-0.2207924055
ecoli_00071,-1.4864940993,0.045105535,-0.6367290315,-0.216511799,0.371492769,-0.1532301705
ecoli_00072,-1.7089209118,-0.07972467500000001,-0.6266026415,-0.237794143,0.331090588,-0.1654427225
ecoli_00073,-3.6320686745,-0.17243101500000002,-0.1069743595,0.097308024,0.7573820960000001,0.7999081985000001
ecoli_00074,-3.2636396726,-0.170063665,0.1638085225,0.0007891440000000001,0.696397778,1.1722754415
ecoli_00075,-3.786589756,0.631325145,-0.8157987165,0.37930993300000004,0.37565932,0.4102215775
ecoli_00077,-2.9994628163,0.5065485750000001,-1.2927544665,0.207746483,0.476845821,-6.3602353955
ecoli_00078,-5.8440676923,0.906130685,-1.0447769935,0.245706203,0.5289642950000001,-4.7930176055
ecoli_00079,-2.4876764655,0.004072415,-0.7195812035,0.395080543,0.487748006,0.5425909545000001
ecoli_00080,0.0165026932,0.073518865,0.1934239405,0.005806082000000001,0.105543914,-0.7930149015
ecoli_00081,-3.1091771545,0.12347822500000001,-0.5383000915,0.19238992300000002,0.32585684400000003,-0.0986223765
ecoli_00082,4.2895989707,-0.30622956500000004,0.5095870505,0.7848307330000001,0.075213946,0.9012172285000001
ecoli_00083,4.3287928097,-0.352816565,0.5088915415,0.774460393,0.040042087000000004,1.1057735505
ecoli_00084,0.4992991345,-0.26311180500000003,0.1032191835,0.31349375300000004,-0.27503787900000004,0.7123657575
ecoli_00085,0.0307958542,-0.088390225,0.1478816655,0.373244063,-0.23072129300000002,0.47676490250000003
ecoli_00086,5.5046030971,0.08919740500000001,0.1770735185,0.205353913,0.252433879,-7.2746930645
ecoli_00087,5.3447870996,0.021087685000000002,0.21471650550000002,0.159225273,0.273945205,-7.2746930645
ecoli_00088,-1.9470212603000001,0.279636635,-0.5580650545,0.12650519300000002,0.519048295,-7.2746930645
ecoli_00089,-2.0749835367,0.32569436500000004,-0.43632926850000003,0.163147493,0.512524654,-7.2746930645
ecoli_00090,-1.7915789676,-0.027273645000000003,-0.6468093965,0.046791002000000005,0.126573136,-7.2746930645
ecoli_00091,-2.1009827117,-0.13678458500000001,-0.6090770845,-0.014761104,0.126137254,-7.2746930645
ecoli_00092,3.0237673644,-0.018986005,0.3384905975,0.271760703,0.396646588,0.7803328845
ecoli_00093,0.6377966269,-0.16863898500000002,0.5075549075,0.20485867300000002,0.45351927500000005,0.10390239150000001
ecoli_00094,1.6575489634,0.377391115,-0.4840631395,0.24727295300000002,1.5404025159999999,0.5522476165
ecoli_00095,1.2498045729,0.29310171500000004,-0.6292249465,0.204154523,1.449866066,0.5466030005
ecoli_00096,0.3330645973,0.34542376500000005,0.1670746885,0.45717146300000006,0.685514203,0.5672867075
ecoli_00097,0.2678508847,0.433644805,0.13672702750000001,0.376256283,0.539784889,0.5335004895000001
ecoli_00098,-0.4044774642,0.154811065,-0.1976609315,0.11748048200000001,1.181176256,0.6674809845
ecoli_00099,-0.2608081308,0.184431905,-0.2786080975,0.125422963,1.097910146,0.5745490675
ecoli_00100,-2.2122297105,-0.25137586500000003,0.23767704550000002,-0.004082425000000001,-0.042422106,0.1860434845
ecoli_00101,-1.9899172871,-0.868628418,-0.16689697750000002,-0.66628918,-0.529459554,-0.0267189575
ecoli_00102,-2.1466034045,-0.841749195,-0.1661237325,-0.570898456,-0.47372824700000005,-0.0257166055
ecoli_00103,-2.527156546,-0.730282673,-0.4747627815,-0.228845183,0.035597011000000005,-0.6128218315
ecoli_00104,-2.8907748017,-0.70811133,-0.3748618425,-0.18410035800000002,0.07509867,-0.5361180115
ecoli_00105,-0.8279064182,-0.120886425,-0.08137981350000001,-0.134837475,-0.19600093400000002,0.2989213585
ecoli_00106,1.03949235,-0.235195225,-0.3158284695,-0.06971342200000001,-0.08909652200000001,0.4175891165
ecoli_00107,0.5599805495,-0.226979175,-0.3180010755,0.000271048,-0.190341532,0.48395879950000004
ecoli_00108,5.5754665242,0.817711665,-0.6067838615000001,0.768482663,0.584096822,-0.47260369550000003
ecoli_00109,5.2956390409,0.8890342950000001,-0.3572324885,0.980974663,0.7408784060000001,-0.1598414535
ecoli_00110,3.8521225439,0.427391075,-0.2790571055,0.29165508300000004,0.636325653,0.0721372145
ecoli_00111,3.8990262685,0.49290713500000005,-0.23603255150000002,0.25672264300000003,0.7106710190000001,0.09626005650000001
ecoli_00112,3.6864052186,0.45579148500000005,-0.2678172085,0.37124749300000004,0.7162020570000001,0.1420857595
ecoli_00113,-0.3801699318,1.075854265,-0.8730004845,1.429825303,0.18458875400000002,1.5884455014999999
ecoli_00114,-0.0686482595,0.8624663450000001,-0.6398591125,1.300445483,0.17830120100000002,1.5380338865
ecoli_00115,-0.4030641715,0.782298315,-0.4038052485,1.236903523,0.25819627,1.7052313895
ecoli_00116,1.9103028756,0.7741806250000001,-0.44026540150000004,-9.852476477,1.391143806,-0.1714309155
ecoli_00117,2.436632701,0.780515025,-0.4282504345,-9.107951936,1.365476696,-0.1182234695
ecoli_00118,2.0211839526,0.668204965,-0.4193646905,-9.852476477,1.362720846,-0.0551217295
ecoli_00119,3.7923855588,0.9036337950000001,-0.3500774495,-9.025871704,1.358549616,0.07036556050000001
ecoli_00120,3.7572960908,0.880205215,-0.2958589645,-9.566616581,1.3477543060000001,-0.0425951975
ecoli_00121,3.3047105172,0.9120195050000001,-0.26419013750000003,-9.852476477,1.385312096,-0.042914679500000004
ecoli_00122,1.8896825401,0.895131325,-0.6448658375,-9.852476477,0.928719166,-0.3392304345
ecoli_00123,1.3995501115,0.8307353350000001,-0.6266005625000001,-9.852476477,1.041311906,-0.3827568625
ecoli_00124,0.9804828197000001,0.894754805,-0.7149730975,-9.852476477,0.9504081660000001,-0.42265333850000003
ecoli_00125,-4.5009498171,0.6064907850000001,-0.7661711525,1.438555163,0.9075265760000001,-0.7402779055
ecoli_00126,-2.3584109638,-0.26191363500000003,-0.16063700050000002,0.12370463300000001,-0.055828563000000005,-0.3293785065
ecoli_00127,-3.929644269,-0.846024697,-0.32688351050000003,0.23737495300000003,0.09422176900000001,0.0947587235
ecoli_00128,-2.1666225009,-0.775242359,-0.49059273350000004,-0.266972174,-0.407977407,-0.4482474515
ecoli_00129,-2.0238371872,0.6607472950000001,-0.10420902650000001,1.5517659030000002,0.9552785760000001,-0.4052344865
ecoli_00130,-2.7266894021,-0.066971575,-0.0967729135,0.736260553,0.5717934290000001,-0.5522943725
ecoli_00131,-5.4762104312,0.21387256500000001,-0.8055313835,1.248499963,0.614706375,-0.8425052495
ecoli_00132,1.9577593724,-0.314610025,0.2707506925,-0.022893763,0.328591383,-0.0454717345
ecoli_00133,-1.2077063685,0.116353545,-0.1777127905,0.578078713,1.071597756,0.5311776705
ecoli_00134,-0.46786506120000004,-0.254239745,0.2221628095,-0.001157444,0.330761637,-0.7342239275
ecoli_00135,0.1872860064,-0.295363645,0.5549613545000001,-0.163650862,-0.151671187,0.1280321895
ecoli_00136,-0.44463898420000003,-0.598037926,0.5682847075,0.18829674300000002,0.032578979,-1.0645376205
ecoli_00137,-2.8877872573000003,-0.42064137500000004,0.2778665285,-0.255090408,0.143125367,-0.5135051465
ecoli_00138,-2.9419953509,-0.051506065000000004,0.5975740185,0.584709813,1.327478846,0.21068480650000002
ecoli_00139,-1.0723671193,0.068028155,0.6730289625,0.898060053,0.7806890660000001,-0.6217082495
ecoli_00140,-0.6447175934,-0.241751655,0.5042417955,0.234450913,-0.22797266500000002,-0.3956042765
ecoli_00141,-0.54225704,-0.179127275,0.7703218615,0.5824345430000001,0.387994353,-0.6379388755000001
ecoli_00142,5.9204652668,-0.346710805,-0.1014663395,0.155824183,1.138140236,-0.2413961185
ecoli_00143,0.5004802727000001,-0.342105245,-0.0451038325,0.08995910700000001,0.199903728,0.1827105745
ecoli_00144,0.7271345250000001,-0.589388949,0.8638651655,0.264629563,0.945881736,1.1715215855
ecoli_00145,-2.8712298647,-0.050211675000000004,0.1902969895,0.615108903,-1.157955492,-0.3577239085
ecoli_00146,-2.7566797745000002,0.112337685,0.0136290345,0.311997713,0.17438198900000002,0.2224382355
ecoli_00147,-5.6527046876,0.8555401050000001,-0.1065461775,0.5353218630000001,0.268899551,0.015246928500000001
ecoli_00148,-6.3196299317,0.353007465,0.1259247875,0.445484003,0.24444047800000002,0.5553166585
ecoli_00149,-1.8469369994,0.5749310550000001,-0.2534181835,0.29887890300000003,0.127729871,0.4629098115
ecoli_00150,-6.1087410052,0.20948735500000001,0.20751341750000002,0.302115623,0.191632509,0.5725965515
ecoli_00151,-5.2074507926999996,0.125166975,0.6638279405,-0.214788422,0.368078151,0.0756614555
ecoli_00152,-2.9941044385,-0.22523246500000002,0.7180756455,0.026451149,0.430075117,-0.0253439305
ecoli_00153,-3.4336676295,-0.522299721,0.0155866465,-0.313835929,-0.032960972000000005,-0.3214053655
ecoli_00154,-3.2149857917,0.171467045,-0.0650589725,0.506935123,0.8775486560000001,0.2500812255
ecoli_00155,-3.4515019517,0.336416765,0.15644805550000002,-0.42053636400000005,-0.474772383,-0.5140878895000001
ecoli_00157,-2.809845913,0.527257035,-0.6604157435,0.565682133,0.030757539,-0.7389535915000001
ecoli_00158,-2.4473329574,0.27466824500000003,-0.4848049695,0.307042493,-0.141775395,-0.3282083195
ecoli_00159,-6.29951373,-0.35453504500000005,-1.0689485045,0.029020072,0.5339402830000001,-0.48230233450000004
ecoli_00160,-3.255773466,-0.20853702500000001,-0.1473001975,-0.24384744700000002,0.08377153,-0.3761572855
ecoli_00169,-2.5803479127999998,-1.114766093,-1.0944347995,-0.021205165,-0.061878408,-0.3288401735
ecoli_00170,-2.8440338114,-1.198454692,-1.0374814145,-0.013075078,-0.128401191,-0.2298459905
ecoli_00171,-2.259569142,-0.531726669,-0.4126744055,0.093050269,0.18162740200000002,-0.1335046945
ecoli_00172,-3.077078898,-0.262344285,-0.9117405855,0.39985849300000004,0.248907122,-0.3478971115
ecoli_00173,2.1796469869,-0.713059603,-1.1272620775,0.172960833,0.202924761,-0.11815284250000001
ecoli_00174,2.1110225555,-0.552746132,-0.9977546505,0.493173503,0.21404984100000002,-0.0305277525
ecoli_00175,3.7016152377,0.8413076650000001,-1.3222810835,0.503238653,2.510750616,0.47457973550000004
ecoli_00176,3.1224106368,0.716887895,-1.3623294975,0.486485123,2.531055996,0.36735209150000003
ecoli_00177,-2.3928864718,0.23464762500000003,-0.7612421035,-0.34473195700000003,1.198519576,-0.8516950065000001
ecoli_00178,-1.9842110471,0.036029945,-0.4212367765,-0.550939686,1.214784426,-0.7889611225000001
ecoli_00179,-2.2295428423,-0.38924391500000005,-0.8798838145000001,1.026079293,0.261485721,-0.5439973285
ecoli_00180,-2.4064604614,-0.49012625,-0.9708519435,0.9645909530000001,0.251424062,-0.42771834150000004
ecoli_00181,-1.6693363837000001,-1.2518318019999999,-1.2719235315000001,-0.0020434050000000003,-0.199984399,-0.5987970785
ecoli_00182,-2.4440521893,-1.190588725,-1.1967646895,-0.06998529,-0.27336614800000003,-0.5193976305
ecoli_00183,-2.7488724743,-0.11737177500000001,-0.7137129755,0.166015523,0.650216425,-0.3146283825
ecoli_00184,-3.1106601286,-0.23463296500000003,-0.5249914695,0.165936663,0.44755403200000005,-0.3560574165
ecoli_00185,-2.3351581448,-0.88716264,-0.9916363885,0.08710832,0.169901367,-0.1434673985
ecoli_00186,-2.5893030882,-1.056596459,-0.9287097905,0.073714532,0.144579343,-0.0791374365
ecoli_00187,4.4932760212,-0.164828625,-0.7994512345,0.419092283,0.895444466,0.22811886750000002
ecoli_00188,4.4160735136,-0.156698685,-0.6257398905,0.41257850300000004,0.9108855960000001,0.2597582215
ecoli_00189,-3.2629882465,-0.612021456,-0.9028750365,0.211699823,-0.14113408800000002,-0.2977201755
ecoli_00190,-3.4503056432,-0.6368662970000001,-0.9201232425,0.24928939300000003,-0.040525296,-0.2693074865
ecoli_00191,-1.3634062042,-0.315836855,-0.9984738855,0.823666823,0.08367163100000001,-0.25550746750000003
ecoli_00192,-0.6657785169,-0.11250578500000001,-0.7113233225000001,1.104333543,0.19317804700000002,0.1375782835
ecoli_00193,-3.2087082865,-0.197048255,-0.7699591695,0.31050345300000004,0.13858604600000002,0.040130148500000004
ecoli_00194,-3.3517085519,-0.016725155000000002,-0.8279662345000001,0.33765284300000004,0.18780670700000002,0.0250361385
ecoli_00195,-3.7996272378000002,-0.756265837,-0.7382636965,-0.141785767,-0.051773211000000006,0.0205400925
ecoli_00196,-6.7646185381,-0.246303875,-0.5980744415,0.255483463,0.400081995,-0.1574850455
ecoli_00197,-6.6428910018,-0.308254705,-0.5758978435000001,0.27079068300000003,0.385302005,-0.1759677155
ecoli_00198,-3.1769071505,-0.753961313,-0.6456385385,-0.10748262700000001,-0.046425999999999995,-0.0996171145
ecoli_00199,-0.8482984513,0.048335155000000005,-1.1499700845,0.340002173,0.45113119700000004,-0.6737077895
ecoli_00200,-1.053543632,0.008906585,-1.1560485195,0.487174103,0.5947166890000001,-0.6055927765
ecoli_00201,-3.8539098787,0.9312559250000001,-1.0971266335,0.518280163,1.316309596,0.13054956950000002
