,A,ihfB,Fnr,Fis,ArcA,NarL
kan_efg__cyaAN600Y__2,0.09630960720000001,-0.1082065834,-0.9389203311000001,-2.7069705654,0.9888960972,1.456653752
kan_efg__fusAA608E__1,1.6728040307,0.27176167630000003,0.3523185716,0.287056627,-0.3516493636,-0.33647211250000003
kan_efg__fusAA608E__2,2.0762845439,0.1478877247,0.2347033211,-0.0173445622,-0.0888831399,-0.33321797410000004
kan_efg__fusAA608E_cpxAF218Y__1,-2.145574153,0.0989071549,-0.0167791524,0.0094257983,0.6470682595,-0.0371787602
kan_efg__fusAA608E_cpxAF218Y__2,-1.320733862,0.092265601,0.1179135661,-0.1510938893,0.5005750261,-0.3738716425
kan_efg__fusAA608E_cyaAN600Y__1,-0.8127481799,-0.1910441595,-0.13920940210000002,-0.3868069602,0.44943581320000003,0.2361730718
kan_efg__fusAA608E_cyaAN600Y__2,-0.3184341676,-0.2720639669,-0.3839734456,-0.5636522443,0.6363389736,0.6289486114
kan_efg__fusAA608E_rpoDL261Q__1,-2.8650024354,-0.10026415400000001,-0.0986806617,0.5248593509,0.5226066503,0.0653597444
kan_efg__fusAA608E_rpoDL261Q__2,-1.2110137256,0.1267075309,0.1994489292,0.6282254388,0.2223851306,-0.0066229651
kan_efg__fusAA608E_topAS180L__1,-2.8100045218,-0.0752220175,-0.4435333853,0.7159548429,0.0892295235,0.0669873619
kan_efg__fusAA608E_topAS180L__2,-1.8768389734,-0.1755236102,-0.4244188257,0.6182181113,0.2306965681,-0.2834279713
kan_efg__rpoDL261Q__1,-1.7759481428,-0.167099086,-0.1329093335,0.22890917130000002,0.2943102145,-0.0502256408
kan_efg__rpoDL261Q__2,-2.5810513323,-0.3144100777,-0.4127689734,0.109888472,0.5272311071,0.247227937
kan_efg__wt__1,-0.10226510400000001,-0.0172169932,0.0866657269,0.1527335719,-0.11984394920000001,-0.1598103672
kan_efg__wt__2,0.10226510400000001,0.0172169932,-0.0866657269,-0.1527335719,0.11984394920000001,0.1598103672
lrp__wt_min_log__1,0.40434224280000003,-0.093145789,-0.011919778300000001,0.024414631500000002,-0.0676967451,-0.0693826511
lrp__wt_min_log__2,-0.40434224280000003,0.093145789,0.011919778300000001,-0.024414631500000002,0.0676967451,0.0693826511
lrp__wt_min_trans__1,-5.692488125,0.1545839931,-0.20470735180000002,-2.114763965,0.1233067759,-0.7470648342
lrp__wt_min_trans__2,-7.6964129381,0.5016686799,0.1806692184,-1.3723149443,0.20364527300000002,-0.4442728589
lrp__wt_min_stat__1,-9.1668806627,0.2930838522,0.1726251009,-3.7252923539,1.6182345706999999,-1.1569247643
lrp__wt_min_stat__2,-8.1650632874,0.4443584974,0.0196643383,-2.4454115756,1.594982006,-0.6419065984
lrp__wt_liv_log__1,-1.4742764492,0.1499765312,0.2249489489,0.0167388883,0.0672035128,0.5707381704
lrp__wt_liv_log__2,-0.8038816022,0.0832177955,0.1194383926,-0.1957316187,-0.0222688136,0.3533200413
lrp__wt_liv_trans__1,-0.9895331940000001,0.1494158533,-0.6919210905000001,-1.080219651,0.0424268426,0.3047987967
lrp__wt_liv_trans__2,-0.3953762537,0.0520250297,-0.5639088368,-0.9871260732,-0.3133300406,0.35697272420000004
lrp__wt_liv_stat__1,-9.8335400308,-0.5083392594,-0.0544059229,-4.4216831064,1.5958580575,-1.9893185044
lrp__wt_liv_stat__2,-9.2067052128,-0.1052962085,-0.014093932000000002,-3.5486364850000003,1.7177042546,-1.6502186426
lrp__wt_rich_log__1,0.6821958085000001,-1.060972326,-0.4503003694,1.1319545576,-1.0287892827,-1.3989629846
lrp__wt_rich_log__2,0.8554108425,-1.0260900458,-0.4641175329,1.1840445128,-1.0047560455,-1.2592386683
lrp__wt_rich_trans__1,-0.7573804247,0.5162780332,-1.0025144526,-2.3765078592,0.3254800541,-0.3552720569
lrp__wt_rich_trans__2,-0.693372412,-0.1665471899,-1.1404914458,-2.2683924035,0.1120321633,-0.44047911510000004
lrp__wt_rich_stat__1,-5.2510185263,-0.25053451520000003,-0.8909438317,-2.2786609437,0.4894026192,-1.336142346
lrp__wt_rich_stat__2,-5.0604101588,-0.2176500094,-0.5318614534,-2.7231504102,0.6397665666,-0.8255995352000001
lrp__dellrp_min_log__1,-2.6850041182,-0.1135008517,0.0033368332,-0.2182919466,-0.0407208341,-0.1292564387
lrp__dellrp_min_log__2,-1.944929174,-0.1418917681,0.0118921209,-0.0242470402,-0.014845037,0.0010248064
lrp__dellrp_min_trans__1,-4.1832587214,0.8887595407000001,-0.5675203342,-0.9060973042,0.5397192637,0.6665405664
lrp__dellrp_min_trans__2,-1.5506292851999999,0.9354712413,-0.5965645774,-1.1547088198,0.48378118270000003,1.1567031192
lrp__dellrp_min_stat__1,-8.8042284517,-0.114380222,-0.09172600310000001,-2.5432279332,1.3182395307,-1.2638361669
lrp__dellrp_min_stat__2,-8.7058007936,-0.4618928782,-0.2604633833,-2.3935231091,1.3320724377,-1.1661057503
lrp__dellrp_liv_log__1,-2.4307688067,-0.1224464358,0.0257724632,-0.45812532250000004,0.4198393247,0.40706474730000003
lrp__dellrp_liv_log__2,-2.0318924461,0.2983490954,-0.0743060465,-0.2838028885,0.5218605334,0.1579802472
lrp__dellrp_liv_trans__1,-2.4182441788,-0.24434000990000002,-0.7908679979000001,-0.5891335045,-0.12638412400000001,0.5294972933000001
lrp__dellrp_liv_trans__2,-1.9916107885,0.0135024936,-0.5605540760000001,-0.4693303165,-0.1359480794,0.7500253049000001
lrp__dellrp_liv_stat__1,-9.014913212,-0.0888189655,0.1988388559,-3.61692264,1.2536283473,-1.2858413951
lrp__dellrp_liv_stat__2,-8.7526572814,0.0958785737,0.2155505949,-3.1070494255,1.4218786994000001,-1.1264390268
lrp__dellrp_rich_log__1,-1.1182615644,-1.0485301634,-0.4247212359,1.2398870798,-0.7977188794000001,-1.2101778078
lrp__dellrp_rich_log__2,0.2922778068,-0.9506783407,-0.4265440585,1.1984778804,-0.7443303324,-1.0155130628
lrp__dellrp_rich_trans__1,-3.2891889446,0.0092334253,-0.8679103318,-1.2922345251,0.7261719226000001,0.4587100022
lrp__dellrp_rich_trans__2,-4.6400594345,0.24535617110000002,-0.8983829466000001,-1.2026820878,0.8865826679000001,0.3726461786
lrp__dellrp_rich_stat__1,-6.4504458943,0.047163355000000004,-0.3971189492,-3.0266003764,-0.9243434027,-0.006970225
lrp__dellrp_rich_stat__2,-4.3852201422,0.5261040576,-0.24081092610000002,-2.4836285022,-0.4780419603,0.2360315618
mazF_circuit__t0__1,-1.174076365,0.1562382721,0.08827390900000001,0.033841533800000004,-0.0418893319,0.0899212674
mazF_circuit__t2__1,2.4495155871,0.6331112553,-0.23167562300000002,-0.049245688700000005,0.3591658249,0.3344896395
mazF_circuit__t4__1,5.4844092811,0.6614788326000001,0.2629024821,1.2225378398,-0.8304810236,0.7913739665
mazF_circuit__t6__1,2.9459235566,0.24987335840000002,0.43528731260000003,2.2585122881,-0.9492480625,0.8612887107
mazF_circuit__t8__1,-0.5693039401000001,0.0917625044,0.3820487614,2.4230351901000002,-0.7195329218000001,1.4657611373
mazF_circuit__t0__2,1.174076365,-0.1562382721,-0.08827390900000001,-0.033841533800000004,0.0418893319,-0.0899212674
mazF_circuit__t2__2,2.4885487136,0.0567651034,-0.2043366113,-0.6864290104,0.36484522820000004,0.46202607490000003
mazF_circuit__t4__2,4.8896210965,0.7709594122000001,-0.32261156550000003,1.3937637813000001,-0.2926059744,0.8510675943
mazF_circuit__t6__2,2.7839782642,-0.0509849852,0.5355032213,2.3149353142,-0.96780511,1.1189896353
mazF_circuit__t8__2,-0.9764846622000001,0.0225987589,0.39596403090000004,2.3375220159,-0.8880264464000001,1.5230976053
mazF_ribo__emptyvec_mrna_5m__1,-0.0325360956,-0.0052523366,-0.0188473862,-0.1157857421,-0.0702595117,0.0364508381
mazF_ribo__emptyvec_mrna_5m__2,0.0325360956,0.0052523366,0.0188473862,0.1157857421,0.0702595117,-0.0364508381
mazF_ribo__mazF_mrna_5m__1,-8.0136715436,0.570603653,0.8768952831,0.5468728273,0.9398787361000001,1.3025315569
mazF_ribo__mazF_mrna_5m__2,-8.0244523272,0.6901759176000001,0.7943170451,0.5533159695000001,0.8303069123,1.2303245734
mazF_ribo__emptyvec_total_5m__1,1.5711555817,1.5424410397,0.0022417352,0.2511092065,0.946656288,0.27129302310000003
mazF_ribo__emptyvec_total_5m__2,0.8948373259,1.5776798909,-0.1816462398,0.131072302,1.1842926666,0.3016804166
mazF_ribo__mazF_total_60m__1,-15.1391147584,2.225918038,0.3641228837,-0.1818851726,2.0597493091,0.6508127193000001
mazF_ribo__mazF_total_60m__2,-14.3612046578,1.9230280871,0.46529772480000003,0.2745521278,1.9871094608000002,0.44962002560000003
mercury__ctrl_t00__1,-0.581788541,-0.1894888166,0.0143233844,0.07487801570000001,-0.0109633621,0.0449755047
mercury__ctrl_t10__1,1.1968082939,-0.0070085912,-0.5673512663,-0.6565833954,0.1915417136,0.0404729277
mercury__ctrl_t30__1,0.24262474960000002,0.1387935465,-0.9106348201000001,-1.0427471952,0.4382787508,0.5646768631
mercury__ctrl_t60__1,0.8552326144,1.1480823992,-0.7654763169000001,-1.0825620507,0.8004866388,1.0481098526000001
mercury__hg_t10__1,-9.135493505,0.553251837,0.10413819610000001,-3.3187226575,1.9152520917,-0.2324561156
mercury__hg_t30__1,-15.0596626063,2.2675264486,0.1963005887,-2.8191303764,1.1996490032,0.0907580217
mercury__hg_t60__1,-7.1725010602,2.6073396528,0.5268947778,-1.9491554055,1.8380215310999999,1.6165050362
mercury__pma_t10__1,-12.2682405192,1.1005582828,-0.0169749804,0.0452324552,2.6258083189,-0.716489989
mercury__pma_t30__1,-11.1909609981,1.4531342244,0.1514677783,-0.6609366898,3.0698813737,-0.4734153022
mercury__pma_t60__1,-0.5018524553,0.3869285342,0.0907918983,0.38973536070000003,0.1445234506,0.9099142447
mercury__ctrl_t00__2,0.010595166900000001,0.06269682730000001,-0.0046689013,-0.0583467747,-0.054104921800000004,-0.035873579
mercury__ctrl_t10__2,1.2640650575,0.0100486958,-0.426649692,-0.35616509550000003,0.2699377164,0.1110320399
mercury__ctrl_t30__2,0.7847287568,0.5188256616,-1.0217004236,-1.3598627085000001,0.555827049,0.6949480938
mercury__ctrl_t60__2,0.6945958550000001,1.1551031202,-0.7745977194,-1.4208368562,0.6926915157,1.0423263303
mercury__hg_t10__2,-9.3863436121,0.9031231929,0.1257959895,-3.072473064,1.4906963293,0.0440971979
mercury__hg_t30__2,-11.6241897284,2.3014184749,0.1732554926,-2.7321624165,1.3683929035,0.1794544521
mercury__hg_t60__2,0.0466623067,0.8161729794,0.4697261488,0.9495502798000001,0.494319569,0.8616533338
mercury__pma_t10__2,-12.6816094365,1.18477867,-0.11645100400000001,0.0868147542,2.6405668813,-0.8006492843
mercury__pma_t30__2,-11.3399464695,1.4069757974,0.1571979088,-0.3509444424,3.0132033942,0.207714641
mercury__pma_t60__2,2.7476085743,0.4216682631,-0.6415963887,-0.3757595366,0.6155141427,0.7792094978
mercury__ctrl_t00__3,0.5711933741,0.1267919893,-0.0096544831,-0.016531241000000002,0.0650682839,-0.009101925700000001
mercury__ctrl_t10__3,1.09540304,0.0051995689,-0.3169365246,-0.3345950427,0.131948695,0.0297155485
mercury__ctrl_t30__3,1.0681276878000001,0.8339415168000001,-0.748058828,-1.4766177772,0.718830944,0.9421323020000001
mercury__ctrl_t60__3,0.44895201290000003,0.9644064039,-0.642971501,-1.498266883,0.5866470260000001,1.0018642376
mercury__hg_t10__3,-7.1821823844,-0.8350756355000001,0.1558185043,-3.2928138167,2.694957389,-1.1827283539
mercury__hg_t30__3,-13.6130276185,1.9415273842,0.1043121531,-2.4003570599,0.9684479897,0.1868455151
mercury__hg_t60__3,-3.0670916284,1.9147132720000002,0.6420763381,-0.0695999777,1.3434742516,1.4647137819
mercury__pma_t10__3,-12.6539958622,1.1322130394,-0.1316689648,0.1518163357,2.7551351866,-0.7801921039
mercury__pma_t30__3,-12.3975011041,1.5095176118,0.09705247630000001,-0.4200043473,3.1088214481,0.005003820500000001
mercury__pma_t60__3,2.3067724957999998,0.6635232554,-0.6977402275,-0.80639958,0.6884983213,1.1691502198000001
ml_abx__az_lolcde__1,-0.5885802446,0.48992119580000004,-0.7516619417,-0.9386923667,-0.20198363290000002,0.5219592883
ml_abx__az_lolcde__2,-1.8234195851,0.3120800843,-1.1496425843,-0.25215089490000003,-0.3189827836,0.1476989733
ml_abx__az_lolcde__3,-3.8731303044,0.1877009152,-0.9921913121,-0.0785608581,-0.12733909570000002,-0.1640617939
ml_abx__b01__1,0.7942750108000001,0.0630767935,0.006689497000000001,-1.0350762236,-0.0382179776,0.3242742006
ml_abx__b01__2,-0.9836145900000001,0.0691725602,0.078838191,-1.0935750268,-0.0983834053,0.3638314532
ml_abx__b01__3,-2.6346895303,-0.1545204794,0.0518871206,-0.5778258191,-0.5537662898,-0.0790272035
ml_abx__cro__1,-0.76776675,0.1929939407,-0.1923720784,-0.400132172,0.3127793779,0.3222878997
ml_abx__cro__2,-0.313464599,0.0693341213,-0.0085819389,0.0676410445,-0.1031121172,0.10925400710000001
ml_abx__cro__3,-2.2680314537,-0.4425272645,-0.0053562109,0.5454358936,-0.2769198177,-0.7184818104
ml_abx__chl__1,-3.3093552994,-1.2325982184,-0.6587832035,-0.2553892776,-0.7942616282,-1.8842522649000002
ml_abx__chl__2,-2.2008347433,-0.9705946505,-0.9242868331,-0.2290453875,-0.4111183861,-1.6301626145
ml_abx__chl__3,-3.7285424838,-1.0401167738,-0.7405011435000001,-0.2546924338,-0.6512181101,-1.9436156288
ml_abx__cip__1,-0.1417977661,-0.1261411765,-0.1190072798,-0.24278614980000002,-0.2328406334,0.44070444140000004
ml_abx__cip__2,0.0750311023,-0.1977983036,-0.0044759721,0.097818468,-0.4891983387,0.0165354
ml_abx__cip__3,-0.4555198602,-0.5428522547,-0.06839568160000001,0.9171291485,-0.9858200194000001,-1.2321601906
ml_abx__clr__1,-7.0598276871,-0.7008032636,-0.49915717730000003,1.0829186649,-1.1611403616,-1.9270394445
ml_abx__clr__2,-4.1039729503,-0.9762081964,-0.9562176016,1.0640088512,-0.4653461236,-1.8220703881
ml_abx__clr__3,-3.5325229483,-1.2619941227,-0.8397931040000001,0.747261389,-0.8506758078000001,-2.0141383928
ml_abx__cst__1,-1.6450807728,0.2438998293,-0.6163406841,-0.5577895195,0.028131279000000002,0.1347020481
ml_abx__cst__2,-0.6740774146,0.26576712140000003,-0.6206016748000001,-0.47252782720000003,-0.1056551542,0.13541031
ml_abx__cst__3,-4.31868828,0.0780191361,-0.5586389879,0.1080499131,-0.37157694010000003,-0.2213388594
ml_abx__ctrl__1,-0.2128553933,0.1598698194,-0.1166496013,-0.4885816355,0.15086632020000001,0.31016244130000004
ml_abx__ctrl__2,-0.859091598,0.10642429290000001,-0.051026380600000004,-0.2830253224,0.222737346,0.20727662
ml_abx__ctrl__3,-1.0285294483,0.0510856679,-0.1833504845,-0.25352381290000003,0.110231593,0.3105311283
ml_abx__ctrl__4,0.3749184674,0.1552387405,0.0806954445,-0.010805184300000001,0.1137296101,0.3304123874
ml_abx__ctrl__5,0.3614442731,-0.26248649690000003,0.0191679243,0.5705837072000001,-0.2725888385,-0.607020917
ml_abx__ctrl__6,1.3641136992,-0.2101320238,0.2511630976,0.4653522479,-0.3249760309,-0.5513616599
ml_abx__dox__1,-4.4648196714,-0.9780117109,-0.7860369249,-0.3413493322,-1.0704172995,-2.123486846
ml_abx__dox__2,-2.5228460723,-1.1075124308,-1.2163194972,-0.4090680726,-0.7081142331,-1.9741431864
ml_abx__dox__3,-3.6320680522,-0.8407783841,-0.8969322540000001,-0.5037249561,-0.6930128134,-1.9122287610000002
ml_abx__glob__1,-1.4660781719,0.4302949447,-1.3651194326,-0.8940291501000001,-0.0883783216,0.3908335277
ml_abx__glob__2,-1.2436091258,0.45006282140000003,-1.2914137657,-0.4743960219,-0.099391956,0.2676428987
ml_abx__glob__3,-1.2028705583,-0.0423093921,-1.0983352413,0.1873640392,-0.6044773846,-0.8435504156
ml_abx__lvx__1,-0.8559482013,-0.0001481002,-0.0289735559,-0.4584529664,0.1316656856,0.4723209412
ml_abx__lvx__2,0.40707693300000003,-0.0816094765,0.18845651800000002,0.0097164085,-0.3193606792,0.4053283754
ml_abx__lvx__3,-0.1022717927,-0.5324568165,0.053335694100000004,0.5664126064,-0.6585030624,-0.4314810383
ml_abx__mec__1,-1.0806117816,0.0603716803,-0.2293278892,-0.380567775,0.1392440415,0.3491968233
ml_abx__mec__2,0.3238002022,-0.0438065497,-0.0863974743,0.0383145068,-0.0994532634,-0.020479620400000002
ml_abx__mec__3,0.0049087932,-0.148872566,-0.10364660020000001,0.6004540575,-0.480013075,-0.3568322578
ml_abx__mem__1,-1.4600553709000001,0.0852196846,-0.1980404688,-0.45391390810000004,0.1603490528,0.0682774199
ml_abx__mem__2,0.6345174603,0.2616348697,0.19654594220000002,0.1440548964,0.1481114442,0.4010702123
ml_abx__mem__3,0.2224872924,-0.22487712710000002,0.39531110950000004,0.7034664111000001,-0.2173357595,-0.449334724
ml_abx__nit__1,-1.9722539683,-0.6054230973,1.1258775551,-0.8534728526,-1.7811438781,-1.8529983361
ml_abx__nit__2,-3.405454598,-0.8637874091000001,1.354755592,-1.62382788,-2.1307990097,-2.2415804042
ml_abx__nit__3,-4.1007200632,-0.9109242801,1.3452369068,-1.5527619241,-2.1228927186,-2.5730471248
ml_abx__ntx__1,-8.275273426,-1.2585341307,-0.5519501863,-2.3459602803,-2.2152411398,-1.241304038
ml_abx__ntx__2,-9.33192177,-0.8879509193,-0.7382328027,-2.539440609,-1.7852927123,-0.8102307222
ml_abx__nor__1,-2.1784340899,-0.0597636964,0.3269633085,-0.46175122770000004,0.0597515543,0.6147763583
ml_abx__nor__2,-3.0106881056,-0.28464656250000003,0.189146892,-0.0564424648,-0.43789696110000004,0.1958367194
ml_abx__nor__3,-3.3820536989,-0.5346203111,0.257646025,0.5121545871000001,-0.8230746571,-0.625870343
ml_abx__pb__1,-4.4256870477,0.6518911327,-0.7179253264000001,-1.1460088174,-0.12524527800000002,-0.045681297
ml_abx__pb__2,-2.5165631456,0.6072186340000001,-0.5924204416000001,-0.8156570557,0.0012504047000000001,0.2548067368
ml_abx__pb__3,-4.942914228,0.3657176294,-0.8001687414,-0.9723627498,-0.38562192500000003,-0.0161794091
ml_abx__tmp__1,-0.2349810839,-0.02917652,-0.2532161449,0.0408289547,-0.30334683100000004,0.5816347862
ml_abx__tmp__2,0.4112549028,-0.23585785620000002,-0.6214561914,0.6202926243,-0.3516716362,0.37890662480000004
ml_abx__tmp__3,-0.037858164900000005,-0.5612001768,-0.6251811719,0.6013987508,-0.6353873038,-0.5855826522
mut_abx__del_mutS_000nor__1,0.8929779529,0.060368359,0.0970123236,0.158320857,-0.0732650834,-0.1165982831
mut_abx__del_mutS_000nor__2,-0.7751351188000001,0.0980568742,-0.2186048391,-0.5197769799,0.1451301475,-0.060550110500000004
mut_abx__del_mutS_000nor__3,-0.1178428341,-0.15842523320000002,0.1215925154,0.361456123,-0.0718650641,0.1771483936
mut_abx__del_mutS_125nor__1,0.058373851000000004,0.4819642736,-0.0278850961,0.2237555813,0.1429632599,-0.0388743695
mut_abx__del_mutS_125nor__2,0.5697224905,0.2029865342,0.0976449876,-0.31330570010000003,-0.0811107971,-0.2188822302
mut_abx__del_mutS_125nor__3,0.6792864593,0.3828531532,0.24585199270000002,-0.0298508741,-0.0296220658,-0.1752381318
mut_abx__del_mutS_250nor__1,1.071758342,0.4431344042,-0.012723672200000001,0.6268526777,0.0344344757,-0.0691234574
mut_abx__del_mutS_250nor__2,0.6439186804,0.3142653859,-0.1427372924,0.507980595,0.11639725370000001,-0.1674326576
mut_abx__del_mutS_250nor__3,1.2031945508,0.353931784,0.1642186103,0.1290958659,-0.0099816008,-0.2946422331
mut_abx__del_mutS_375nor__1,2.1075728063,0.9571972367,0.304930242,0.26440007390000003,0.027381407000000003,-0.0329850276
mut_abx__del_mutS_375nor__2,1.2317063433,0.8032238378000001,0.47015486110000004,0.3160523384,-0.0021052977,0.139685675
mut_abx__del_mutS_375nor__3,2.3591040095,0.7668903689000001,0.3298855515,0.7149462841,0.007675045100000001,-0.21150780830000002
mut_abx__del_mutS_500nor__1,3.9315922622,0.5037775474,0.3784304416,1.3102525074,-0.0219615704,-0.20451142630000002
mut_abx__del_mutS_500nor__2,3.289772368,0.7364907105,0.4791398864,1.2980675492,-0.0384265959,-0.1582637064
mut_abx__del_mutS_500nor__3,3.5940421579,0.6726571582,0.023032378500000002,1.4722694407999999,0.0027122553,0.1369965031
mut_abx__del_mutS_625nor__1,2.4602310721,0.5152526936,-0.6495468024000001,2.5269517421,0.0488622045,0.0787838832
mut_abx__del_mutS_625nor__2,5.5424175162000004,0.1153497319,0.1293026924,1.9092943159,-0.0521707852,0.0128665328
mut_abx__del_mutS_625nor__3,3.9182491005,0.7243962992,0.43389779580000004,1.3594071329,0.0536458234,0.0378020203
mut_abx__del_mutS_750nor__1,5.0833355099,0.7593061593,0.4700040541,1.3575533039,0.2102355732,-0.1668619379
mut_abx__del_mutS_750nor__2,4.2619445173,0.5242804382,0.5893872825,1.5818000786000002,0.0696474088,0.174108656
mut_abx__del_mutS_750nor__3,4.6283715711,0.9815566684,0.3831052922,0.9010369595000001,0.27220808020000004,-0.2890885717
mut_abx__del_mutS_875nor__1,4.5004926285,-0.0001521814,0.3295755399,2.3583454169999998,-0.0391154083,0.2486454287
mut_abx__del_mutS_875nor__2,6.0157806654,0.5757985535,0.6226805845,1.5072638329,0.1597704819,0.0736348976
mut_abx__del_mutS_875nor__3,5.7738405129,0.3371318185,0.2557763552,2.1048721331,0.0795000183,0.2495487052
nit_yeaG__wt_Nminus__1,-1.2076984329,-0.5007759714,0.4613139096,0.5477241604,-0.1884936433,-0.0288652676
nit_yeaG__wt_Nminus__2,1.2076984329,0.5007759714,-0.4613139096,-0.5477241604,0.1884936433,0.0288652676
nit_yeaG__wt_Nplus__1,9.5625713443,-1.6563278604,-2.2304418322,2.6288845283,-1.7190140109,0.4067190148
nit_yeaG__wt_Nplus__2,11.0054177008,-0.2461351782,-1.6713529146,3.781541645,-1.2072022831,0.0607627829
nit_yeaG__del_yeaG_Nminus_24h__1,-2.355105217,-3.9178110457,-2.237945271,-0.8521895308,-0.6177819627000001,-0.1404901613
nit_yeaG__del_yeaG_Nminus_24h__2,0.7655623715000001,-0.7681829775,-1.4605007973,0.2919094263,0.26971364000000003,-0.2947967347
nit_yeaG__del_yeaG_Nminus_24h__3,-2.8472182764,-1.7039632644,0.2189535879,0.7965377229,-0.22090745590000002,-0.9135410872
