,A,TdcA,Crp,Fnr,ihfB
ros_tale__3_76_0pq__4,0.9636131352,0.291515581,0.43728822300000003,0.350241148,0.21333680500000002
ros_tale__3_76_250pq__1,-0.19477009750000002,-0.055035834000000006,-0.610562742,0.9029290280000001,-0.101637155
ros_tale__3_76_250pq__2,0.48654580470000003,0.31534743400000004,-0.773419076,0.609610548,-0.49744366
ros_tale__3_76_750pq__1,0.1515310954,-0.18710996200000002,0.051653856000000005,0.641891428,-1.24988038
ros_tale__3_76_750pq__2,1.0152357284,-0.033182502,-0.9425002680000001,0.6362542680000001,-1.09819233
ros_tale__7_103_0pq__1,-1.1568808939,0.502640989,0.7026568830000001,-0.069928169,-0.10574536500000001
ros_tale__7_103_0pq__2,-0.8886365621000001,1.043969819,0.947477173,-0.356938888,-0.101382835
ros_tale__7_103_0pq__3,-1.1927537237,0.292884437,0.7939082030000001,-0.20300362200000002,-0.140543905
ros_tale__7_103_0pq__4,-1.0968667927,1.046906308,1.056964733,-0.56719329,-0.151116715
ros_tale__7_103_250pq__1,-1.7566991921000001,-0.118629565,-0.24247490100000002,0.176819585,-0.28454211500000004
ros_tale__7_103_250pq__2,-1.7043041493,0.18287962100000002,-0.20438087800000002,-0.014051734000000001,-0.218709975
ros_tale__7_103_750pq__1,-1.6061624387,0.609546369,0.088597729,0.16454690600000002,0.059289785000000005
ros_tale__7_103_750pq__2,-0.9630929926,0.288070736,0.14973729300000002,0.04942089,0.08908384500000001
ros_tale__9_77_0pq__1,-0.6076977521,0.46167466900000004,-0.7757600000000001,1.140941988,-0.518450237
ros_tale__9_77_0pq__2,-0.7056470756000001,-0.245933488,-0.573824628,1.045733608,-0.47543456700000003
ros_tale__9_77_250pq__1,-1.3405173517,0.496723481,-0.910153037,1.687118618,-0.869744331
ros_tale__9_77_250pq__2,-1.0567187531,0.42339792400000004,-0.9544832510000001,1.924601218,-1.050985093
ros_tale__9_77_750pq__1,-0.09612973450000001,0.244616719,-0.588176502,1.2535135880000001,-0.72520451
ros_tale__9_77_750pq__2,-1.1028318844,0.222595542,-0.8824148350000001,1.4200948580000001,-0.7641835720000001
ros_tale__11_83_0pq__1,-1.0961016423,1.220699929,0.767703793,-0.029437925,-1.0700173099999999
ros_tale__11_83_0pq__2,-0.961367026,0.672726628,0.727341753,0.023303834000000002,-1.103072573
ros_tale__11_83_250pq__1,-0.8606494749,0.44556775400000004,0.616797033,-0.12311351100000001,-1.148855377
ros_tale__11_83_250pq__2,-1.0767442902,-0.031490588,0.8796841830000001,-0.25887170600000003,-0.9061221570000001
ros_tale__11_83_750pq__1,-0.7900363983,0.050679207000000004,0.9722065830000001,-0.12083388,-0.9090295740000001
ros_tale__11_83_750pq__2,-0.8336505239,0.28905508900000004,1.096863553,-0.140030082,-0.6581965830000001
ros_tale__13_87_0pq__1,-0.34743844960000003,0.609862042,0.40261139300000004,-0.746910359,-1.130481859
ros_tale__13_87_0pq__2,-0.8824436996,0.172421286,0.201186783,-0.46070500500000006,-1.097951499
ros_tale__13_87_250pq__1,-0.8462154634,0.865591803,0.613315693,-0.561469801,-0.7678107230000001
ros_tale__13_87_250pq__2,-0.8808574359,0.364009008,0.806008833,-0.629128047,-0.501428296
ros_tale__13_87_750pq__1,-0.6604934057,0.7851168420000001,1.099164733,-0.506875812,-0.539670415
ros_tale__13_87_750pq__2,-1.09848966,0.5203935110000001,1.124829123,-0.46959708200000005,-0.418458545
ros_tale__14_27_0pq__1,-1.0357202614,0.249217494,-0.037079376000000004,-0.021811511000000002,-0.859777644
ros_tale__14_27_0pq__2,-0.4470236876,0.728123155,-0.11367244900000001,0.12091694500000001,-0.8969574320000001
ros_tale__14_27_250pq__1,0.3264415254,-0.30333560400000004,0.407816973,0.583430698,-0.7157152090000001
ros_tale__14_27_250pq__2,-0.6294101342,0.19169757,0.321498873,0.684444928,-0.827818583
ros_tale__14_27_750pq__1,0.5775918354,-0.306196024,0.963881143,2.044364118,1.084884585
ros_tale__14_27_750pq__2,-0.1697413999,-0.48178888200000003,1.226371643,2.007240748,1.110534925
ros_tale__16_28_250pq__1,0.9159350617,-0.48814130800000005,0.654686623,-0.44488061100000004,-0.322763075
ros_tale__16_28_250pq__2,0.8059975263,-0.09341621900000001,0.625724853,-0.566406158,-0.293092475
ros_tale__16_32_0pq__1,-0.1036282233,0.063934803,1.494979073,-0.623195319,0.34716982500000004
ros_tale__16_32_0pq__2,-0.7763802299,0.19084655,1.442336843,-0.482923786,0.33392048500000004
ros_tale__16_32_0pq__3,-0.2252913256,-0.27324338600000003,0.607936503,-0.717700459,-0.291864605
ros_tale__16_32_0pq__4,-0.2117691211,-0.24658516100000002,0.622877623,-0.64186743,-0.29224345500000004
ros_tale__16_32_250pq__1,0.040831366300000005,-0.056501652000000006,0.496195963,-0.679187866,-0.465235485
ros_tale__16_32_250pq__2,-0.2965038136,-0.032704573,0.602191523,-0.6098498250000001,-0.483834904
ros_tale__16_32_750pq__1,-0.8972134631,-0.212455906,0.625901413,-0.366249486,-0.230275895
ros_tale__16_32_750pq__2,-0.9633310521,-0.21515762800000002,1.045357503,-0.163033003,0.08051488500000001
ros_tale__17_104_0pq__1,0.1747050236,0.694554281,1.6003325529999999,-1.778704773,0.414410155
ros_tale__17_104_0pq__2,0.1843551393,0.559867431,1.598090103,-1.87458859,0.420775255
ros_tale__17_104_250pq__1,-0.9188995278000001,-0.150789961,0.982030343,-0.870340709,-0.091196495
ros_tale__17_104_250pq__2,-0.7838615055,-0.086362294,1.277154773,-0.9554763430000001,0.18637689500000001
ros_tale__17_104_250pq__3,-0.8978227557,0.49998572700000005,1.232406513,-1.000417803,-0.25625172500000004
ros_tale__17_104_250pq__4,-1.2355496686,-1.218417149,0.6953416530000001,-0.683897696,0.16089092500000002
ros_tale__17_104_750pq__1,-0.7764491199,0.479663887,1.004531303,-0.948053416,-0.5423704530000001
ros_tale__17_104_750pq__2,-1.3545803448,0.608226142,0.830057743,-0.945781996,-0.41065191500000003
ros_tale__18_24_250pq__1,0.48202414590000003,0.42340102500000004,0.46653734300000005,-0.6740969290000001,0.556681175
ros_tale__18_24_250pq__2,0.6659421507000001,-0.24952798,0.224964563,-0.770029595,0.044054445000000005
ros_tale__18_36_0pq__1,-0.4233691248,0.8073941830000001,1.323272493,-1.033200047,0.150418815
ros_tale__18_36_0pq__2,-0.6321045239,0.27927749300000004,1.432955703,-1.203083779,0.296173185
ros_tale__18_36_0pq__3,-0.5283299147,-0.032914894,0.225153443,-1.047631244,-0.39758026500000004
ros_tale__18_36_0pq__4,-0.4025028104,-0.505698976,0.48006017300000003,-0.9799620080000001,-0.7291996590000001
ros_tale__18_36_250pq__1,-0.3302743829,0.014932118000000001,0.43674846300000003,-0.89488495,-0.535026925
ros_tale__18_36_250pq__2,-0.0736908067,-0.127042877,0.46680216300000005,-0.9689770120000001,-0.47481011500000003
ros_tale__18_36_750pq__1,-0.6218385136,0.17795089800000002,0.390658013,-0.641609003,0.676957735
ros_tale__18_36_750pq__2,-0.21845604030000002,-0.13297084,0.545242793,-0.582725383,0.760018115
ros_tale__19_91_0pq__1,-0.1198782751,0.24514648400000003,0.982287223,-1.900315751,0.732289525
ros_tale__19_91_0pq__2,-0.11514022460000001,0.09811054,0.887445543,-1.906916504,0.43077015500000004
ros_tale__19_91_250pq__1,-0.7101160169,0.428485887,0.5704754430000001,-1.496060902,0.394077915
ros_tale__19_91_250pq__2,-0.45094511460000003,0.15090710200000002,0.592155203,-1.77884102,-0.033236975
ros_tale__19_91_750pq__1,-0.744158748,-0.014691017,0.307201803,-1.362481013,-0.08328756500000001
ros_tale__19_91_750pq__2,-0.18038866350000002,0.044728612,0.42239436300000005,-1.310339443,-0.444519447
ros_tale__19_91_750pq__3,-1.0774350517,-0.47658088800000004,0.6522730330000001,-0.630128715,0.360943715
ros_tale__19_91_750pq__4,-0.4767825288,0.843810414,0.25258847300000004,-0.791538139,-0.0008650550000000001
ros_tale__21_97_0pq__1,-1.6526767181,0.18904654,-0.387833971,0.808790208,-1.239469425
ros_tale__21_97_0pq__2,-1.0022390421,0.309660172,-0.184451325,-0.15626136300000001,-0.906114233
ros_tale__21_97_250pq__1,-1.0001128798,0.47222606600000006,0.006036631000000001,0.052103735000000005,-0.664380941
ros_tale__21_97_250pq__2,-1.0462636182,0.806881257,0.018638846,-0.18145813,-0.751543803
ros_tale__21_97_750pq__1,-1.1936726715,0.44143328,0.231216303,0.812325618,-0.582283069
ros_tale__21_97_750pq__2,-1.5186370722,0.8500904530000001,-0.144563632,0.179824972,-0.6685993090000001
ros_tale__25_111_0pq__1,-1.3246750059,1.066522083,0.079864026,-0.8299582590000001,-0.8101516240000001
ros_tale__25_111_0pq__2,-1.2645819001,0.655218509,0.7592634930000001,-0.8454112730000001,-0.821579228
ros_tale__25_111_250pq__1,-1.1085274239,1.038837948,0.17330999300000002,-0.647607354,-0.6815045200000001
ros_tale__25_111_250pq__2,-1.4718532474,0.6838527510000001,0.429255013,-0.612683498,-1.030650892
ros_tale__25_111_750pq__1,-0.8850813890000001,0.616040016,0.557660793,-0.618440988,-0.91410638
ros_tale__25_111_750pq__2,-0.7865050126,0.30052843300000004,0.305956793,-0.6966102150000001,-0.396619785
ros_tale__29_119_0pq__1,-1.9575402594,0.560689442,0.860010453,-0.240071578,-1.143270606
ros_tale__29_119_0pq__2,-1.3046834234,0.6491464370000001,0.9657211630000001,-0.594975123,-0.5396704520000001
ros_tale__29_119_250pq__1,-0.9865380523,0.073635779,0.8571940530000001,-0.596275301,-0.460564228
ros_tale__29_119_250pq__2,-1.0306911357,-0.15490995800000001,0.8164901330000001,-0.163952428,-1.3851055859999999
ros_tale__29_119_750pq__1,-1.1462841236,0.45953105800000005,1.026877023,-0.109945651,-0.664774753
ros_tale__29_119_750pq__2,-0.9007370041,0.013684327000000001,0.8530044830000001,-0.35768003600000003,-0.693988244
ros_tale__ALE4_0pq__1,-0.6193251200000001,-0.11065166300000001,0.329227253,-0.654336129,-0.29706712500000004
ros_tale__ALE4_0pq__2,-0.32527928440000003,-0.165666691,0.307710333,-0.677531934,-0.29380178500000004
ros_tale__ALE4_250pq__1,0.5838778094,-0.083975697,1.452259763,-0.275686384,1.463623175
ros_tale__ALE4_250pq__2,0.8345442750000001,0.44221739400000004,1.438498573,-0.23889179400000002,1.494380965
pcoli__atASMT_325G__1,0.8191708295,0.449233951,0.39244801300000004,-0.460226424,0.22948868500000003
pcoli__atASMT_325G__2,0.515248669,0.26888993,0.38625268300000004,-0.44076187600000005,0.23820617500000002
pcoli__bpTDC__1,0.9349875334000001,0.187760266,0.406975843,-0.39054706100000003,0.514330825
pcoli__bpTDC__2,0.6533905694000001,0.157126437,0.42339976300000004,-0.33950688700000003,0.370737925
pcoli__BRCA__1,1.0169206057,0.7878961999999999,0.19224848300000003,-0.43615873400000005,0.083314765
pcoli__BRCA__2,1.0901617668,0.345517618,0.130605479,-0.46865413,0.069082845
pcoli__BRCActrl__1,1.2798870656,2.782286333,0.529755863,-0.403988891,0.18947349500000002
pcoli__BRCActrl__2,1.0794038875,3.367158126,0.603931893,-0.444489053,0.133589245
pcoli__BRCAswap__1,1.2902271478,0.5836751990000001,0.502758963,-0.5007945340000001,0.917496175
pcoli__BRCAswap__2,1.1615900074,0.41862109999999997,0.5975511530000001,-0.5053284840000001,1.035549985
pcoli__btAANAT__1,0.6495400778,0.2836436,0.44156927300000004,-0.466470657,0.5520848150000001
pcoli__btAANAT__2,0.5053756313000001,0.24190385,0.593116823,-0.37675922300000003,0.555115985
pcoli__btASMT__1,0.9231002096,0.652016609,0.526768513,-0.500119204,0.686704335
pcoli__btASMT__2,1.0207641853,0.34498361,0.43985790300000005,-0.415345976,0.7940552550000001
pcoli__CC1__1,0.3558804378,-0.019386642000000003,0.525016043,-0.511825053,1.138283835
pcoli__CC1__2,0.42291886300000003,0.413368261,0.7535511330000001,-0.31485701400000005,1.028434795
pcoli__ccCOMT__1,0.9332241342,0.29345796900000004,0.324298403,-0.482160317,0.410782715
pcoli__ccCOMT__2,1.0146905059,0.107717396,0.324672993,-0.40976297300000003,0.35958486500000003
pcoli__ckDDC__1,0.8908948763000001,1.550967628,0.44124815300000003,-0.630122988,1.098912665
pcoli__ckDDC__2,0.8169879869000001,2.337374385,0.327799773,-0.638148942,0.8824161150000001
pcoli__CNTF_belt__1,0.5974465316,0.125985063,0.45389948300000005,-0.298386825,0.47925305500000004
pcoli__CNTF_belt__2,0.6450733979000001,-0.07175313500000001,0.769870103,-0.38006166300000005,0.6728564450000001
pcoli__cobPNMT__1,0.5556060745,0.575660597,0.319938133,-0.40089768800000003,0.284564975
pcoli__cobPNMT__2,0.8569018993,0.533285612,0.31512674300000004,-0.42101342,0.28185787500000004
pcoli__cvPhhB__1,0.6160760579,0.167085063,0.310797363,-0.5254932990000001,0.254282775
pcoli__cvPhhB__2,0.5736003194,0.937105701,0.447846893,-0.743997498,0.485982265
pcoli__ggAANAT__1,0.5654891146000001,0.170730077,0.307534513,-0.46272072300000006,0.260959535
pcoli__ggAANAT__2,0.4989772642,0.5702694650000001,0.222644383,-0.420530377,0.295162105
pcoli__ggTPH__1,0.4980987557,0.396503496,0.341263333,-0.454985071,0.224120605
pcoli__ggTPH__2,0.6921322908,0.723783861,0.27857460300000003,-0.497514312,0.11325776500000001
pcoli__hsAANAT__1,0.7931002798,0.018265633,0.729185823,0.022332146,1.246747625
pcoli__hsAANAT__2,0.5298585131,0.138853841,0.851554463,-0.17518171200000002,1.262952225
pcoli__hsASMT__1,1.1889323307,0.68146021,0.358384973,-0.48296065600000004,0.464873735
pcoli__hsASMT__2,0.9156318106,0.6815948890000001,0.436830013,-0.402594561,0.37343606500000004
pcoli__hsPNMT_mb__1,0.4705455041,0.408381494,0.303904393,-0.3763032,0.291465275
pcoli__hsPNMT_mb__2,0.5767278097,0.038284064,0.315796993,-0.42449361100000005,0.276043525
pcoli__hsTPH__1,0.7094406971,0.30033291100000004,0.05462642,-0.43643012200000003,0.064708835
pcoli__hsTPH__2,0.6696837053,0.941278656,0.23617991300000002,-0.5736641880000001,0.09849440500000001
pcoli__hsTPH_E2K__1,-0.1722134347,0.050151299,0.708976563,-0.125359269,0.9019469250000001
pcoli__hsTPH_E2K__2,0.2684512397,0.771161881,0.661218473,-0.087385535,0.8548870150000001
pcoli__hsTPH_E2K_N91I_P99C__1,0.5270759963,0.229385733,0.188410083,-0.329506452,0.24889085500000002
pcoli__hsTPH_E2K_N91I_P99C__2,0.8758808698,0.386741689,0.048706611000000004,-0.42721245100000005,0.167138795
pcoli__hsTPH_N158trunc__1,0.5058411972,2.150814384,0.450496543,-0.040118541,0.30525573500000003
pcoli__hsTPH_N158trunc__2,0.5888398686,2.445719375,0.38589769300000004,-0.089151637,0.36285334500000005
pcoli__hsTPH_N174trunc__1,0.3673775226,0.19158241,0.383639033,-0.45094076,0.9229170050000001
pcoli__hsTPH_N174trunc__2,0.0813616915,1.3394919650000001,0.653379393,-0.25446565200000004,0.6854901050000001
pcoli__hsTPH_Ntermtrunc__1,0.7263534359,2.3444001500000002,0.507616873,0.081208522,1.094570805
pcoli__hsTPH_Ntermtrunc__2,1.1999355257,0.08914628100000001,0.580596903,-0.36300764,1.385971565
pcoli__hsTPH1__1,0.5676904644,0.581415582,0.525567793,-0.457813974,0.893005295
pcoli__hsTPH1__2,0.5985626545,0.167192696,0.541530923,-0.416483586,0.8963619450000001
pcoli__MBP__1,1.1776314426,0.45683596,-0.3459771,-0.911700291,0.107615625
pcoli__MBP__2,0.7380699851,1.217380356,0.026489270000000002,-0.326153116,0.8126329750000001
pcoli__msCOMT__1,0.6985043734,0.162048999,-0.10757295,-0.417527969,0.146692115
pcoli__msCOMT__2,0.7436417656000001,0.067470112,-0.092380891,-0.350991349,0.008338235000000001
pcoli__ocAANAT__1,0.4688700363,0.45239225,0.31963151300000003,-0.39319892100000003,0.343833905
pcoli__ocAANAT__2,0.7698902623,0.20386694900000002,0.29391968300000004,-0.40912006900000003,0.31392150500000005
pcoli__osTDC_K374H__1,0.9831822209000001,0.348292741,0.686319663,-0.486733729,1.283960655
pcoli__osTDC_K374H__2,1.2393878247,0.217675375,0.6933763230000001,-0.540014471,1.646649845
pcoli__osTDC_K374L__1,0.8862402893,0.9154322220000001,-0.030107003,-0.341437437,-0.0025753950000000003
pcoli__osTDC_K374L__2,1.2078907005,0.139642748,0.15281107300000002,-0.278014552,0.044617885
pcoli__osTDC_K374Q__1,0.9277939112,-0.042563323,0.448557103,-0.554256646,0.7409232450000001
pcoli__osTDC_K374Q__2,0.8242729402000001,-0.244514959,0.464314863,-0.5038226680000001,0.7893113850000001
pcoli__osTDC_L360V__1,0.8143234507,0.5470972470000001,0.296624173,-0.557847917,0.213034735
pcoli__osTDC_L360V__2,1.0030393497,1.008404804,0.38201686300000004,-0.462101802,0.286647295
pcoli__pmTPH__1,0.506724206,-0.190394885,-0.100263604,-0.361514938,-0.542287796
pcoli__pmTPH__2,0.6511712021,0.984465546,0.082263955,-0.25580899,-0.41813227500000005
pcoli__RFC__1,0.5066812172,0.027273149,0.068137152,-0.39788874500000004,-0.042492765
pcoli__RFC__2,0.4913225103,0.5764941920000001,0.008882816,-0.392249092,-0.05563172500000001
pcoli__RFCctrl__1,0.7069210673,-0.388996053,0.452268993,-0.444479887,1.244599755
pcoli__RFCctrl__2,0.6698349799000001,-0.011052652000000001,0.516558493,-0.440878498,1.195212395
pcoli__RFCnopause__1,0.6699028516000001,0.526395508,0.670868723,-0.286424479,1.277978395
pcoli__RFCnopause__2,0.4282373264,-0.09435462800000001,0.6748039730000001,-0.08273235300000001,1.2688223650000001
pcoli__RFCpluspause__1,0.4074061003,2.413488536,0.764061093,0.15455127,0.7064890450000001
pcoli__RFCpluspause__2,1.0815577253,3.597271307,0.521421413,0.07042016200000001,0.7123646450000001
pcoli__rnCOMT_sol__1,0.9516629563000001,-0.012612352,0.8270174130000001,-0.172748066,1.321847665
pcoli__rnCOMT_sol__2,0.9711243859,-0.007988476000000001,0.6395325230000001,-0.433783454,1.358654825
pcoli__rnPNMT__1,1.1635601682,1.454748716,0.16358693300000002,-0.317963561,-0.138566415
pcoli__rnPNMT__2,1.0336631567,1.3579402790000001,0.07451194300000001,-0.187636618,-0.260910865
pcoli__rnTDC__1,0.9543222739,0.303226812,0.087983618,-0.426911403,0.15724927500000002
pcoli__rnTDC__2,0.5430067564000001,0.23857101700000002,0.171146073,-0.374873799,0.24430457500000002
pcoli__rnTDC_trunc__1,0.8901908046,0.714101371,0.30755714300000003,-0.404417173,0.35363555500000005
pcoli__rnTDC_trunc__2,0.28418705980000003,1.131210784,0.43504015300000004,-0.444723462,0.359096935
pcoli__saCOMT_T2A__1,0.6718474573000001,0.48880439800000003,0.333583893,-0.428602874,0.20285039500000002
pcoli__saCOMT_T2A__2,0.7047466498,0.636429651,0.403870763,-0.37812269,0.17900243500000002
pcoli__sfCOMT__1,0.7308151294,0.6298279800000001,0.157244413,-0.449602194,0.018296925000000002
pcoli__sfCOMT__2,0.4959827576,0.218882664,0.06503750800000001,-0.503153504,-0.126603595
pcoli__sgAANAT_D63G__1,0.4801989722,0.320648251,0.18900217300000002,-0.504442709,0.21465630500000002
pcoli__sgAANAT_D63G__2,0.539497173,0.8307680040000001,0.430522603,-0.505781927,0.056648645000000004
pcoli__ssDDC__1,1.0421105829,0.285349622,0.20759201300000002,-0.487620437,0.579620345
pcoli__ssDDC__2,0.9528862538,0.785201916,0.325140303,-0.440656914,0.548219425
pcoli__TP53B__1,0.8006859017,0.35171792,0.423739103,-0.37519571700000004,0.479602405
pcoli__TP53B__2,0.4656189747,0.557870846,0.44374538300000005,-0.39368933300000003,0.5183036950000001
pcoli__WT__1,0.7131782985,0.9528772160000001,0.547181673,-0.017957380000000002,1.518822565
pcoli__WT__2,0.7357460189,0.812432295,0.433431683,0.065247204,1.598293755
cck__glu_ale4__1,-0.35624768,-0.48001861300000004,0.10431546100000001,-0.359452357,0.842483995
cck__glu_ale4__2,-0.3673092968,-0.6508074460000001,0.212229043,-0.830568478,0.388702445
cck__cck_ale1__1,-0.12815045,-0.365482313,0.14875797300000002,-0.9610595980000001,0.128377715
cck__cck_ale1__2,-0.07079522120000001,-0.9846958950000001,0.21173196300000002,-0.9317755310000001,0.157465675
cck__cck_ale2__1,-0.195810866,-0.40496797100000004,0.24320085300000002,-0.968537508,0.013104265
cck__cck_ale2__2,-0.0214704,-0.044617048,0.21966280300000002,-0.9813371310000001,-0.029159615000000003
cck_pgi__gmos_delpgi__1,-0.5552915666,0.33750236,0.6099491930000001,-0.462809046,0.27706467500000004
cck_pgi__gmos_delpgi__2,-1.0108829108,0.009265091000000001,0.5151660730000001,-0.16406430800000002,0.050797045000000006
cck_pgi__pgi_ale1__1,-0.5449145928,-0.256792429,0.087196909,-0.428273263,0.190522785
cck_pgi__pgi_ale1__2,0.2192631135,-0.455048039,0.47036157300000003,-0.763997408,0.026093085000000002
cck_pgi__pgi_ale2__1,0.947403418,0.726871374,0.645027843,-0.7069345330000001,0.44689495500000004
cck_pgi__pgi_ale3__1,-0.3880673268,-0.47676247800000005,0.257702043,-0.32058263600000003,0.310244735
cck_pgi__pgi_ale3__2,-0.3721277195,-0.49751059100000006,0.527121343,-0.846577046,-0.08744309500000001
cck_pgi__pgi_ale4__1,-1.5126567911,-0.823560748,0.02567041,-0.45959830300000004,0.5186149950000001
cck_pgi__pgi_ale4__2,-0.3326558898,-0.329941851,0.149264913,-1.119133921,0.035103995
cck_pgi__pgi_ale4__3,-0.5107858194,-0.68176085,0.23104943300000003,-1.059300256,0.074921925
cck_pgi__pgi_ale5__1,-0.24256785560000002,-0.49356374000000003,0.264446703,-0.22886420100000002,0.387921505
