,A,Fnr,Crp,Fis,NarP,Cra,hns,NarL,ihfB
SRX254775,1.0025489357,-0.2748920794,-0.2638966479,-0.1164091949,0.0658130118,0.5132084414,0.3081815196,-0.1698607039,0.3468954117
SRX254776,-1.1143682905,-0.023622468400000003,-0.19432084730000002,-0.4347953531,-0.2495346746,0.2570852656,0.3096972465,-0.3732044211,0.2900535789
SRX254777,1.1874180626,-0.0868330756,0.10333546310000001,-0.6036823822,0.6084486119,0.1522032717,-0.1387309298,0.5221025507,-0.22690032810000002
SRX254778,-0.5853977007,0.8093858327,0.21447380530000001,-0.5832233137,-0.9033823568,-0.4804073118,0.8309208452,1.4006188512,0.9829650128
SRX254779,-2.602057851,0.6000033542000001,0.2213336307,-0.5893179781,-1.5045474433,-0.884283182,0.4388132436,1.1904970975,0.8410876139
SRX254780,-1.9369635253,0.9300053628,0.3721320869,-1.3449960646,-1.7438543119,-0.9460349975000001,0.6069069864000001,1.3947751706,1.2263269173
SRX254781,0.6943721949,0.3147084383,0.3267917408,-1.2967251452,0.6455640627,0.07122410500000001,0.1154797952,1.4861170212,1.0358727271000001
SRX254782,-0.6604730099,0.8163029064,0.5609825497,-1.5836493801,-0.1366918489,-0.26821144140000003,0.6197264819,1.6957112561,1.3521651373
SRX254783,0.7550795192,0.4865455977,0.28759943400000004,-1.1114614148,0.6765077668,0.1283292093,0.0224041261,1.6054620824999999,0.4469906174
SRX254784,1.065618687,-0.19694005890000002,-0.2368919985,-0.2708470256,1.1605392834,0.4225992602,-0.3619226571,0.5192033906,-0.145904202
SRX254785,-0.2365090916,0.5357216237,0.14532827,0.1532474732,0.23275410740000002,0.3643153569,-0.0193238632,0.3483575336,0.3585189499
SRX254786,-0.6605344445,0.471097539,0.3642317098,0.16940533800000002,-0.0214962066,0.1651956564,0.2703666889,0.4873152184,0.1836285442
SRX7136401,0.35444035230000004,-0.2306984564,-0.2650089901,-0.31751411490000003,0.0635196319,0.0962650932,0.13892209490000001,-0.0267978704,0.37080809610000004
SRX7136403,-0.2542170503,0.27096734170000003,0.1635474037,0.3577599574,0.1140196941,-0.133171208,-0.07312157400000001,0.2364860393,-0.1472996254
SRX7136405,-3.3498147132,0.11141910790000001,0.1684464855,3.1030835766,0.8650357913000001,0.2844015412,0.38851991480000003,-0.0133665929,-0.1075567976
SRX7136407,-4.0240838392,0.8818179069000001,0.2976957928,3.4643144453,1.0933851042,-0.013994220100000001,0.0325764582,-0.2734320665,-0.0643227189
SRX7136409,-3.128040624,0.17360545200000002,0.1507827136,2.7622962092,0.7174940316,0.5872313009,0.3422397721,-0.4882434739,0.0005808492
SRX7136411,-0.10022330210000001,-0.0402688853,0.1014615864,-0.040245842500000004,-0.177539326,0.0369061147,-0.065800521,-0.2096881689,-0.22350847070000002
SRX3754949,-0.1117522028,0.07876370120000001,0.0327470021,0.0007950103000000001,0.1258567984,0.081793006,-0.0053124697,0.0023518207,0.0637044503
SRX3754950,0.0664105396,0.0458313293,0.0481021751,-0.1171505754,-0.09084309480000001,0.0731144789,0.028797802,0.0699067466,0.0156690406
SRX3754951,0.0453416632,-0.1245950304,-0.0808491772,0.11635556500000001,-0.0350137036,-0.1549074849,-0.0234853323,-0.0722585673,-0.0793734909
SRX3754952,-0.367045139,0.07101942430000001,0.13673644840000002,0.18262371400000002,0.17953109450000002,0.2330824596,0.14255002790000001,0.0024208119,0.1785238774
SRX3754953,-0.4357940985,0.029034705900000003,0.07923360680000001,0.0458881224,0.0327395772,0.17125156960000001,0.1221430161,0.083799629,0.1678548191
SRX3754954,-0.0578002922,-0.07063298700000001,0.0144034674,0.0772102477,0.039707700900000004,0.0406612893,0.10979490900000001,-0.0762617828,0.081303292
SRX3754955,-2.0392752616,-0.4390160696,-1.632512297,4.3547183379,-0.2219286454,-0.3432469896,-1.4871100003,-0.8993829435,-0.9979672179
SRX3754956,-1.6964571013,-0.5132100212,-1.6693356927,4.3316896513,-0.2446757165,-0.41162579800000004,-1.4775579865,-0.8739742540000001,-1.0859981772
SRX3754957,-1.9314923861,-0.5274770167,-1.6531858744,4.361795663,-0.3130278294,-0.4489450474,-1.4455735082,-0.9014032147000001,-1.0891656204
SRX3754966,-0.0682474916,-0.0473843372,-0.2182690823,0.0420888457,-0.2245053699,-0.0389546049,-0.14544280810000002,0.3173716744,-0.0030845069
SRX3754967,0.3942925311,-0.0589448946,-0.19587325690000001,-0.007688093500000001,-0.1886528965,-0.0845676364,-0.16939689230000002,0.16772660120000002,-0.0856139897
SRX3754969,-0.1268696447,-0.1527826934,-0.2994099301,-0.030441688,-0.2167361864,-0.2060351387,-0.1871961499,0.4003626234,-0.0370968837
SRX1424798,-1.4527830191,-0.1087062049,-0.0842798241,0.0420412059,0.09766802200000001,0.0136601475,0.07027853490000001,-0.4025870657,-0.1086920816
SRX1424799,1.4527830191,0.1087062049,0.0842798241,-0.0420412059,-0.09766802200000001,-0.0136601475,-0.07027853490000001,0.4025870657,0.1086920816
SRX1424800,-0.0328044671,-0.0279470508,0.0678688308,0.2428904616,0.1651286834,0.1710564618,-0.1453422906,0.0925693751,0.058327546800000005
SRX1424801,0.5947637819,-0.0884184305,0.030330043600000002,0.1927189082,-0.07371584710000001,-0.1841873724,-0.12647977430000001,0.19458633690000002,-0.12030315
SRX1424802,0.5927648297,0.523433386,0.5365988028,0.6160748597,0.31116683900000003,0.7871858773,-0.0893242254,-0.1438711512,-0.1953865066
SRX1424803,1.9845150253,0.3201135047,0.5911904992,0.7504129416,0.4586730768,0.5932970849,-0.27368137200000003,0.7490306755,-0.0863479287
SRX1424804,-0.18014447150000001,0.2712930537,-0.32946598320000003,0.0351904113,0.18813044210000002,-0.055179341400000005,0.08678077640000001,0.074671387,-0.2620975874
SRX1424805,-1.6432350529000002,0.6900611251000001,-0.6170200674,0.5113810497,0.2982279396,0.09957548890000001,-0.026758811100000002,0.0628747348,-0.3197862573
SRX1424806,0.7522706399,0.7065502985000001,1.0357575523,0.9710061056,0.9365508786000001,1.3216401428,0.1058890106,0.7513948821,0.0348336231
SRX1424807,0.784164395,0.6768054222000001,0.9608772845,0.7562566058,0.8475006438,1.3551915408,0.20110737720000002,0.3131183033,-0.035264928800000005
SRX1424808,-1.0077511024,-0.1630534231,-0.1932318201,-1.0178528916,0.1308218524,-0.1550803744,0.5409285601,0.3595359897,1.3497924922
SRX1424809,-0.8256604038,-0.11977652670000001,-0.24201875890000002,-1.2149942231,0.2395665606,-0.0294914348,0.4929110461,0.3169229059,1.2046506089
SRX1424816,0.9777734988000001,0.1754536481,-0.2242368632,-0.7453303096,0.3669460178,0.8478887649,0.6278545101,0.4681281316,0.8780282038
SRX1424817,0.5547368461000001,0.2047409573,-0.2415859193,-0.8163028323,0.3467366585,0.8191480537,0.5512824241000001,0.6968841331000001,0.8131151801000001
SRX1424818,-0.17887870760000002,0.6816640879,-1.6596404198,-0.39287607560000004,-0.0595646301,-1.5031315194000001,-1.4479606266,-1.4545875465,-0.8061226303
SRX1424819,-0.2188775436,0.8185960482,-1.5412069563,-0.1573471991,0.1086767387,-1.3047782504,-1.0423136641,-1.5284104128,-0.6292702513
SRX1424824,2.1855570048,0.7219122925,-1.6338730553,-1.6918255788,-0.1528691493,-1.2413169777,-2.0663101786,0.0659154057,-1.5989042147
SRX1424825,2.1465667201,0.7857176267,-1.6921309905,-1.7496336341,-0.1844288087,-1.0199209162,-2.3483548617,0.0430623392,-1.7107259248000002
SRX1424826,1.1980213234,1.6269512069,0.024751287900000002,-0.3915621648,0.8919167614,0.4326047361,-0.9730563008,-0.2841817847,0.24316815490000002
SRX1424827,1.3247161353,1.7264439833,0.0278344303,-0.4358961085,0.9428036419,0.5846469247,-0.8899336287,-0.33706655680000003,0.35089803350000004
SRX1424828,-0.37070296010000003,1.3975523745,-1.4241152532,-1.0084983008,0.1863204554,-1.5927260651,-1.9556027041,-1.6854997535,-1.7479177371999999
SRX1424829,-0.3680158955,1.3710309417,-1.6590049948,-1.0952564979,0.3457034833,-1.667277531,-1.749997192,-1.7868715421,-1.6314874427000001
SRX1424830,-0.1044059902,1.4797326518,-1.8726274564,-1.1220085845,-0.1232659549,-1.4035772323,-1.7818644482,-1.491642471,-1.7916764761000001
SRX1424831,0.018249876,1.3890769,-1.8730596957,-1.1233942442,0.038825919,-1.5656725811,-1.8167012545,-1.3636360714,-1.7863753928000001
SRX1424834,-2.2049746683,1.9067585004,-1.10328679,-3.4308934802,0.0032264878,-1.3549492106,-1.3375658638,-1.1860137782,-1.6735628130000002
SRX1424835,-2.1550762200999998,1.8625522063000002,-1.1546180975,-3.4044622139,0.103271369,-1.2389553694,-1.4039098901,-0.9215139918,-1.7667546818000002
SRX1424840,-4.2607511091,1.2300910035000001,-2.9067680232,-2.6559617668,-0.5475289252000001,-1.4033932364,-2.6071562452,-1.4481110331,-2.6987899867
SRX1424841,-4.2160228959,1.064799884,-3.0181921286,-2.7265815400999998,-0.726200331,-1.3639724004,-2.4446022325,-1.0289320185,-2.715531577
SRX1424842,-4.4737382895,1.4783430668,-1.5439177016999999,-3.9387590991,-0.4411575559,-1.4858692358,-2.1474167601,-1.6622604147,-3.0085625719
SRX1424843,-4.163245112,1.1249858676,-2.1842734612,-4.0862936444,-0.6915575695,-1.6022365266,-2.6021409077,-2.0043529381,-3.4102889405
SRX1424844,-4.2056549852,1.7596019351,-1.616189157,-3.1474849834,-0.1302284997,-0.3130426926,-3.4270032214,-0.2504223511,-3.3791962805
SRX1424845,-3.8192241178,1.6288132779,-1.5982655594000001,-3.0020123048,0.12054395620000001,-0.5298207917000001,-3.59009401,-0.8332494568000001,-3.3891356153
SRX1424846,-4.020205851,0.9203576051000001,-1.5932065020000001,-0.8551097326,0.08571066270000001,-0.9626347057,-2.8761462953,-1.3542276922,-2.8197675082
SRX1424847,-2.1099953735,1.2506586523,-1.2939667953,-0.76342186,0.3427135182,-0.22958089920000002,-3.2438854281,-0.5478662345,-2.5076543975
SRX5060277,-1.2154030479,0.0336110383,0.0834236646,-0.3766938378,0.14067371110000002,0.1389909558,-0.0070068959,-0.1026337939,0.6360514056000001
SRX5060279,-0.43394772470000004,0.9670152922,-1.0800252217,0.6916878775,-1.1006386813,-1.6107415458,-1.0781242135,-0.8739951331,1.5319703017
SRX5060281,1.2154030479,-0.0336110383,-0.0834236646,0.3766938378,-0.14067371110000002,-0.1389909558,0.0070068959,0.1026337939,-0.6360514056000001
SRX5060283,0.16904956070000002,0.9802278685,-1.0200857079,0.7367470478,-1.725627696,-1.3859051656,-0.9928342351,-0.8475719968000001,1.2631041084999999
SRX5936089,0.3787522518,-0.0940147947,0.023435122500000002,-0.1250606319,0.082110499,0.0053140441,0.130073174,0.0693966778,0.1545464236
SRX5936090,-0.38640185,-0.0729560592,0.1248516005,-0.24694602340000002,-0.008669046100000001,-0.021272194300000002,0.0852285381,0.0880318004,-0.057338121900000004
SRX5936091,0.2920882889,-0.0934380196,0.0692848872,-0.0616308209,0.040934819000000004,-0.14540432650000001,0.0747835199,0.10330399870000001,0.1379334156
SRX5936092,-0.2844386907,0.2604088735,-0.21757161020000002,0.43363747620000004,-0.1143762719,0.1613624766,-0.290085232,-0.2607324769,-0.2351417173
SRX5936093,4.9657944892,0.0908191643,0.1391748524,-1.8971756014,0.18359283910000002,0.5377784834,0.7776001299,-0.019136991500000002,1.1168219991
SRX5936094,5.3806886687,-0.122104848,0.0317638306,-2.2310340493,0.061279007600000004,0.3042919649,0.9418395263,-0.0043045206,0.8586059082
SRX5936095,-1.5793228721,-0.3236320149,-0.5801942053,-4.8936592304,-0.7194212341,-0.1257946895,0.44048090910000004,0.0793427185,1.6548339635
SRX5936096,-1.4490860994,-0.4089767167,-0.6708481182,-4.3908695667,-0.1650196196,-0.0956099026,0.3779006475,0.0416665065,1.6119677219000002
SRX5936097,-1.8425294716,-0.0539025833,-0.2977467191,-4.4710467849,0.1588478619,-0.2681533773,1.1389956479,-0.0723243017,1.7759466766
SRX5936098,-2.0391664382,-0.0313921183,-0.22816473310000002,-4.2515434111,0.2483738584,-0.1597791228,1.0955846249,0.20564480240000002,1.6899649202
SRX5936099,-2.6489883446,-0.0674881938,-0.4658876377,-4.3388797927,0.043078649600000005,-0.2019998866,1.6448823004,-0.0801889761,1.7521498667
SRX5936100,-2.8177321996,-0.085607108,-0.4601301404,-4.7868245453,0.1871729113,-0.25875426300000004,1.3083669074,-0.0701353734,1.5779735513
SRX5936101,-1.9453593299,0.0586922297,-0.9132657347,-4.8085744934,0.3706774446,-0.5001395759,1.7327014796,-0.5657531824,1.3415007752
SRX5936102,-1.8484246029,0.0521020172,-0.9598387660000001,-4.5254584575,0.2649967052,-0.3432286646,1.8361951859,-0.4041308791,1.3390447981
SRX5936103,-3.3318155359,0.2418407138,-1.1240828075,-4.6820294035,0.4873429929,-0.5079018843,1.7567934072,-0.6865694608,1.1060269537
SRX5936104,-2.6705354236,0.40923488700000005,-1.1933479101,-4.7909121998,0.6300439173,-0.4525603557,1.6045178371,-0.8513258193000001,1.1071110746
SRX5936105,-1.0925067709,0.3762321885,-1.4654213975000001,-4.1444791473,0.4097117454,-0.6745151883,1.7628204375,-1.1299654424,0.8021708442000001
SRX5936106,-1.6465650172,0.3555008103,-1.2839636258,-4.6667391844,0.2800050203,-0.5422371227,1.6306403561,-0.933115918,0.7059267472
SRX5936107,-1.7930509782000001,0.5810940072,-1.5241984337,-4.2484284998,0.582629551,-0.5555622958,1.6158267568,-1.1135289598,0.4724394383
SRX5936108,-1.3645733649,0.4565764128,-1.4587504675,-4.5562915277,0.45875735770000003,-0.5512617418,1.5574189461999999,-1.2365579244,0.5407174696
SRX5936109,-1.2169746164,0.589817838,-1.6489719420000002,-4.6947691506,0.7464127354000001,-0.4489321256,1.4331370767,-1.444793609,0.1360289267
SRX5936110,-0.5084246815,0.42368360180000003,-1.7515646770000002,-4.4200881791,0.5327368408,-0.48774671740000003,1.440895853,-1.390350706,0.2379951285
SRX5936111,-0.6111720453,0.5569795390000001,-1.770421453,-4.6880403355,0.6294274055,-0.3159833689,1.5755270809000002,-1.2959562043,-0.0043728316
SRX5936112,-0.2985061707,0.5860481001,-1.7906801929,-4.2643542687,0.6168486381,-0.1729142677,1.6559864905000001,-1.0968500784,-0.0656868852
SRX5936113,-0.1443397346,0.5071308149,-1.6497521704,-4.4367349703,0.7227892419,0.038427626900000005,1.4248864183,-1.3179181148999999,-0.28347565420000004
SRX5936114,-0.5111424841000001,0.5016930772,-1.6595707367,-4.5233386763,0.6317167881,0.12991674920000001,1.4023298434,-1.4098723728,-0.2521186823
SRX5936115,-0.8488971077,0.3262912441,-1.5958078438999999,-3.8151484080999998,0.8556803228000001,0.0504120248,1.3256542033,-1.7727425041,-0.5048144990000001
SRX5936116,-0.2311292747,0.31208012690000003,-1.5052361202,-4.3522032683,0.9157471882,0.1228596658,1.1130776482,-1.6511647124,-0.5482082886
SRX5936118,-0.057799364400000004,0.3098140365,-1.2832103901,-4.0438003143,0.8753763922000001,0.5688226550000001,1.0070330136,-1.8502298159000001,-0.8398626247000001
SRX5936119,0.8382504551000001,0.23363915670000002,-1.4664207613,-3.976978646,0.9886548521,0.6981858145000001,1.0630847958,-1.5555662549,-0.806533002
SRX5936121,0.3046876156,0.3060914771,-1.1202172584,-3.8607596271,0.5853379830000001,0.8938780596,0.5722296952,-2.421451442,-1.1114962008
SRX5936122,0.4828457947,0.31465924160000003,-1.1002127465,-3.7580844289,0.6919139536000001,0.8290640425,0.4679238672,-2.0131551563,-1.1928037789000001
SRX5936123,0.0288749506,0.1192327809,-1.1087708567,-3.8770648217,0.694086771,0.8615534697,0.2773420558,-2.3191200787,-0.9404436693
SRX5936124,0.2087417141,0.2439947486,-1.0562763317,-3.5620480847,0.9948464999000001,0.9731155373,0.0029690104,-2.3228855138,-1.1406371918
SRX5936125,0.6407592373000001,0.2904534649,-1.0770613484,-3.5123582817,0.6954634377000001,0.7744595669000001,0.26314228170000004,-2.5769766365,-1.2416602831
SRX5936126,0.9275874041000001,0.1328829768,-1.3037934838,-3.9109430594,0.5472648366,0.8246601485,0.1436205173,-2.5369478757,-1.3752685554
SRX5936128,1.1723721708000001,0.1476855704,-0.6188562966000001,1.202523995,0.7215372330000001,-0.0179416216,-0.545937537,-1.1726450708,-0.09002599500000001
SRX5936129,1.2063639492,0.2423709028,-0.685956077,0.9036875273,0.8317891936,-0.1233227467,-0.6156009876,-1.0831762795,-0.0876150495
SRX5936130,1.1060652229,-0.1110286986,-0.9771786215,0.8992197849,-0.3515161825,-0.5795064484,-1.2884045693,-0.8144050294,-0.3036415322
SRX5936131,0.4466462229,-0.015926561500000002,-0.7984177568,0.6307664039,-0.0090999055,-0.6027666676,-1.6869122060000001,-1.0897901540000001,-0.4691272476
SRX5936132,0.0221711006,0.315685362,0.1972167981,0.1501696646,0.1917586784,-0.09127845500000001,-1.0959874413,-0.5725629139,0.40555176260000003
SRX5936133,0.4089281936,0.0477216236,-0.25833408480000003,0.3712782008,-0.6212033227,-0.006914879400000001,-1.5743677175,-0.5047180018,-0.1856444874
SRX5936134,0.2521391408,0.1446413353,-0.07625097460000001,0.7186027029000001,0.20732198870000002,-0.0896996466,-1.4499725975,-0.21313696140000002,0.3528849477
SRX5936135,0.2558682484,0.1319367871,-0.12687704800000002,0.7232167819,0.2045629501,-0.1186586277,-1.3618375571,-0.4467852444,0.2213565406
SRX5936137,-0.2296310684,0.0744684617,0.4079259133,-0.2763127998,-0.1333004968,-0.9181163534000001,-1.7155682195000002,-0.3449885934,-0.25968304470000003
SRX5936138,-0.6367001601,0.1283015763,0.30098022150000003,-0.3675783141,-0.0430816217,-0.617249436,-1.961571635,-0.6096909623,-0.4307552444
SRX5936139,0.49765533100000003,-0.013387759800000001,0.5016748605,0.41389343580000004,0.42798579480000004,-0.8759822171,-1.2218388387,-0.4181768822,-0.5932692498000001
SRX5936140,1.5925064616,-0.2235972326,0.24660512910000001,-0.001781229,-0.064199857,-0.8147220245,-1.4413575619,-0.4815123309,-0.7578976196
SRX5936141,1.7798991283999999,-0.33215467790000003,0.6661311877,-0.054973703500000005,0.0693540376,-0.8574406901,-0.9034258295,-0.439851276,-0.49964904660000004
SRX5936142,1.7630275924,-0.34324592330000003,0.6329567987,-0.0209567406,0.2854827191,-0.8059147378,-0.8931717221000001,-0.4162674541,-0.48060595100000003
SRX5936143,1.383428189,-0.2677031971,0.4183987155,-0.3378219984,0.4983161219,-0.3608431467,0.243063471,-0.16152440610000002,0.1939511429
SRX5936144,1.8832298603000002,-0.1610063598,0.48370192910000004,-0.5303093578,0.24947937900000003,-0.3838213791,0.0430206501,-0.1204208108,0.1128322512
SRX8557650,0.1142004588,0.016506649300000002,-0.0066037492,0.2028844175,-0.0380145988,-0.06931474630000001,-0.013692248300000001,0.1486151753,-0.03970343
SRX8557651,-0.1789439633,0.0143873127,0.0077228519,-0.2292086525,0.030375961400000002,0.0031867907,0.0289615702,-0.0551325043,0.043349020200000005
SRX8557652,0.0647435044,-0.030893961900000003,-0.0011191027,0.0263242351,0.0076386373,0.0661279556,-0.0152693219,-0.0934826711,-0.0036455901000000002
SRX8557653,-0.9505346182000001,0.9975450628,-1.3647463804,1.5119238688,-0.9354402138000001,-1.2758284877000001,-1.7558910277000002,-0.672599147,0.06310504060000001
SRX8557654,-1.2761970122,0.9630259824,-1.380566146,1.2334858995,-0.9566465534,-1.3682880876999999,-1.8101068135,-0.5906992257,0.12909565280000002
SRX8557655,-0.9159657425000001,0.8600162935000001,-1.5210848611999999,1.6135644031,-1.0578177744,-1.3557724212,-1.8818279361,-0.3527216748,0.0302400721
SRX8557656,2.2269585242,1.7515674252,-1.1906271379,-0.6158690141000001,-2.1577457144,-2.4810688253,-2.6749391487,-0.5150341642,0.5271158420000001
SRX8557657,1.4321936895,1.6815378387000002,-1.1528320159,0.0369717301,-2.1819784519,-2.6356795451,-2.4702574041,-0.3313643921,0.535437752
SRX8557658,1.6977029071,1.732005895,-1.2579894262,-0.3898544102,-1.7878103991,-2.3858560166,-2.6249560472,-0.6088982108000001,0.5036555267
SRX8557659,0.7297599877000001,1.7692140925,0.9529671083000001,1.0852560696,-1.8216341114999999,-1.103580322,-3.5680641045,-0.2751987074,-0.4057485054
SRX8557660,1.2607996851,1.8226771264,0.9658081033,1.2446964905,-1.9474226479,-1.0208261929,-3.3701157128,-0.0606281133,-0.2807035846
