,A,GadE,GadX,GadW,RpoS,hns
SRX1424816,-2.8825058086,-0.6728021707,0.0808457276,-0.10777657580000001,-2.6363265456000002,0.6278545101
SRX1424817,-3.7382666009000003,-0.6851212934,0.1095107822,0.038709559500000004,-3.4468190392,0.5512824241000001
SRX1424818,4.2007564927,2.5354689909,0.40317288700000004,-0.6288481029,0.3304707254,-1.4479606266
SRX1424819,5.5221163252,2.6300960686,0.782653924,-0.13125836500000002,0.43215976640000003,-1.0423136641
SRX1424824,4.0037784319,2.7122068083,1.9551718138,0.7974742547,1.9877141265,-2.0663101786
SRX1424825,3.7165303086,2.5193242236,1.9521740967,0.6669748678,2.06780527,-2.3483548617
SRX1424826,-8.3899044173,-0.7384603654,-1.979287832,-1.8895039921999999,-5.6119542399,-0.9730563008
SRX1424827,-8.7589490156,-1.02853118,-2.2630075716,-2.1470113095,-5.8423347759,-0.8899336287
SRX1424828,-1.8698623283,1.0482536235,1.1691842521,-0.8412170617,0.5579692054000001,-1.9556027041
SRX1424829,-0.576869362,1.3488867472,1.1888710022,-0.5983587635000001,0.4616365456,-1.749997192
SRX1424830,-1.5546754466000001,0.8801597598,0.8287076098,-0.9450844875000001,0.5051351337000001,-1.7818644482
SRX1424831,-1.4409273645,0.778000052,0.6359436768,-1.0608397853,0.5051997424,-1.8167012545
SRX1424834,0.5220514872,0.4189088358,2.014589074,1.1982613839,1.5527850871000002,-1.3375658638
SRX1424835,-0.28086642710000004,0.4172544882,2.1038323017,1.1887899492,1.437596027,-1.4039098901
SRX1424840,-7.9328888731,-2.025141041,-0.0083336593,-1.7943322314999999,1.0307075964,-2.6071562452
SRX1424841,-7.6014352191,-1.3347317736,0.42706733700000005,-1.0812442747,0.693432622,-2.4446022325
SRX1424842,-10.6377414323,-3.2849752256,-0.0535170343,-2.1953070444,0.802391139,-2.1474167601
SRX1424843,-9.5374664784,-2.6889136386,0.3713898928,-1.796812142,0.3138153546,-2.6021409077
SRX1424844,-15.0219817548,-4.8365934073,-0.2180245829,-2.5274985698,2.8254353854,-3.4270032214
SRX1424845,-13.3043594929,-3.7551395318000003,-0.5562742009,-2.8603151549,3.1626229327,-3.59009401
SRX1424846,-16.5086519256,-4.1671794263,-2.6226989689,-4.5589676015,-4.1650761082,-2.8761462953
SRX1424847,-14.9516482162,-4.4356076139,-2.6578568476,-3.8109386670000003,-3.0448556455,-3.2438854281
SRX5060277,-0.7673219831,-0.5032549253,0.8146546104,0.7639736752,0.6057656301000001,-0.0070068959
SRX5060279,23.7854437049,8.414435029,6.2688312329,5.1529434671,0.9964218241,-1.0781242135
SRX5060281,0.7673219831,0.5032549253,-0.8146546104,-0.7639736752,-0.6057656301000001,0.0070068959
SRX5060283,23.1920168216,8.1269908136,6.3348834177,4.8275170553999995,0.9005725640000001,-0.9928342351
SRX5936089,0.2770027093,0.3836142991,-0.0141660337,0.0980005401,-0.0494246002,0.130073174
SRX5936090,0.8075701764000001,0.3314112359,0.057938521400000005,0.21194073100000002,0.3250839017,0.0852285381
SRX5936091,0.5062091928,0.48553890720000004,0.1336874892,0.3407340965,-0.044937484900000005,0.0747835199
SRX5936092,-1.5907820785,-1.2005644421000001,-0.1774599768,-0.6506753676,-0.2307218167,-0.290085232
SRX5936093,-0.0867012739,1.1663270118,-0.3768291774,-0.6917975004,1.4132503523,0.7776001299
SRX5936094,0.42802568150000003,1.0157283558,-1.2697756094,-1.0189658048,1.8310143856,0.9418395263
SRX5936095,2.6321875668,1.5521006894,-0.1093371367,0.6505152345,1.9834829578000002,0.44048090910000004
SRX5936096,2.3398857814,1.3223700632,-0.1600732677,0.5154163522,1.8564867267,0.3779006475
SRX5936097,3.8069998964,2.0196257677,1.2791615227,1.6976406747000001,1.5082118495999999,1.1389956479
SRX5936098,3.9045026301,2.0393238703,1.4004035787,1.7676679675,1.7303818525999999,1.0955846249
SRX5936099,3.805456655,2.1333084306,1.5520204954999999,2.0085665864,1.0139271353,1.6448823004
SRX5936100,3.6770678424,1.9941472861,1.4502922181,1.7200804171000001,1.4665190075,1.3083669074
SRX5936101,5.4093394844,2.4375138058,1.8835512965,2.0701444192,1.1059995785,1.7327014796
SRX5936102,4.6801807851,1.8948850524,1.2617110532,1.6430991415,1.3754092768000001,1.8361951859
SRX5936103,7.1028207351,2.6363842188,2.0528142436,2.1928936814,0.8201197469,1.7567934072
SRX5936104,6.2577188671,1.8062731172,1.9705603638,1.9159131428,0.6407955769,1.6045178371
SRX5936105,8.024826503,2.5960409509,1.6924928534,1.770093892,0.1793634335,1.7628204375
SRX5936106,8.2697334876,2.5810055951,1.6965576859,1.7324560529,0.5665861573000001,1.6306403561
SRX5936107,8.2963116298,2.4189559406,1.6365253933,1.6950844232,0.26519346850000003,1.6158267568
SRX5936108,8.4159135377,2.4357916742,1.4630928563,1.4814306368,0.3958972737,1.5574189461999999
SRX5936109,8.5708585232,2.4473907448,1.4956871010000001,1.5005155062000002,0.5883044162000001,1.4331370767
SRX5936110,8.2108019151,2.1650708164,1.18377112,1.2645869171,0.21102673260000002,1.440895853
SRX5936111,8.0534677253,2.1448937328,0.9545248551000001,0.9945777891,-0.09207658610000001,1.5755270809000002
SRX5936112,7.4007157646,1.9362553091999999,0.2489043416,0.4481672296,0.24790343380000002,1.6559864905000001
SRX5936113,6.0984180892,1.3554484746,-0.1221215856,0.1695580009,0.32098143830000003,1.4248864183
SRX5936114,5.8389975989,1.4322040761000001,-0.0254819789,0.0646917781,0.40802398440000004,1.4023298434
SRX5936115,5.2396552638,1.5462595449,0.3592827998,0.2723984021,-0.4077978564,1.3256542033
SRX5936116,5.2529287183,1.6788901559,0.4451543464,0.2549764693,0.0439626796,1.1130776482
SRX5936118,3.7256055904,1.377733288,-0.1116138138,-0.292146524,0.3715201365,1.0070330136
SRX5936119,2.9005304535,1.1233493511,-0.7565502876,-0.9282364269000001,0.8854455315,1.0630847958
SRX5936121,1.0517085815,0.7991872384,-1.077710551,-1.782312514,1.0418731134,0.5722296952
SRX5936122,0.6804344488,0.20842298850000002,-1.1693134136,-1.852550918,0.9789681670000001,0.4679238672
SRX5936123,0.8786092488,0.5138198089,-0.4960377727,-1.4265759763,1.1670302936,0.2773420558
SRX5936124,0.24079390180000002,0.17449694370000002,-0.6750484675,-1.5238832747000002,1.4096692552,0.0029690104
SRX5936125,0.843346939,0.4706370816,-1.0976964481,-2.3426317661000002,1.1502919242,0.26314228170000004
SRX5936126,0.9236627040000001,0.5952184264,-1.1694402189,-2.64701616,0.8564049618,0.1436205173
SRX5936128,-10.2477226983,-2.8132102386,-2.3136170852,-3.550419735,0.13144351340000002,-0.545937537
SRX5936129,-9.7824713542,-2.6285647003,-2.4144306358,-3.6792050325,0.30361481970000004,-0.6156009876
SRX5936130,-12.570609516,-3.6335948144,-4.3063688316,-5.7582809939,0.2744457372,-1.2884045693
SRX5936131,-11.6890215588,-3.971203158,-3.5700057884,-5.0434254726,0.5152601946,-1.6869122060000001
SRX5936132,-11.5048741581,-2.8728960765,-2.9713995225,-4.7141195495,1.448017448,-1.0959874413
SRX5936133,-12.3783616876,-3.7655875624,-3.9112244423,-5.3809307535,1.7789350446,-1.5743677175
SRX5936134,-12.7520044559,-3.1605797804,-2.0691765205,-3.5135098205,0.752750196,-1.4499725975
SRX5936135,-12.640025537,-3.0957864173,-2.1657275078,-3.3087542813,0.8383092132000001,-1.3618375571
SRX5936137,-8.3674392762,-1.5576770375,-1.6740943108000002,-3.0602542354,1.2310382207,-1.7155682195000002
SRX5936138,-8.8609661431,-1.9462093436,-1.8680578025,-2.681539279,1.3411167455,-1.961571635
SRX5936139,-8.5319524455,-1.6876798363,-1.6727527119,-2.8002526687,0.9260980699,-1.2218388387
SRX5936140,-9.0164544932,-2.2522954506,-2.3225043084,-3.2040126441,1.2464128133,-1.4413575619
SRX5936141,-8.0970669341,-1.2881099506,-1.4445394857,-2.4329606314,0.6961181696000001,-0.9034258295
SRX5936142,-7.8561806842,-1.2314303099,-1.6708619825,-2.4186091068,0.7406392183,-0.8931717221000001
SRX5936143,-0.49815665340000004,0.5012599228,-0.3588493385,-0.7251844271,0.6015873578,0.243063471
SRX5936144,-0.4275727381,0.3589475684,-0.2984615787,-0.6629154669,0.7457973137,0.0430206501
SRX8557650,0.0807879677,0.005626909,0.0397828847,-0.0188591151,-0.0398104293,-0.013692248300000001
SRX8557651,0.2401270882,0.041119919500000005,-0.0268634676,0.0256575949,-0.020420220700000002,0.0289615702
SRX8557652,-0.3209150559,-0.046746828500000004,-0.0129194171,-0.0067984798,0.060230650100000005,-0.0152693219
SRX8557653,3.01461354,1.6063981001,0.5049014184,-0.1767402031,1.6937650467,-1.7558910277000002
SRX8557654,2.9842272547,1.6096196705999999,0.4324867082,-0.0416449891,1.7596999202,-1.8101068135
SRX8557655,2.9951148812,1.6388023744,0.3513618287,-0.2591280639,1.7635603349000002,-1.8818279361
SRX8557656,-22.4632188655,-4.0189038761,-0.9105338894,-3.7599669718,0.8397813479,-2.6749391487
SRX8557657,-20.0628543928,-4.7658486969,-0.9554864741,-3.9881954976,0.9857593877,-2.4702574041
SRX8557658,-20.9276784118,-4.2340880874,-1.0409183111,-4.017432854,0.8998909789,-2.6249560472
SRX8557659,-21.4027730551,-5.2994504439,-2.7241064427,-3.1650307532,1.129107084,-3.5680641045
SRX8557660,-22.543464132,-5.7701178675,-2.9851221644,-4.742415883,1.2479993710000001,-3.3701157128
SRX8557661,-20.9906269761,-5.1460666679,-3.0396955322,-4.1172756335,1.1740592282,-3.3721921298
SRX8557662,-10.7103629489,-0.7900697551,-2.3502737254,-3.6186524789,1.9708670199,-1.6240039516
SRX8557663,-7.3669921435,0.6143797149,-1.81610906,-2.5507838423,2.0312513763,-2.2079998489
SRX8557664,-5.6062379354,1.1727287008,-1.7306245536,-2.6135572981,2.0099909478,-2.587217396
SRX8557665,-18.5890792929,-3.2196097284,-3.0163001418,-4.2453602478,1.732054207,-2.5318668578
SRX8557666,-23.830692378,-5.2364450618,-3.8104101124,-4.4403232932,2.0926971505,-1.8929038369
SRX8557667,-5.0423199138,1.2173366107999999,-1.4421916065,-2.4069031672,1.1477630258,-2.819785152
SRX3405147,2.1039794547,0.7039224808,0.5814078986,0.08468193730000001,-0.0066568021,-0.2796981002
SRX3405148,1.6128545004000001,0.4836189396,0.2714568262,0.1425037217,-0.0094798624,0.0073243268
SRX3405149,-3.7168339552000003,-1.1875414205000001,-0.8528647248000001,-0.227185659,0.0161366646,0.2723737734
SRX3405150,-2.42185652,0.9821424126,2.2758764727,2.5941913168,-1.1042657157,0.3660981941
SRX3405151,-2.6036073883,-0.0046266803,-0.7361228765000001,1.3234915465000001,-2.2618533364,1.0892423496
SRX3405152,-5.6560440454,-1.4658813843,-1.313780599,0.7503603441000001,-1.7348352055,0.6053930924
SRX3405153,-5.480570257,-1.2652329579,0.2588387773,1.1910352928,-0.9940964981,0.05497837
SRX3405154,10.5439827935,1.525078771,-1.8023622471,0.0411084319,-1.2027550962,0.4357913479
SRX3405155,10.5898704644,1.3439245816,-2.2883251700000002,-0.30771499880000003,-1.1673185763,0.4831561394
SRX3405156,-2.9378577663,-2.2553231073,-3.2256485935,-0.5120059009,-2.497326525,0.686681803
SRX3405157,6.6204530283,-0.2046109372,-2.8205517744,-0.4721397275,-1.689505862,0.6711238184
SRX312063,-3.7915189772,-1.5107699165000001,0.465814106,2.3503575951,0.9765796421,0.1246706251
SRX312064,-3.8256465946000002,-1.5107699165000001,0.602752449,2.3067261984,1.0117880238999999,0.1167259551
SRX312065,-3.9584699972,-1.5107699165000001,0.7252241410000001,1.5281904777,1.0681569503,0.2611991924
SRX312066,-2.4545829862,-0.9244867290000001,1.3307168114999999,1.8914181139,0.2214826281,0.766550442
SRX312067,-2.8568681231,-0.9087199772000001,1.1983483363,2.0515908691,0.2100340125,0.7863018401
SRX312068,-1.8250919959,-0.3705306353,0.8043245939,1.0937275964,0.0684716985,1.2202947823
SRX312069,-1.8518079714,-0.3723670161,0.7805754274000001,1.0904910824,0.0715059245,1.2162892601
SRX312070,0.17741420330000002,0.4338150958,0.061920867600000006,0.1473228902,-0.00920911,-0.016181757800000002
SRX312071,-0.17741420330000002,-0.4338150958,-0.061920867600000006,-0.1473228902,0.00920911,0.016181757800000002
SRX312072,7.4703659474,3.0667304464,1.3539816527,1.8975396028,0.9121735129,0.6608799898000001
SRX312073,7.4468365592,3.3206894112,1.4904240506,1.8761793334,0.8854798024,0.6534631985
SRX312074,12.9776584262,5.3865522594,2.098003203,2.6355677224000003,1.5371796020000001,-1.1036662618
SRX312075,12.812057962,5.591775471,2.0870286724,2.6452717615,1.5392718386,-1.002241111
SRX312076,10.7794228564,5.8783360195,2.0884650836,1.2739018341000001,0.8901228577,-2.6019324655
ecoli_00001,0.0882908003,0.040858297,0.0503456065,0.06424297200000001,-0.049727751,0.11716061
ecoli_00002,-0.0882908003,-0.040858297,-0.0503456065,-0.06424297200000001,0.049727751,-0.11716061
ecoli_00003,6.5117628408,2.384150661,0.0018779745,0.016480986,1.650326502,-0.21220296
ecoli_00004,6.5411654342,2.313884721,-0.2226567355,-0.14052072300000001,1.6437026920000002,-0.15081341
ecoli_00005,1.1529435214000001,-0.31164927400000003,-0.2452050735,-0.053599875000000005,-0.22947255900000002,-0.56740864
ecoli_00006,0.6715573212,-0.410002937,-0.2742061615,-0.194293297,-0.271725376,-0.57501992
ecoli_00007,8.2951261483,2.671764103,0.4358068685,0.47346385900000004,1.527195722,0.028218820000000002
ecoli_00008,8.6548707712,2.689400198,0.5825835075,0.49502830700000006,1.238544582,0.13773749
ecoli_00009,-0.5543455674000001,-0.16504278800000002,-0.19165281050000002,-0.628317933,0.6013075320000001,-0.38894031
ecoli_00010,-0.3779843154,0.0014550250000000002,-0.2312257125,-0.51094127,0.622610922,-0.41893693
ecoli_00011,6.7069605267,2.043199042,0.7887973085000001,1.183885023,0.177302749,-0.14121664
ecoli_00012,6.6396959895,2.145281727,0.7702489965,1.21022007,0.18070148100000002,-0.11730537
ecoli_00014,4.525432886,1.429521619,-7.9997220445,3.201331527,0.041918445000000006,0.03221592
ecoli_00015,6.9143356635,2.346173817,1.1232866215,-6.023342154,0.132946996,-0.05329888
ecoli_00016,6.8114890729,2.331624076,1.0822689865,-6.553144841,0.028727889000000003,-0.07889036
ecoli_00017,-11.0259549488,-7.066735297,0.7466471415,1.236608188,0.245873005,-0.15523974000000001
ecoli_00018,-10.896176305600001,-7.303250722,0.6977910975,1.119526342,0.353677022,-0.13083348
ecoli_00019,3.6027932941,1.432743456,-1.0220851425,-0.202981351,2.449326732,0.48668311000000003
ecoli_00020,3.2732639025,1.2542347600000001,-1.0583158675,-0.421498635,2.150239472,0.38230353
ecoli_00021,2.6997349111,1.092263134,-0.4701019115,-0.031181392000000002,1.918683632,0.55926339
ecoli_00022,2.8194912729,1.322511217,-0.44007057250000003,-0.171378785,1.875718832,0.64062106
ecoli_00023,5.7439248488,1.9804979980000001,-1.1171747125,-0.158629813,2.174649812,0.30159602
ecoli_00024,5.2326748313,1.751442595,-1.0342160025,-0.101468362,2.132365622,0.24839989999999998
ecoli_00025,5.4157172447,2.242505628,-0.6086542565,0.381916831,2.427061572,0.32007261
ecoli_00026,5.4210916356,2.250634833,-0.7181850405,0.255380714,2.475274892,0.31466579
ecoli_00027,5.8466439805,2.730842548,0.8083707765,-0.12680923800000002,1.849426562,-0.14105018
ecoli_00028,5.8137919651,2.681721871,0.7844004705000001,-0.051973411000000004,1.826245562,-0.20188572
ecoli_00029,-5.8853288307,-1.683812888,-0.6108441465000001,0.933452206,0.9658633820000001,0.01979154
ecoli_00030,-5.8543065290000005,-1.6199002930000002,-0.6173364105,0.811081625,0.8995555820000001,0.16168658
ecoli_00031,5.9257875292,2.496583519,0.8968826825,1.437062345,1.143877012,0.37983694
ecoli_00032,6.0778491835,2.631553702,0.8132582565,1.351842725,1.201356272,0.41889962000000003
ecoli_00033,3.5284823563,1.616603709,0.5021608385,-0.703432594,2.170823912,-0.72500221
ecoli_00034,0.5590812191,-0.6929160520000001,-0.5769943865,-1.413505335,2.363496512,-1.06691429
ecoli_00035,-0.8521205226,-0.435634603,-0.0016244155,0.582224426,1.560056102,-0.14804482
ecoli_00036,-0.9131567030000001,-0.41213476200000004,-0.0393651685,0.5982516680000001,1.572826172,-0.26308135
ecoli_00037,8.4191766543,2.474371886,1.1473516925,1.616408244,1.461736342,0.03699667
ecoli_00038,8.6524730663,2.617580598,1.2716164785,1.693071207,1.4067977520000001,0.12667077000000002
ecoli_00039,-2.1585994294,-0.9291518750000001,-0.7623851755000001,-0.656205005,0.360177262,-0.24249227
ecoli_00040,-2.7583946938,-1.315528775,-0.8481387655,-0.554440339,0.369957452,-0.26696523
ecoli_00041,4.7593940428,1.413792656,0.3540893775,0.7306706810000001,0.9244569520000001,0.18538134
ecoli_00042,2.5421413718,0.7830216520000001,0.0672567385,0.364576983,0.42003344200000003,0.04769501
ecoli_00043,-2.4398824039,-1.081315711,-1.0031535195,-0.7280113650000001,0.24477252300000002,-0.25008186
ecoli_00044,-2.2621391137,-0.954396942,-0.7303237815,-0.5784660030000001,0.071577395,-0.22467193
ecoli_00045,-6.054718812,-2.518262859,-2.0228205285,-1.7178206020000002,-0.25510862900000003,-0.42875787
ecoli_00046,-6.1027404887,-2.35087058,-2.2226282165,-1.706090157,-0.162772564,-0.44294003
ecoli_00047,-2.4179410239,-0.9745280510000001,-0.5562966065,-0.230839813,0.10687962200000001,-0.24506315
ecoli_00048,-2.5042502443,-1.020082467,-0.5743505425000001,-0.216614084,0.197510713,-0.18162453
ecoli_00049,9.2565839216,2.774370198,0.9696136905,1.260818029,1.136068692,0.0755795
ecoli_00050,0.4616049179,0.133922031,0.5847712625,1.6234802190000002,-0.23051727,-0.34721862000000003
ecoli_00051,-0.0275132952,-0.040593065000000005,0.1243398975,1.41107181,0.043958795,-0.19832874
ecoli_00052,2.3475848052,0.22652527200000003,0.3938978885,1.21019296,-0.016657597,-0.8712711200000001
ecoli_00053,2.2806682223,0.155657544,0.3540767955,1.252214763,-0.015329333,-0.85417863
ecoli_00054,6.4466740362,2.823444508,1.7915137305000002,1.879815238,-0.276530589,-0.44451516
ecoli_00055,7.0292787488,2.801905108,1.9122185434999999,2.056366966,-0.338241102,-0.50677285
ecoli_00056,-4.3220698737,-0.633346965,-0.5347496345,-0.378980555,1.014675532,0.07924673
ecoli_00057,-4.2482631104,-0.642972573,-0.3125456895,-0.45761565400000004,0.977911822,0.14440285
ecoli_00058,-10.4019825143,-3.150607337,-1.8076444175000002,-1.911670788,0.727420032,0.52905826
ecoli_00059,-10.1581140153,-2.974262345,-1.7337613305000001,-2.101659599,0.7373106620000001,0.50611535
ecoli_00060,-3.9508591472,-0.99530305,-0.4403304865,-0.49831519900000004,0.38823240200000003,0.34010188
ecoli_00061,-3.8922135620000002,-0.9655629410000001,-0.5462515795,-0.52361264,0.395184152,0.30898115
ecoli_00062,-11.0427116464,-3.009993231,-0.8417174485000001,-1.544738829,1.039849572,0.40122765
ecoli_00063,-11.4477151683,-3.757053129,-0.9461260325,-1.60925665,1.148814332,0.42220741
ecoli_00064,2.9347699349000003,1.346079963,1.9910360595,1.832809218,1.6465871120000002,0.24013622
ecoli_00065,2.9167699532,1.208134007,1.9055433105000001,1.9073840350000002,1.759748342,0.09760655
ecoli_00066,-3.7804314645,-1.159721878,2.1682473555,1.783833096,0.7287601720000001,-0.16485909
ecoli_00067,-3.5468983927,-1.189588767,2.1231500655,1.7194623070000001,0.573927292,-0.15346479
ecoli_00068,-0.9357557867,-0.9370504780000001,0.8973646515,1.424785844,-0.41096649500000004,0.31169691
ecoli_00070,1.2929375224,0.129956004,0.0709246345,0.80390633,0.115747578,-0.4047781
ecoli_00071,1.3598335026,-0.098062514,-0.0206015305,0.691619076,0.027857161000000002,-0.42564953
ecoli_00072,0.8428748584,-0.443745241,-0.0933717525,0.591377758,0.048182902,-0.47148023
ecoli_00073,3.8445195876,1.246332302,0.4667018155,1.483491353,-0.27702965700000004,-0.011164199999999999
ecoli_00074,4.4160197845999996,1.15845545,0.3605176755,1.335162955,-0.08955874200000001,-0.36310159000000003
ecoli_00075,2.5554797536000002,1.105586774,0.3446108265,0.157508648,0.016084043000000003,-0.71765075
ecoli_00077,0.7109325504,0.730496867,0.9584900285,0.9462769110000001,0.268831166,-0.34685613
ecoli_00078,2.7656235125,1.116284531,1.2113824975,1.098664275,0.030301163000000002,-0.35391567
ecoli_00079,-9.05291197,-3.086779417,-2.1356155775,-1.201004224,0.12121000100000001,-0.9349272999999999
ecoli_00080,0.9171692861,-1.063073557,0.18836579150000002,-0.10213981300000001,0.083390378,-0.64709315
