,A,Fnr,NsrR,NarP,Fis,flhD,NarL,ihfB
ecoli_00538,1.135146944,0.16454690600000002,4.087333139,-1.973977349,-0.524472442,0.525059287,-2.3179693285000003,0.059289785000000005
ecoli_00539,1.3866895406,0.04942089,4.156176381,-1.786993941,-0.145865458,0.37028436200000003,-2.0950462525,0.08908384500000001
ecoli_00540,5.0976929876,1.140941988,4.8637175720000005,-0.32164411200000004,0.705589043,-1.220166139,-2.3321637485,-0.518450237
ecoli_00541,4.9599362032,1.045733608,4.908970352,-0.21660716100000002,0.7775984330000001,-1.194616858,-2.4009682345,-0.47543456700000003
ecoli_00542,5.5989326358,1.687118618,5.516599692,-0.293617002,0.357807103,-0.7091822550000001,-2.9070275735,-0.869744331
ecoli_00543,7.0847198143,1.924601218,5.797296702,-0.468685701,-0.967038872,-1.020432528,-2.7011237665000003,-1.050985093
ecoli_00544,5.8353046516,1.2535135880000001,4.27081974,-0.5844309400000001,0.748687003,-1.060268483,-2.5270212165,-0.72520451
ecoli_00545,4.8836360677,1.4200948580000001,4.879394332,-0.36072692300000003,0.763736433,-0.720493292,-2.6169661445,-0.7641835720000001
ecoli_00546,4.2830592561,-0.029437925,3.501633012,0.7493539920000001,-1.025819035,0.700362201,-1.7465379135,-1.0700173099999999
ecoli_00547,4.2415336546,0.023303834000000002,3.323645875,0.9435800860000001,-0.816353544,0.652641688,-1.6270249325,-1.103072573
ecoli_00548,4.2127593786,-0.12311351100000001,3.540907041,0.48144825,-1.026141811,0.472833694,-1.8696774365,-1.148855377
ecoli_00549,4.7193958631,-0.25887170600000003,3.170328326,0.492367951,-1.203094197,0.082403232,-1.8244539364999999,-0.9061221570000001
ecoli_00550,5.5773832779,-0.12083388,3.507148741,0.306552146,-2.030618167,-0.350806367,-1.8934433285,-0.9090295740000001
ecoli_00551,4.8451640641000004,-0.140030082,3.020429878,0.436675315,-1.825397699,-0.09833269300000001,-1.7726852085,-0.6581965830000001
ecoli_00552,5.5626073353,-0.746910359,4.026490957,0.613426321,-0.022733217,1.416603742,-2.2244668655,-1.130481859
ecoli_00553,5.300850973,-0.46070500500000006,4.246056697,0.596874757,0.26424009,1.869598019,-2.3924394715,-1.097951499
ecoli_00554,8.1223920843,-0.561469801,4.107775327,0.555499211,-0.259379678,1.524327559,-2.1940850795,-0.7678107230000001
ecoli_00555,8.3328574181,-0.629128047,3.65612155,0.28139532300000003,-0.386375952,1.11650689,-1.8264850235,-0.501428296
ecoli_00556,7.3210804517,-0.506875812,3.888920128,0.42652146700000004,-0.826000818,1.388423322,-1.7433209995,-0.539670415
ecoli_00557,7.3415685228,-0.46959708200000005,4.252979794,0.700414459,-0.9245689260000001,1.435192073,-2.1714816835,-0.418458545
ecoli_00558,3.3373742665,-0.021811511000000002,5.569879342,-0.027962002000000003,-0.16598346900000002,1.161184664,-2.0453695115,-0.859777644
ecoli_00559,4.2780179121,0.12091694500000001,5.314773252,0.114962304,-0.167376192,1.084890674,-2.2734699154999998,-0.8969574320000001
ecoli_00560,6.5314982238,0.583430698,4.894306482,-0.46159347300000003,-1.019402408,0.995489327,-1.5536719335,-0.7157152090000001
ecoli_00561,4.9241837342,0.684444928,4.6737847420000005,-0.41381142600000004,-0.8759214550000001,1.117813052,-1.5475424205000001,-0.827818583
ecoli_00562,3.834354324,2.044364118,3.714156061,-0.130862229,-2.864287473,-3.667618203,-0.7174491485000001,1.084884585
ecoli_00563,3.843698701,2.007240748,3.81278069,0.004959072,-2.817300316,-3.538598843,-0.9698444615,1.110534925
ecoli_00564,0.1101634263,-0.44488061100000004,0.646388261,0.328752653,0.06710132,1.9345258310000002,-0.7243672665,-0.322763075
ecoli_00565,0.1250446552,-0.566406158,0.8078648180000001,0.418870469,0.096236155,1.9303242960000002,-0.6857966615000001,-0.293092475
ecoli_00566,4.6148296387,-0.623195319,3.520812256,0.68404055,-1.9749570950000002,-0.22818037900000002,-1.4324124755,0.34716982500000004
ecoli_00567,5.9553037095,-0.482923786,3.710992759,0.6273619930000001,-1.690103662,-0.337568291,-1.6830125695,0.33392048500000004
ecoli_00568,0.2949204674,-0.717700459,0.43870101600000005,0.640750653,0.43274787000000003,1.78146988,-0.8161099875000001,-0.291864605
ecoli_00569,0.6800188604,-0.64186743,0.403161671,0.7333200080000001,0.420603628,2.017093791,-0.8836127895,-0.29224345500000004
ecoli_00570,0.06702068750000001,-0.679187866,0.46231758900000003,0.519243255,0.243415495,1.632119291,-1.1952573895,-0.465235485
ecoli_00571,-0.2240056034,-0.6098498250000001,0.087080184,0.18776509400000002,0.180824218,1.688914289,-1.0507179025,-0.483834904
ecoli_00572,1.0069659433,-0.366249486,3.806758273,0.133033219,-0.17107552,0.8565268220000001,-2.5402709905,-0.230275895
ecoli_00573,1.8987811046,-0.163033003,3.356115872,0.17491141200000002,-1.172690283,-0.1444464,-1.7915617565000002,0.08051488500000001
ecoli_00574,7.4603283368,-1.778704773,2.679184601,0.649461485,-1.2421107,0.22326837600000002,-1.7995051444999999,0.414410155
ecoli_00575,7.2607205936,-1.87458859,2.548310111,0.550092079,-1.362886894,0.370184813,-1.6596569795,0.420775255
ecoli_00576,6.5297771914,-0.870340709,2.4000515140000003,1.1385341900000001,-0.798885511,0.903189474,-2.1305453955,-0.091196495
ecoli_00577,7.0492344818,-0.9554763430000001,2.376437447,1.070383324,-1.3571465950000001,0.193618585,-1.6237211205,0.18637689500000001
ecoli_00578,6.3721809121,-1.000417803,2.687987368,1.561758684,-1.15584676,0.39549014400000004,-1.5711120175,-0.25625172500000004
ecoli_00579,6.5711474113,-0.683897696,2.150974538,1.8549345060000002,-0.488770535,0.6030434330000001,-1.3911057425,0.16089092500000002
ecoli_00580,3.8190254464,-0.948053416,2.923027392,1.172238458,-0.394457761,0.40372786200000005,-2.0511425955,-0.5423704530000001
ecoli_00581,5.4097125678,-0.945781996,2.899324477,1.135160757,-0.48706914900000003,0.17986083600000002,-2.0115204375,-0.41065191500000003
ecoli_00582,-0.2965969267,-0.6740969290000001,1.395445286,0.543214591,-0.29239659700000004,1.130108676,0.0029001995,0.556681175
ecoli_00583,-0.34629210260000004,-0.770029595,1.064370967,0.46421225200000005,-0.031356612,1.29020916,-0.2337367725,0.044054445000000005
ecoli_00584,0.0232337562,-1.033200047,4.45458236,-0.650640907,-1.190171151,-1.530375451,-1.7621037474999999,0.150418815
ecoli_00585,0.1537416265,-1.203083779,4.34558358,-0.719895778,-1.39178657,-1.475549072,-1.6079884075000002,0.296173185
ecoli_00586,-0.24786383620000002,-1.047631244,0.538902929,-1.0397935170000001,0.741247273,1.7240178080000002,-1.2436705785,-0.39758026500000004
ecoli_00587,0.1668261371,-0.9799620080000001,0.047869321000000006,-1.257267391,0.529143883,1.9380773320000002,-0.7916602025,-0.7291996590000001
ecoli_00588,-0.626264791,-0.89488495,0.041072425,-1.494039999,0.282586606,1.426558446,-0.8817618315,-0.535026925
ecoli_00589,-0.3044339333,-0.9689770120000001,-0.012503701,-1.122601465,0.364805561,1.371459705,-1.0448200935,-0.47481011500000003
ecoli_00590,1.5833426904999999,-0.641609003,4.009597303,-0.628308282,-1.109809858,-1.006636302,-1.2761237975,0.676957735
ecoli_00591,1.7363224264000001,-0.582725383,3.863701227,-0.5534496600000001,-1.2697995020000001,-1.979696075,-1.2702009665,0.760018115
ecoli_00592,7.4485041555,-1.900315751,2.736846969,1.1868398,-1.13647757,0.290370675,-0.8314362335000001,0.732289525
ecoli_00593,7.7312212751,-1.906916504,2.758883949,1.043299144,-1.288805471,0.492754028,-0.9146237705,0.43077015500000004
ecoli_00594,11.0822847566,-1.496060902,2.764449722,1.270244837,-0.833868461,0.305591997,-0.4885653425,0.394077915
ecoli_00595,10.9561277803,-1.77884102,2.835646622,0.7608017290000001,-0.9433104050000001,-0.157352304,-0.7313105465,-0.033236975
ecoli_00596,4.9433803627,-1.362481013,3.056922599,1.332380471,-0.22890021200000002,-0.6223631980000001,-1.2248396305,-0.08328756500000001
ecoli_00597,10.2022819256,-1.310339443,3.735463352,0.8383681430000001,-0.292517462,-0.002356349,-1.2484746125,-0.444519447
ecoli_00598,5.7203000709000005,-0.630128715,3.329429529,1.286114913,-0.718536917,-1.764803415,-1.1090555945,0.360943715
ecoli_00599,10.3876101595,-0.791538139,4.235539097,0.47416540100000004,-1.7631005100000001,-0.9967113540000001,-0.9898636015000001,-0.0008650550000000001
ecoli_00600,3.6728268757,0.808790208,4.676268892,-1.760633103,0.22472915400000001,0.5807143720000001,-2.1821245595,-1.239469425
ecoli_00601,3.1464105461,-0.15626136300000001,5.231715492,-1.585548261,0.503618743,1.785467233,-1.8952417805000001,-0.906114233
ecoli_00602,2.7105804181,0.052103735000000005,5.316867362,-1.342723229,0.30954515200000005,1.554847134,-2.3755801425,-0.664380941
ecoli_00603,4.1377784562,-0.18145813,5.311058472,-1.341281811,0.44701791,2.000143696,-2.0647630665,-0.751543803
ecoli_00604,1.9874711463999999,0.812325618,5.507221102,-1.459590259,-0.535764962,1.099072154,-2.5820372785,-0.582283069
ecoli_00605,3.5492753639,0.179824972,5.438681562,-1.25812229,0.494515953,2.054716907,-2.2520674645,-0.6685993090000001
ecoli_00606,1.013104968,-0.8299582590000001,4.837429942,-2.329487003,0.07697432600000001,2.115024469,-2.4249442675,-0.8101516240000001
ecoli_00607,0.17679023700000002,-0.8454112730000001,4.5191262420000005,-1.571404054,-0.794991961,0.11230522300000001,-1.6811806305,-0.821579228
ecoli_00608,1.2703215609,-0.647607354,4.5387958919999996,-2.113993982,0.11033218800000001,1.9214321070000002,-2.4917287645,-0.6815045200000001
ecoli_00609,0.7426807192,-0.612683498,4.981030082,-1.93045723,-0.5383455380000001,0.326629677,-2.3300522655,-1.030650892
ecoli_00610,0.3129218281,-0.618440988,4.953561802,-1.8318441980000002,-0.7730443090000001,0.537602782,-1.8987000375,-0.91410638
ecoli_00611,-0.1858966815,-0.6966102150000001,4.799408562,-1.128385374,0.07180531200000001,1.539808262,-1.5359188824999999,-0.396619785
ecoli_00612,1.4794034235,-0.240071578,5.040676152,-1.561792521,-0.488391738,-1.162310598,-1.8181148945,-1.143270606
ecoli_00613,1.584923489,-0.594975123,4.763882222,-1.636457027,-0.488614243,-1.66625233,-2.0019324365,-0.5396704520000001
ecoli_00614,0.8486367922,-0.596275301,4.664151262,-1.565544325,-0.9212534760000001,-1.782157577,-2.3994855025,-0.460564228
ecoli_00615,0.7639910044,-0.163952428,5.084500312,-1.488225181,-1.341048917,-1.9296138470000002,-3.0048782075,-1.3851055859999999
ecoli_00616,1.1975702816,-0.109945651,4.635987782,-1.396923186,-0.8227946340000001,-1.7635199639999999,-2.1174233595,-0.664774753
ecoli_00617,1.7710904944,-0.35768003600000003,4.618518282,-1.680945943,-0.7322588760000001,-2.006521052,-2.5786150995,-0.693988244
ecoli_00618,-0.0331481933,-0.654336129,0.47407844,-0.044070171000000005,0.813015153,1.400811778,-0.7388326665,-0.29706712500000004
ecoli_00619,0.0501368531,-0.677531934,0.41746713100000005,-0.136839323,0.7591989330000001,1.4227051830000002,-0.6087178795,-0.29380178500000004
ecoli_00620,-0.0490249711,-0.275686384,1.52268892,0.062343982000000006,-2.169698637,-0.486720874,0.7133759505,1.463623175
ecoli_00621,-0.2770334326,-0.23889179400000002,1.46880923,0.030346123000000003,-2.011124475,-0.584571269,0.7126471465,1.494380965
ecoli_00622,-0.8705293806000001,-0.460226424,0.640228988,-0.153919315,-0.011270601,-0.185784112,-0.5945350325000001,0.22948868500000003
ecoli_00623,-0.5590843539,-0.44076187600000005,0.6667890830000001,-0.41035771600000004,-0.17708870100000002,-0.13793855900000002,-0.6742076345,0.23820617500000002
ecoli_00624,-0.3525791844,-0.39054706100000003,0.587852082,0.019641852,-0.475502034,-0.342374597,-0.4257732785,0.514330825
ecoli_00625,-0.47044777060000004,-0.33950688700000003,0.5846891080000001,-0.16313849400000002,-0.5747615420000001,-0.257552392,-0.6019739855,0.370737925
ecoli_00626,-0.3633449206,-0.43615873400000005,0.251359838,-0.12725835600000002,0.051253021,0.23428068700000002,-0.8740727555000001,0.083314765
ecoli_00627,-0.310975922,-0.46865413,0.417960571,0.06013894300000001,0.08475666700000001,0.188024674,-1.0234973265,0.069082845
ecoli_00628,-0.1109956206,-0.403988891,0.8257220670000001,-0.029671628000000002,-0.889743774,-0.6308251840000001,-0.5740491795,0.18947349500000002
ecoli_00629,0.04365174,-0.444489053,0.867360094,-0.117111746,-1.410077335,-0.593682578,-0.5252165025000001,0.133589245
ecoli_00630,-0.5818033281,-0.5007945340000001,0.658680123,-0.47102959800000005,-0.441923204,-0.31695103700000005,-0.37165977650000004,0.917496175
ecoli_00631,-0.6212185542,-0.5053284840000001,0.7489586760000001,-0.38097847500000004,-0.437418303,-0.14393572,-0.2293440545,1.035549985
ecoli_00632,-1.4454058490000001,-0.466470657,0.482034344,-0.8017523160000001,-0.19023234900000002,-0.22435674,-0.4059400895,0.5520848150000001
ecoli_00633,-0.9914590526,-0.37675922300000003,0.66793233,-0.764370842,-0.330179249,-0.278653185,-0.31513347350000004,0.555115985
ecoli_00634,-1.1861784223,-0.500119204,0.360570567,-1.236689559,-0.298295129,0.031733954,-0.1439362855,0.686704335
ecoli_00635,-1.0089461068,-0.415345976,0.377807612,-0.851552732,-0.181190771,0.071026224,-0.0009237545,0.7940552550000001
ecoli_00636,-0.8920589126,-0.511825053,0.9210410840000001,-0.496583663,-0.61110794,-0.501647217,-0.0439821275,1.138283835
ecoli_00637,-1.2300937808,-0.31485701400000005,0.29254253900000005,-1.47050563,-0.485290655,-0.6719370410000001,0.0959938335,1.028434795
ecoli_00638,-1.0934427451,-0.482160317,0.658879014,-0.05801645800000001,-0.273241144,0.185828194,-0.5080616015,0.410782715
ecoli_00639,-0.2809915981,-0.40976297300000003,0.5888839610000001,-0.16304485900000001,-0.332130158,0.031359175,-0.4949952145,0.35958486500000003
ecoli_00640,-0.9181966341000001,-0.630122988,1.294919784,-0.191013661,-0.8340731840000001,-0.918631237,-0.1909754655,1.098912665
ecoli_00641,-0.4568775621,-0.638148942,1.406252564,-0.300856406,-1.022077783,-1.279948,-0.061367065500000005,0.8824161150000001
ecoli_00642,-0.6117796434,-0.298386825,0.505802159,-0.917123616,-0.456741275,-0.613459502,-0.2000554125,0.47925305500000004
ecoli_00643,-1.0405022819,-0.38006166300000005,0.35032393900000003,-1.2061898260000001,-0.775460911,-0.144547307,0.0814828725,0.6728564450000001
ecoli_00644,-0.43645160720000004,-0.40089768800000003,0.406448572,-0.48112576,-0.289011463,-0.044592557000000005,-0.4023656715,0.284564975
ecoli_00645,-0.4749497076,-0.42101342,0.5806856020000001,-0.25811953,-0.28012710300000004,-0.10708405700000001,-0.5218830955,0.28185787500000004
ecoli_00646,-0.5267594081,-0.5254932990000001,0.875688809,0.009245724,-0.318991666,0.165543569,-0.44880965450000004,0.254282775
ecoli_00647,-0.8001498756000001,-0.743997498,1.118855541,0.23036418600000003,-0.38849757,0.187632172,-0.4797649875,0.485982265
ecoli_00648,-0.9428654563000001,-0.46272072300000006,0.5840056490000001,-0.193296941,-0.19019660400000002,0.156074126,-0.4959027615,0.260959535
ecoli_00649,-0.8610331607,-0.420530377,0.756472189,-0.165260284,-0.26493351800000003,0.03690393,-0.5030244975,0.295162105
ecoli_00650,-0.7003146947000001,-0.454985071,0.46731775500000006,-0.7378494280000001,-0.13487748400000002,0.172819988,-0.6399381775,0.224120605
ecoli_00651,-0.2650988387,-0.497514312,0.49336250600000003,-0.5408869390000001,-0.138849798,0.055075384000000005,-0.8038166895000001,0.11325776500000001
ecoli_00652,-0.3075214362,0.022332146,1.398363381,-0.776132853,-2.093234557,-1.583310185,0.1767243155,1.246747625
ecoli_00653,-0.8607654137,-0.17518171200000002,0.782218186,-1.070688734,-1.468642403,-1.398316667,0.1779742685,1.262952225
ecoli_00654,-0.5347292848,-0.48296065600000004,0.5257077490000001,-0.125719721,-0.201932149,0.033589979,-0.46420169650000004,0.464873735
ecoli_00655,-0.47809087580000004,-0.402594561,0.6632957890000001,-0.049142063,-0.192149582,-0.061648501,-0.5092591385,0.37343606500000004
ecoli_00656,-0.6555352710000001,-0.3763032,0.23664236900000002,-0.30205394700000004,-0.15644791600000002,-0.185246516,-0.48001811650000004,0.291465275
ecoli_00657,-0.5088605326,-0.42449361100000005,0.5383509860000001,-0.359873804,-0.112944189,-0.16920547200000002,-0.48527572150000003,0.276043525
ecoli_00658,-0.5310970479,-0.43643012200000003,0.328872037,-0.29295570600000004,0.09360618400000001,-0.22648667900000002,-1.0967243425,0.064708835
ecoli_00659,-0.2491911229,-0.5736641880000001,0.7310723610000001,-0.1226246,0.043564501000000005,0.198352355,-0.9809825245,0.09849440500000001
ecoli_00660,-0.8819445798000001,-0.125359269,0.668648896,-1.304629669,-0.5716579890000001,-0.45419901700000004,-0.3183766275,0.9019469250000001
ecoli_00661,-1.0902726457,-0.087385535,1.252405699,-0.99923759,-0.774450716,-0.780878717,-0.3063947875,0.8548870150000001
ecoli_00662,-0.8268951088000001,-0.329506452,0.055849747000000005,-0.6163053350000001,0.202692071,0.032217319,-0.7407224925,0.24889085500000002
ecoli_00663,-0.5635421473000001,-0.42721245100000005,0.563237524,0.008228135000000001,0.003575435,0.11798027100000001,-0.7195519345,0.167138795
ecoli_00664,-0.1405076972,-0.040118541,1.8053978370000001,-0.357395901,-0.975307558,-0.705790333,-0.3692697815,0.30525573500000003
ecoli_00665,-0.1985094084,-0.089151637,1.560127004,-0.579993367,-0.9806343980000001,-0.914867109,-0.4899277475,0.36285334500000005
ecoli_00666,-1.3069880359,-0.45094076,0.919791797,-0.7330438960000001,-0.384618308,-0.255115018,-0.5297338445,0.9229170050000001
ecoli_00667,-1.2281793143,-0.25446565200000004,1.041569813,-0.735608174,-0.716433536,-0.510054055,-0.5399660135000001,0.6854901050000001
ecoli_00668,-0.1177061135,0.081208522,1.6652461230000002,-0.708190713,-1.568799622,-0.848898637,0.4352442445,1.094570805
ecoli_00669,-0.2783288323,-0.36300764,1.039705413,-0.43063246,-0.9768274640000001,-0.508017759,0.6075804585,1.385971565
ecoli_00670,-1.1841359531,-0.457813974,0.50274254,-0.6105454720000001,-0.437269283,0.07633972600000001,-0.26073173050000004,0.893005295
ecoli_00671,-0.9782354352,-0.416483586,0.6401297970000001,-0.593269652,-0.397786323,-0.141317509,-0.2792831045,0.8963619450000001
ecoli_00672,-0.2494730604,-0.911700291,1.061396366,-0.493497522,-1.140861184,0.124635201,-0.7889837015000001,0.107615625
ecoli_00673,-0.245713006,-0.326153116,0.55110956,-1.298231,-1.226207122,-0.260847731,-0.2934833025,0.8126329750000001
ecoli_00674,-0.1836814109,-0.417527969,0.7545692190000001,0.438712264,-0.021112979,0.46467448400000005,-0.5418198755,0.146692115
ecoli_00675,-0.43384750600000005,-0.350991349,0.30918041300000004,0.055707582000000005,0.039959366,0.338112475,-0.5107075375,0.008338235000000001
ecoli_00676,-0.663077797,-0.39319892100000003,0.42315771100000005,-0.464300294,-0.048606564000000005,0.258829343,-0.6138434605,0.343833905
ecoli_00677,-0.3543647475,-0.40912006900000003,0.5002385460000001,-0.275394609,-0.144021231,0.011277848,-0.6652457935,0.31392150500000005
ecoli_00678,-0.6955937750000001,-0.486733729,0.853500699,-0.42907759300000003,-1.025185535,-0.5090476890000001,0.39723650250000003,1.283960655
ecoli_00679,-0.43220441060000003,-0.540014471,0.9497951040000001,-0.308594904,-0.8850562999999999,-0.373826877,0.5434466145,1.646649845
