,A,ArcA,PdhR,Fur,Fis,Fnr
SRX3796960,-0.9110530644,-0.0222688136,0.2075991261,0.3735058995,-0.1957316187,0.1194383926
SRX3796961,1.7506486984,0.0424268426,-0.17641870310000002,-0.7072287185,-1.080219651,-0.6919210905000001
SRX3796962,2.3118405884,-0.3133300406,-0.0481857944,-0.8652001224,-0.9871260732,-0.5639088368
SRX3796963,-10.1228161177,1.5958580575,-2.9279517938,0.734263294,-4.4216831064,-0.0544059229
SRX3796964,-10.3894660049,1.7177042546,-2.4988127231,1.2301974003,-3.5486364850000003,-0.014093932000000002
SRX3796965,4.0015605147,-1.0287892827,2.1673554024,-0.0180479967,1.1319545576,-0.4503003694
SRX3796966,4.0160747071,-1.0047560455,2.1606768841,-0.029972901000000003,1.1840445128,-0.4641175329
SRX3796967,-0.5264414982,0.3254800541,-2.3856707714,-0.8189999964,-2.3765078592,-1.0025144526
SRX3796968,0.19985952,0.1120321633,-2.2386958793,-1.1488426997,-2.2683924035,-1.1404914458
SRX3796969,-6.5129225822,0.4894026192,-1.8391763783,0.23930651100000003,-2.2786609437,-0.8909438317
SRX3796970,-6.4763210602,0.6397665666,-2.1333657584,0.4079951721,-2.7231504102,-0.5318614534
SRX3796971,-1.9209162128,-0.0407208341,-0.2595809441,0.4153692806,-0.2182919466,0.0033368332
SRX3796972,-1.1935570653,-0.014845037,-0.033250292,0.4596494756,-0.0242470402,0.0118921209
SRX3796973,-2.1255515474,0.5397192637,0.2033357349,0.2605619091,-0.9060973042,-0.5675203342
SRX3796974,-0.8440016281,0.48378118270000003,0.3201501442,-0.16008412800000002,-1.1547088198,-0.5965645774
SRX3796975,-9.095883884,1.3182395307,-2.2656263836,0.5906995485000001,-2.5432279332,-0.09172600310000001
SRX3796976,-9.6709960389,1.3320724377,-2.261559559,0.8546677018000001,-2.3935231091,-0.2604633833
SRX3796977,-1.8874695735,0.4198393247,0.0589547733,0.1941818484,-0.45812532250000004,0.0257724632
SRX3796978,-1.8783308391,0.5218605334,-0.1938711418,0.1572405824,-0.2838028885,-0.0743060465
SRX3796979,0.2341856822,-0.12638412400000001,-0.7052430446,-0.8732080883000001,-0.5891335045,-0.7908679979000001
SRX3796980,0.6584525564,-0.1359480794,-0.9460967235000001,-0.7014118549,-0.4693303165,-0.5605540760000001
SRX3796981,-9.0540769153,1.2536283473,-1.893464644,0.756008674,-3.61692264,0.1988388559
SRX3796982,-8.7020707167,1.4218786994000001,-1.8699150123,0.8730452320000001,-3.1070494255,0.2155505949
SRX3796983,3.3336483382,-0.7977188794000001,2.2563992238,0.1247411529,1.2398870798,-0.4247212359
SRX3796984,4.2152441094,-0.7443303324,2.2285232058,-0.0887814595,1.1984778804,-0.4265440585
SRX3796985,-1.1020080513,0.7261719226000001,-2.2365152565,-0.7709664976,-1.2922345251,-0.8679103318
SRX3796986,-2.8168472786,0.8865826679000001,-2.2195866643,-0.7116900836000001,-1.2026820878,-0.8983829466000001
SRX3796987,-2.7483375337,-0.9243434027,0.3374656408,0.3350353263,-3.0266003764,-0.3971189492
SRX3796988,-2.0385660799,-0.4780419603,0.3317472213,0.6163416135,-2.4836285022,-0.24081092610000002
SRX2568270,0.3025397053,-0.0418893319,-0.0302060457,0.17515888170000002,0.033841533800000004,0.08827390900000001
SRX2568271,0.2729473073,0.3591658249,-0.3671143953,-0.033189188700000004,-0.049245688700000005,-0.23167562300000002
SRX2568272,0.6623527779,-0.8304810236,0.0778278535,-0.22579296670000001,1.2225378398,0.2629024821
SRX2568273,-0.0347131,-0.9492480625,0.8129450082,-0.2141629928,2.2585122881,0.43528731260000003
SRX2568274,-3.1612990963,-0.7195329218000001,0.4747803356,-0.6173992979,2.4230351901000002,0.3820487614
SRX2568275,-0.3025397053,0.0418893319,0.0302060457,-0.17515888170000002,-0.033841533800000004,-0.08827390900000001
SRX2568276,-0.1543777503,0.36484522820000004,0.1695179899,-0.023259199999999997,-0.6864290104,-0.2043366113
SRX2568277,0.3853406056,-0.2926059744,0.22959542900000002,-0.1548865781,1.3937637813000001,-0.32261156550000003
SRX2568278,-1.048435807,-0.96780511,0.1320666098,-0.23823985090000002,2.3149353142,0.5355032213
SRX2568279,-2.357492228,-0.8880264464000001,0.2528359551,-0.3202395494,2.3375220159,0.39596403090000004
SRX3421856,0.5374257377,-0.0702595117,0.0757607705,-0.0089371651,-0.1157857421,-0.0188473862
SRX3421857,-0.5374257377,0.0702595117,-0.0757607705,0.0089371651,0.1157857421,0.0188473862
SRX3421858,-6.1007548878,0.9398787361000001,1.7401411908000002,0.3641159752,0.5468728273,0.8768952831
SRX3421859,-6.2343394185,0.8303069123,1.587468528,0.33762542170000004,0.5533159695000001,0.7943170451
SRX3421860,4.8660984793,0.946656288,0.4754744534,-0.5572092047,0.2511092065,0.0022417352
SRX3421861,5.5090140042,1.1842926666,0.5676763015,-0.39257460380000003,0.131072302,-0.1816462398
SRX3421868,-7.5268665562,2.0597493091,1.4427717624,-0.8989849205,-0.1818851726,0.3641228837
SRX3421869,-6.4233132476,1.9871094608000002,1.2798281791,-0.7636697935000001,0.2745521278,0.46529772480000003
SRX2606337,0.1628763013,-0.0109633621,0.39686181670000004,0.0927023869,0.07487801570000001,0.0143233844
SRX2606338,1.4183528925,0.1915417136,-0.07803555820000001,-0.0826617157,-0.6565833954,-0.5673512663
SRX2606339,1.7653827821,0.4382787508,-0.39048998560000003,-0.2859155053,-1.0427471952,-0.9106348201000001
SRX2606340,3.1201779725,0.8004866388,-0.8554215231000001,0.1679158889,-1.0825620507,-0.7654763169000001
SRX2606341,-0.3674450036,1.9152520917,1.3650708748,3.3996653497000002,-3.3187226575,0.10413819610000001
SRX2606342,-2.3051866709,1.1996490032,0.2384508477,3.1858707942,-2.8191303764,0.1963005887
SRX2606343,-0.4392004547,1.8380215310999999,0.1610490842,1.9707808097,-1.9491554055,0.5268947778
SRX2606344,-4.349455971,2.6258083189,1.3522758518,0.5033514651000001,0.0452324552,-0.0169749804
SRX2606345,-4.4929738064,3.0698813737,1.6405017519,0.5629757696000001,-0.6609366898,0.1514677783
SRX2606346,2.5717702351,0.1445234506,0.3078560722,-0.010079548300000001,0.38973536070000003,0.0907918983
SRX2606347,-0.0653997053,-0.054104921800000004,-0.16088072920000002,-0.059457293300000005,-0.0583467747,-0.0046689013
SRX2606348,0.7921508140000001,0.2699377164,0.0349874108,-0.1178442641,-0.35616509550000003,-0.426649692
SRX2606349,3.094289526,0.555827049,-0.9400603804000001,-0.11161356210000001,-1.3598627085000001,-1.0217004236
SRX2606350,4.0175991662,0.6926915157,-1.4454948992,0.1853913565,-1.4208368562,-0.7745977194
SRX2606351,-0.29662268280000004,1.4906963293,1.1892960151,3.383076418,-3.072473064,0.1257959895
SRX2606352,-1.7174048468,1.3683929035,0.1503615063,2.8801164250999998,-2.7321624165,0.1732554926
SRX2606353,1.1088881210000001,0.494319569,0.5777034435,0.455120672,0.9495502798000001,0.4697261488
SRX2606354,-4.8163447365,2.6405668813,1.2854335982,0.4480935964,0.0868147542,-0.11645100400000001
SRX2606355,-3.5371007581000002,3.0132033942,1.6569324841,0.6572227163000001,-0.3509444424,0.1571979088
SRX2606356,1.173819221,0.6155141427,-0.6942970291,-0.2141227373,-0.3757595366,-0.6415963887
SRX2606357,-0.0974765959,0.0650682839,-0.23598108750000002,-0.033245093600000004,-0.016531241000000002,-0.0096544831
SRX2606358,0.9384748232000001,0.131948695,0.2548740076,-0.1814435534,-0.3345950427,-0.3169365246
SRX2606359,2.3489374009,0.718830944,-0.1395641419,-0.0480254837,-1.4766177772,-0.748058828
SRX2606360,3.836806512,0.5866470260000001,-0.6469528902,0.1298877087,-1.498266883,-0.642971501
SRX2606361,-1.0948361538,2.694957389,1.4473563895,3.7262191745,-3.2928138167,0.1558185043
SRX2606362,-2.4114759217,0.9684479897,0.2556197557,3.2436103651,-2.4003570599,0.1043121531
SRX2606363,-0.23803246200000003,1.3434742516,0.6086057268,0.9091676639,-0.0695999777,0.6420763381
SRX2606364,-4.7119257976,2.7551351866,1.3898936714,0.5891980126,0.1518163357,-0.1316689648
SRX2606365,-4.7325181689,3.1088214481,1.7228941997,0.7505394546,-0.4200043473,0.09705247630000001
SRX2606366,1.1065105742,0.6884983213,-0.6893373199,-0.2263350633,-0.80639958,-0.6977402275
SRX3648427,0.7452287356,-0.20198363290000002,0.3403229515,0.2288743473,-0.9386923667,-0.7516619417
SRX3648428,-0.4778225468,-0.3189827836,0.3915712766,0.15383448430000002,-0.25215089490000003,-1.1496425843
SRX3648429,-3.3548430991,-0.12733909570000002,0.2308050267,0.6321167959,-0.0785608581,-0.9921913121
SRX3648430,0.8448809903000001,-0.0382179776,0.8605299099,0.1336804095,-1.0350762236,0.006689497000000001
SRX3648431,0.9245749886,-0.0983834053,0.9684173920000001,0.1757333109,-1.0935750268,0.078838191
SRX3648432,-0.2516319926,-0.5537662898,0.4827026914,0.2463860129,-0.5778258191,0.0518871206
SRX3648433,0.3031619969,0.3127793779,0.1732745343,0.1492344216,-0.400132172,-0.1923720784
SRX3648434,-1.0488487278,-0.1031121172,-0.2566173531,0.0506676665,0.0676410445,-0.0085819389
SRX3648435,-0.8830097841000001,-0.2769198177,-0.0343322134,0.022315715200000003,0.5454358936,-0.0053562109
SRX3648436,-0.18660165310000001,-0.7942616282,1.0453832475,-0.23071257420000002,-0.2553892776,-0.6587832035
SRX3648437,-0.9800871118000001,-0.4111183861,0.6198660807,-0.20598152500000003,-0.2290453875,-0.9242868331
SRX3648438,-0.0514600194,-0.6512181101,1.8920049581,-0.28143135880000003,-0.2546924338,-0.7405011435000001
SRX3648439,0.734697138,-0.2328406334,-0.6692508822000001,0.2868830637,-0.24278614980000002,-0.1190072798
SRX3648440,-0.5968217768,-0.4891983387,-0.6271680469,0.020056645300000002,0.097818468,-0.0044759721
SRX3648441,-0.1586479063,-0.9858200194000001,-0.4293652328,-0.0992733982,0.9171291485,-0.06839568160000001
SRX3648442,-3.7714717439000003,-1.1611403616,2.3410628898,1.2179932876,1.0829186649,-0.49915717730000003
SRX3648443,-5.0197620714,-0.4653461236,1.2696485381,1.1433120981,1.0640088512,-0.9562176016
SRX3648444,-3.1635779346,-0.8506758078000001,1.6174211904,0.8443918378,0.747261389,-0.8397931040000001
SRX3648445,0.6126789880000001,0.028131279000000002,0.009991314900000001,0.2641742029,-0.5577895195,-0.6163406841
SRX3648446,0.2479099606,-0.1056551542,-0.2975427373,-0.0326949946,-0.47252782720000003,-0.6206016748000001
SRX3648447,-1.0672056862,-0.37157694010000003,-0.0255581953,0.1888307462,0.1080499131,-0.5586389879
SRX3648448,1.5269760693999999,0.15086632020000001,0.0545075514,0.0899215933,-0.4885816355,-0.1166496013
SRX3648449,1.1370222896,0.222737346,0.18437428520000002,0.1494902706,-0.2830253224,-0.051026380600000004
SRX3648450,-1.0590232533,0.110231593,0.0758122179,-0.015321880400000001,-0.25352381290000003,-0.1833504845
SRX3648451,-1.6639104394,0.1137296101,-0.24578536720000002,0.0883796151,-0.010805184300000001,0.0806954445
SRX3648452,-0.4288982825,-0.2725888385,-0.0111798789,-0.12380384950000001,0.5705837072000001,0.0191679243
SRX3648453,0.48783361610000003,-0.3249760309,-0.057728808400000005,-0.1886657492,0.4653522479,0.2511630976
SRX3648454,-1.2908892632,-1.0704172995,1.7740929615,0.2426361995,-0.3413493322,-0.7860369249
SRX3648455,-2.7574471965000003,-0.7081142331,0.5888021990000001,-0.0701787857,-0.4090680726,-1.2163194972
SRX3648456,-1.1800789549,-0.6930128134,1.5965650479,0.0334386968,-0.5037249561,-0.8969322540000001
SRX3648457,0.2045787711,-0.0883783216,0.0897383695,0.1177516485,-0.8940291501000001,-1.3651194326
SRX3648458,-0.81074225,-0.099391956,-0.0582572873,0.09499743590000001,-0.4743960219,-1.2914137657
SRX3648459,-0.6086806239,-0.6044773846,-0.03212868,-0.14368491120000002,0.1873640392,-1.0983352413
SRX3648460,1.8161192649,0.1316656856,-0.3508788585,0.2179172883,-0.4584529664,-0.0289735559
SRX3648461,0.7179365795,-0.3193606792,-0.747285936,0.2636972152,0.0097164085,0.18845651800000002
SRX3648462,0.8688719685,-0.6585030624,-0.5492478126,0.3180531789,0.5664126064,0.053335694100000004
SRX3648463,0.6199491327000001,0.1392440415,-0.09654940740000001,0.20713758740000002,-0.380567775,-0.2293278892
SRX3648464,-1.005790712,-0.0994532634,-0.4970532331,0.125630707,0.0383145068,-0.0863974743
SRX3648465,-1.0640898068,-0.480013075,-0.2276838418,-0.0563615484,0.6004540575,-0.10364660020000001
SRX3648466,0.9561493320000001,0.1603490528,0.0911997737,0.21462762400000002,-0.45391390810000004,-0.1980404688
SRX3648467,-0.5567983320000001,0.1481114442,-0.33893120130000004,0.19092457200000001,0.1440548964,0.19654594220000002
SRX3648468,0.103900877,-0.2173357595,-0.11367065280000001,0.0449607036,0.7034664111000001,0.39531110950000004
SRX3648469,0.8646514037,-1.7811438781,2.5981571736999998,0.9829072847,-0.8534728526,1.1258775551
SRX3648470,0.4059585564,-2.1307990097,3.1227554582,0.9413016612,-1.62382788,1.354755592
SRX3648471,1.492049497,-2.1228927186,3.5345653592,1.1316220863,-1.5527619241,1.3452369068
SRX3648472,-2.5665435932,-2.2152411398,-0.4924227559,0.48914257990000004,-2.3459602803,-0.5519501863
SRX3648473,-5.1214061943,-1.7852927123,-0.4851805389,0.4532929355,-2.539440609,-0.7382328027
SRX3648475,1.8679768398,0.0597515543,-0.6452947792,0.4487668037,-0.46175122770000004,0.3269633085
SRX3648476,-0.6436518036000001,-0.43789696110000004,-0.5682205491,0.31102127960000003,-0.0564424648,0.189146892
SRX3648477,0.066020783,-0.8230746571,-0.1471499078,0.2608522524,0.5121545871000001,0.257646025
SRX3648478,0.2750158397,-0.12524527800000002,0.9299397129,0.18203590800000002,-1.1460088174,-0.7179253264000001
SRX3648479,0.0262836285,0.0012504047000000001,0.5519122225,0.1732645273,-0.8156570557,-0.5924204416000001
SRX3648480,-0.3521786125,-0.38562192500000003,0.4903983322,0.11551215440000001,-0.9723627498,-0.8001687414
SRX3648481,-1.8201347362,-0.30334683100000004,-0.20054957880000002,0.0171171344,0.0408289547,-0.2532161449
SRX3648482,-3.8377105611,-0.3516716362,0.0635710635,-0.17043889850000002,0.6202926243,-0.6214561914
SRX3648483,-2.7365757814,-0.6353873038,0.6206579268,-0.6714681673,0.6013987508,-0.6251811719
SRX1429221,1.6727742080999999,-0.0732650834,-0.012904764400000001,-0.1518108497,0.158320857,0.0970123236
SRX1429222,-0.9978827628,0.1451301475,-0.44336306270000003,0.0738207052,-0.5197769799,-0.2186048391
SRX1429223,-0.6748914453,-0.0718650641,0.4562678271,0.0779901445,0.361456123,0.1215925154
SRX1429224,1.2240563091,0.1429632599,0.014598533700000001,-0.1562770158,0.2237555813,-0.0278850961
SRX1429225,1.2818953479,-0.0811107971,-0.1033193978,-0.2450925002,-0.31330570010000003,0.0976449876
SRX1429226,1.5027573270999999,-0.0296220658,0.1465334391,-0.1646491461,-0.0298508741,0.24585199270000002
SRX1429227,2.7119232433000002,0.0344344757,-0.0870006747,-0.39275734630000003,0.6268526777,-0.012723672200000001
SRX1429228,1.2946553465,0.11639725370000001,-0.1842068467,-0.26538459999999997,0.507980595,-0.1427372924
SRX1429229,1.8638875187,-0.0099816008,-0.1664554214,-0.24169628840000001,0.1290958659,0.1642186103
SRX1429230,2.4541467739,0.027381407000000003,1.4082884879,-0.0687470069,0.26440007390000003,0.304930242
SRX1429231,0.6476344872,-0.0021052977,1.0366530775,-0.061359125300000004,0.3160523384,0.47015486110000004
SRX1429232,2.828163311,0.007675045100000001,1.1848865572,-0.0346907376,0.7149462841,0.3298855515
SRX1429233,3.2005439788,-0.0219615704,1.8471434594,0.1117702507,1.3102525074,0.3784304416
SRX1429234,3.091673386,-0.0384265959,1.9363835625,0.0287064543,1.2980675492,0.4791398864
SRX1429235,4.1366700486,0.0027122553,1.1363415876,-0.1613332347,1.4722694407999999,0.023032378500000002
SRX1429236,4.3775279022,0.0488622045,1.0133936989,-0.124783744,2.5269517421,-0.6495468024000001
SRX1429237,4.4547673404,-0.0521707852,1.4183284265,0.2568776394,1.9092943159,0.1293026924
SRX1429238,4.0247010545,0.0536458234,1.1141573242,0.32064338870000003,1.3594071329,0.43389779580000004
SRX1429239,4.2178911186,0.2102355732,1.2388409156,0.259030313,1.3575533039,0.4700040541
SRX1429240,4.6726815948,0.0696474088,2.6080166701,0.1942796936,1.5818000786000002,0.5893872825
SRX1429241,3.4268803038,0.27220808020000004,1.2139056288,0.44873329500000003,0.9010369595000001,0.3831052922
SRX1429242,6.0454688223,-0.0391154083,2.5750382561,0.3390437364,2.3583454169999998,0.3295755399
SRX1429243,5.7810615893,0.1597704819,1.4129092219000001,0.3462927967,1.5072638329,0.6226805845
SRX1429244,6.0117289703,0.0795000183,2.4666804321,0.1486651911,2.1048721331,0.2557763552
ERX2339161,-2.5251924409,-0.1884936433,-0.8014095194,-0.48409435100000003,0.5477241604,0.4613139096
ERX2339162,2.5251924409,0.1884936433,0.8014095194,0.48409435100000003,-0.5477241604,-0.4613139096
ERX2339163,6.1158204272,-1.7190140109,0.7626309981,-0.5938776323,2.6288845283,-2.2304418322
ERX2339164,7.0306988941,-1.2072022831,1.6628194622999999,0.5599378001,3.781541645,-1.6713529146
ERX2339165,-1.6134079472,-0.6177819627000001,-2.2249954695,-0.9299920135,-0.8521895308,-2.237945271
ERX2339166,-0.8254791876,0.26971364000000003,-0.2977628129,0.6615366652,0.2919094263,-1.4605007973
ERX2339167,-2.6920049639,-0.22090745590000002,0.17691055420000001,0.1362880034,0.7965377229,0.2189535879
ERX2339168,-0.7517784286,0.3425865314,-0.8906147341,-0.2899407812,0.1704717865,-0.0005819889000000001
ERX2339169,2.3115025178,0.5901344861,0.5191965461,0.2762144968,-0.14700322130000001,-0.5928889711
ERX2339170,6.0369652383,-1.6983132169,0.894311697,-0.7623408607000001,2.7873144271,-2.2505650014
ERX2339171,7.5458249184,-1.3588102909,1.4279887647,0.2250681098,3.3983384628,-1.8635784236
SRX7656012,-1.8704533687,0.23653916330000002,-0.0257490597,0.1359363488,0.0106630966,-0.1487251704
SRX7656013,-0.221164818,0.085487013,0.0353631046,-0.0707151431,-0.0314216479,-0.0909383045
SRX7656014,-1.4271698215,0.41686511940000004,-0.8446108908000001,0.052548127900000005,0.28160218330000003,-0.2760567605
SRX7656015,-1.4955093522,1.0194685422,-0.7368474471,0.3184006643,-0.7078940483,-0.1280048182
SRX7656016,-0.7696811917,0.4204358036,0.202369767,0.2559502074,0.5406161042000001,-0.1696651311
SRX7656017,-0.36660427100000004,0.4085579958,-0.0089423305,0.0986937291,0.3416078715,-0.0297308013
SRX7656018,-0.9289767350000001,0.27011051210000003,0.1989015074,0.13942799790000002,0.22306137040000001,-0.053151654300000004
SRX7656019,-1.239687408,0.8941414236,-0.7918068588,0.2976022754,-0.6152288212,-0.0899749167
SRX7656020,-0.47240525170000003,0.0156877098,0.2337067593,0.2416688798,0.6039110896000001,-0.0735199011
SRX7656021,-0.2953613251,0.5051920776000001,0.0063614326,0.17019762360000001,0.3877664329,-0.2236606787
SRX7656022,0.4694508818,0.5877604111,-0.0448387555,0.2515779446,0.25419436360000003,-0.1867183711
SRX7656023,-0.1822109231,0.30915803750000004,0.0816296686,0.1568938826,0.733107795,-0.14437137800000002
SRX7656024,0.6396738549000001,0.9327927276,-0.6439476191,0.3830084036,0.8239747516,-0.6167399560000001
SRX7656025,-0.3960941036,0.4536204331,-0.4875475373,0.39730533030000004,1.3942533223,-1.1151788445
SRX7656026,0.1920264234,0.5602036195,-0.5479571959,0.4690726014,0.9370562256,-0.9311711183
SRX7656027,0.47153655200000005,0.0909256163,0.134644022,0.0813256557,0.0805257791,-0.0517356156
SRX7656028,-1.0053246641,0.0884640688,-0.1047444611,-0.0335533492,0.07379877900000001,-0.0990943314
SRX7656029,0.42394202540000003,0.1923271449,-0.009731784,0.0429091344,-0.0610456605,-0.1046609936
SRX7656030,-0.9486798516,0.48588744580000004,-0.4840424069,0.08905094870000001,-0.3153865724,-0.09648473540000001
SRX7656031,-0.3642155908,0.27600203360000003,-0.024002403300000003,0.20281612070000002,-0.09975926260000001,0.0077388532000000005
SRX7656032,-0.234627413,0.21350687470000002,-0.0056122943,0.1487795312,-0.2467624139,0.1446998301
SRX7656033,-0.0018823014,0.1951776101,-0.012174082800000001,0.1379407292,0.0354689554,-0.0676566085
SRX7656034,0.2022231548,0.199062456,0.1344414172,0.168059121,0.040913869000000005,-0.0947589315
SRX7656035,-0.5919663548,0.4182409442,-1.0644103524,0.1775323335,-0.0993756652,-0.17706263290000002
