,A,Fnr,NikR,RpoN,NarL
SRX2568277,5.3569847961,-0.32261156550000003,-0.7124995892,-0.1939351305,0.8510675943
SRX2568278,3.8741924831,0.5355032213,0.1378514031,-0.8228724163000001,1.1189896353
SRX2568279,1.3517529558999999,0.39596403090000004,-0.07283192470000001,-1.0717102719,1.5230976053
SRX3421856,0.01610839,-0.0188473862,0.0008536059,-0.0169002124,0.0364508381
SRX3421857,-0.01610839,0.0188473862,-0.0008536059,0.0169002124,-0.0364508381
SRX3421858,-0.358236506,0.8768952831,-0.3718260579,-0.7013114639,1.3025315569
SRX3421859,-0.7251855074,0.7943170451,-0.0953530362,-0.6629867329,1.2303245734
SRX3421860,-2.4865484793,0.0022417352,-0.0331427865,0.0557386989,0.27129302310000003
SRX3421861,-1.9171242514,-0.1816462398,0.9942816812,0.2508594257,0.3016804166
SRX3421868,-0.1715219912,0.3641228837,-0.9382395572000001,-0.9167151233,0.6508127193000001
SRX3421869,-0.10979614230000001,0.46529772480000003,-0.613896934,-0.7886672223000001,0.44962002560000003
SRX2606337,0.3251119066,0.0143233844,-0.2260795767,-0.0621279511,0.0449755047
SRX2606338,1.4035513326,-0.5673512663,-0.5756747419,0.0671023,0.0404729277
SRX2606339,4.8864165713,-0.9106348201000001,0.3983732032,0.2546664045,0.5646768631
SRX2606340,6.4488963767000005,-0.7654763169000001,0.9249404388,0.5719902455,1.0481098526000001
SRX2606341,-5.4983292695,0.10413819610000001,1.371543961,0.9364226197000001,-0.2324561156
SRX2606342,-4.7101574011,0.1963005887,2.1134333367,1.086910479,0.0907580217
SRX2606343,-3.6003746052,0.5268947778,1.7584442135,1.0331766101,1.6165050362
SRX2606344,-5.5776478162,-0.0169749804,0.528566034,-0.43542079100000003,-0.716489989
SRX2606345,-7.2953473603,0.1514677783,0.18922454290000001,-0.5174314768,-0.4734153022
SRX2606346,3.5069236162,0.0907918983,0.45635664530000003,-0.34978884720000003,0.9099142447
SRX2606347,-0.32016393,-0.0046689013,-0.0042769444000000005,0.037938416100000004,-0.035873579
SRX2606348,2.1011303039,-0.426649692,-0.11033505410000001,-0.0167731402,0.1110320399
SRX2606349,6.475431877,-1.0217004236,1.0405664745,0.33980055000000003,0.6949480938
SRX2606350,7.2642588212,-0.7745977194,1.5229226455,0.5973291683,1.0423263303
SRX2606351,-5.4395350595,0.1257959895,1.2720413693000001,0.9217115847,0.0440971979
SRX2606352,-4.1006685222,0.1732554926,2.0394583687,1.1100313853000001,0.1794544521
SRX2606353,-1.0557555171,0.4697261488,0.06759875850000001,0.0672596761,0.8616533338
SRX2606354,-6.0499192123,-0.11645100400000001,0.47770797210000004,-0.5012604293,-0.8006492843
SRX2606355,-6.6541472236,0.1571979088,0.331676419,-0.4637125775,0.207714641
SRX2606356,6.671535431,-0.6415963887,0.9007583138,-0.1441467858,0.7792094978
SRX2606357,-0.0049479766,-0.0096544831,0.23035652110000002,0.024189535,-0.009101925700000001
SRX2606358,2.0759201086,-0.3169365246,-0.039773969400000005,-0.0328642865,0.0297155485
SRX2606359,5.9356282778,-0.748058828,1.0301321577,0.5209823608,0.9421323020000001
SRX2606360,6.8648703921,-0.642971501,1.8731987837,0.5153948444,1.0018642376
SRX2606361,-5.4556495695,0.1558185043,1.3274747093,1.0144914721,-1.1827283539
SRX2606362,-5.0658498963,0.1043121531,1.6885328408,1.0322093347,0.1868455151
SRX2606363,-2.879321901,0.6420763381,0.8526015762,0.4637333751,1.4647137819
SRX2606364,-5.2657922892,-0.1316689648,0.5125165596,-0.5794641209,-0.7801921039
SRX2606365,-6.2536384511,0.09705247630000001,0.38533884760000003,-0.5700210563,0.005003820500000001
SRX2606366,5.6751318642,-0.6977402275,1.2589668531,0.0693791866,1.1691502198000001
SRX3648427,-2.8725626856,-0.7516619417,-0.053083854800000004,0.3903220046,0.5219592883
SRX3648428,-1.9673671991,-1.1496425843,-0.034501902200000004,0.2213146617,0.1476989733
SRX3648429,0.7949964364000001,-0.9921913121,0.63898564,0.10774323770000001,-0.1640617939
SRX3648430,0.7571987808,0.006689497000000001,0.5772901427,0.24033551150000002,0.3242742006
SRX3648431,0.4639056433,0.078838191,0.37977349850000003,0.3211020586,0.3638314532
SRX3648432,0.6736090303000001,0.0518871206,0.3226606013,0.1770480587,-0.0790272035
SRX3648433,-1.4267839799,-0.1923720784,-0.200902559,0.3253524404,0.3222878997
SRX3648434,-0.2456714767,-0.0085819389,0.1667250012,0.039544874800000004,0.10925400710000001
SRX3648435,2.1260393462,-0.0053562109,0.15403650530000002,-0.2977647758,-0.7184818104
SRX3648436,-2.1570869582,-0.6587832035,-2.5188022583,-1.2976976884,-1.8842522649000002
SRX3648437,-0.8366592871,-0.9242868331,-1.7208077102,-1.3277234537,-1.6301626145
SRX3648438,0.5547752647,-0.7405011435000001,-1.6882980681,-1.3924672337000001,-1.9436156288
SRX3648439,-0.0846385873,-0.1190072798,-0.060029540400000005,0.2202805298,0.44070444140000004
SRX3648440,0.6293623083000001,-0.0044759721,0.1040039152,-0.0426974653,0.0165354
SRX3648441,2.8483361285,-0.06839568160000001,0.4420510151,-0.3733528378,-1.2321601906
SRX3648442,-3.8887334775999998,-0.49915717730000003,-2.4997719487,-0.0012082387,-1.9270394445
SRX3648443,-1.3730648598,-0.9562176016,-2.1541144949,-0.1158980419,-1.8220703881
SRX3648444,1.443975999,-0.8397931040000001,-1.2472395632,-0.1609201725,-2.0141383928
SRX3648445,-2.9697054813,-0.6163406841,-0.25560998,0.4924001161,0.1347020481
SRX3648446,-2.0325277067,-0.6206016748000001,-0.1897282783,0.1798871686,0.13541031
SRX3648447,-0.0399939517,-0.5586389879,0.4361597755,0.2149347168,-0.2213388594
SRX3648448,-1.7137333718,-0.1166496013,-0.4683486161,0.22488087,0.31016244130000004
SRX3648449,-1.7740063514000002,-0.051026380600000004,-0.38686836020000004,0.2173163055,0.20727662
SRX3648450,-1.0589156015,-0.1833504845,-0.0704212213,0.1020228517,0.3105311283
SRX3648451,-0.4351101832,0.0806954445,-0.0234638078,0.0515938243,0.3304123874
SRX3648452,2.6671847575000003,0.0191679243,0.4730218685,-0.28462972410000004,-0.607020917
SRX3648453,2.3145807505000002,0.2511630976,0.4760801368,-0.3111841275,-0.5513616599
SRX3648454,-3.0781834372,-0.7860369249,-1.7905990494,-0.6907492030000001,-2.123486846
SRX3648455,-1.1062998434,-1.2163194972,-1.1647334854,-0.6874710706,-1.9741431864
SRX3648456,0.9048679209,-0.8969322540000001,-0.7653221373,-0.7896948083,-1.9122287610000002
SRX3648457,-2.5652599274,-1.3651194326,-0.2395485104,0.3926622709,0.3908335277
SRX3648458,-1.6404582223,-1.2914137657,-0.0127602311,0.2634435396,0.2676428987
SRX3648459,1.1425246505,-1.0983352413,0.3445809892,-0.0090852511,-0.8435504156
SRX3648460,-0.3274247415,-0.0289735559,-0.6948137767,0.2590477239,0.4723209412
SRX3648461,0.5042291842000001,0.18845651800000002,0.0865483902,0.0366143123,0.4053283754
SRX3648462,2.2211673175,0.053335694100000004,-0.0650591749,-0.3798061807,-0.4314810383
SRX3648463,-0.9923908505000001,-0.2293278892,-0.09574541140000001,0.2327944844,0.3491968233
SRX3648464,-0.0191042814,-0.0863974743,0.1055293518,0.0158155265,-0.020479620400000002
SRX3648465,2.5577955384,-0.10364660020000001,0.6439840444,-0.2104716116,-0.3568322578
SRX3648466,-2.0325547621,-0.1980404688,-0.30916856940000004,0.213811357,0.0682774199
SRX3648467,-0.606541104,0.19654594220000002,0.14318491930000002,0.0899354986,0.4010702123
SRX3648468,1.8104303767,0.39531110950000004,0.5399107168,-0.1731611797,-0.449334724
SRX3648469,-12.3897821382,1.1258775551,-1.9279694917999999,0.2222919169,-1.8529983361
SRX3648470,-12.0729917292,1.354755592,-2.5473695868,0.1155426375,-2.2415804042
SRX3648471,-11.6367116607,1.3452369068,-2.7366292678,0.1368586389,-2.5730471248
SRX3648472,-15.4983270045,-0.5519501863,-1.9113081248000001,0.42385458460000003,-1.241304038
SRX3648473,-15.3713067232,-0.7382328027,-2.264474225,0.5667990046,-0.8102307222
SRX3648475,-0.0739582171,0.3269633085,-0.6949775381000001,0.0562573861,0.6147763583
SRX3648476,0.42504739210000003,0.189146892,-0.28015931920000003,-0.09158989470000001,0.1958367194
SRX3648477,2.6100373952,0.257646025,-0.0978570406,-0.40553356150000003,-0.625870343
SRX3648478,-5.0719098693,-0.7179253264000001,-0.21947169100000002,0.5435833438000001,-0.045681297
SRX3648479,-4.2700628935000005,-0.5924204416000001,-0.3640760407,0.4661437825,0.2548067368
SRX3648480,-2.1659732507,-0.8001687414,0.2037817308,0.5215209001000001,-0.0161794091
SRX3648481,-0.9310987176000001,-0.2532161449,-0.3328469948,-0.0463538716,0.5816347862
SRX3648482,0.5853268499000001,-0.6214561914,-0.2627071948,-0.31178914280000003,0.37890662480000004
SRX3648483,2.747690249,-0.6251811719,0.2662015278,-0.5101213311,-0.5855826522
SRX1429221,-1.5198781375000001,0.0970123236,-0.5483294368,0.0038441405,-0.1165982831
SRX1429222,0.8831354754,-0.2186048391,0.4181881329,-0.0605644948,-0.060550110500000004
SRX1429223,0.6367426621000001,0.1215925154,0.1301413039,0.056720354300000005,0.1771483936
SRX1429224,-0.8071258411000001,-0.0278850961,-0.4896398549,-0.1330215472,-0.0388743695
SRX1429225,-1.3495357579,0.0976449876,-0.4912956297,-0.0230914822,-0.2188822302
SRX1429226,-1.6646532483,0.24585199270000002,-1.4663479379,-0.0421096822,-0.1752381318
SRX1429227,-1.6114380448999999,-0.012723672200000001,-0.3383969812,-0.0930739746,-0.0691234574
SRX1429228,-0.35489367250000003,-0.1427372924,-0.2161600762,-0.1476669357,-0.1674326576
SRX1429229,-2.3012202993,0.1642186103,-1.2172375693,0.1157149246,-0.2946422331
SRX1429230,-2.424271205,0.304930242,-0.3847415018,-0.0121471623,-0.0329850276
SRX1429231,-0.9287805036000001,0.47015486110000004,-0.13459506170000002,-0.020663864400000002,0.139685675
SRX1429232,-1.8039396982,0.3298855515,-0.7914989079,-0.0926124291,-0.21150780830000002
SRX1429233,-1.8222171585,0.3784304416,-0.19769838950000002,-0.2167046362,-0.20451142630000002
SRX1429234,-2.3049580065,0.4791398864,0.3361515812,-0.157923475,-0.1582637064
SRX1429235,-2.105437904,0.023032378500000002,-0.377756199,-0.238904311,0.1369965031
SRX1429236,-0.6762644093,-0.6495468024000001,0.2817431921,-0.4930346926,0.0787838832
SRX1429237,-1.8569391362,0.1293026924,0.5610599563,-0.4034437833,0.0128665328
SRX1429238,-2.0774518162,0.43389779580000004,0.5035984645,-0.29468944610000003,0.0378020203
SRX1429239,-1.9705506717,0.4700040541,0.7091738211,-0.1583538,-0.1668619379
SRX1429240,-1.3999212051,0.5893872825,0.8512826543,-0.2650138689,0.174108656
SRX1429241,-1.9968525060000002,0.3831052922,0.2411772715,-0.0418569081,-0.2890885717
SRX1429242,-1.1875336129,0.3295755399,0.7894574314,-0.6815828916000001,0.2486454287
SRX1429243,-1.236832556,0.6226805845,0.6128932278,-0.3648055906,0.0736348976
SRX1429244,-1.4104508108,0.2557763552,0.35232855100000005,-0.4617605608,0.2495487052
ERX2339161,0.35159495550000003,0.4613139096,0.48952251160000004,0.11063261810000001,-0.0288652676
ERX2339162,-0.35159495550000003,-0.4613139096,-0.48952251160000004,-0.11063261810000001,0.0288652676
ERX2339163,0.5219271578,-2.2304418322,-0.7440900239,-0.7624555169,0.4067190148
ERX2339164,1.5887028935,-1.6713529146,0.10363781100000001,-0.0645909635,0.0607627829
ERX2339165,1.1737867857,-2.237945271,-0.3250131101,-0.48294218860000004,-0.1404901613
ERX2339166,2.1226818403,-1.4605007973,-0.0120609536,0.41516946050000003,-0.2947967347
ERX2339167,1.7742922647000001,0.2189535879,-0.0242658146,0.7290174229,-0.9135410872
ERX2339168,-0.042276589600000004,-0.0005819889000000001,0.4930780294,0.20814714750000002,0.4186990196
ERX2339169,-0.14219599530000002,-0.5928889711,-0.1776203636,-0.2498304448,0.2213446734
ERX2339170,1.6757223235,-2.2505650014,-0.6002255627,-0.5270583472,0.5989168105
ERX2339171,1.5226824052999999,-1.8635784236,-0.23723733660000001,-0.1991287572,-0.2549977214
SRX7656012,1.1037185736,-0.1487251704,-0.2102517469,0.1472493313,-0.0864157517
SRX7656013,-1.4344556629,-0.0909383045,-0.4922305173,0.047956456700000004,-0.0603332762
SRX7656014,0.189904704,-0.2760567605,0.0527733596,0.0048856497,-0.25348378120000004
SRX7656015,0.3468075796,-0.1280048182,-0.5329102031,0.1211051757,-0.3832216896
SRX7656016,0.10759537820000001,-0.1696651311,-0.3445695258,0.06985703880000001,-0.5446892557
SRX7656017,0.6584111832,-0.0297308013,0.0168948418,0.0948063879,-0.36593527140000004
SRX7656018,0.4118363373,-0.053151654300000004,0.2909653287,0.09534839190000001,-0.2700927933
SRX7656019,-0.10956735170000001,-0.0899749167,-0.47124544820000003,0.1212849527,-0.43721417360000003
SRX7656020,0.3138807785,-0.0735199011,-0.7680807087,0.011766657100000001,-0.4186497434
SRX7656021,-0.4348669664,-0.2236606787,0.5280337186,0.0218542192,-0.3884149382
SRX7656022,1.1973460841999999,-0.1867183711,0.5206834698,0.0641189734,-0.0208064567
SRX7656023,0.8397399984,-0.14437137800000002,0.06008592200000001,0.0936894695,-0.4762932782
SRX7656024,0.0782991369,-0.6167399560000001,0.0167100648,0.23395799850000001,-0.0349944577
SRX7656025,1.3613065849,-1.1151788445,0.7654318826000001,0.3473359901,0.3150591238
SRX7656026,0.9829505323000001,-0.9311711183,0.3289267569,0.2552135998,0.28804722520000003
SRX7656027,-0.9336488104,-0.0517356156,-0.33659373530000003,0.19558740430000002,-0.2351001158
SRX7656028,1.1007936721,-0.0990943314,-0.5714328188000001,0.0780942775,-0.023597271000000003
SRX7656029,-0.2182403017,-0.1046609936,-0.2092336524,0.0827455512,-0.158722563
SRX7656030,-1.0166595572,-0.09648473540000001,-0.40900579870000003,0.08531647710000001,-0.20662541310000002
SRX7656031,-0.8577299393000001,0.0077388532000000005,-0.3945162705,0.0683397811,-0.1011346608
SRX7656032,-0.8018449933,0.1446998301,-0.3543948648,0.0323321362,-0.1894652872
SRX7656033,-0.5980597735000001,-0.0676566085,-0.1804282468,0.041588051800000005,-0.1024029838
SRX7656034,-0.0867839203,-0.0947589315,0.0965518697,0.0661939297,-0.1148143098
SRX7656035,-0.1554384031,-0.17706263290000002,-0.32897031530000004,0.0836960821,-0.3999209607
SRX7656036,-0.3031424694,-0.0700382621,-0.3635211433,0.2028686419,-0.2458381117
SRX7656037,-0.1890137921,-0.0337101482,-0.7270649692000001,0.09594815250000001,-0.175150397
SRX7656038,-0.8166748557,-0.022135684500000002,-0.252324378,0.0466177495,-0.0548052926
SRX7656039,-1.1454866510000001,-0.025180377900000002,0.16393727500000002,-0.0352721104,0.0354809081
SRX7656040,0.40546184090000004,0.0196182562,-0.1729006907,-0.0051982208,-0.0293820135
SRX7656041,0.7400248101,0.0055621217,0.0089634156,0.0404703311,-0.0060988946
SRX7656042,0.5297776427,0.2377297239,-0.1360016771,-0.1419020717,-0.3003950277
SRX7656043,-0.1877103242,0.1053728839,-0.3724657717,-0.16581676110000002,-0.23004453430000002
SRX7656044,-0.6691397268,0.13610910980000002,-0.3322965326,-0.1580853614,-0.2368358255
SRX7656045,-0.7324132761000001,0.025329637500000002,-0.1282524643,-0.3063778066,-0.3882078796
SRX7656046,1.7097886062,0.0844512438,-0.3107978072,-0.20130582800000002,-0.2317105489
SRX7656047,-0.7161846676,0.2984237408,-1.0070930646,-0.2400726229,-0.3165273121
SRX7656048,-0.7007337457,0.2674526115,-0.12075656180000001,-0.2335315618,-0.31811287320000003
SRX7656049,0.2582392979,0.1119558293,-0.6405418345,-0.3331714316,-0.24846069070000001
SRX7656050,1.747829609,0.188759698,0.155326601,-0.2311827622,-0.0914119335
SRX7656051,-0.0097211044,-0.2067728977,-0.1959629326,-0.4505743619,-0.5913329005
SRX7656052,-0.0531737791,-0.3449538552,-0.1574061854,-0.2592495852,-0.5633607716
SRX7656053,2.3344143939,-0.3120295367,-0.0932737326,-0.27330260170000004,-0.5637322966
SRX7656054,-0.31378143940000003,-0.027405716700000003,-0.7911810608000001,0.289546627,-0.3321683864
SRX7656055,0.7836629287,-0.0465774128,-0.4832859182,0.22832999140000002,-0.479006666
SRX7656056,-0.1015007985,-0.011465278800000001,-0.2891847897,0.2448821193,-0.5529740383
SRX7656057,-0.2258614469,0.1627377317,-0.9684667032000001,0.2230650159,-0.5991697919
SRX7656058,0.011406233200000001,0.1185396816,-0.815913125,0.250966458,-0.6886654583
SRX7656059,-0.5917856822,0.0651542921,-0.40929548730000004,0.1668667616,-0.3433006764
SRX7656060,1.3651921195,-0.0607674478,-0.3727615976,0.2636219971,-0.5569898378
SRX7656061,-1.2744928737,0.057061250800000005,-0.3586115413,0.2867584447,-0.4961166716
SRX7656062,-0.7932611335,-0.0643940694,-0.9022155715,0.24258123110000002,-0.7667841115
SRX7656063,0.7032505617,-1.1116646146,-0.6051145463000001,0.3262480634,-0.22339244860000002
SRX7656064,1.1669346515,-1.0265227505,-0.2791209458,0.2569448534,-0.082095817
SRX7656065,0.6879628625,-1.3311193672,-0.2108803145,0.3693430069,-0.07060104860000001
SRX7656066,0.9593016543,-0.4733856206,-0.3262073642,-0.0842485485,-0.43136021480000003
SRX7656067,0.5931097168,-0.24088744950000002,-0.41547876570000003,-0.0176511673,-0.4597404939
SRX7656068,-0.3160910537,-0.28051081510000003,-0.11895648090000001,-0.0496011055,-0.6375277116
SRX7656069,0.5928867904,-0.1835021285,-0.2423938921,-0.0423394543,-0.27392223400000004
SRX7656070,1.9006455573,-0.28643549630000004,0.0056186783,-0.07734126990000001,-0.24382352440000002
SRX7656071,3.1364297568,-0.4216527009,0.1297614818,-0.1772494862,-0.3608988779
SRX7656072,0.8659086293,-0.35515227,-0.2772198024,-0.014472856400000001,-0.4832248092
SRX7656073,1.0425527105,-0.32033416400000003,0.06850485640000001,0.0202227366,-0.4071164309
SRX7656074,3.3676737945,-0.415150338,0.3884010456,-0.1294714995,-0.48881997050000003
SRX7656075,2.3901817181,-1.4756556003,-0.49924819600000003,0.057304197,0.273133711
SRX7656076,4.1714799312,-1.6500959378000002,-0.06553114260000001,0.0698691238,0.3163287655
SRX7656077,2.6674746481,-1.8451218536,-0.2076809375,0.0758059816,0.2121246705
SRX7656078,-0.45259484240000003,0.3719460074,-0.2772392434,0.1716342954,-0.15079287830000002
SRX7656079,-1.5386900726000001,0.3110652578,0.29751570380000003,0.15123887490000001,-0.2159464812
SRX7656080,0.7047635785,0.3040292092,-0.2608099988,0.0844405057,-0.2478346515
SRX7656081,-1.6148516795,0.2289533107,0.0543568279,-0.008232894900000001,-0.20643693370000002
SRX7656082,0.6543757837,0.2478528718,0.016427211100000002,-0.0413576653,-0.5127423538
SRX7656083,-1.9155595771,0.0858824131,0.0344422155,0.08964049710000001,-0.4970976533
SRX7656084,-0.7439890623000001,0.27347030380000004,0.2105684535,0.0108002233,-0.4305648264
SRX7656085,-1.6016917169,0.0774392036,-0.4741129539,0.1106661849,-0.2867220494
SRX7656086,2.4208948768000003,0.2005616522,0.4726003221,0.0643105456,-0.2564215147
SRX7656087,-1.2572850658,-0.4158334091,0.7027941456,-0.007623938100000001,-0.47288295760000004
SRX7656088,-0.5588432245,-0.3722936725,0.4856628759,-0.0013379936,-0.7208976686
SRX7656089,-1.7135111052,-0.42089403400000003,-0.285708662,0.0627265092,-0.6732307946
SRX7656090,0.3868648354,-0.11989154410000001,0.0687291591,-0.0198224779,-0.08994474720000001
SRX7656091,-0.2433880492,-0.0848320095,-0.2900873403,0.05595172700000001,0.0158784168
SRX7656092,-0.43823212,-0.11955097120000001,0.1043688956,0.0803166057,0.0223942164
SRX7656093,-0.6253124106,-0.1336187399,-0.4359955549,0.0698269173,-0.1370558627
SRX7656094,1.0763334823,-0.0926609917,-0.2396903111,0.1851164747,0.0552089579
SRX7656095,0.2269413466,-0.10936016300000001,-0.5431697249,0.15065093300000001,0.0021889983000000003
SRX7656096,-0.8636136043,-0.065183774,-0.09867993300000001,0.1003584425,-0.0681856451
SRX7656097,-0.4829843836,-0.0738108947,-0.0907361329,0.11164729250000001,-0.23997165620000002
SRX7656098,-0.6169356311,-0.0797459933,-0.1792025941,-0.046372660600000004,-0.1500811946
SRX7656099,0.027187807300000002,-1.2684068936,-0.0735322676,0.1951355504,0.3687806912
SRX7656100,-0.0277375126,-1.3466269961,-0.2676539389,0.3473883157,0.4048670548
SRX7656101,-0.590455315,-1.242596619,-0.2291312274,0.09609761300000001,0.3776262252
SRX7656102,-1.2499962512,-0.049027261600000004,-0.41541558170000004,0.0157807697,-0.2708878583
SRX7656103,-0.3546549578,-0.0179690197,-0.5956418882,0.0553832026,-0.173871821
