,A,Fnr,NarP,ModE,NarL
ecoli_00589,-1.1468764348,-0.9689770120000001,-1.122601465,-0.064190333,-1.0448200935
ecoli_00590,-1.350960406,-0.641609003,-0.628308282,-0.309088118,-1.2761237975
ecoli_00591,-1.9968303316,-0.582725383,-0.5534496600000001,-0.372622335,-1.2702009665
ecoli_00592,5.2125891518,-1.900315751,1.1868398,-0.23483228,-0.8314362335000001
ecoli_00593,4.75806113,-1.906916504,1.043299144,0.01306669,-0.9146237705
ecoli_00594,9.8319295703,-1.496060902,1.270244837,0.075776224,-0.4885653425
ecoli_00595,8.2035245839,-1.77884102,0.7608017290000001,0.068376722,-0.7313105465
ecoli_00596,3.3466772136,-1.362481013,1.332380471,-0.118729415,-1.2248396305
ecoli_00597,11.3068213102,-1.310339443,0.8383681430000001,0.111280638,-1.2484746125
ecoli_00598,4.9237235229,-0.630128715,1.286114913,0.343615756,-1.1090555945
ecoli_00599,12.736168471100001,-0.791538139,0.47416540100000004,0.172685795,-0.9898636015000001
ecoli_00600,1.5816849903999999,0.808790208,-1.760633103,-0.8899165450000001,-2.1821245595
ecoli_00601,7.3967733651,-0.15626136300000001,-1.585548261,-0.9428691790000001,-1.8952417805000001
ecoli_00602,6.7606926125,0.052103735000000005,-1.342723229,-0.635104502,-2.3755801425
ecoli_00603,9.8077056299,-0.18145813,-1.341281811,-0.799414269,-2.0647630665
ecoli_00604,0.736728836,0.812325618,-1.459590259,-0.072867559,-2.5820372785
ecoli_00605,7.5825656659,0.179824972,-1.25812229,-0.48174240100000004,-2.2520674645
ecoli_00606,0.3223835333,-0.8299582590000001,-2.329487003,-1.21115912,-2.4249442675
ecoli_00607,2.8457335152,-0.8454112730000001,-1.571404054,-0.641284815,-1.6811806305
ecoli_00608,0.47288141240000003,-0.647607354,-2.113993982,-0.742607825,-2.4917287645
ecoli_00609,2.8702659552,-0.612683498,-1.93045723,-0.6414135480000001,-2.3300522655
ecoli_00610,2.232300452,-0.618440988,-1.8318441980000002,-0.45178036600000004,-1.8987000375
ecoli_00611,1.9018412271,-0.6966102150000001,-1.128385374,-0.38137453600000004,-1.5359188824999999
ecoli_00612,4.3388672105,-0.240071578,-1.561792521,-0.49635308100000003,-1.8181148945
ecoli_00613,1.8495316694000001,-0.594975123,-1.636457027,-0.414540518,-2.0019324365
ecoli_00614,2.1625634958,-0.596275301,-1.565544325,0.08799493900000001,-2.3994855025
ecoli_00615,2.9828425435,-0.163952428,-1.488225181,-0.139174718,-3.0048782075
ecoli_00616,2.6272601774,-0.109945651,-1.396923186,0.326526981,-2.1174233595
ecoli_00617,1.802832487,-0.35768003600000003,-1.680945943,0.24500264300000002,-2.5786150995
ecoli_00618,2.0058229462,-0.654336129,-0.044070171000000005,-0.5174811460000001,-0.7388326665
ecoli_00619,2.1731239556,-0.677531934,-0.136839323,-0.6252150310000001,-0.6087178795
ecoli_00620,0.7937109046,-0.275686384,0.062343982000000006,0.66085368,0.7133759505
ecoli_00621,1.1099017208,-0.23889179400000002,0.030346123000000003,0.581072911,0.7126471465
ecoli_00622,-0.1017099773,-0.460226424,-0.153919315,-0.328763648,-0.5945350325000001
ecoli_00623,-0.16703469999999998,-0.44076187600000005,-0.41035771600000004,-0.22581836,-0.6742076345
ecoli_00624,0.1982247127,-0.39054706100000003,0.019641852,-0.30362727100000003,-0.4257732785
ecoli_00625,-0.0569674885,-0.33950688700000003,-0.16313849400000002,-0.466252272,-0.6019739855
ecoli_00626,-0.2598494752,-0.43615873400000005,-0.12725835600000002,-0.34830946700000004,-0.8740727555000001
ecoli_00627,0.17199800110000002,-0.46865413,0.06013894300000001,-0.439311086,-1.0234973265
ecoli_00628,1.4154509336,-0.403988891,-0.029671628000000002,-0.099698856,-0.5740491795
ecoli_00629,1.8126617415,-0.444489053,-0.117111746,-0.018491555,-0.5252165025000001
ecoli_00630,-1.403296309,-0.5007945340000001,-0.47102959800000005,-0.31817842700000004,-0.37165977650000004
ecoli_00631,-1.3377783114000001,-0.5053284840000001,-0.38097847500000004,-0.088086921,-0.2293440545
ecoli_00632,-0.8840318410000001,-0.466470657,-0.8017523160000001,-0.33514033800000004,-0.4059400895
ecoli_00633,-1.2465990102,-0.37675922300000003,-0.764370842,-0.251136123,-0.31513347350000004
ecoli_00634,-1.2367571923,-0.500119204,-1.236689559,-0.479473393,-0.1439362855
ecoli_00635,-1.7688050643,-0.415345976,-0.851552732,-0.399955541,-0.0009237545
ecoli_00636,-1.391568807,-0.511825053,-0.496583663,-0.23696614400000002,-0.0439821275
ecoli_00637,-1.6225342527,-0.31485701400000005,-1.47050563,-0.277143817,0.0959938335
ecoli_00638,-0.21923594130000001,-0.482160317,-0.05801645800000001,-0.31692591000000003,-0.5080616015
ecoli_00639,0.7138133531,-0.40976297300000003,-0.16304485900000001,-0.28475195000000003,-0.4949952145
ecoli_00640,0.7908389675,-0.630122988,-0.191013661,-0.156980267,-0.1909754655
ecoli_00641,0.8984037939,-0.638148942,-0.300856406,-0.241532919,-0.061367065500000005
ecoli_00642,-1.9178769029,-0.298386825,-0.917123616,-0.292139945,-0.2000554125
ecoli_00643,-2.3465732713,-0.38006166300000005,-1.2061898260000001,-0.323352866,0.0814828725
ecoli_00644,-0.34281466450000003,-0.40089768800000003,-0.48112576,-0.332021883,-0.4023656715
ecoli_00645,0.0142799729,-0.42101342,-0.25811953,-0.24379054300000003,-0.5218830955
ecoli_00646,-0.2928420073,-0.5254932990000001,0.009245724,-0.200654043,-0.44880965450000004
ecoli_00647,1.5437225475,-0.743997498,0.23036418600000003,-0.009921885,-0.4797649875
ecoli_00648,0.5261658152,-0.46272072300000006,-0.193296941,-0.37985571,-0.4959027615
ecoli_00649,0.5111338094,-0.420530377,-0.165260284,-0.329672731,-0.5030244975
ecoli_00650,-0.635948996,-0.454985071,-0.7378494280000001,-0.38374098700000003,-0.6399381775
ecoli_00651,-0.2104454665,-0.497514312,-0.5408869390000001,-0.294379068,-0.8038166895000001
ecoli_00652,-1.4355424825,0.022332146,-0.776132853,0.065504884,0.1767243155
ecoli_00653,-1.1349209832,-0.17518171200000002,-1.070688734,-0.05685959,0.1779742685
ecoli_00654,0.5038284264,-0.48296065600000004,-0.125719721,-0.39484766600000004,-0.46420169650000004
ecoli_00655,0.7181100229,-0.402594561,-0.049142063,-0.29175531200000004,-0.5092591385
ecoli_00656,0.3367394877,-0.3763032,-0.30205394700000004,-0.315883829,-0.48001811650000004
ecoli_00657,0.2663785755,-0.42449361100000005,-0.359873804,-0.374576028,-0.48527572150000003
ecoli_00658,0.416347434,-0.43643012200000003,-0.29295570600000004,-0.671079551,-1.0967243425
ecoli_00659,0.6108373237,-0.5736641880000001,-0.1226246,-0.23470458800000002,-0.9809825245
ecoli_00660,-1.3841251015,-0.125359269,-1.304629669,-0.321953176,-0.3183766275
ecoli_00661,-2.3285864812,-0.087385535,-0.99923759,-0.208245331,-0.3063947875
ecoli_00662,0.0649310865,-0.329506452,-0.6163053350000001,-0.8483595570000001,-0.7407224925
ecoli_00663,0.6163747212,-0.42721245100000005,0.008228135000000001,-0.457226489,-0.7195519345
ecoli_00664,-0.488482059,-0.040118541,-0.357395901,-0.28772279100000003,-0.3692697815
ecoli_00665,-0.7054419501,-0.089151637,-0.579993367,-0.370168655,-0.4899277475
ecoli_00666,-1.7327039801000002,-0.45094076,-0.7330438960000001,-0.293339108,-0.5297338445
ecoli_00667,-0.975843985,-0.25446565200000004,-0.735608174,-0.15691122,-0.5399660135000001
ecoli_00668,-2.3520289633,0.081208522,-0.708190713,0.404737514,0.4352442445
ecoli_00669,-1.4512783485,-0.36300764,-0.43063246,0.142643855,0.6075804585
ecoli_00670,-1.096175695,-0.457813974,-0.6105454720000001,-0.327884926,-0.26073173050000004
ecoli_00671,-1.4252154113,-0.416483586,-0.593269652,-0.267125117,-0.2792831045
ecoli_00672,1.6188312471000001,-0.911700291,-0.493497522,-0.23850702000000001,-0.7889837015000001
ecoli_00673,-0.1294020038,-0.326153116,-1.298231,-0.26756397800000004,-0.2934833025
ecoli_00674,0.8239862872,-0.417527969,0.438712264,-0.38126445000000003,-0.5418198755
ecoli_00675,0.2581623678,-0.350991349,0.055707582000000005,-0.48882388400000004,-0.5107075375
ecoli_00676,0.10425565290000001,-0.39319892100000003,-0.464300294,-0.592812939,-0.6138434605
ecoli_00677,-0.5691967374,-0.40912006900000003,-0.275394609,-0.309297751,-0.6652457935
ecoli_00678,-0.9636553322,-0.486733729,-0.42907759300000003,0.11189831900000001,0.39723650250000003
ecoli_00679,-1.0570397472,-0.540014471,-0.308594904,-0.061642522000000005,0.5434466145
ecoli_00680,0.8262858539,-0.341437437,0.1862457,-0.34610837,-0.21983520550000002
ecoli_00681,0.7773860605,-0.278014552,0.230382583,-0.15453107900000002,-0.1407958105
ecoli_00682,-1.4444407174,-0.554256646,-0.600616714,-0.36006045400000003,-0.27608475250000003
ecoli_00683,-1.9034704316000002,-0.5038226680000001,-0.5984220880000001,-0.356936847,-0.1258541755
ecoli_00684,0.9100639656,-0.557847917,0.009581501000000001,-0.412320246,-0.7044672035
ecoli_00685,1.1167136993,-0.462101802,0.151390663,-0.12325081,-0.6702064145000001
ecoli_00686,0.21789295520000002,-0.361514938,-0.5237305480000001,-0.500507546,-0.8203616895
ecoli_00687,0.5508722352000001,-0.25580899,-0.360768603,-0.48300454600000003,-0.5814454735
ecoli_00688,1.0912901795,-0.39788874500000004,-0.396433338,-0.580585782,-0.7457907865000001
ecoli_00689,0.9642582572,-0.392249092,-0.24259507500000002,-0.48589958,-0.8047283165
ecoli_00690,-0.5842725131000001,-0.444479887,-0.66249351,-0.06636140800000001,-0.0115159385
ecoli_00691,-0.7299671427000001,-0.440878498,-0.232321571,-0.0061943,-0.0330519685
ecoli_00692,-1.1740137783,-0.286424479,-0.373365005,0.229744634,0.1118509315
ecoli_00693,-1.0619749202,-0.08273235300000001,-0.348359384,0.07081828700000001,0.10091024750000001
ecoli_00694,-1.5109083543000001,0.15455127,-0.8496136740000001,0.041044338,0.2887766645
ecoli_00695,-1.6976803989,0.07042016200000001,-0.797510889,-0.115756547,0.3286167855
ecoli_00696,-1.3980332524999999,-0.172748066,-0.468470677,0.180632767,0.2604318435
ecoli_00697,-1.4025436885,-0.433783454,-0.527458497,0.125427222,0.1447961075
ecoli_00698,0.9536309809,-0.317963561,-0.653922762,-0.584453022,-0.6503718575
ecoli_00699,1.4439960380999999,-0.187636618,-0.28373355,-0.425951742,-0.5710341855000001
ecoli_00700,-0.07081194660000001,-0.426911403,0.008975653,-0.26445898900000003,-0.8034015285
ecoli_00701,0.9971737999,-0.374873799,-0.570589455,-0.515140523,-0.5989118515
ecoli_00702,-0.1310498551,-0.404417173,-0.34935288800000003,-0.044874911,-0.1505094955
ecoli_00703,1.4066530503,-0.444723462,-0.392711331,0.09402653600000001,-0.1335955445
ecoli_00704,0.0231000546,-0.428602874,0.020171685,-0.35932551500000004,-0.5705627095
ecoli_00705,-0.031572683000000004,-0.37812269,-0.313824461,-0.309686605,-0.5225363465
ecoli_00706,0.8382907086,-0.449602194,-0.55153909,-0.7749173530000001,-0.8298738905
ecoli_00707,0.2117997282,-0.503153504,-0.084799842,-0.677453651,-0.8771755675
ecoli_00708,0.5272376341,-0.504442709,0.094557579,-0.36591535000000003,-0.7726151815000001
ecoli_00709,0.7220998427,-0.505781927,-0.9593520040000001,-0.49345043800000005,-0.6505942795
ecoli_00710,0.3318069845,-0.487620437,0.06707758200000001,-0.43340725500000005,-0.49015808050000004
ecoli_00711,0.3624547757,-0.440656914,0.150715987,-0.226611788,-0.4109330295
ecoli_00712,-0.4493814803,-0.37519571700000004,-0.054883781000000006,-0.37652147300000005,-0.3145941465
ecoli_00713,-0.8496228565,-0.39368933300000003,0.07688721,-0.17163325200000001,-0.4172287685
ecoli_00714,-1.4014748915,-0.017957380000000002,-0.275535182,0.558683546,0.3807883595
ecoli_00715,-1.3062654980000001,0.065247204,-0.199315977,0.519651276,0.3210873535
ecoli_00716,3.5833305915,-0.359452357,0.161731601,-0.24601502800000002,-0.0222282705
ecoli_00717,4.0531495396,-0.830568478,0.542654147,-0.6627325940000001,-0.3838881335
ecoli_00718,4.3443552298,-0.9610595980000001,0.258161644,-0.689509755,-0.4706912815
ecoli_00719,4.2920079517,-0.9317755310000001,0.210129367,-0.8489154350000001,-0.3814748985
ecoli_00720,4.2125670324,-0.968537508,0.173879676,-0.7269177760000001,-0.5828621515
ecoli_00721,3.9855119084,-0.9813371310000001,0.29909090600000005,-0.708200752,-0.3574557165
ecoli_00722,0.7826092214,-0.462809046,-0.436858077,-0.302049442,0.0334709255
ecoli_00723,3.0372374504,-0.16406430800000002,-0.519587182,0.164904945,0.1653592395
ecoli_00724,1.4588821589,-0.428273263,-0.297868146,-0.15765975100000001,0.1535600155
ecoli_00725,2.0729031229,-0.763997408,-0.111430818,-0.41092528300000003,-0.0510011605
ecoli_00727,0.9579599704,-0.7069345330000001,-0.12194571900000001,-0.305520405,0.3477169765
ecoli_00728,2.8655302775,-0.32058263600000003,-0.47351012400000003,-0.25684719100000003,0.0847816115
ecoli_00729,3.4785514468,-0.846577046,-0.051914177000000006,-0.635214614,-0.0701452225
ecoli_00730,2.5522508551,-0.45959830300000004,-0.30991820800000003,-0.8044698330000001,0.06682618650000001
ecoli_00731,2.697458,-1.119133921,-0.168497908,-1.263713494,-0.49490475250000004
ecoli_00732,3.6094276594,-1.059300256,-0.071474153,-1.318819691,-0.4233367555
ecoli_00733,4.6320231101000005,-0.22886420100000002,0.309202464,-0.312378934,0.0965427135
ecoli_00734,3.8501702159,-0.698604067,0.5643817990000001,-0.497924099,-0.1690726395
ecoli_00735,4.6375229678,-0.39119517,0.305352891,-0.278191632,0.27279989250000003
ecoli_00736,4.0662294785,-0.8692978560000001,0.202085171,-0.49694038500000004,-0.1189925505
ecoli_00737,4.9660799571,-0.355468852,0.43461370200000005,-0.45661164,0.1170010155
ecoli_00738,4.3863733783,-0.788864768,0.399609582,-0.663632043,-0.1224753575
ecoli_00739,3.8861584198,-0.15190588100000002,0.14834456000000001,-0.21396136600000001,0.0980957395
ecoli_00740,3.9924522028,-0.5813522750000001,0.25312331600000004,-0.37921604200000003,-0.1403017965
ecoli_00741,7.609829362,-2.153072614,0.59081299,0.35085707200000005,0.9577260555
ecoli_00742,12.1730563826,-1.833458404,0.48437691200000005,0.47935708,1.2829432885
ecoli_00743,4.2552963762000005,-0.8717332860000001,0.21870682800000002,-0.492401397,0.1662700885
ecoli_00744,5.5987186841,-0.832016394,0.434979135,-0.441094207,0.30321213150000004
ecoli_00745,3.5139638505,-0.8793918270000001,0.5515945010000001,-0.273416435,0.0605521315
ecoli_00746,4.0149623938,-0.78100001,0.122436393,-0.22434477600000002,0.1116408455
ecoli_00747,3.2982960916,-0.942097155,0.270497033,-0.5223422710000001,-0.0864084085
ecoli_00748,3.9603842806,-0.891283338,0.413122135,-0.622436379,-0.11876943150000001
ecoli_00749,9.4268469753,-1.367867184,-0.6826563210000001,-0.885517015,-0.0909655275
ecoli_00750,8.4573420983,-1.12302913,-0.8288153340000001,-0.879862447,-0.13545914450000002
ecoli_00751,2.7820651449,-0.9976202350000001,-0.29937213,-0.5757005580000001,-0.2160116335
ecoli_00752,3.0548277121,-0.9334525690000001,-0.281151934,-0.610300189,-0.2966142805
ecoli_00753,3.9892573391,-1.367776943,-0.026881949000000002,-0.7199509380000001,-0.7527068005
ecoli_00754,3.6511833651,-1.4130985740000002,-0.45117578,-0.579310274,-0.6565486025
ecoli_00755,2.2920462459,-1.120795099,-0.223487763,-0.8241369460000001,-0.9239654305
ecoli_00756,2.0483432116999998,-1.133876401,-0.293855672,-0.7002036960000001,-0.6381105895
ecoli_00757,4.4791792722,-0.709741882,0.172191072,-0.856179635,-0.6865628525
ecoli_00758,4.9470985690000004,-0.7506745410000001,0.31995025,-0.7981522790000001,-0.7730456335
ecoli_00759,2.2949400814,-1.7581264189999999,0.17989127500000002,0.183235064,0.7423524005000001
ecoli_00760,1.9344186449,-1.735542686,-0.638263796,0.29857548100000003,0.9820097895000001
ecoli_00761,4.3693341253,-0.9005377990000001,-0.039367679,-0.645380696,-0.5338358005
ecoli_00762,4.5337058228,-0.9051531070000001,-0.003912374000000001,-0.5036410130000001,-0.3519824015
ecoli_00763,4.6663191019,-0.890671647,0.053254829000000004,-0.813328648,-0.43004323650000004
ecoli_00764,4.7925343617,-0.9525487850000001,0.277960023,-0.7679961980000001,-0.3637060365
ecoli_00765,4.8474464051,-0.8742065520000001,0.23269362200000002,-0.730356387,-0.3175386865
ecoli_00766,5.2657146753,-0.974660595,0.040443002000000006,-0.6241314290000001,-0.0969884815
ecoli_00767,0.4424023027,-0.223833986,-0.10507775,0.005352419000000001,-0.0358744825
ecoli_00768,3.8400264277,-0.61930912,-0.24713995100000002,-0.11501056800000001,-0.2372376455
ecoli_00769,1.2372539628,-0.453161741,-0.067994029,-0.10000070800000001,-0.0046118425
ecoli_00770,1.3042789092,-0.45167639800000003,-0.276866581,-0.20561483900000002,0.1112011705
ecoli_00771,1.2694777105,-0.405913379,-0.18298930800000002,-0.002453149,0.0020100925
ecoli_00772,1.1701396235,-0.6912261780000001,-0.037428491,-0.431770003,-0.09773722750000001
ecoli_00773,0.9544051588,-0.860453227,-0.097545242,-0.31836541,-0.0696266685
ecoli_00774,1.5460628357,-0.875080285,0.23211334500000003,-0.359943903,-0.0231452545
ecoli_00775,0.7373319422,-0.866990239,-0.088306624,-0.190779637,0.4562402625
ecoli_00776,1.2759476759,-0.870113672,-0.094672056,-0.24602328,0.5276794545
ecoli_00777,2.9094372011000003,-0.673721619,0.444841021,-0.8387656480000001,-0.3882596935
ecoli_00778,4.2978167848,-0.7296190680000001,0.34319782400000004,-0.89143982,-0.4530958185
ecoli_00779,5.4807509895,-1.6861938410000001,-1.02107078,-0.37142163300000003,0.0404185195
ecoli_00780,7.0186666795,-1.878975825,-0.629281147,-0.215436027,0.4396251195
ecoli_00781,1.9243410143,-0.623965144,0.206680688,-0.5832192460000001,0.0682693585
ecoli_00782,2.3800786167,-0.602857631,0.26977338,-0.760246018,0.0705149235
ecoli_00783,2.9358941837,-0.619788553,0.155566641,-0.535795683,0.2923998865
ecoli_00784,4.2751959567,-0.873934305,-0.10153239,-0.6865979170000001,0.4249205595
ecoli_00785,7.2948504084,-0.8099119770000001,0.618258078,-1.004867062,-0.7947534245000001
ecoli_00786,7.4182470325,-0.7988871120000001,0.39570534,-0.984967074,-0.5075561365
ecoli_00787,5.9774191165,-0.640705841,0.872337569,-0.606464752,-0.0704268985
ecoli_00788,6.0634170373,-0.68451218,0.647011395,-0.6344059830000001,0.0384016395
ecoli_00789,2.9726262381,-0.7351243470000001,0.106871768,-0.7922278960000001,-0.6963044715000001
ecoli_00790,3.547805904,-0.748227484,0.45549687800000005,-0.931408581,-0.6922107615
ecoli_00791,4.6673284582,-0.773382533,0.328498712,-0.335550332,0.0470680715
ecoli_00792,7.4415381917,-0.932560217,0.6502491340000001,-0.39103784300000005,0.4736475295
ecoli_00793,4.3019072858000005,-0.7014007320000001,0.262976625,-1.016552365,-0.4407953935
ecoli_00794,3.6327413934,-0.651219827,0.336132268,-0.9492078190000001,-0.4829654065
ecoli_00795,5.5126605835,-0.733972559,0.634062726,-0.509373439,0.030203814500000002
ecoli_00796,4.5203591632,-0.620611539,0.575333981,-0.43861841900000004,-0.1135068335
ecoli_00797,2.4633683749,-1.266129456,0.975780619,0.28739074600000003,-1.5303865945
ecoli_00798,10.0807421359,-0.350882532,1.764553816,-0.171487639,-1.4267996655
ecoli_00799,2.4404292725,-1.84947893,1.908178127,-0.519974728,-2.6117934965
ecoli_00800,1.941625825,-1.212460708,1.3279663290000001,-0.056418125000000006,-1.2349381365
ecoli_00818,-0.4512476086,-0.36913316900000004,0.140410745,-0.24569859400000002,-0.3962228975
ecoli_00819,-0.7574156108000001,-0.43140754000000003,0.20930495100000002,-0.295178642,-0.4647902935
ecoli_00820,0.4040875404,-0.6108619550000001,0.07796926700000001,-0.66841202,-0.2786471065
ecoli_00821,-0.2201004228,-0.479471609,0.060816037,-0.362269292,-0.3293468485
ecoli_00822,0.5281856381,-0.47064091500000005,0.071836465,-0.795387068,-0.2798938995
ecoli_00823,-0.8697998338,-0.48730954800000004,-0.11999009999999999,-0.487735297,-0.3104366645
ecoli_00824,-0.5453109899,-0.504541804,-0.053662312000000004,-0.36406285400000005,-0.4414590915
ecoli_00825,0.09552344210000001,-0.5076367540000001,-0.10799130400000001,-0.7125318310000001,-0.3999695005
ecoli_00826,-0.7321247426,-0.550100842,0.374603041,-0.263553596,-0.6381665165
