,A,LsrR,RpoS,Crp
ecoli_00788,-0.0884850948,0.040380782500000004,0.216529764,0.557231563
ecoli_00789,-0.39781725030000004,-0.08739485050000001,-0.45060715500000004,0.430531873
ecoli_00790,-0.496972984,-0.13257235850000001,-0.34063654800000004,0.47473322300000004
ecoli_00791,-0.2130156677,-0.6675275705,0.08479708100000001,0.475017483
ecoli_00792,-0.9408096184,-0.4129826375,0.475393002,0.709374983
ecoli_00793,-0.436555142,-0.3278983835,-0.35326148100000004,0.42960406300000004
ecoli_00794,-0.45263637830000003,-0.27603533950000003,-0.380653725,0.444629313
ecoli_00795,-0.44986761670000003,-0.28956082650000003,0.36044262200000005,0.650228023
ecoli_00796,-0.6273080825,0.0059822425,0.331702712,0.7174304530000001
ecoli_00797,-1.1096494706,0.6872984745,0.19266828200000002,-0.41595584700000005
ecoli_00798,-0.6788173964,0.2150338215,0.5997283720000001,0.229595813
ecoli_00799,-1.2976624569,-0.5018322855,0.227307742,-0.53031891
ecoli_00800,-0.6624419454,0.5069014575,0.612511522,-0.264506101
ecoli_00818,0.2082344937,0.6812365525,1.3332109920000002,0.207994233
ecoli_00819,0.3348444504,0.5574263705,1.280275182,0.253845453
ecoli_00820,0.7396232371,0.5553900695,1.756563822,0.49687887300000005
ecoli_00821,0.4529164303,0.3377686045,1.789561882,0.5496294230000001
ecoli_00822,1.1004181908,0.2335944435,1.7383771920000002,0.326151603
ecoli_00823,0.7198877115,0.2933460175,1.656277972,0.395503043
ecoli_00824,0.2976291431,-0.044215526500000005,1.607751292,0.20829614300000002
ecoli_00825,-0.0918227971,0.1016495655,1.653060862,0.37606821300000004
ecoli_00826,-0.2249676759,0.4051761955,1.2814093020000001,0.459934233
ecoli_00827,-0.2709279374,0.37838085250000003,1.281068312,0.517486403
ecoli_00828,-0.7641840922,0.18624809450000002,1.0339006020000001,0.28184425300000004
ecoli_00829,-0.5087352153,0.2502501505,1.0135920920000001,0.281401713
ecoli_00830,-0.24115514970000002,0.3130383735,1.542635782,0.510756223
ecoli_00831,-0.2996287133,0.4200704095,1.552532362,0.523190413
ecoli_00832,0.7092556622,0.31280549150000003,1.851431072,0.48724811300000004
ecoli_00833,0.9014650504,0.3609165305,1.957580102,0.21544195300000002
ecoli_00834,0.2061998418,0.5515211255,1.415156502,0.456262873
ecoli_00835,0.4523434804,0.4510554995,1.3531878019999999,0.5116651830000001
ecoli_00836,-0.1177396762,0.29174080750000003,1.498717262,0.560872303
ecoli_00837,0.10896342340000001,0.5101170405000001,1.560191642,0.553273863
ecoli_00838,0.5353712842,0.2735080755,1.521477682,0.778064203
ecoli_00839,0.6295054911,0.6578125835,1.600326662,0.7423117130000001
ecoli_00840,0.3556445838,0.48165006050000003,1.514438652,0.615049543
ecoli_00841,0.1518211405,0.3617361535,1.4329907020000001,0.6014201330000001
ecoli_00842,0.1843827562,0.48047729850000004,1.370709192,0.47916943300000003
ecoli_00843,0.4259968612,0.37981983550000004,1.300769352,0.424966693
ecoli_00844,0.5011246627,0.4093311785,1.313243352,0.439007113
ecoli_00845,-0.08495667380000001,0.11382041150000001,1.440201662,0.623551333
