,USA300_TCH1516,link,Locus_tag
925,USA300HOU_0842,https://aureowiki.med.uni-greifswald.de/SAUPAN002823000,USA300HOU_RS04385
926,USA300HOU_0843,https://aureowiki.med.uni-greifswald.de/SAUPAN002832000,USA300HOU_RS15180
927,USA300HOU_0844,https://aureowiki.med.uni-greifswald.de/SAUPAN002833000,
928,USA300HOU_0845,https://aureowiki.med.uni-greifswald.de/SAUPAN002835000,USA300HOU_RS04395
929,USA300HOU_0846,https://aureowiki.med.uni-greifswald.de/SAUPAN002836000,USA300HOU_RS04400
930,USA300HOU_0847,https://aureowiki.med.uni-greifswald.de/SAUPAN002838000,USA300HOU_RS04405
931,USA300HOU_0848,https://aureowiki.med.uni-greifswald.de/SAUPAN002839000,USA300HOU_RS04410
932,USA300HOU_0849,https://aureowiki.med.uni-greifswald.de/SAUPAN002840000,USA300HOU_RS04415
933,USA300HOU_0850,https://aureowiki.med.uni-greifswald.de/SAUPAN002841000,USA300HOU_RS04420
934,USA300HOU_0851,https://aureowiki.med.uni-greifswald.de/SAUPAN002842000,USA300HOU_RS04425
935,USA300HOU_0852,https://aureowiki.med.uni-greifswald.de/SAUPAN002843000,USA300HOU_RS04430
936,USA300HOU_0853,https://aureowiki.med.uni-greifswald.de/SAUPAN002844000,USA300HOU_RS04435
937,USA300HOU_0854,https://aureowiki.med.uni-greifswald.de/SAUPAN002847000,USA300HOU_RS04440
938,USA300HOU_0855,https://aureowiki.med.uni-greifswald.de/SAUPAN002848000,USA300HOU_RS04445
939,USA300HOU_0856,https://aureowiki.med.uni-greifswald.de/SAUPAN002849000,USA300HOU_RS04450
940,USA300HOU_0857,https://aureowiki.med.uni-greifswald.de/SAUPAN002850000,USA300HOU_RS15185
941,USA300HOU_0858,https://aureowiki.med.uni-greifswald.de/SAUPAN002851000,USA300HOU_RS04455
942,USA300HOU_0859,https://aureowiki.med.uni-greifswald.de/SAUPAN002852000,USA300HOU_RS04460
943,USA300HOU_0860,https://aureowiki.med.uni-greifswald.de/SAUPAN002854000,USA300HOU_RS04465
944,USA300HOU_0861,https://aureowiki.med.uni-greifswald.de/SAUPAN002857000,USA300HOU_RS04470
945,USA300HOU_0862,https://aureowiki.med.uni-greifswald.de/SAUPAN002860000,USA300HOU_RS04475
946,USA300HOU_0863,https://aureowiki.med.uni-greifswald.de/SAUPAN002867000,USA300HOU_RS04480
947,USA300HOU_0864,https://aureowiki.med.uni-greifswald.de/SAUPAN002868000,USA300HOU_RS04485
948,USA300HOU_0865,https://aureowiki.med.uni-greifswald.de/SAUPAN002869000,USA300HOU_RS04490
949,USA300HOU_0866,https://aureowiki.med.uni-greifswald.de/SAUPAN002872000,USA300HOU_RS04495
950,USA300HOU_0867,https://aureowiki.med.uni-greifswald.de/SAUPAN002880000,USA300HOU_RS04500
951,USA300HOU_0868,https://aureowiki.med.uni-greifswald.de/SAUPAN002892000,USA300HOU_RS04505
952,USA300HOU_0869,https://aureowiki.med.uni-greifswald.de/SAUPAN002893000,USA300HOU_RS04510
953,USA300HOU_0870,https://aureowiki.med.uni-greifswald.de/SAUPAN002894000,USA300HOU_RS04515
954,USA300HOU_0871,https://aureowiki.med.uni-greifswald.de/SAUPAN002895000,USA300HOU_RS04520
955,USA300HOU_0872,https://aureowiki.med.uni-greifswald.de/SAUPAN002896000,
956,USA300HOU_0873,https://aureowiki.med.uni-greifswald.de/SAUPAN002897000,USA300HOU_RS04525
957,USA300HOU_0874,https://aureowiki.med.uni-greifswald.de/SAUPAN002898000,USA300HOU_RS04530
958,USA300HOU_0875,https://aureowiki.med.uni-greifswald.de/SAUPAN002899000,USA300HOU_RS04535
959,USA300HOU_0876,https://aureowiki.med.uni-greifswald.de/SAUPAN003012000,USA300HOU_RS04540
960,USA300HOU_0877,https://aureowiki.med.uni-greifswald.de/SAUPAN003014000,USA300HOU_RS04545
961,USA300HOU_0878,https://aureowiki.med.uni-greifswald.de/SAUPAN003015000,USA300HOU_RS04550
962,USA300HOU_0879,https://aureowiki.med.uni-greifswald.de/SAUPAN003016000,USA300HOU_RS04555
963,USA300HOU_0880,https://aureowiki.med.uni-greifswald.de/SAUPAN003017000,
964,USA300HOU_0881,https://aureowiki.med.uni-greifswald.de/SAUPAN003018000,USA300HOU_RS04560
965,USA300HOU_0882,https://aureowiki.med.uni-greifswald.de/SAUPAN003019000,USA300HOU_RS04565
966,USA300HOU_0883,https://aureowiki.med.uni-greifswald.de/SAUPAN003020000,USA300HOU_RS04570
967,USA300HOU_0884,https://aureowiki.med.uni-greifswald.de/SAUPAN003021000,USA300HOU_RS04575
968,USA300HOU_0885,https://aureowiki.med.uni-greifswald.de/SAUPAN003022000,USA300HOU_RS04580
969,USA300HOU_0886,https://aureowiki.med.uni-greifswald.de/SAUPAN003023000,USA300HOU_RS04585
970,USA300HOU_0887,https://aureowiki.med.uni-greifswald.de/SAUPAN003024000,USA300HOU_RS04590
971,USA300HOU_0888,https://aureowiki.med.uni-greifswald.de/SAUPAN003026000,USA300HOU_RS04595
972,USA300HOU_0889,https://aureowiki.med.uni-greifswald.de/SAUPAN003027000,USA300HOU_RS04600
973,USA300HOU_0890,https://aureowiki.med.uni-greifswald.de/SAUPAN003028000,USA300HOU_RS04605
974,USA300HOU_0891,https://aureowiki.med.uni-greifswald.de/SAUPAN003029000,USA300HOU_RS04610
975,USA300HOU_0892,https://aureowiki.med.uni-greifswald.de/SAUPAN003030000,USA300HOU_RS04615
976,USA300HOU_0893,https://aureowiki.med.uni-greifswald.de/SAUPAN003031000,USA300HOU_RS04620
977,USA300HOU_0894,https://aureowiki.med.uni-greifswald.de/SAUPAN003032000,USA300HOU_RS04625
978,USA300HOU_0895,https://aureowiki.med.uni-greifswald.de/SAUPAN003033000,USA300HOU_RS04630
979,USA300HOU_0896,https://aureowiki.med.uni-greifswald.de/SAUPAN003034000,USA300HOU_RS04635
980,USA300HOU_0897,https://aureowiki.med.uni-greifswald.de/SAUPAN003035000,USA300HOU_RS04640
981,USA300HOU_0898,https://aureowiki.med.uni-greifswald.de/SAUPAN003036000,USA300HOU_RS04645
982,USA300HOU_0899,https://aureowiki.med.uni-greifswald.de/SAUPAN003037000,USA300HOU_RS04650
983,USA300HOU_0900,https://aureowiki.med.uni-greifswald.de/SAUPAN003038000,USA300HOU_RS04655
984,USA300HOU_0901,https://aureowiki.med.uni-greifswald.de/SAUPAN003039000,USA300HOU_RS04660
985,USA300HOU_0902,https://aureowiki.med.uni-greifswald.de/SAUPAN003040000,USA300HOU_RS04665
986,USA300HOU_0903,https://aureowiki.med.uni-greifswald.de/SAUPAN003043000,USA300HOU_RS04675
987,USA300HOU_0904,https://aureowiki.med.uni-greifswald.de/SAUPAN003044000,USA300HOU_RS04680
988,USA300HOU_0905,https://aureowiki.med.uni-greifswald.de/SAUPAN003046000,USA300HOU_RS04685
989,USA300HOU_0906,https://aureowiki.med.uni-greifswald.de/SAUPAN003047000,USA300HOU_RS04690
990,USA300HOU_0907,https://aureowiki.med.uni-greifswald.de/SAUPAN003048000,USA300HOU_RS04695
991,USA300HOU_0908,https://aureowiki.med.uni-greifswald.de/SAUPAN003049000,USA300HOU_RS04700
992,USA300HOU_0909,https://aureowiki.med.uni-greifswald.de/SAUPAN003050000,USA300HOU_RS04705
993,USA300HOU_0910,https://aureowiki.med.uni-greifswald.de/SAUPAN003051000,USA300HOU_RS04710
994,USA300HOU_0911,https://aureowiki.med.uni-greifswald.de/SAUPAN003052000,USA300HOU_RS04715
995,USA300HOU_0912,https://aureowiki.med.uni-greifswald.de/SAUPAN003053000,USA300HOU_RS04720
996,USA300HOU_0913,https://aureowiki.med.uni-greifswald.de/SAUPAN003054000,USA300HOU_RS04725
997,USA300HOU_0914,https://aureowiki.med.uni-greifswald.de/SAUPAN003055000,USA300HOU_RS04730
998,USA300HOU_0915,https://aureowiki.med.uni-greifswald.de/SAUPAN003058000,USA300HOU_RS04740
999,USA300HOU_0916,https://aureowiki.med.uni-greifswald.de/SAUPAN003059000,USA300HOU_RS04745
1000,USA300HOU_0917,https://aureowiki.med.uni-greifswald.de/SAUPAN003060000,USA300HOU_RS04750
1001,USA300HOU_0918,https://aureowiki.med.uni-greifswald.de/SAUPAN003065000,USA300HOU_RS04760
1002,USA300HOU_0919,https://aureowiki.med.uni-greifswald.de/SAUPAN003067000,USA300HOU_RS04765
1003,USA300HOU_0920,https://aureowiki.med.uni-greifswald.de/SAUPAN003068000,USA300HOU_RS04770
1004,USA300HOU_0921,https://aureowiki.med.uni-greifswald.de/SAUPAN003070000,USA300HOU_RS04775
1005,USA300HOU_0922,https://aureowiki.med.uni-greifswald.de/SAUPAN003072000,USA300HOU_RS04780
1006,USA300HOU_0923,https://aureowiki.med.uni-greifswald.de/SAUPAN003073000,USA300HOU_RS04785
1007,USA300HOU_0924,https://aureowiki.med.uni-greifswald.de/SAUPAN003074000,USA300HOU_RS04790
1008,USA300HOU_0925,https://aureowiki.med.uni-greifswald.de/SAUPAN003076000,USA300HOU_RS04795
1009,USA300HOU_0926,https://aureowiki.med.uni-greifswald.de/SAUPAN003077000,USA300HOU_RS04800
1010,USA300HOU_0927,https://aureowiki.med.uni-greifswald.de/SAUPAN003078000,USA300HOU_RS04805
1011,USA300HOU_0928,https://aureowiki.med.uni-greifswald.de/SAUPAN003080000,USA300HOU_RS04810
1012,USA300HOU_0929,https://aureowiki.med.uni-greifswald.de/SAUPAN003107000,USA300HOU_RS04815
1013,USA300HOU_0930,https://aureowiki.med.uni-greifswald.de/SAUPAN003108000,USA300HOU_RS04820
1014,USA300HOU_0931,https://aureowiki.med.uni-greifswald.de/SAUPAN003109000,USA300HOU_RS04825
1015,USA300HOU_0932,https://aureowiki.med.uni-greifswald.de/SAUPAN003111000,USA300HOU_RS04830
1016,USA300HOU_0933,https://aureowiki.med.uni-greifswald.de/SAUPAN003113000,USA300HOU_RS04835
1017,USA300HOU_0934,https://aureowiki.med.uni-greifswald.de/SAUPAN003114000,USA300HOU_RS04840
1018,USA300HOU_0935,https://aureowiki.med.uni-greifswald.de/SAUPAN003116000,USA300HOU_RS04845
1019,USA300HOU_0936,https://aureowiki.med.uni-greifswald.de/SAUPAN003119000,USA300HOU_RS04850
1020,USA300HOU_0937,https://aureowiki.med.uni-greifswald.de/SAUPAN003120000,
1021,USA300HOU_0938,https://aureowiki.med.uni-greifswald.de/SAUPAN003121000,USA300HOU_RS04855
1022,USA300HOU_0939,https://aureowiki.med.uni-greifswald.de/SAUPAN003124000,USA300HOU_RS04865
1023,USA300HOU_0940,https://aureowiki.med.uni-greifswald.de/SAUPAN003126000,USA300HOU_RS04870
1024,USA300HOU_0941,https://aureowiki.med.uni-greifswald.de/SAUPAN003127000,USA300HOU_RS04875
1025,USA300HOU_0942,https://aureowiki.med.uni-greifswald.de/SAUPAN003128000,USA300HOU_RS04880
1026,USA300HOU_0943,https://aureowiki.med.uni-greifswald.de/SAUPAN003129000,USA300HOU_RS04885
1027,USA300HOU_0944,https://aureowiki.med.uni-greifswald.de/SAUPAN003133000,USA300HOU_RS04890
1028,USA300HOU_0945,https://aureowiki.med.uni-greifswald.de/SAUPAN003134000,USA300HOU_RS04895
1029,USA300HOU_0946,https://aureowiki.med.uni-greifswald.de/SAUPAN003135000,USA300HOU_RS04900
1030,USA300HOU_0947,https://aureowiki.med.uni-greifswald.de/SAUPAN003136000,USA300HOU_RS04905
1031,USA300HOU_0948,https://aureowiki.med.uni-greifswald.de/SAUPAN003137000,USA300HOU_RS04910
1032,USA300HOU_0949,https://aureowiki.med.uni-greifswald.de/SAUPAN003146000,USA300HOU_RS04915
1033,USA300HOU_0950,https://aureowiki.med.uni-greifswald.de/SAUPAN003149000,USA300HOU_RS04920
1034,USA300HOU_0951,https://aureowiki.med.uni-greifswald.de/SAUPAN003151000,USA300HOU_RS04925
1035,USA300HOU_0952,https://aureowiki.med.uni-greifswald.de/SAUPAN003152000,USA300HOU_RS04930
1036,USA300HOU_0953,https://aureowiki.med.uni-greifswald.de/SAUPAN003156000,USA300HOU_RS04935
1037,USA300HOU_0954,https://aureowiki.med.uni-greifswald.de/SAUPAN003163000,USA300HOU_RS04940
1038,USA300HOU_0955,https://aureowiki.med.uni-greifswald.de/SAUPAN003164000,USA300HOU_RS04945
1039,USA300HOU_0956,https://aureowiki.med.uni-greifswald.de/SAUPAN003168000,USA300HOU_RS04950
1040,USA300HOU_0957,https://aureowiki.med.uni-greifswald.de/SAUPAN003170000,USA300HOU_RS04955
1041,USA300HOU_0958,https://aureowiki.med.uni-greifswald.de/SAUPAN003171000,USA300HOU_RS04960
1042,USA300HOU_0959,https://aureowiki.med.uni-greifswald.de/SAUPAN003173000,USA300HOU_RS04965
1043,USA300HOU_0960,https://aureowiki.med.uni-greifswald.de/SAUPAN003174000,USA300HOU_RS04970
1044,USA300HOU_0961,https://aureowiki.med.uni-greifswald.de/SAUPAN003175000,USA300HOU_RS04975
1045,USA300HOU_0962,https://aureowiki.med.uni-greifswald.de/SAUPAN003176000,USA300HOU_RS04980
1046,USA300HOU_0963,https://aureowiki.med.uni-greifswald.de/SAUPAN003177000,USA300HOU_RS04985
1047,USA300HOU_0964,https://aureowiki.med.uni-greifswald.de/SAUPAN003178000,USA300HOU_RS04990
1048,USA300HOU_0965,https://aureowiki.med.uni-greifswald.de/SAUPAN003179000,USA300HOU_RS04995
1049,USA300HOU_0966,https://aureowiki.med.uni-greifswald.de/SAUPAN003180000,USA300HOU_RS05000
1050,USA300HOU_0967,https://aureowiki.med.uni-greifswald.de/SAUPAN003181000,USA300HOU_RS05005
1051,USA300HOU_0968,https://aureowiki.med.uni-greifswald.de/SAUPAN003182000,
1052,USA300HOU_0969,https://aureowiki.med.uni-greifswald.de/SAUPAN003184000,USA300HOU_RS05010
1053,USA300HOU_0970,https://aureowiki.med.uni-greifswald.de/SAUPAN003186000,USA300HOU_RS05015
1054,USA300HOU_0971,https://aureowiki.med.uni-greifswald.de/SAUPAN003187000,USA300HOU_RS05020
1055,USA300HOU_0972,https://aureowiki.med.uni-greifswald.de/SAUPAN003188000,USA300HOU_RS05025
1056,USA300HOU_0973,https://aureowiki.med.uni-greifswald.de/SAUPAN003192000,USA300HOU_RS05030
1057,USA300HOU_0974,https://aureowiki.med.uni-greifswald.de/SAUPAN003193000,USA300HOU_RS05035
1058,USA300HOU_0975,https://aureowiki.med.uni-greifswald.de/SAUPAN003195000,USA300HOU_RS05040
1059,USA300HOU_0976,https://aureowiki.med.uni-greifswald.de/SAUPAN003196000,USA300HOU_RS05045
1060,USA300HOU_0977,https://aureowiki.med.uni-greifswald.de/SAUPAN003197000,USA300HOU_RS05050
1061,USA300HOU_0978,https://aureowiki.med.uni-greifswald.de/SAUPAN003199000,USA300HOU_RS05055
1062,USA300HOU_0979,https://aureowiki.med.uni-greifswald.de/SAUPAN003201000,USA300HOU_RS05060
1063,USA300HOU_0980,https://aureowiki.med.uni-greifswald.de/SAUPAN003203000,USA300HOU_RS05065
1064,USA300HOU_0981,https://aureowiki.med.uni-greifswald.de/SAUPAN003205000,USA300HOU_RS05070
1065,USA300HOU_0982,https://aureowiki.med.uni-greifswald.de/SAUPAN003206000,USA300HOU_RS05075
1066,USA300HOU_t0014,https://aureowiki.med.uni-greifswald.de/SAUPAN003207000,USA300HOU_RS05080
1067,USA300HOU_t0015,https://aureowiki.med.uni-greifswald.de/SAUPAN003209000,USA300HOU_RS05085
1068,USA300HOU_0983,https://aureowiki.med.uni-greifswald.de/SAUPAN003211000,USA300HOU_RS05090
1069,USA300HOU_0984,https://aureowiki.med.uni-greifswald.de/SAUPAN003234000,USA300HOU_RS05150
1070,USA300HOU_0985,https://aureowiki.med.uni-greifswald.de/SAUPAN003237000,USA300HOU_RS05160
1071,USA300HOU_0986,https://aureowiki.med.uni-greifswald.de/SAUPAN003239000,USA300HOU_RS05165
1072,USA300HOU_0987,https://aureowiki.med.uni-greifswald.de/SAUPAN003240000,USA300HOU_RS05170
1073,USA300HOU_0988,https://aureowiki.med.uni-greifswald.de/SAUPAN003241000,USA300HOU_RS05175
1074,USA300HOU_0989,https://aureowiki.med.uni-greifswald.de/SAUPAN003242000,USA300HOU_RS05180
1075,USA300HOU_0990,https://aureowiki.med.uni-greifswald.de/SAUPAN003244000,USA300HOU_RS05185
1076,USA300HOU_0991,https://aureowiki.med.uni-greifswald.de/SAUPAN003246000,USA300HOU_RS05190
1077,USA300HOU_0992,https://aureowiki.med.uni-greifswald.de/SAUPAN003247000,USA300HOU_RS05195
1078,USA300HOU_0993,https://aureowiki.med.uni-greifswald.de/SAUPAN003248000,USA300HOU_RS05200
1079,USA300HOU_0994,https://aureowiki.med.uni-greifswald.de/SAUPAN003249000,USA300HOU_RS05205
1080,USA300HOU_0995,https://aureowiki.med.uni-greifswald.de/SAUPAN003250000,USA300HOU_RS05210
1081,USA300HOU_0996,https://aureowiki.med.uni-greifswald.de/SAUPAN003251000,USA300HOU_RS05215
1082,USA300HOU_0997,https://aureowiki.med.uni-greifswald.de/SAUPAN003260000,USA300HOU_RS05240
1083,USA300HOU_0998,https://aureowiki.med.uni-greifswald.de/SAUPAN003261000,USA300HOU_RS05245
1084,USA300HOU_0999,https://aureowiki.med.uni-greifswald.de/SAUPAN003263000,USA300HOU_RS05250
1085,USA300HOU_1000,https://aureowiki.med.uni-greifswald.de/SAUPAN003264000,USA300HOU_RS05255
1086,USA300HOU_1001,https://aureowiki.med.uni-greifswald.de/SAUPAN003266000,USA300HOU_RS05260
1087,USA300HOU_1002,https://aureowiki.med.uni-greifswald.de/SAUPAN003267000,USA300HOU_RS05265
1088,USA300HOU_1003,https://aureowiki.med.uni-greifswald.de/SAUPAN003268000,USA300HOU_RS05270
1089,USA300HOU_1004,https://aureowiki.med.uni-greifswald.de/SAUPAN003269000,USA300HOU_RS05275
1090,USA300HOU_1005,https://aureowiki.med.uni-greifswald.de/SAUPAN003270000,USA300HOU_RS05280
1091,USA300HOU_1006,https://aureowiki.med.uni-greifswald.de/SAUPAN003272000,USA300HOU_RS05285
1092,USA300HOU_1007,https://aureowiki.med.uni-greifswald.de/SAUPAN003273000,USA300HOU_RS05290
1093,USA300HOU_1008,https://aureowiki.med.uni-greifswald.de/SAUPAN003276000,USA300HOU_RS05295
1094,USA300HOU_1009,https://aureowiki.med.uni-greifswald.de/SAUPAN003277000,USA300HOU_RS05300
1095,USA300HOU_1010,https://aureowiki.med.uni-greifswald.de/SAUPAN003278000,USA300HOU_RS05305
1096,USA300HOU_1011,https://aureowiki.med.uni-greifswald.de/SAUPAN003279000,USA300HOU_RS05310
1097,USA300HOU_1012,https://aureowiki.med.uni-greifswald.de/SAUPAN003280000,USA300HOU_RS05315
1098,USA300HOU_1013,https://aureowiki.med.uni-greifswald.de/SAUPAN003281000,USA300HOU_RS05320
1099,USA300HOU_1014,https://aureowiki.med.uni-greifswald.de/SAUPAN003282000,USA300HOU_RS05325
1100,USA300HOU_1015,https://aureowiki.med.uni-greifswald.de/SAUPAN003283000,USA300HOU_RS05330
1101,USA300HOU_1016,https://aureowiki.med.uni-greifswald.de/SAUPAN003284000,USA300HOU_RS05335
1102,USA300HOU_1017,https://aureowiki.med.uni-greifswald.de/SAUPAN003286000,USA300HOU_RS05345
1103,USA300HOU_1018,https://aureowiki.med.uni-greifswald.de/SAUPAN003287000,USA300HOU_RS05350
1104,USA300HOU_1019,https://aureowiki.med.uni-greifswald.de/SAUPAN003289000,USA300HOU_RS05355
1105,USA300HOU_1020,https://aureowiki.med.uni-greifswald.de/SAUPAN003291000,USA300HOU_RS05360
1106,USA300HOU_1021,https://aureowiki.med.uni-greifswald.de/SAUPAN003292000,USA300HOU_RS05365
1107,USA300HOU_1022,https://aureowiki.med.uni-greifswald.de/SAUPAN003299000,USA300HOU_RS05380
1108,USA300HOU_1023,https://aureowiki.med.uni-greifswald.de/SAUPAN003301000,USA300HOU_RS05385
1109,USA300HOU_1024,https://aureowiki.med.uni-greifswald.de/SAUPAN003302000,USA300HOU_RS05390
1110,USA300HOU_1025,https://aureowiki.med.uni-greifswald.de/SAUPAN003303000,USA300HOU_RS05395
1111,USA300HOU_1026,https://aureowiki.med.uni-greifswald.de/SAUPAN003304000,USA300HOU_RS05400
1112,USA300HOU_1027,https://aureowiki.med.uni-greifswald.de/SAUPAN003305000,USA300HOU_RS05405
1113,USA300HOU_1028,https://aureowiki.med.uni-greifswald.de/SAUPAN003306000,USA300HOU_RS05410
1114,USA300HOU_1029,https://aureowiki.med.uni-greifswald.de/SAUPAN003307000,USA300HOU_RS05415
1115,USA300HOU_1030,https://aureowiki.med.uni-greifswald.de/SAUPAN003308000,USA300HOU_RS05420
1116,USA300HOU_1031,https://aureowiki.med.uni-greifswald.de/SAUPAN003312000,USA300HOU_RS05430
1117,USA300HOU_1032,https://aureowiki.med.uni-greifswald.de/SAUPAN003313000,USA300HOU_RS05435
1118,USA300HOU_1033,https://aureowiki.med.uni-greifswald.de/SAUPAN003314000,USA300HOU_RS05440
1119,USA300HOU_1034,https://aureowiki.med.uni-greifswald.de/SAUPAN003315000,USA300HOU_RS05445
1120,USA300HOU_1035,https://aureowiki.med.uni-greifswald.de/SAUPAN003316000,USA300HOU_RS05450
1121,USA300HOU_1036,https://aureowiki.med.uni-greifswald.de/SAUPAN003317000,USA300HOU_RS05455
1122,USA300HOU_1037,https://aureowiki.med.uni-greifswald.de/SAUPAN003318000,USA300HOU_RS05460
1123,USA300HOU_1038,https://aureowiki.med.uni-greifswald.de/SAUPAN003319000,USA300HOU_RS05465
1124,USA300HOU_1039,https://aureowiki.med.uni-greifswald.de/SAUPAN003320000,USA300HOU_RS05470
1125,USA300HOU_1040,https://aureowiki.med.uni-greifswald.de/SAUPAN003321000,USA300HOU_RS05475
1126,USA300HOU_1041,https://aureowiki.med.uni-greifswald.de/SAUPAN003322000,USA300HOU_RS05480
1127,USA300HOU_1042,https://aureowiki.med.uni-greifswald.de/SAUPAN003323000,USA300HOU_RS05485
1128,USA300HOU_1043,https://aureowiki.med.uni-greifswald.de/SAUPAN003326000,USA300HOU_RS05500
1129,USA300HOU_1044,https://aureowiki.med.uni-greifswald.de/SAUPAN003327000,USA300HOU_RS05505
1130,USA300HOU_1045,https://aureowiki.med.uni-greifswald.de/SAUPAN003329000,USA300HOU_RS05510
1131,USA300HOU_1046,https://aureowiki.med.uni-greifswald.de/SAUPAN003330000,
1132,USA300HOU_1047,https://aureowiki.med.uni-greifswald.de/SAUPAN003336000,USA300HOU_RS05535
1133,USA300HOU_1048,https://aureowiki.med.uni-greifswald.de/SAUPAN003337000,USA300HOU_RS05540
1134,USA300HOU_1049,https://aureowiki.med.uni-greifswald.de/SAUPAN003338000,USA300HOU_RS05545
1135,USA300HOU_1050,https://aureowiki.med.uni-greifswald.de/SAUPAN003339000,USA300HOU_RS05550
1136,USA300HOU_1051,https://aureowiki.med.uni-greifswald.de/SAUPAN003340000,USA300HOU_RS05555
1137,USA300HOU_1052,https://aureowiki.med.uni-greifswald.de/SAUPAN003341000,USA300HOU_RS05560
1138,USA300HOU_1053,https://aureowiki.med.uni-greifswald.de/SAUPAN003342000,USA300HOU_RS05565
1139,USA300HOU_1054,https://aureowiki.med.uni-greifswald.de/SAUPAN003343000,USA300HOU_RS05570
1140,USA300HOU_1055,https://aureowiki.med.uni-greifswald.de/SAUPAN003344000,USA300HOU_RS05575
1141,USA300HOU_1056,https://aureowiki.med.uni-greifswald.de/SAUPAN003346000,USA300HOU_RS05585
1142,USA300HOU_1058,https://aureowiki.med.uni-greifswald.de/SAUPAN003347000,USA300HOU_RS05590
1143,USA300HOU_1059,https://aureowiki.med.uni-greifswald.de/SAUPAN003349000,USA300HOU_RS05600
1144,USA300HOU_1060,https://aureowiki.med.uni-greifswald.de/SAUPAN003350000,USA300HOU_RS05605
1145,USA300HOU_1061,https://aureowiki.med.uni-greifswald.de/SAUPAN003351000,USA300HOU_RS05610
1146,USA300HOU_1062,https://aureowiki.med.uni-greifswald.de/SAUPAN003352000,USA300HOU_RS05615
1147,USA300HOU_1063,https://aureowiki.med.uni-greifswald.de/SAUPAN003353000,USA300HOU_RS05620
1148,USA300HOU_1064,https://aureowiki.med.uni-greifswald.de/SAUPAN003359000,USA300HOU_RS05645
1149,USA300HOU_1065,https://aureowiki.med.uni-greifswald.de/SAUPAN003360000,USA300HOU_RS05650
