,A,CusR,HprR,CueR
ecoli_00769,-7.9452491316,-1.8470823310000002,-1.3547396955,-0.592466991
ecoli_00770,-7.2053951279,-1.875908426,-1.6351422494999999,-0.325896775
ecoli_00771,-8.0695659386,-2.132760007,-1.7623332415,-0.511564827
ecoli_00772,-7.1542418689,-1.948327707,-2.1178800275,-0.7422755320000001
ecoli_00773,-5.5005773498,-1.265760361,-1.9642787115,-0.61628253
ecoli_00774,-7.2316153471,-1.485497263,-1.4845136655,-0.5239349870000001
ecoli_00775,-7.5108085113000005,-1.800828014,-1.5242817445,-0.750172943
ecoli_00776,-3.1509755647,-1.046363323,-1.4929051665,-0.680048881
ecoli_00777,2.0186124593,-0.372502946,-1.0860765325,-1.7880454650000002
ecoli_00778,1.9763048942,-0.509175116,-1.2960882965,-1.775766841
ecoli_00779,6.868034864,1.261406473,0.5899729765,-1.013587304
ecoli_00780,7.1259558886,1.374677538,0.6191375965,-0.9725163010000001
ecoli_00781,1.3041575976,-0.22868908100000002,-1.8099135075000001,-1.7527192120000001
ecoli_00782,1.2260948744,-0.265169409,-1.7550619285,-1.753631575
ecoli_00783,4.6415835804,0.866708331,-1.1210536805,-1.540383495
ecoli_00784,4.6631271783,0.353444442,-1.3439177235,-1.170536609
ecoli_00785,1.5705647102,-0.27268493600000004,-1.3974253855,-1.614414534
ecoli_00786,1.6247335654000001,-0.49594410400000005,-1.4576251515,-1.46935872
ecoli_00787,4.2496218154,0.873286721,-0.6312531715,-1.004181406
ecoli_00788,5.0573464817,0.8869769660000001,-0.6812634885000001,-1.166321858
ecoli_00789,1.0332590061,-0.6250294270000001,-1.3675453565,-1.707334949
ecoli_00790,1.2698688085,-0.41119391800000005,-1.3481836795,-1.698226849
ecoli_00791,4.3425941539,0.670629722,-0.8143701135,-1.417496507
ecoli_00792,3.8024238014,0.758382446,-0.7904769685,-0.850473746
ecoli_00793,0.580100916,-0.639944708,-1.7989288545000002,-1.8465350360000001
ecoli_00794,0.7243547475000001,-0.6087308810000001,-1.8030159495,-1.617175218
ecoli_00795,4.1836396297,0.8802705340000001,-0.7804908915000001,-0.9694462330000001
ecoli_00796,5.1840942994,1.253389741,-0.2348990565,-1.079502033
ecoli_00797,-0.6162697991,0.46520840700000005,0.4353456255,-0.20606415
ecoli_00798,1.3185667546,0.058115766000000006,0.3411044565,-0.505818351
ecoli_00799,-1.3246377927,0.293221016,0.0469392925,-0.5443938930000001
ecoli_00800,-0.6290274435000001,0.9163301680000001,0.2587259505,-0.169683253
ecoli_00818,-7.8410394242,-1.415984959,0.5592074805,-0.060809787000000004
ecoli_00819,-7.9470701423,-1.648198114,0.36512366150000003,-0.378598933
ecoli_00820,-3.8692523406,-0.405134152,-0.2952188275,-0.36912596200000003
ecoli_00821,-3.7655377843,0.0025029450000000003,-0.2275820405,-0.35205682600000004
ecoli_00822,-12.4334949521,-1.974418644,-0.4846234695,-0.581490766
ecoli_00823,-11.8362750131,-1.982282255,-0.45290054150000003,-0.338843848
ecoli_00824,-11.7765348828,-1.752860836,-0.1787907085,-0.478799631
ecoli_00825,-12.1083520102,-1.954649727,-0.4446166635,-0.312400657
ecoli_00826,-11.0980990055,-1.793878252,0.1834052215,-0.7427256680000001
ecoli_00827,-10.9642742153,-1.744970496,-0.010206999500000001,-0.7655621760000001
ecoli_00828,-4.3589337488,-0.9756223470000001,0.1654994745,-0.735600914
ecoli_00829,-4.3300670841,-0.9837500720000001,0.34583501050000004,-0.9498807360000001
ecoli_00830,-10.0871409169,-1.902900425,0.1308371525,-0.39467038400000004
ecoli_00831,-9.8089479906,-1.724247574,0.2680243315,-0.368578748
ecoli_00832,-10.0458744165,-2.329474399,-0.5204174675000001,0.21933059800000002
ecoli_00833,-10.4443274057,-1.999850386,-0.3600273235,0.035538879
ecoli_00834,0.29948100910000003,-0.23348710500000003,0.47888164850000003,-0.8882623890000001
ecoli_00835,0.2667458089,-0.184054835,0.3220098175,-0.676490396
ecoli_00836,0.6692040877000001,-0.200720952,0.4803415975,-0.8250464460000001
ecoli_00837,0.5234131729,-0.10712065,0.5454749325,-0.908279021
ecoli_00838,3.5145622764,0.482789106,0.6779486585000001,-0.7085413570000001
ecoli_00839,3.0937348593,0.59119026,0.6295390095,-0.420857464
ecoli_00840,0.7663136075,-0.06613820200000001,0.3371577155,-0.22507375100000002
ecoli_00841,0.8827837885,0.049435099,0.2869396285,-0.183574554
ecoli_00842,0.7151021344,0.010758328000000001,0.4609668905,-0.942249737
ecoli_00843,1.0535488306,-0.020469656000000003,0.5349312155,-0.920952069
ecoli_00844,1.1814688507,-0.38081701100000004,0.5047478885,-1.282868131
ecoli_00845,1.3826177696,0.037828293,0.7028893615,-1.019720046
