,SRX1726505,SRX1726506,SRX1726507,SRX1726508,SRX1726509,SRX1726510,SRX1726511,SRX1726512,SRX1726513,SRX1081650,SRX1081651,SRX1081652,SRX1081653,SRX1081654,SRX1081655,SRX1081656,SRX1081657,SRX1081658,SRX1081659,SRX1081660,SRX1081661,SRX1081662,SRX1081663,SRX1081664,SRX1081665,SRX1081666,SRX1081668,SRX1081669,SRX1081670,SRX1081671,SRX1081672,SRX1081673,SRX1081674,SRX1081675,SRX1081676,SRX1081677,SRX1081678,SRX1081679,SRX1081680,SRX1081681,SRX1081682,SRX1081683,SRX1081684,SRX1081685,SRX1081686,SRX1081687,SRX1081688,SRX1081689,SRX1081690,SRX1081691,SRX1081692,SRX1962715,SRX1962716,SRX1962717,SRX1962718,SRX1962719,SRX1962720,SRX1962721,SRX4892146,SRX4892147,SRX4892148,SRX4892149,SRX4892150,SRX4892151,SRX4892152,SRX4892153,SRX4892154,SRX4892155,SRX4892156,SRX4892157,SRX4892158,SRX4892159,SRX4892160,SRX4892161,SRX7620814,SRX7620815,SRX7620816,SRX7620817,SRX7620818,SRX7620819,SRX7620856,SRX7620857,SRX7620858,SRX7620859,SRX7620860,SRX7620861,SRX7620862,SRX7620863,SRX7620864,SRX7620865,SRX7620866,SRX7620867,SRX2161502,SRX2161503,SRX2161504,SRX2161505,SRX2161506,SRX2161507,SRX2161508,SRX2161509,SRX2161510,SRX2161511,SRX2161512,SRX2161513,SRX2161514,SRX2161515,SRX2161516,SRX2161517,SRX2161518,SRX2161519,SRX2161520,SRX2161521,SRX2161522,SRX2161523,SRX2161524,SRX2161525
SP5448_06660,0.3520855288,-0.2347831038,-0.117302425,-1.5704994704000002,-1.470884935,-0.2196444581,-2.3563923237,-2.2872883583,-2.5544430436,0.09599908,-0.07366558150000001,0.0242181139,-0.0571414665,-0.0408826998,0.3138844095,0.0275260987,-0.16515212340000002,-0.0970431299,-0.2747257206,-0.0361761663,-0.38464502170000003,-0.0217316709,0.0589208711,0.2639451376,0.351704885,0.2719126669,0.2292419796,0.0124786781,-0.2883245852,-0.2103437547,-2.5067237939,-2.2259652216,-2.4146417478,-2.3165175787,-1.2103090368,-2.1566664374,-1.8786620661,-2.5277416382,-2.5516411415,-2.5181768713,-2.2179605785,-2.4960709984,-2.0797033981,-2.7153037081,-2.8788396727,-2.2948627696,-3.8951993497,-2.5422699914,-2.3257733819,-2.3858479986,-2.1211996717,-0.0815767136,-0.031199604500000002,0.1127763182,-2.2675285725,-1.8590773031,-1.8362782726,-1.4702805318,0.037153572100000004,0.0026612208,0.0368303455,-0.0766451384,0.1273143334,0.12352354010000001,0.1315670046,0.0270336416,0.007056241600000001,0.0841280685,0.0272125725,0.0898896042,-0.2292081836,-0.2279652851,-0.1114535826,-0.1137076608,1.100702276,1.1366557041,1.0610699759,0.7527062189,0.8856561730000001,0.7433360638000001,-0.733641881,-1.4413229355000001,-1.5030732207000002,-1.1666391712,-0.3965791524,-1.3897094912,-0.5450610018000001,-0.5428611536,-1.1066571198,-0.5717612536000001,-1.6467098344000002,-1.3868560821,0.0965668895,0.2042481287,-0.3008150182,-0.2867497127,0.0622555567,0.114828125,0.3253770553,-0.11447937620000001,0.1546734737,0.0464310334,-0.21755418440000002,-0.19841343820000001,-1.7086774341000002,-1.6554206414000001,-1.6328366935,-1.0458450401,-0.8865916557,-0.9069507783,-1.3930633508999999,-1.5820110099,-1.4927722395,-1.5089934907,-1.5713932963000001,-1.5803856928000002
SP5448_06665,0.268747514,-0.07666438710000001,-0.1920831269,-1.713269558,-1.5073701281,-0.39108800660000004,-2.0319932727,-1.9056034512000002,-2.251442802,0.1627640964,-0.0489269788,-0.012789237,0.0808737465,-0.0039328472,0.37285700400000005,0.09076277120000001,-0.1534238268,-0.12760785200000002,-0.3182796037,-0.053292370400000004,-0.2117858277,-0.0035871256000000002,0.070422048,0.2181078968,0.1802741377,0.0861545385,0.28550787910000003,-0.041537221,-0.34774359190000004,-0.2248176361,-2.2322163352,-2.4328119009,-2.5921775682,-2.3945672097,-0.9820092727,-2.2166320252,-1.9484605053,-2.3764784308,-2.537183774,-2.5627605943000002,-2.6602927962000003,-2.4069317171,-2.0113966732,-2.6913676478,-3.0334855475999998,-2.0329743851,-3.9706113326,-2.2056518835,-2.2161981851,-2.2417277161999998,-2.4388717897,-0.1270599737,0.0443172661,0.0827427076,-0.8878864372,-1.8369664212,-1.7836583621000002,-1.4197199903,0.0061056318000000005,0.0389917554,0.0401318205,-0.08522920760000001,0.13357379490000001,0.08821673990000001,0.11955395740000001,0.0205373486,-0.0016659332000000002,0.0917734164,0.014691821400000001,0.0742387446,-0.1622332605,-0.20322995870000002,-0.1446140508,-0.0730674645,0.8346978773,0.8515961682000001,0.7795596020000001,0.4642185234,0.5588098051,0.5024625098000001,-0.8597131212,-1.7681965945,-0.888665141,-1.5137180822,-0.6061054085,-1.7101881655,-0.8041456535,-0.6268996951,-0.5068392681,-0.8317472573,-1.1548687260000001,-1.41943391,0.0468418419,0.0513707204,-0.0982125623,-0.1080065489,-0.1361336263,-0.0240695193,0.2263089363,-0.2860629663,0.0151664521,-0.13752277770000002,-0.4107341842,-0.2667061492,-1.7384050452,-1.7898538882000001,-1.6839523104,-1.1670394286999999,-0.8379309377,-1.1429537856,-1.4111156624,-1.6107128458000002,-1.4216491816,-1.3830633481,-1.4205518254,-1.549234458
SP5448_06670,0.3492109558,-0.3489000875,-0.0003108683,-1.5625192104,-1.490979366,-0.1999252976,-1.7996702361999999,-1.6428623753,-1.9203405298,0.07933668,-0.1241007773,-0.0716413396,-0.030179121000000003,-0.0229057646,0.3424376624,-0.0108869966,-0.19281832940000002,-0.1727525473,-0.29567349460000003,-0.19780942440000002,-0.24481696020000002,0.12001315180000001,0.28569334620000003,0.43448779590000003,0.2500758515,0.1438595945,0.2726523792,-0.1247793689,-0.2238757757,-0.2163165619,-2.4771166059,-2.2592824729,-2.5921480707,-2.5377854121,-1.0900882982,-2.1845836843,-2.0603521443,-2.5134940031,-2.6078473691,-2.5506961806,-2.5930131329,-2.5172033676,-1.834390264,-2.5699765112,-2.7750004735,-2.0035657455,-4.0630873183,-2.1504218214,-2.2796228607,-2.4447944658000003,-2.3266484554,0.023747824100000002,-0.0719952918,0.048247467700000005,-2.2713982053,-1.9185506012,-1.9529804105,-1.6620394238,0.014257499000000002,-0.0045143637,0.036731486,-0.046474621300000005,0.13159961080000002,0.1029811789,0.12686988130000001,0.0117086423,-0.010165798700000001,0.1172594603,0.0072247648,0.10994330940000001,-0.1766638158,-0.2187033105,-0.10735060910000001,-0.0914917066,-0.15788132300000002,-0.218561479,-0.3014994694,-0.8145460719000001,-0.7515012045,-0.8145810097,0.344605115,-1.1005756113,-0.0129832941,-1.1027755166,0.2856804938,-1.4069543793000001,0.2516699013,0.0442731985,0.2454179544,0.0777980851,0.1808544157,-0.7815273835000001,0.09330599640000001,0.0357462782,-0.1290522747,-0.104458112,-0.3273179824,-0.2520447309,0.14022621570000002,-0.338432687,0.022226950800000003,-0.161349119,-0.38619073730000003,-0.3497597262,-1.9531875412000002,-1.9938271683000002,-2.0474616898,-1.5971122281999999,-1.4866860391,-1.5752278407,-1.727772486,-1.8718206167,-1.6314214922999999,-1.6525120666,-1.4237329715,-1.8479976068
SP5448_06675,0.46121315570000004,-0.5125731424000001,0.0513599868,-1.3023113618,-1.219673865,-0.1154054667,-1.4822294008,-1.3567756535,-1.7309992695,-0.0710352189,-0.2516098866,-0.0589651548,-0.2816709627,-0.1306431828,0.1405308134,-0.1710993335,-0.1280806314,-0.07883269999999999,-0.2748530372,-0.38886155640000003,-0.4270685059,0.0371276674,0.3486362105,0.5068349198000001,0.4331713641,0.3248132261,0.17661338710000002,0.1197197983,0.17103104330000002,0.0042417402,-2.498296597,-2.3097496966,-2.4390890342000002,-2.4752598581000003,-0.9347354040000001,-1.8630024518,-1.8909581533000002,-2.4639073698000002,-2.2758315899,-2.388076921,-2.1989765282000002,-2.4536935352,-1.4244292995,-2.1245832403,-2.4210278638,-1.8316098913,-3.7574591795,-2.0522790892,-2.3115363954,-2.5101517278000003,-1.9785604323000001,0.12090157400000001,-0.1569652503,0.0360636763,-2.8797027393,-1.6821538562,-1.8965270802,-1.7773046816,-0.0093241834,0.0344337603,0.055019684400000005,-0.0801292614,0.1452067178,0.12284085410000001,0.1638658995,0.0613077781,-0.0223640488,0.1076777661,0.0491522994,0.10415764820000001,-0.1978857839,-0.2163966454,-0.0402095711,-0.0897501305,-0.3464702498,-0.2662783279,-0.3720008534,-1.4239369949,-1.5919901159,-1.6608964376,0.9779742610000001,-0.2992972553,-0.3637960917,-0.23405487930000002,1.3957126405,-0.6458541738,1.2310819282,0.9436759169000001,-0.0338509078,1.0540355795,-0.21248158920000002,-0.13745321970000002,0.23383525,0.1828080047,-0.4166432547,-0.4401523878,-0.0908897551,-0.1349012148,0.0947273847,-0.201253859,0.1430210807,-0.0619536589,-0.18485047870000001,-0.2601120403,-2.1117425813,-2.0172984182,-2.1747590988,-1.9668332455000002,-1.9279318272000001,-1.842545566,-2.0729872885,-2.1047932589,-1.8790347868000001,-2.6136933958,-2.0867042152,-2.4260986681
SP5448_06680,0.0117610606,-0.0540258123,0.0422647518,-0.8471338195,-0.9447248895,-0.2259796893,-1.4805020598,-1.3497702225000001,-1.1168695635,-0.027705430200000002,-0.1846623038,0.1185355718,-0.034327668400000004,-0.32443727850000004,-0.2800380993,-0.0491556271,0.3598140958,0.433566194,0.2427120458,-0.2427340564,-0.23609319520000002,-0.11462912750000001,0.0481039541,0.0473078304,-0.0483403808,0.2859104556,0.04277677,0.0565526653,-0.08163700900000001,-0.011519406500000001,-0.4524700041,-0.32531017700000003,-0.3719432049,-0.4297473772,-0.3662582891,-0.36894078280000003,-0.0644383496,-0.2617878856,-0.2582934304,-0.0507869492,-0.0231518002,-0.43028362410000004,-0.6076189860000001,-0.7441342166,-0.9407186145,-0.49431312120000004,-1.6181845119,-0.6055294701,-0.6313236592,-0.224098865,-1.2851304814,-0.0123006949,0.0267247806,-0.0144240857,-0.7233562361,-0.4255281634,-0.4064919369,-0.3516638458,-0.0075580087,0.0038177815000000003,0.0396716841,-0.0359314569,-0.0064110939,0.1395787365,0.0298335116,0.0182481695,0.0559554369,0.0372930408,0.10697561480000001,0.0671553313,0.016136721,-0.040112024100000004,0.031240302900000003,0.0208778749,-0.19175041410000002,-0.2726767116,-0.2504757345,-0.6079080095,-0.5162394508,-0.6374591091,0.7836838239,-0.13000402020000001,0.4567684785,-0.07700030690000001,0.7806184725,-0.0961266447,0.4531632511,0.3057593769,0.1372231063,0.43505392810000004,0.1245165027,0.4747751455,0.1054736062,-0.2371032915,0.1316296852,0.053033302000000004,-0.174752241,-0.019221164000000002,0.34728358730000003,0.3349413262,0.49523829300000005,0.4822461853,0.3540795993,0.4526418794,-0.13275004,-0.3577754876,-0.4298106115,-0.2173868653,-0.22505993940000002,0.0625582277,0.13686788160000002,0.19365877780000001,0.2165636115,0.2838680515,0.0863480085,0.1126012753
SP5448_06685,0.051622031900000004,-0.0510267795,-0.0005952524,-0.5837528016,-0.6269004598,-0.1054131709,-1.516317013,-1.382837138,-1.0118357936,0.2195230928,-0.0400818991,-0.25809810040000003,-0.0154433289,-0.194684709,-0.24684466500000002,-0.1195662504,-0.0977135982,-0.0096370658,0.1561237131,-0.0489149802,-0.2887681082,-0.128147072,0.1029958966,0.1346384005,0.2712416287,0.3965421531,0.1378640984,0.0847204677,-0.1005303416,0.0447806678,-0.44708540290000004,-0.4286504417,-0.4757592888,-0.3313338308,-0.2382127926,-0.2380994985,-0.3150299791,-0.44876876450000003,-0.5231811131,-0.2230648715,0.045919617,-0.5426845527,-0.5926491736,-0.717748259,-0.638161481,-0.5285892127,-1.4895000569,-0.9021766427000001,-0.9660531641000001,-0.5882648477,-1.0729372223,-0.0628268052,0.077092774,-0.0142659688,-0.5016186488000001,-0.5344904443,-0.4780851298,-0.35188784160000003,-0.0028851252,0.0102684774,-0.0514287365,0.0440453842,-0.003619984,0.1258325134,0.0939275662,0.0232054707,0.0120002062,-0.039303958,0.09811358070000001,0.0362451614,0.0042562558,0.0154282263,0.0432837069,0.046245002800000004,-0.108839904,-0.1028015058,-0.1079942898,-0.1611321602,-0.1841353888,-0.2209539547,0.7299295715,0.4185589588,0.43055069230000004,0.4712998205,0.8177246241,0.4471081427,0.39840785710000004,0.6919475511000001,0.035680841500000005,0.7216705001,-0.11445299910000001,0.8600793979,0.0578246192,-0.1530036092,0.0951789899,0.0358463328,0.0637397015,0.133051774,0.3131489619,0.3674743203,0.5613903415,0.5304146406,0.4422975609,0.5065190401,-0.0670790022,-0.16964052170000002,-0.1164723686,-0.1507676967,-0.10330161060000001,0.0039168268,0.2780399572,0.3679634692,0.3626709182,0.1484984643,0.034664040800000004,-0.0031286290000000004
SP5448_06690,0.2092137912,-0.28529976230000004,0.0760859711,-1.9001334886,-1.6641042913000001,-0.34683582,-2.0600187734,-1.9667181367,-1.7971622792000002,-0.7945961411,-0.3008616055,0.1557195842,-0.0152594241,-0.2440701151,0.12884146700000002,-0.0023027435,0.5248590224,0.6758584376,-0.0927482663,-0.5738679493000001,-0.0494890199,0.19029994220000002,0.1553888562,-0.0464669544,-0.1862439548,-0.1395700809,-0.043334027500000004,0.1784183047,0.2468112476,0.2326134203,-1.3343482234000001,-1.3944624958,-1.1849887995,-1.5544560255,-1.0291686743,-1.3032004487,-1.3530276397,-1.2594009859,-1.3549811017,-1.5466931735,-1.3023099678,-1.4855034838,-1.9172782805000002,-1.4757067726,-2.0450053048,-1.4464627339,-2.7445242189,-1.5023176550000001,-1.3564490799,-1.2381633424,-1.7767281714,0.25207956600000003,-0.20337415960000002,-0.048705406400000005,0.2277422711,0.08735424900000001,0.17864326260000002,-0.20442243710000002,0.0823131683,-0.029390643100000002,-0.035659199,-0.0172633262,-0.30768457720000003,-0.2565621213,-0.2283642234,-0.24954490440000002,-0.2873013041,-0.3211638969,-0.2867204706,-0.2847838398,-0.0352620093,0.0088564598,-0.0239480606,-0.066014326,0.2648861172,-0.0987576689,-0.097716785,-0.9055288503000001,-0.8735131363,-0.8794893432,-0.41064600770000004,-2.6929164893,-0.4585832146,-2.2220956937,-0.4975049951,-2.5273772660000002,-0.46066259130000003,-1.5632684372,0.08045983050000001,-1.8034751145999999,0.3117910975,-2.0793016374,0.032622888,0.0324144941,-0.065037382,-0.21666617130000002,-0.5346497928,-0.2232307732,0.045651267100000004,-0.34639162030000004,-0.3099983429,-0.3636360872,-0.5865159354,-0.5302156509,-1.018376734,-1.0529957972,-0.9038392768,-0.5269631441,-0.4680044622,-0.7597653834,-0.5643273514,-0.7156605824000001,-0.734423605,-0.2510729771,-0.2950141495,-0.4801791581
SP5448_06695,-0.1282557048,-0.0727404314,0.2009961362,-0.4104000141,-0.3813020784,0.0128764071,-0.7094455956,-0.6413789373000001,-0.1727934296,-0.08926873510000001,-0.08613215040000001,-0.271306824,0.0090198823,0.24436425420000002,-0.1729854614,0.0177462032,-0.6417783516000001,-0.7021023802,0.6364480338,0.050630753800000004,0.22369452280000002,0.2822811804,-0.2554948963,-0.0960713831,0.3054935811,-0.4765017694,-0.07093326200000001,0.39032868270000004,0.1831986139,0.5193695053,0.3930665699,0.5874733443,0.48072927330000004,0.5198056846,0.5901353770000001,0.6174667906,0.3749801822,0.4470749939,0.4650546223,0.4091719507,0.4191763799,0.2270863172,0.31843998090000003,0.19135708580000002,0.1908399376,0.3588626281,-0.7309776016,0.2936295424,0.5271309139,0.7587968468,0.3323864174,-0.116939896,0.0162498266,0.1006900693,1.9924804256000002,1.6087121668000002,1.7057845884,1.4869606252,0.0789667624,-0.036623821200000004,-0.080121115,0.0377781738,-0.5689649666000001,-0.5464353181,-0.4555756307,-0.3775877674,-0.5254605640000001,-0.6966619661,-0.4820677916,-0.47223038840000003,-0.2967048541,-0.26794664960000003,-0.2763897003,-0.2871808294,-0.24420569450000001,-0.2236277469,-0.29978338990000003,-0.12250806460000001,-0.1203915185,0.1106995793,-0.3538478735,-0.4661457061,-0.3833313129,-0.41260261340000004,-0.29992986850000003,-0.46713519080000004,0.2432943461,-0.9472361943000001,0.3221183277,-1.1269622145,0.20220415760000002,-1.4184841346,0.010637089300000001,-0.035170663000000005,0.024533573700000002,-0.3666662879,-0.2072131375,-0.2650850298,-0.35277193360000003,-0.3734333815,-0.3601893961,-0.3372512035,-0.6866765097,-0.7689187745,-0.035724489400000004,-0.10796675580000001,-0.0375584926,0.5732191344,0.47851760940000004,0.3555289701,0.1489189084,0.102225826,0.042496799,1.2263203451,1.0508160564,1.058161674
SP5448_06700,-0.230530267,-0.0607281739,0.2912584409,0.7970634281000001,0.8406976286000001,0.2001340365,0.43266308000000003,0.625881515,0.8717437512,0.417514496,-0.056669663200000005,0.0262544701,0.1187636427,-0.16874749190000002,-0.7270153856,0.0843667253,-0.646793877,-0.9933819897,1.1303043471,-0.136620408,0.08359223910000001,0.027985700800000003,-0.5768392372,-0.084779218,0.432868821,-0.3760586198,0.07969354740000001,0.6739669548,0.3142951835,0.3772997625,1.0879418142,1.4997107496,1.5136744587000002,1.3218279337,1.33125623,1.3504367888,0.6219338349,1.2109116587,1.1690143176,1.0723532344,1.1617245462999999,1.0964768529,1.2306191386,0.8965890590000001,1.2689459034000001,1.044111555,0.8110314518,1.1396616892,1.3839325346,1.5457364291,1.3616440727999999,-0.0627734746,-0.0592213075,0.1219947822,4.5636915339,4.1556168678,4.2592546011,3.9357875569000003,-0.1083049812,0.0387458253,-0.0466490088,0.1162081647,-0.1037932691,0.186527361,0.1401542618,0.4936363193,-0.5429166198,-0.8270045060000001,-0.4174803481,-0.5566507324000001,-0.6613077415,-0.7481653808000001,-0.7850223413,-0.8660900475000001,-0.020104916100000002,-0.0215938599,-0.14117902170000002,0.2422593868,0.23117063840000002,0.4162609888,1.1311203465,1.5592174011000002,1.1684958893,1.7084360317,1.0955333308,1.7851885521000002,-0.1081516129,-0.4250102774,0.20041958470000001,-0.6490015017,0.09060982590000001,-0.322537733,-0.0204839677,-0.2151138086,0.2355977763,-0.1384961377,-0.0160189428,-0.2229129906,0.1046103067,0.4818944029,0.4713357958,-0.1064411873,-0.1236353736,-0.1682257232,1.4912223134,1.4553189842,1.509418664,2.1189970262,1.9273525471,1.6643636701,2.0565436867,2.321367443,2.0321674821,3.0879935826000002,2.7407231457,3.1205612435
SP5448_06705,-0.0454022578,-0.46414020650000004,0.5095424643,1.0298765211,1.1590922472,0.4907183802,0.7705573748000001,0.8367921662000001,1.290060279,0.20582658920000002,-0.0940727989,-0.24209794610000002,0.1402341746,-0.175927731,-0.7266413514000001,0.0658926468,-0.6963322754,-1.0979199473,1.2241343378,-0.1579097389,0.21316816700000002,0.0355226422,-0.6143617969,0.0729749107,0.6303866119,-0.27281418500000004,0.2680630807,0.5949945464,0.12506776390000002,0.5018122997,1.2288866697,1.6633456880000002,1.6996092369,1.4864867879,1.4478170698000001,1.4610143500000001,0.8935252206000001,1.4909064709,1.3598927559,1.0879513003,1.2541606896,1.133321994,1.1843332164,0.9977422307,1.2811820483,1.0947152849,0.7325054058,1.0583424136,1.3831216039,1.628913635,1.6682135221,-0.1126174862,-0.0442121165,0.1568296026,4.9557197088,4.1833321974,4.400196442,4.1486260163,-0.1510548858,-0.0007477695000000001,-0.0404164553,0.19221911060000002,-0.0095112067,0.2181750527,0.227754954,0.5505845397,-0.6103252213,-0.9906032311,-0.3765834594,-0.4669043872,-0.658680668,-0.7171096014,-0.8829476335,-0.9307351317,0.2842338356,0.2619210186,0.1544530271,0.5586075261,0.5611157239,0.7325006417000001,1.0974817264,1.9956613760000002,0.6277086913000001,2.1174956815,1.2371050053000001,2.0721958523,0.0009671922,-0.2540888992,-0.2239262799,-0.32947670570000004,-0.4776487936,-0.3294808506,0.1023224996,-0.22686602290000002,0.1245435233,-0.2787730685,-0.0733202543,-0.2315111934,0.0165754797,0.4136147395,0.4592791446,-0.0429017786,-0.2922578319,-0.2100569589,1.5105161407,1.4735116351,1.530924953,2.1355234634,1.9797223843,1.6853068407,2.10286313,2.3257602402,2.0110893996,2.9579397575,2.6950862247,3.130690336
SP5448_06710,-0.0939086751,-0.2085055777,0.3024142528,0.8857043551,1.0968823633,0.4282507353,0.6954611762,0.9577113304,1.2221283089,0.2719170264,-0.0588247282,-0.42462315040000004,0.19948383460000002,-0.1742793035,-0.6937236395,-0.0462329275,-0.7123341798,-1.298744095,1.2498289061,-0.1993425577,0.1723262788,0.0661346102,-0.5097746385,0.1130777389,0.6802793936,-0.2465530056,0.3574849451,0.6806358534,0.0909546047,0.4823090338,1.4436670573,1.7370953135,1.7250384576000002,1.5294151312,1.7859232599000001,1.6734130312,1.0432417488,1.6565825037000002,1.4272538596,1.2152847951,1.1456349311,1.2498859198,1.1337503303,1.0889927173,1.2027015918,1.4999565259,0.8183936359,1.4594557873,1.6299150487,1.899353112,1.5021152868,-0.1153005523,-0.0066096796000000005,0.12191023200000001,4.2683109289,4.2449373287,4.377364564,4.1219647714,-0.1206891857,0.0218745761,-0.012845587,0.1116601967,-0.0527503022,0.17630195910000002,0.2222698781,0.49959703510000003,-0.5757764763000001,-0.9322123413000001,-0.4103126527,-0.4396767065,-0.6310743392,-0.7255160521,-0.8817945434000001,-1.0340925968,0.130228426,0.1440465527,0.0425858652,0.3594291899,0.24679935400000003,0.571871036,0.9907027936,2.0879683424,0.7627723325,2.1098828839,1.1630844127,2.1870768777,0.07912418460000001,-0.2868434261,-0.2091268355,-0.28013111620000003,-0.1868581929,-0.266857297,0.15645517890000002,-0.3313391457,0.1748839667,-0.2703283298,-0.1347383962,-0.30286152180000003,-0.1001697253,0.3103141763,0.32414252660000004,-0.21061797240000002,-0.38376986220000003,-0.4309519352,1.5093354517000002,1.341803859,1.3807943351,2.1136354077,1.9875722123,1.6071396131,2.08999972,2.2365855757,1.9305465047,3.0237487944,2.7683844743,3.1555179158
SP5448_06715,-0.3902644621,0.108944521,0.2813199411,0.6699076152,0.7933280313000001,0.050698180700000005,0.4870458975,0.5364874672000001,0.9704517368000001,0.21055309500000002,-0.0352572184,-0.47802667990000003,0.2514191264,-0.2411927449,-0.7444026169,-0.1138436959,-0.6781443853,-1.2301273592,1.3609368546,-0.0725797715,0.1238288275,0.0004146876,-0.5080841059,0.0244189748,0.6772132994000001,-0.2204964309,0.2971197665,0.6359023168,0.19331401780000002,0.5470340423,1.4775626941,1.7595480027,1.7565420748,1.5294015995999999,1.9509483541,1.7276611183,1.2347461372,1.624796976,1.4542669132000001,1.3044100700999999,1.1122124463,1.2521690126,1.2328081254,1.1153250496,1.223539602,1.5211992774,0.7928881085,1.4290111962,1.7926281144,1.952218882,1.5448244937,-0.1723327728,0.0116926808,0.160640092,3.5339500996,4.1130147111,4.2175502895,3.9290695624,-0.09412660560000001,0.009332398,-0.0138306716,0.0986248792,-0.0472049248,0.1709441647,0.1892756325,0.5037363535,-0.85707787,-0.9685579858000001,-0.4050347016,-0.5056277395000001,-0.6039926535,-0.7484872834,-0.9567245265000001,-1.0033081972,0.0045464198,-0.0067470258000000005,-0.10952132,0.183178798,0.10078820670000001,0.3137581367,1.0922294033,1.7242723252,1.2107379499,2.0331275030000002,0.8806535932,2.0603793334,-0.3657682673,-0.5598017621,0.4184731746,-0.7505165817,0.0590170188,-0.4201913518,0.0294038931,-0.31140913130000003,0.2820052382,-0.3256373669,-0.1484517733,-0.3017336835,-0.1292889509,0.287496417,0.3214321566,-0.206463211,-0.4551470764,-0.37519371290000003,1.4186818155,1.4282105397,1.5355629008,2.1326671078,2.0272909708,1.615018084,2.1056375706,2.2425003123,1.988179503,3.069350312,2.7603039282,3.2085805308
SP5448_06720,-0.014817040600000001,-0.5106227301,0.5254397707,1.2214529649,1.3373726422,0.42880899910000003,0.5666121383,0.6739847361,0.9949360284000001,0.26417014910000003,0.0218989488,-0.34944671310000003,0.2755712133,-0.0827063001,-0.6472041691,-0.1975413066,-0.7258782276,-1.0318770634,1.3157324074,0.1230545402,0.1813739536,-0.2531163246,-0.7348649748,-0.2179267048,0.6306643273,-0.2158977534,0.1884185602,0.6961279064,0.1549405587,0.6045069724000001,1.3853594534,1.5652864718,1.823831795,1.6254588675,1.5817272054,1.5299802835,1.2226133458,1.4592747395,1.4103200536,1.4115426007,1.4587844606,1.1811690590000001,1.1859467352,1.0263976147,1.3247619764,1.2154586772,0.6883680592,1.163743409,1.3876996632,1.5225226107,1.7350140489,-0.0297302002,-0.2105540779,0.2402842781,3.8348652578999998,4.1543309542,4.2747886514,3.8605067112,-0.0641329361,-0.0880935937,0.0296999706,0.12252655920000001,0.0883777281,0.2291699577,0.24275740010000002,0.6228147211,-0.8251805942,-0.9766399294,-0.474515324,-0.4753157625,-0.7886203442,-0.78885032,-1.2661565354,-1.5271508739000001,0.9407698985,0.9596302828000001,0.8647236502000001,1.1169311635999999,0.9586435982,1.3244726556,0.4113734552,1.5227125019,-0.0552048383,2.0716557814,0.9229867428,2.1986596666000002,-0.6311084805,-0.950112198,-0.9046385496,-0.9475846725,-1.2293768015,-0.5876923102,0.0007964639000000001,-0.34525186550000003,0.3444554016,-0.3080753297,0.0616753702,-0.2102838824,0.0269417906,0.209850266,0.265329663,-0.38086930410000003,-0.39886603940000004,-0.330400745,1.5628351439000001,1.608450187,1.6879634078999999,2.2493859054,2.2468912420000002,1.6956626872,2.1774321376,2.3976238132,2.0576468378,3.2506265713999998,2.8405268603,3.4208142065000002
