,A,Zur,ZntR,CueR
ecoli_00771,16.7313666532,-1.0688441855,0.9363778650000001,-0.511564827
ecoli_00772,17.4352716416,-1.1520620735,1.097767557,-0.7422755320000001
ecoli_00773,14.3835573774,-1.0533900165,1.346842641,-0.61628253
ecoli_00774,18.3756996049,-0.9568374215000001,0.986088904,-0.5239349870000001
ecoli_00775,16.0673348252,-0.8678999845,1.4701380099999999,-0.750172943
ecoli_00776,16.7363372682,-1.0589366405,1.367801244,-0.680048881
ecoli_00777,4.1841319221,-1.7177604485,0.9280965090000001,-1.7880454650000002
ecoli_00778,4.1310279361,-1.5593798075,0.960886224,-1.775766841
ecoli_00779,1.4385383439,-0.1102782175,1.080866858,-1.013587304
ecoli_00780,1.9517437835,-0.1326096135,1.010724624,-0.9725163010000001
ecoli_00781,3.0278021518,-1.5374509285,0.840310796,-1.7527192120000001
ecoli_00782,2.8068189754,-1.4581049435,0.8132205950000001,-1.753631575
ecoli_00783,2.1578593664,-1.2520047675,1.092169526,-1.540383495
ecoli_00784,1.8735758117999999,-0.1577198645,0.896366902,-1.170536609
ecoli_00785,3.1524995025,-1.2463948075,0.5789941630000001,-1.614414534
ecoli_00786,2.871249523,-1.6650548035,0.33854852100000005,-1.46935872
ecoli_00787,1.4277776145,-1.0798308975,1.195120953,-1.004181406
ecoli_00788,1.6125258629,-1.1548041115,1.130363905,-1.166321858
ecoli_00789,3.0100844242,-1.4672971225,0.70444867,-1.707334949
ecoli_00790,2.838013108,-1.4801819385,0.6305712680000001,-1.698226849
ecoli_00791,1.3025892963999999,-1.1547701175,1.225159999,-1.417496507
ecoli_00792,1.4701345804,-0.6444450635,1.372245489,-0.850473746
ecoli_00793,3.0767070944,-1.4384867905,0.536265644,-1.8465350360000001
ecoli_00794,2.7538701013,-1.4325612505,0.5670094520000001,-1.617175218
ecoli_00795,1.6783977276000002,-1.1942901915,1.227037805,-0.9694462330000001
ecoli_00796,1.8978680350000001,-0.9588106215000001,1.1447420990000001,-1.079502033
ecoli_00797,3.028807574,-0.7706546275,0.643272841,-0.20606415
ecoli_00798,0.054032215800000005,-1.1487963445,0.338729392,-0.505818351
ecoli_00799,2.9251264837,-1.7594690625,0.983158862,-0.5443938930000001
ecoli_00800,2.2707991362,-0.9470876295,0.970012482,-0.169683253
ecoli_00818,1.2412066913,-0.7303008545,0.8776987580000001,-0.060809787000000004
ecoli_00819,1.2394164477,-0.5854796805,0.59194785,-0.378598933
ecoli_00820,0.5810422030000001,0.0873819145,0.734841535,-0.36912596200000003
ecoli_00821,0.45480355310000004,0.13265751750000002,0.8623668010000001,-0.35205682600000004
ecoli_00822,0.1279472661,-0.8892520415,0.47617816900000004,-0.581490766
ecoli_00823,-0.0258789876,-1.0522337295,0.240823159,-0.338843848
ecoli_00824,-0.5431195201,-0.7796646785,0.5433332820000001,-0.478799631
ecoli_00825,-0.0247442488,-0.8740623295000001,0.576448364,-0.312400657
ecoli_00826,0.9351797821000001,-0.7367212555,0.524058251,-0.7427256680000001
ecoli_00827,1.2303959504,-0.7185457245,0.435021564,-0.7655621760000001
ecoli_00828,1.5926411068,-0.6654544215,0.49763856700000003,-0.735600914
ecoli_00829,1.0956743636,-0.48810467550000003,0.47852770800000005,-0.9498807360000001
ecoli_00830,1.0240300103,-0.4148337865,0.622768822,-0.39467038400000004
ecoli_00831,1.1432563265,-0.5147673715000001,0.718725126,-0.368578748
ecoli_00832,-0.9310566447,1.2753580945,1.036670963,0.21933059800000002
ecoli_00833,-1.0772380868,1.7260901035,0.872899418,0.035538879
ecoli_00834,0.9031604476,-0.9680338785,0.561087065,-0.8882623890000001
ecoli_00835,1.0091776697,-0.7578894785,0.589820086,-0.676490396
ecoli_00836,1.6402309008,-0.9636877805,0.31921294,-0.8250464460000001
ecoli_00837,1.4093557516000002,-0.9477966125,0.5400555810000001,-0.908279021
ecoli_00838,0.4186151685,-0.9017853455,0.806232436,-0.7085413570000001
ecoli_00839,0.5521262776,-0.9490958605,0.7648485690000001,-0.420857464
ecoli_00840,0.8607481013,-0.5118747335,0.873121476,-0.22507375100000002
ecoli_00841,0.8650608579,-0.4494746685,0.759649989,-0.183574554
ecoli_00842,1.2346360434,-0.7918721215000001,0.45867332800000005,-0.942249737
ecoli_00843,1.294683948,-0.6714814605,0.529100539,-0.920952069
ecoli_00844,1.6200805316,-0.9515237765000001,0.324925008,-1.282868131
ecoli_00845,2.1612906014,-1.0368801985,0.663388588,-1.019720046
